player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Aaron Gordon,7,2023-11-04,28-049,DEN,1,CHI,22,1,34.68333333333333,4,9,.444,1,3,.333,6,8,.750,3,9,12,5,2,1,3,2,15,16.7,+26,PF,2024,15
Aaron Gordon,8,2023-11-06,28-051,DEN,1,NOP,18,1,36.166666666666664,7,11,.636,0,2,.000,1,2,.500,5,7,12,6,0,1,2,1,15,17.8,+8,PF,2024,15
Aaron Gordon,9,2023-11-08,28-053,DEN,1,GSW,3,1,34.416666666666664,5,14,.357,1,2,.500,3,4,.750,4,7,11,3,3,1,2,2,14,13.7,+12,PF,2024,15
Aaron Gordon,10,2023-11-12,28-057,DEN,0,HOU,-3,1,38.5,6,10,.600,1,2,.500,3,6,.500,1,7,8,5,0,2,2,2,16,15.1,+8,PF,2024,15
Aaron Gordon,11,2023-11-14,28-059,DEN,1,LAC,3,1,39.4,8,12,.667,1,2,.500,3,3,1.000,1,4,5,5,0,0,3,1,20,16.8,+2,PF,2024,15
Aaron Gordon,12,2023-11-17,28-062,DEN,0,NOP,-5,1,39.15,7,14,.500,0,4,.000,0,3,.000,1,7,8,2,1,0,0,4,14,9.4,+1,PF,2024,15
Aaron Gordon,13,2023-11-19,28-064,DEN,0,CLE,-12,1,31.616666666666667,4,11,.364,0,2,.000,3,6,.500,2,2,4,5,1,2,1,2,11,9.8,-18,PF,2024,15
Aaron Gordon,14,2023-11-20,28-065,DEN,0,DET,4,1,36.96666666666667,4,11,.364,0,1,.000,3,4,.750,5,4,9,7,1,0,2,1,11,12.7,-2,PF,2024,15
Aaron Gordon,15,2023-11-22,28-067,DEN,0,ORL,-5,1,36.68333333333333,7,16,.438,1,3,.333,0,2,.000,7,3,10,1,2,0,2,3,15,11.1,+4,PF,2024,15
Aaron Gordon,16,2023-11-24,28-069,DEN,0,HOU,-19,1,39.016666666666666,0,12,.000,0,4,.000,2,4,.500,3,4,7,2,0,0,1,1,2,-3.9,-9,PF,2024,15
Aaron Gordon,17,2023-12-02,28-077,DEN,0,SAC,-6,1,32.666666666666664,8,13,.615,1,3,.333,0,0,,4,3,7,3,0,1,1,1,17,16.2,-11,PF,2024,15
Aaron Gordon,18,2023-12-06,28-081,DEN,0,LAC,-9,1,31.25,4,9,.444,0,0,,0,0,,2,4,6,2,2,0,0,2,8,8.5,+6,PF,2024,15
Aaron Gordon,19,2023-12-08,28-083,DEN,1,HOU,-8,1,22.4,1,5,.200,0,2,.000,1,5,.200,1,5,6,3,0,0,1,1,3,1.2,-12,PF,2024,15
Aaron Gordon,20,2023-12-11,28-086,DEN,0,ATL,7,1,28.55,7,10,.700,0,0,,4,5,.800,7,5,12,1,0,0,2,2,18,17.7,+9,PF,2024,15
Aaron Holiday,1,2023-10-25,27-025,HOU,0,ORL,-30,0,4.8,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-9,PG,2024,15
Aaron Holiday,2,2023-11-01,27-032,HOU,1,CHA,9,0,10.85,2,2,1.000,2,2,1.000,0,0,,0,1,1,1,0,0,1,1,6,5.0,-1,PG,2024,15
Aaron Holiday,3,2023-11-04,27-035,HOU,1,SAC,18,0,19.0,0,4,.000,0,2,.000,0,0,,1,2,3,0,0,0,1,1,0,-2.9,-1,PG,2024,15
Aaron Holiday,4,2023-11-06,27-037,HOU,1,SAC,25,0,21.15,6,6,1.000,0,0,,1,1,1.000,0,3,3,1,1,0,2,1,13,11.4,+16,PG,2024,15
Aaron Holiday,5,2023-11-08,27-039,HOU,1,LAL,34,0,22.9,3,6,.500,1,2,.500,0,0,,0,2,2,3,0,0,0,3,7,5.5,+12,PG,2024,15
Aaron Holiday,6,2023-11-10,27-041,HOU,1,NOP,3,0,14.366666666666667,1,5,.200,1,3,.333,2,2,1.000,0,0,0,2,1,0,0,0,5,4.3,+8,PG,2024,15
Aaron Holiday,7,2023-11-12,27-043,HOU,1,DEN,3,0,16.616666666666667,2,8,.250,1,5,.200,0,0,,0,2,2,2,0,0,0,1,5,1.8,+8,PG,2024,15
Aaron Holiday,8,2023-11-17,27-048,HOU,0,LAC,-6,0,17.533333333333335,2,3,.667,1,2,.500,0,0,,0,1,1,2,1,0,0,2,5,5.6,+9,PG,2024,15
Aaron Holiday,9,2023-11-19,27-050,HOU,0,LAL,-1,0,15.133333333333333,0,3,.000,0,2,.000,0,0,,0,0,0,5,0,0,1,4,0,-1.2,+2,PG,2024,15
Aaron Holiday,10,2023-11-20,27-051,HOU,0,GSW,-5,0,28.4,4,5,.800,3,4,.750,2,3,.667,0,4,4,1,4,0,0,3,13,15.4,+8,PG,2024,15
Aaron Holiday,11,2023-11-22,27-053,HOU,1,MEM,20,0,16.616666666666667,3,6,.500,1,4,.250,0,0,,0,3,3,2,0,0,0,3,7,5.1,+2,PG,2024,15
Aaron Holiday,12,2023-11-24,27-055,HOU,1,DEN,19,0,14.7,3,4,.750,1,1,1.000,0,0,,0,0,0,0,1,1,0,2,7,6.3,+2,PG,2024,15
Aaron Holiday,13,2023-11-28,27-059,HOU,0,DAL,-6,0,20.9,3,8,.375,2,4,.500,0,0,,1,3,4,4,0,0,1,3,8,5.8,-6,PG,2024,15
Aaron Holiday,14,2023-11-29,27-060,HOU,0,DEN,-10,1,35.06666666666667,4,10,.400,0,5,.000,1,1,1.000,0,3,3,5,0,0,0,2,9,7.2,-16,PG,2024,15
Aaron Holiday,15,2023-12-02,27-063,HOU,0,LAL,-10,0,14.066666666666666,5,6,.833,1,2,.500,0,0,,1,0,1,3,0,0,0,2,11,10.8,+6,PG,2024,15
Aaron Holiday,16,2023-12-06,27-067,HOU,1,OKC,9,0,26.916666666666668,8,13,.615,6,7,.857,0,0,,1,5,6,4,1,0,0,3,22,20.9,-5,PG,2024,15
Aaron Holiday,17,2023-12-08,27-069,HOU,0,DEN,8,0,16.333333333333332,3,5,.600,2,2,1.000,0,1,.000,0,1,1,1,0,0,2,1,8,3.9,+19,PG,2024,15
Aaron Holiday,18,2023-12-11,27-072,HOU,1,SAS,11,0,15.433333333333334,1,6,.167,1,5,.200,4,4,1.000,1,1,2,0,0,0,0,2,7,3.4,+14,PG,2024,15
Aaron Nesmith,1,2023-10-25,24-009,IND,1,WAS,23,0,23.083333333333332,2,5,.400,1,3,.333,2,2,1.000,1,4,5,1,0,1,1,3,7,5.4,+13,SF,2024,15
Aaron Nesmith,2,2023-10-28,24-012,IND,0,CLE,12,0,30.0,10,16,.625,5,9,.556,1,2,.500,4,5,9,0,0,0,0,1,26,22.3,+18,SF,2024,15
Aaron Nesmith,3,2023-10-30,24-014,IND,1,CHI,-7,0,27.316666666666666,1,4,.250,1,4,.250,2,2,1.000,0,4,4,3,0,2,0,6,5,4.9,-15,SF,2024,15
Aaron Nesmith,4,2023-11-01,24-016,IND,0,BOS,-51,0,18.583333333333332,4,9,.444,1,6,.167,0,1,.000,1,0,1,1,0,0,0,4,9,3.7,-10,SF,2024,15
Aaron Nesmith,5,2023-11-03,24-018,IND,1,CLE,5,0,27.466666666666665,5,8,.625,2,4,.500,1,4,.250,1,4,5,0,2,1,2,3,13,9.6,+1,SF,2024,15
Aaron Nesmith,6,2023-11-04,24-019,IND,1,CHA,-1,0,25.316666666666666,1,5,.200,1,1,1.000,1,2,.500,0,2,2,1,1,2,0,0,4,4.2,-9,SF,2024,15
Aaron Nesmith,7,2023-11-06,24-021,IND,1,SAS,41,0,16.216666666666665,5,8,.625,3,4,.750,2,2,1.000,1,1,2,2,2,0,0,0,15,15.8,+17,SF,2024,15
Aaron Nesmith,8,2023-11-08,24-023,IND,1,UTA,16,0,30.2,9,13,.692,4,6,.667,2,2,1.000,1,1,2,0,2,0,1,4,24,18.9,+14,SF,2024,15
Aaron Nesmith,9,2023-11-09,24-024,IND,1,MIL,2,0,16.483333333333334,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,1,5,6,1.3,-22,SF,2024,15
Aaron Nesmith,10,2023-11-12,24-027,IND,0,PHI,-11,0,26.25,3,6,.500,2,5,.400,0,0,,1,3,4,3,1,0,0,3,8,8.5,+2,SF,2024,15
Aaron Nesmith,11,2023-11-14,24-029,IND,0,PHI,6,0,22.283333333333335,2,8,.250,1,5,.200,1,2,.500,0,4,4,2,1,1,1,4,6,2.5,-10,SF,2024,15
Aaron Nesmith,12,2023-11-19,24-034,IND,1,ORL,-12,0,14.85,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.9,-22,SF,2024,15
Aaron Nesmith,13,2023-11-21,24-036,IND,0,ATL,5,1,24.666666666666668,6,9,.667,1,3,.333,4,5,.800,1,0,1,1,1,1,0,4,17,14.2,+4,SF,2024,15
Aaron Nesmith,14,2023-11-27,24-042,IND,1,POR,-4,0,25.383333333333333,3,6,.500,1,3,.333,0,1,.000,1,2,3,0,3,0,2,4,7,4.3,-6,SF,2024,15
Aaron Nesmith,15,2023-11-30,24-045,IND,0,MIA,-10,0,22.566666666666666,4,5,.800,0,1,.000,1,1,1.000,3,2,5,1,4,0,1,6,9,11.1,-2,SF,2024,15
Aaron Nesmith,16,2023-12-02,24-047,IND,0,MIA,15,0,28.716666666666665,7,9,.778,4,6,.667,4,6,.667,0,4,4,1,0,1,0,4,22,18.7,+9,SF,2024,15
Aaron Nesmith,17,2023-12-04,24-049,IND,1,BOS,10,0,30.933333333333334,6,10,.600,1,3,.333,1,2,.500,0,1,1,1,0,1,1,3,14,8.5,+2,SF,2024,15
Aaron Nesmith,18,2023-12-07,24-052,IND,0,MIL,9,0,26.733333333333334,2,6,.333,1,4,.250,1,1,1.000,0,1,1,1,0,1,0,5,6,2.3,+16,SF,2024,15
Aaron Nesmith,19,2023-12-11,24-056,IND,0,DET,8,0,26.566666666666666,5,7,.714,3,4,.750,0,0,,0,1,1,1,0,0,2,3,13,7.9,+6,SF,2024,15
Aaron Wiggins,1,2023-10-25,24-296,OKC,0,CHI,20,0,10.8,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,1,2,2,-0.2,-4,SG,2024,15
Aaron Wiggins,2,2023-10-27,24-298,OKC,0,CLE,3,0,11.466666666666667,0,0,,0,0,,0,0,,0,0,0,1,0,1,1,0,0,0.4,+2,SG,2024,15
Aaron Wiggins,3,2023-10-29,24-300,OKC,1,DEN,-33,0,10.133333333333333,2,3,.667,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,5,3.3,-8,SG,2024,15
Aaron Wiggins,4,2023-11-01,24-303,OKC,1,NOP,-4,0,13.833333333333334,4,5,.800,0,1,.000,2,2,1.000,0,4,4,2,0,0,2,5,10,6.7,+14,SG,2024,15
Aaron Wiggins,5,2023-11-03,24-305,OKC,1,GSW,-2,0,16.75,3,6,.500,1,3,.333,0,0,,0,2,2,0,1,0,0,1,7,5.2,-3,SG,2024,15
Aaron Wiggins,6,2023-11-06,24-308,OKC,1,ATL,9,0,7.016666666666667,2,2,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,5,5.1,+3,SG,2024,15
Aaron Wiggins,7,2023-11-08,24-310,OKC,1,CLE,8,0,8.766666666666667,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,+4,SG,2024,15
Aaron Wiggins,8,2023-11-12,24-314,OKC,0,PHX,12,0,12.483333333333333,1,4,.250,0,0,,0,0,,0,2,2,1,1,0,0,1,2,1.5,+9,SG,2024,15
Aaron Wiggins,9,2023-11-14,24-316,OKC,1,SAS,36,0,5.2,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,3,4.4,-2,SG,2024,15
Aaron Wiggins,10,2023-11-16,24-318,OKC,0,GSW,19,0,11.083333333333334,2,3,.667,0,1,.000,1,2,.500,0,2,2,1,0,0,0,0,5,4.6,+3,SG,2024,15
Aaron Wiggins,11,2023-11-18,24-320,OKC,0,GSW,7,0,6.366666666666666,0,0,,0,0,,0,0,,0,2,2,1,0,0,2,0,0,-0.7,+2,SG,2024,15
Aaron Wiggins,12,2023-11-19,24-321,OKC,0,POR,43,0,16.133333333333333,4,7,.571,2,3,.667,3,3,1.000,2,3,5,1,3,0,2,1,13,13.3,+11,SG,2024,15
Aaron Wiggins,13,2023-11-22,24-324,OKC,1,CHI,14,0,10.766666666666667,2,2,1.000,0,0,,2,2,1.000,0,4,4,1,0,0,1,1,6,5.9,+2,SG,2024,15
Aaron Wiggins,14,2023-11-25,24-327,OKC,1,PHI,-4,0,20.183333333333334,2,4,.500,1,3,.333,2,4,.500,2,1,3,1,0,0,0,1,7,6.2,0,SG,2024,15
Aaron Wiggins,15,2023-11-28,24-330,OKC,0,MIN,-3,0,16.483333333333334,3,4,.750,2,2,1.000,0,0,,1,2,3,1,0,0,0,2,8,7.6,-7,SG,2024,15
Aaron Wiggins,16,2023-11-30,24-332,OKC,1,LAL,23,0,12.55,2,2,1.000,1,1,1.000,1,2,.500,2,3,5,2,0,0,0,2,6,7.9,+5,SG,2024,15
Aaron Wiggins,17,2023-12-02,24-334,OKC,0,DAL,6,0,9.866666666666667,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,SG,2024,15
Aaron Wiggins,18,2023-12-06,24-338,OKC,0,HOU,-9,0,15.45,4,4,1.000,0,0,,3,4,.750,0,1,1,0,1,0,0,3,11,9.5,-5,SG,2024,15
Aaron Wiggins,19,2023-12-08,24-340,OKC,1,GSW,2,0,22.016666666666666,4,5,.800,1,2,.500,0,0,,1,2,3,1,2,0,1,2,9,9.3,-15,SG,2024,15
Aaron Wiggins,20,2023-12-11,24-343,OKC,1,UTA,14,0,3.55,1,4,.250,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,1.3,+2,SG,2024,15
Admiral Schofield,1,2023-11-04,26-219,ORL,1,LAL,19,0,3.0833333333333335,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,0,5,3.0,+3,PF,2024,15
Admiral Schofield,2,2023-11-19,26-234,ORL,0,IND,12,0,5.083333333333333,0,1,.000,0,1,.000,0,2,.000,0,0,0,0,0,0,1,1,0,-2.9,-12,PF,2024,15
Admiral Schofield,3,2023-11-21,26-236,ORL,1,TOR,19,0,1.55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,PF,2024,15
Admiral Schofield,4,2023-11-29,26-244,ORL,1,WAS,19,0,4.116666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0,PF,2024,15
Admiral Schofield,5,2023-12-02,26-247,ORL,0,BKN,-28,0,4.366666666666666,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,-5,PF,2024,15
Admiral Schofield,6,2023-12-08,26-253,ORL,1,DET,32,0,3.9166666666666665,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,2,3,2,-1.6,+1,PF,2024,15
Al Horford,1,2023-10-25,37-144,BOS,0,NYK,4,0,25.783333333333335,3,4,.750,2,3,.667,0,0,,3,4,7,2,0,0,3,2,8,7.3,-7,C,2024,15
Al Horford,2,2023-10-27,37-146,BOS,1,MIA,8,0,24.633333333333333,0,6,.000,0,2,.000,0,0,,3,7,10,2,0,1,3,1,0,-1.3,+7,C,2024,15
Al Horford,3,2023-10-30,37-149,BOS,0,WAS,19,0,15.516666666666667,4,9,.444,0,3,.000,0,0,,4,1,5,1,2,0,0,1,8,8.7,+4,C,2024,15
Al Horford,4,2023-11-01,37-151,BOS,1,IND,51,0,11.05,1,3,.333,1,1,1.000,2,2,1.000,2,2,4,0,1,1,1,0,5,6.0,+7,C,2024,15
Al Horford,5,2023-11-04,37-154,BOS,0,BKN,10,1,30.2,4,7,.571,0,3,.000,0,0,,2,5,7,3,1,1,0,1,8,11.0,+29,C,2024,15
Al Horford,6,2023-11-06,37-156,BOS,0,MIN,-5,1,36.03333333333333,1,5,.200,1,4,.250,0,0,,2,3,5,4,1,0,2,4,3,2.4,+7,C,2024,15
Al Horford,7,2023-11-08,37-158,BOS,0,PHI,-3,0,26.216666666666665,1,6,.167,1,6,.167,0,0,,0,5,5,3,0,2,1,1,3,2.8,-23,C,2024,15
Al Horford,8,2023-11-11,37-161,BOS,1,TOR,23,0,24.016666666666666,3,5,.600,1,3,.333,0,0,,1,6,7,4,0,0,0,2,7,9.2,+11,C,2024,15
Al Horford,9,2023-11-13,37-163,BOS,1,NYK,16,0,21.75,1,2,.500,0,1,.000,0,0,,0,4,4,0,0,0,1,2,2,0.4,+2,C,2024,15
Al Horford,10,2023-11-15,37-165,BOS,0,PHI,10,1,28.816666666666666,5,9,.556,4,8,.500,0,0,,1,7,8,3,0,5,0,2,14,17.3,+14,C,2024,15
Al Horford,11,2023-11-17,37-167,BOS,0,TOR,3,0,22.833333333333332,4,5,.800,3,4,.750,0,0,,1,3,4,2,0,0,0,1,11,11.7,-3,C,2024,15
Al Horford,12,2023-11-19,37-169,BOS,0,MEM,2,0,21.583333333333332,2,5,.400,1,3,.333,0,0,,2,1,3,2,0,0,0,2,5,4.6,+2,C,2024,15
Al Horford,13,2023-11-22,37-172,BOS,1,MIL,3,0,30.616666666666667,4,7,.571,2,3,.667,1,1,1.000,1,7,8,6,0,1,0,1,11,15.0,+5,C,2024,15
Al Horford,14,2023-11-24,37-174,BOS,0,ORL,-17,1,32.96666666666667,1,5,.200,1,5,.200,0,0,,0,5,5,3,0,0,1,4,3,0.9,-26,C,2024,15
Al Horford,15,2023-11-26,37-176,BOS,1,ATL,10,1,32.4,3,8,.375,0,5,.000,0,0,,3,12,15,3,1,2,0,1,6,11.4,+17,C,2024,15
Al Horford,16,2023-11-28,37-178,BOS,1,CHI,27,1,28.4,6,8,.750,4,6,.667,0,0,,0,9,9,6,2,3,3,3,16,19.6,+18,C,2024,15
Al Horford,17,2023-12-01,37-181,BOS,1,PHI,6,1,33.31666666666667,7,9,.778,2,4,.500,4,4,1.000,2,4,6,3,1,2,1,4,20,21.0,+10,C,2024,15
Al Horford,18,2023-12-04,37-184,BOS,0,IND,-10,1,31.35,1,3,.333,0,1,.000,0,0,,2,5,7,4,0,1,2,1,2,4.3,-2,C,2024,15
Al Horford,19,2023-12-08,37-188,BOS,1,NYK,10,0,27.366666666666667,5,8,.625,3,6,.500,1,1,1.000,2,8,10,2,0,0,2,1,14,13.2,+9,C,2024,15
Alec Burks,1,2023-10-25,32-097,DET,0,MIA,-1,0,24.95,2,8,.250,2,5,.400,1,2,.500,0,5,5,0,0,1,0,1,7,3.6,+9,SG,2024,15
Alec Burks,2,2023-10-27,32-099,DET,0,CHA,12,0,30.75,5,10,.500,3,7,.429,11,12,.917,0,4,4,2,1,1,0,1,24,22.5,+28,SG,2024,15
Alec Burks,3,2023-10-28,32-100,DET,1,CHI,16,0,25.55,6,12,.500,6,10,.600,0,1,.000,0,2,2,0,0,1,0,1,18,12.5,+19,SG,2024,15
Alec Burks,4,2023-10-30,32-102,DET,0,OKC,-12,0,21.1,4,9,.444,3,4,.750,0,0,,1,1,2,7,0,0,0,3,11,11.0,-9,SG,2024,15
Alec Burks,5,2023-11-12,32-115,DET,0,CHI,-11,0,20.65,3,7,.429,2,6,.333,8,9,.889,1,2,3,4,0,0,0,2,16,15.2,+6,SG,2024,15
Alec Burks,6,2023-11-14,32-117,DET,1,ATL,-6,0,23.433333333333334,4,12,.333,4,9,.444,4,4,1.000,1,1,2,5,1,0,1,3,16,12.5,-16,SG,2024,15
Alec Burks,7,2023-11-17,32-120,DET,0,CLE,-8,0,24.016666666666666,4,14,.286,2,9,.222,0,0,,2,1,3,1,1,0,0,3,10,4.0,-15,SG,2024,15
Alec Burks,8,2023-11-19,32-122,DET,0,TOR,-29,0,22.0,3,9,.333,1,3,.333,7,8,.875,1,3,4,1,0,0,1,3,14,8.6,-29,SG,2024,15
Alec Burks,9,2023-11-20,32-123,DET,1,DEN,-4,0,17.033333333333335,1,5,.200,0,4,.000,1,2,.500,0,3,3,2,1,0,1,1,3,1.4,-13,SG,2024,15
Alec Burks,10,2023-11-24,32-127,DET,0,IND,-23,0,13.783333333333333,2,6,.333,2,3,.667,0,0,,0,2,2,1,1,1,2,1,6,3.2,-8,SG,2024,15
Alec Burks,11,2023-11-27,32-130,DET,1,WAS,-19,0,13.016666666666667,2,8,.250,0,5,.000,4,4,1.000,0,0,0,1,0,0,0,1,8,3.5,-12,SG,2024,15
