player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Precious Achiuwa,48,2021-04-06,21-199,MIA,1,MEM,-12,0,1.6166666666666667,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+5,PF,2021,15
Precious Achiuwa,49,2021-04-08,21-201,MIA,1,LAL,6,0,9.3,2,7,.286,0,0,,3,5,.600,4,1,5,0,1,1,0,4,7,5.3,+3,PF,2021,15
Precious Achiuwa,50,2021-04-11,21-204,MIA,0,POR,9,0,13.183333333333334,1,3,.333,0,0,,0,0,,3,1,4,0,0,1,0,3,2,2.2,+10,PF,2021,15
Precious Achiuwa,51,2021-04-13,21-206,MIA,0,PHX,-20,0,8.916666666666666,1,2,.500,0,0,,0,0,,1,1,2,0,1,0,0,2,2,2.2,-14,PF,2021,15
Precious Achiuwa,52,2021-04-14,21-207,MIA,0,DEN,-17,0,11.416666666666666,2,3,.667,0,0,,2,2,1.000,0,2,2,1,0,0,0,0,6,6.0,-5,PF,2021,15
Precious Achiuwa,53,2021-04-16,21-209,MIA,0,MIN,-8,0,14.566666666666666,0,2,.000,0,0,,0,0,,1,2,3,1,0,0,0,2,0,-0.2,-2,PF,2021,15
Precious Achiuwa,54,2021-04-19,21-212,MIA,1,HOU,22,1,28.966666666666665,4,11,.364,0,0,,0,0,,3,8,11,0,1,0,3,5,8,2.4,-1,PF,2021,15
Precious Achiuwa,55,2021-04-21,21-214,MIA,0,SAS,20,0,1.9666666666666668,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+2,PF,2021,15
Precious Achiuwa,56,2021-05-01,21-224,MIA,0,CLE,17,0,1.6666666666666665,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,PF,2021,15
Precious Achiuwa,57,2021-05-02,21-225,MIA,0,CHA,10,0,1.15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,PF,2021,15
Precious Achiuwa,58,2021-05-04,21-227,MIA,1,DAL,-14,0,5.683333333333334,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,0,2,2.7,+12,PF,2021,15
Precious Achiuwa,59,2021-05-13,21-236,MIA,1,PHI,12,0,1.7166666666666668,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5,PF,2021,15
Precious Achiuwa,60,2021-05-15,21-238,MIA,0,MIL,-14,0,2.1666666666666665,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,+3,PF,2021,15
Precious Achiuwa,61,2021-05-16,21-239,MIA,0,DET,13,1,41.56666666666667,10,16,.625,0,0,,3,7,.429,3,7,10,0,2,1,2,3,23,17.9,+6,PF,2021,15
Jaylen Adams,1,2021-01-06,24-247,MIL,1,DET,15,0,0.95,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,PG,2021,15
Jaylen Adams,2,2021-02-03,24-275,MIL,1,IND,20,0,8.466666666666667,0,4,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,1,0,-1.5,-15,PG,2021,15
Jaylen Adams,3,2021-02-05,24-277,MIL,0,CLE,18,0,1.6833333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4,PG,2021,15
Jaylen Adams,4,2021-02-06,24-278,MIL,0,CLE,25,0,4.533333333333333,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,0,2,0.9,0,PG,2021,15
Jaylen Adams,5,2021-02-08,24-280,MIL,0,DEN,13,0,0.5333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,2021,15
Jaylen Adams,6,2021-02-12,24-284,MIL,0,UTA,-14,0,0.6166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,2021,15
Jaylen Adams,7,2021-02-18,24-290,MIL,1,TOR,-14,0,1.3166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,PG,2021,15
Steven Adams,1,2020-12-23,27-156,NOP,0,TOR,14,1,30.616666666666667,4,6,.667,0,0,,0,0,,2,6,8,3,4,2,0,1,8,15.7,+16,C,2021,15
Steven Adams,2,2020-12-25,27-158,NOP,0,MIA,-13,1,32.36666666666667,3,3,1.000,0,0,,0,0,,4,5,9,1,2,1,2,2,6,10.0,+5,C,2021,15
Steven Adams,3,2020-12-27,27-160,NOP,1,SAS,3,1,30.85,4,7,.571,0,0,,0,2,.000,3,6,9,3,0,1,0,1,8,10.2,+18,C,2021,15
Steven Adams,4,2020-12-29,27-162,NOP,0,PHX,-25,1,23.166666666666668,5,5,1.000,0,0,,1,2,.500,3,5,8,1,0,1,4,1,11,9.7,-15,C,2021,15
Steven Adams,5,2020-12-31,27-164,NOP,0,OKC,33,1,31.45,7,13,.538,0,0,,0,0,,6,4,10,2,1,1,0,1,14,15.8,+15,C,2021,15
Steven Adams,6,2021-01-02,27-166,NOP,1,TOR,4,1,31.4,4,7,.571,0,0,,5,8,.625,4,6,10,1,2,0,3,2,13,12.0,+4,C,2021,15
Steven Adams,7,2021-01-04,27-168,NOP,1,IND,-2,1,31.016666666666666,4,7,.571,0,0,,2,4,.500,4,4,8,0,3,0,4,5,10,6.9,+3,C,2021,15
Steven Adams,8,2021-01-06,27-170,NOP,1,OKC,-1,1,34.28333333333333,4,5,.800,0,0,,2,5,.400,2,9,11,10,1,0,2,2,10,16.2,+4,C,2021,15
Steven Adams,9,2021-01-08,27-172,NOP,1,CHA,-8,1,34.81666666666667,5,7,.714,0,0,,3,6,.500,1,6,7,2,1,2,4,3,13,10.0,-4,C,2021,15
Steven Adams,10,2021-01-13,27-177,NOP,0,LAC,-5,1,28.983333333333334,6,7,.857,0,0,,0,2,.000,3,3,6,5,0,1,1,3,12,13.7,-2,C,2021,15
Steven Adams,11,2021-01-15,27-179,NOP,0,LAL,-17,1,33.06666666666667,2,4,.500,0,0,,0,0,,4,3,7,1,0,0,0,0,4,6.4,-21,C,2021,15
Steven Adams,12,2021-01-17,27-181,NOP,0,SAC,5,1,31.983333333333334,3,8,.375,0,0,,6,8,.750,8,7,15,4,0,0,2,0,12,15.3,0,C,2021,15
Steven Adams,13,2021-01-19,27-183,NOP,0,UTA,-16,1,23.666666666666668,3,6,.500,0,0,,0,0,,5,4,9,1,1,0,1,0,6,8.4,-8,C,2021,15
Steven Adams,14,2021-01-21,27-185,NOP,0,UTA,-11,1,30.4,4,9,.444,0,0,,0,0,,6,10,16,3,1,1,5,4,8,7.7,-20,C,2021,15
Steven Adams,15,2021-01-23,27-187,NOP,0,MIN,-10,1,23.316666666666666,2,3,.667,0,0,,1,2,.500,3,0,3,2,0,0,3,3,5,2.6,-10,C,2021,15
Steven Adams,16,2021-01-27,27-191,NOP,1,WAS,18,1,32.8,3,8,.375,0,0,,0,2,.000,6,12,18,3,0,1,1,1,6,10.0,+27,C,2021,15
Steven Adams,17,2021-01-29,27-193,NOP,1,MIL,5,1,38.11666666666667,2,5,.400,0,0,,0,0,,10,10,20,2,0,0,1,3,4,10.5,-4,C,2021,15
Steven Adams,18,2021-01-30,27-194,NOP,1,HOU,-14,1,23.633333333333333,2,3,.667,0,1,.000,0,0,,1,1,2,1,1,0,3,2,4,1.6,-6,C,2021,15
Steven Adams,19,2021-02-03,27-198,NOP,1,PHX,22,1,28.583333333333332,4,10,.400,0,0,,3,4,.750,8,5,13,4,1,0,0,2,11,15.3,+21,C,2021,15
Steven Adams,20,2021-02-05,27-200,NOP,0,IND,1,1,30.016666666666666,5,5,1.000,0,0,,2,5,.400,7,5,12,1,1,0,4,3,12,12.2,+11,C,2021,15
Steven Adams,21,2021-02-06,27-201,NOP,1,MEM,9,1,29.333333333333332,2,3,.667,0,0,,0,4,.000,2,0,2,1,0,1,0,2,4,3.1,+23,C,2021,15
Steven Adams,22,2021-02-09,27-204,NOP,1,HOU,29,1,21.5,3,6,.500,0,0,,0,0,,3,1,4,2,2,1,1,3,6,7.3,+13,C,2021,15
Steven Adams,23,2021-02-10,27-205,NOP,0,CHI,-13,1,21.733333333333334,1,2,.500,0,0,,1,1,1.000,4,2,6,2,2,0,1,1,3,7.4,-16,C,2021,15
Steven Adams,24,2021-02-12,27-207,NOP,0,DAL,-13,1,19.833333333333332,2,4,.500,0,0,,0,0,,4,0,4,1,0,0,2,2,4,2.7,-13,C,2021,15
Steven Adams,25,2021-02-14,27-209,NOP,0,DET,-11,1,29.866666666666667,5,7,.714,0,0,,3,5,.600,9,3,12,2,0,0,1,1,13,16.5,-2,C,2021,15
Steven Adams,26,2021-02-16,27-211,NOP,0,MEM,31,1,23.766666666666666,4,5,.800,0,0,,0,2,.000,3,4,7,0,3,2,1,2,8,11.2,+9,C,2021,15
Steven Adams,27,2021-02-17,27-212,NOP,1,POR,-2,1,9.583333333333334,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,1,2,2.6,-8,C,2021,15
Steven Adams,28,2021-02-24,27-219,NOP,1,DET,10,1,30.7,7,8,.875,0,0,,0,2,.000,6,9,15,3,1,2,1,1,14,20.4,+10,C,2021,15
Steven Adams,29,2021-02-25,27-220,NOP,0,MIL,-4,1,27.7,3,4,.750,0,0,,1,2,.500,5,8,13,4,1,2,0,2,7,15.3,-4,C,2021,15
Steven Adams,30,2021-02-27,27-222,NOP,0,SAS,-3,1,26.6,3,5,.600,0,0,,1,2,.500,0,6,6,3,0,0,1,3,7,6.0,-1,C,2021,15
Steven Adams,31,2021-03-01,27-224,NOP,1,UTA,5,1,25.983333333333334,2,6,.333,0,0,,1,2,.500,1,10,11,0,1,0,1,2,5,4.1,+5,C,2021,15
Steven Adams,32,2021-03-03,27-226,NOP,1,CHI,-4,1,21.266666666666666,0,1,.000,0,0,,0,2,.000,2,3,5,0,0,1,0,0,0,1.5,-24,C,2021,15
Steven Adams,33,2021-03-04,27-227,NOP,1,MIA,-10,1,25.25,6,7,.857,0,0,,3,7,.429,3,2,5,1,0,0,1,4,15,11.7,-9,C,2021,15
Steven Adams,34,2021-03-11,27-234,NOP,1,MIN,-30,1,28.616666666666667,6,10,.600,0,1,.000,1,2,.500,7,5,12,0,1,0,1,1,13,14.0,-16,C,2021,15
Steven Adams,35,2021-03-12,27-235,NOP,1,CLE,34,1,21.1,5,5,1.000,0,0,,0,0,,3,14,17,2,0,0,3,1,10,12.8,+25,C,2021,15
Steven Adams,36,2021-03-14,27-237,NOP,1,LAC,20,1,19.583333333333332,3,3,1.000,0,0,,3,4,.750,1,7,8,2,2,0,1,1,9,12.5,+14,C,2021,15
Steven Adams,37,2021-03-16,27-239,NOP,0,POR,-1,1,25.166666666666668,2,4,.500,0,0,,0,0,,4,1,5,2,1,0,2,4,4,3.9,+4,C,2021,15
Steven Adams,38,2021-03-18,27-241,NOP,0,POR,-8,1,34.56666666666667,2,3,.667,0,0,,2,2,1.000,5,5,10,2,1,0,1,5,6,9.1,-2,C,2021,15
Steven Adams,39,2021-03-21,27-244,NOP,0,DEN,5,1,36.166666666666664,1,4,.250,0,0,,2,6,.333,7,6,13,3,1,2,3,2,4,7.4,-5,C,2021,15
Steven Adams,40,2021-03-23,27-246,NOP,1,LAL,17,1,25.6,6,6,1.000,0,0,,0,0,,1,6,7,0,0,1,1,3,12,11.2,+14,C,2021,15
Steven Adams,41,2021-03-26,27-249,NOP,1,DEN,-5,1,41.11666666666667,3,7,.429,0,1,.000,2,2,1.000,1,3,4,1,1,1,1,1,8,6.9,-23,C,2021,15
Steven Adams,42,2021-03-27,27-250,NOP,1,DAL,9,1,30.166666666666668,2,2,1.000,0,0,,0,0,,3,4,7,1,1,4,0,2,4,10.4,+4,C,2021,15
Steven Adams,43,2021-03-29,27-252,NOP,0,BOS,6,1,29.883333333333333,2,2,1.000,0,0,,0,4,.000,1,4,5,1,2,1,1,3,4,4.9,-9,C,2021,15
Steven Adams,44,2021-04-01,27-255,NOP,1,ORL,-5,1,36.5,4,8,.500,0,0,,0,0,,3,7,10,3,0,0,2,4,8,6.7,+4,C,2021,15
Steven Adams,45,2021-04-04,27-258,NOP,0,HOU,7,1,22.15,5,9,.556,0,0,,2,6,.333,7,4,11,3,2,1,1,3,12,14.8,+3,C,2021,15
Steven Adams,46,2021-04-06,27-260,NOP,0,ATL,-16,1,25.1,2,6,.333,0,0,,2,4,.500,6,2,8,1,3,0,2,1,6,7.9,-25,C,2021,15
Steven Adams,47,2021-04-07,27-261,NOP,0,BKN,-28,1,20.1,4,6,.667,0,0,,0,2,.000,4,1,5,1,0,0,1,1,8,7.0,-10,C,2021,15
Steven Adams,48,2021-04-09,27-263,NOP,1,PHI,7,1,27.133333333333333,3,5,.600,0,0,,1,4,.250,2,3,5,1,3,3,1,4,7,9.0,-7,C,2021,15
Steven Adams,49,2021-04-11,27-265,NOP,0,CLE,7,1,26.966666666666665,0,1,.000,0,0,,0,0,,1,7,8,3,1,0,2,1,0,2.8,-7,C,2021,15
Steven Adams,50,2021-04-12,27-266,NOP,1,SAC,7,1,26.5,2,4,.500,0,0,,2,6,.333,5,11,16,0,1,0,0,1,6,9.8,-2,C,2021,15
Steven Adams,51,2021-04-14,27-268,NOP,1,NYK,-10,1,30.816666666666666,5,7,.714,0,0,,0,0,,3,7,10,3,0,0,0,1,10,13.0,+17,C,2021,15
Steven Adams,52,2021-04-16,27-270,NOP,0,WAS,-2,1,29.65,1,1,1.000,0,0,,4,4,1.000,2,10,12,4,0,2,0,1,6,13.9,+7,C,2021,15
Steven Adams,53,2021-04-18,27-272,NOP,0,NYK,-10,1,36.15,5,7,.714,0,0,,0,2,.000,8,6,14,3,1,0,2,2,10,14.0,-1,C,2021,15
Steven Adams,54,2021-04-20,27-274,NOP,1,BKN,-5,1,29.483333333333334,3,5,.600,0,0,,1,2,.500,0,5,5,1,0,2,0,3,7,6.7,0,C,2021,15
Steven Adams,55,2021-04-22,27-276,NOP,0,ORL,35,1,16.033333333333335,5,8,.625,0,0,,2,2,1.000,1,8,9,0,0,0,0,2,12,10.7,+15,C,2021,15
Steven Adams,56,2021-04-24,27-278,NOP,1,SAS,-2,1,31.866666666666667,2,3,.667,0,0,,0,2,.000,4,6,10,1,3,0,3,2,4,6.4,-2,C,2021,15
Steven Adams,57,2021-04-28,27-282,NOP,0,DEN,-2,1,12.883333333333333,1,2,.500,0,0,,0,0,,0,1,1,2,1,0,0,1,2,3.3,-5,C,2021,15
Steven Adams,58,2021-05-04,27-288,NOP,1,GSW,5,1,23.683333333333334,0,3,.000,0,0,,1,2,.500,1,7,8,2,0,1,0,0,1,3.4,+5,C,2021,15
Bam Adebayo,1,2020-12-23,23-158,MIA,0,ORL,-6,1,34.68333333333333,11,16,.688,0,0,,3,4,.750,3,8,11,4,0,1,7,4,25,17.2,-12,C,2021,15
Bam Adebayo,2,2020-12-25,23-160,MIA,1,NOP,13,1,28.216666666666665,5,9,.556,0,0,,7,8,.875,0,4,4,2,2,1,3,2,17,13.8,+9,C,2021,15
Bam Adebayo,3,2020-12-29,23-164,MIA,1,MIL,-47,1,25.016666666666666,5,7,.714,0,0,,2,2,1.000,0,6,6,4,1,1,5,2,12,9.6,-32,C,2021,15
Bam Adebayo,4,2020-12-30,23-165,MIA,1,MIL,11,1,35.45,7,13,.538,0,0,,8,10,.800,1,7,8,10,1,2,2,1,22,24.7,+11,C,2021,15
Bam Adebayo,5,2021-01-01,23-167,MIA,0,DAL,-10,1,36.483333333333334,8,12,.667,0,0,,3,4,.750,2,9,11,2,4,0,3,3,19,18.7,-8,C,2021,15
Bam Adebayo,6,2021-01-04,23-170,MIA,1,OKC,28,1,28.4,9,10,.900,0,0,,2,3,.667,1,7,8,4,0,0,1,2,20,20.0,+25,C,2021,15
Bam Adebayo,7,2021-01-06,23-172,MIA,1,BOS,-2,1,33.75,5,10,.500,0,0,,5,6,.833,1,7,8,10,0,2,2,2,15,18.0,-9,C,2021,15
Bam Adebayo,8,2021-01-09,23-175,MIA,0,WAS,4,1,21.433333333333334,2,4,.500,0,0,,5,7,.714,1,15,16,4,0,1,4,5,9,8.9,+4,C,2021,15
Bam Adebayo,9,2021-01-16,23-182,MIA,1,DET,-20,1,33.68333333333333,8,11,.727,0,0,,12,12,1.000,1,6,7,6,0,3,2,2,28,29.5,-13,C,2021,15
Bam Adebayo,10,2021-01-18,23-184,MIA,1,DET,6,1,35.46666666666667,9,15,.600,0,1,.000,10,11,.909,2,9,11,5,2,1,7,5,28,22.0,+5,C,2021,15
Bam Adebayo,11,2021-01-20,23-186,MIA,0,TOR,9,1,33.583333333333336,6,14,.429,0,0,,2,2,1.000,5,8,13,7,0,0,2,1,14,15.0,+2,C,2021,15
Bam Adebayo,12,2021-01-22,23-188,MIA,0,TOR,-20,1,34.05,6,13,.462,0,0,,2,2,1.000,3,5,8,4,0,0,4,2,14,8.9,+1,C,2021,15
Bam Adebayo,13,2021-01-23,23-189,MIA,0,BKN,-4,1,37.86666666666667,14,20,.700,1,1,1.000,12,14,.857,0,5,5,9,1,0,1,5,41,37.6,+4,C,2021,15
Bam Adebayo,14,2021-01-25,23-191,MIA,0,BKN,-13,1,35.31666666666667,10,19,.526,1,1,1.000,5,6,.833,3,7,10,5,0,1,3,1,26,21.3,-3,C,2021,15
Bam Adebayo,15,2021-01-27,23-193,MIA,1,DEN,-27,1,33.516666666666666,6,13,.462,0,1,.000,3,4,.750,2,5,7,6,0,0,3,0,15,12.0,-23,C,2021,15
Bam Adebayo,16,2021-01-28,23-194,MIA,1,LAC,-4,1,34.65,6,16,.375,0,1,.000,4,4,1.000,3,10,13,7,1,0,1,1,16,16.8,-3,C,2021,15
Bam Adebayo,17,2021-01-30,23-196,MIA,1,SAC,1,1,35.78333333333333,7,11,.636,0,0,,4,4,1.000,2,11,13,4,2,1,5,2,18,17.5,-1,C,2021,15
Bam Adebayo,18,2021-02-01,23-198,MIA,1,CHA,-8,1,38.93333333333333,10,15,.667,0,0,,3,4,.750,3,6,9,2,0,3,1,6,23,20.1,-2,C,2021,15
Bam Adebayo,19,2021-02-03,23-200,MIA,1,WAS,-3,1,34.916666666666664,8,15,.533,0,0,,1,2,.500,2,9,11,6,2,1,3,5,17,15.3,+2,C,2021,15
Bam Adebayo,20,2021-02-05,23-202,MIA,1,WAS,27,1,27.683333333333334,5,10,.500,0,0,,11,11,1.000,1,3,4,3,1,2,0,2,21,21.3,+29,C,2021,15
