player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Precious Achiuwa,11,2022-11-07,23-049,TOR,0,CHI,-14,0,13.866666666666667,4,6,.667,0,0,,2,2,1.000,1,3,4,1,0,1,0,1,10,10.0,-16,C,2023,15
Precious Achiuwa,12,2022-11-09,23-051,TOR,1,HOU,7,0,12.483333333333333,2,8,.250,0,2,.000,0,0,,4,2,6,1,0,1,2,2,4,1.2,-11,C,2023,15
Precious Achiuwa,13,2023-01-02,23-105,TOR,0,IND,-8,0,12.433333333333334,1,3,.333,0,1,.000,1,2,.500,0,0,0,2,1,3,0,2,3,4.6,-11,C,2023,15
Precious Achiuwa,14,2023-01-04,23-107,TOR,1,MIL,-3,0,11.883333333333333,1,5,.200,0,2,.000,0,0,,1,1,2,0,0,0,1,0,2,-1.1,-5,C,2023,15
Precious Achiuwa,15,2023-01-06,23-109,TOR,1,NYK,-4,0,4.566666666666666,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2,1.3,-7,C,2023,15
Precious Achiuwa,16,2023-01-08,23-111,TOR,1,POR,12,0,10.666666666666666,2,6,.333,0,2,.000,0,0,,0,2,2,0,0,1,0,0,4,1.9,-4,C,2023,15
Precious Achiuwa,17,2023-01-10,23-113,TOR,1,CHA,12,0,13.75,5,9,.556,3,5,.600,0,0,,0,2,2,0,0,1,1,2,13,8.2,+8,C,2023,15
Precious Achiuwa,18,2023-01-12,23-115,TOR,1,CHA,10,0,17.65,4,7,.571,1,3,.333,1,3,.333,1,1,2,0,5,0,2,1,10,9.5,-1,C,2023,15
Precious Achiuwa,19,2023-01-14,23-117,TOR,1,ATL,-11,0,27.566666666666666,5,9,.556,0,1,.000,4,5,.800,3,1,4,1,1,0,2,4,14,9.8,-4,C,2023,15
Precious Achiuwa,20,2023-01-16,23-119,TOR,0,NYK,2,0,20.383333333333333,2,6,.333,0,2,.000,4,4,1.000,1,7,8,0,0,0,0,3,8,6.2,-8,C,2023,15
Precious Achiuwa,21,2023-01-17,23-120,TOR,0,MIL,-8,0,26.033333333333335,4,10,.400,2,3,.667,1,2,.500,5,2,7,0,0,1,1,2,11,8.2,+4,C,2023,15
Precious Achiuwa,22,2023-01-19,23-122,TOR,0,MIN,-2,0,20.8,5,8,.625,1,1,1.000,0,4,.000,3,1,4,1,0,2,0,2,11,9.5,+2,C,2023,15
Precious Achiuwa,23,2023-01-21,23-124,TOR,1,BOS,-2,1,37.3,7,15,.467,1,3,.333,2,2,1.000,1,10,11,3,2,2,2,2,17,15.7,+13,C,2023,15
Precious Achiuwa,24,2023-01-22,23-125,TOR,1,NYK,9,1,35.5,2,4,.500,0,0,,8,10,.800,4,7,11,1,2,0,2,5,12,12.8,+3,C,2023,15
Precious Achiuwa,25,2023-01-25,23-128,TOR,0,SAC,18,0,28.216666666666665,9,12,.750,1,3,.333,0,0,,1,4,5,0,0,0,3,3,19,11.9,+3,C,2023,15
Precious Achiuwa,26,2023-01-27,23-130,TOR,0,GSW,-12,0,36.45,8,12,.667,0,2,.000,1,3,.333,5,6,11,2,1,0,2,2,17,15.9,-8,C,2023,15
Precious Achiuwa,27,2023-01-28,23-131,TOR,0,POR,18,1,33.416666666666664,11,16,.688,1,2,.500,4,4,1.000,3,10,13,0,2,1,2,3,27,24.8,+27,C,2023,15
Precious Achiuwa,28,2023-01-30,23-133,TOR,0,PHX,-8,1,34.05,5,9,.556,0,1,.000,1,2,.500,5,7,12,1,1,1,1,3,11,12.1,-6,C,2023,15
Precious Achiuwa,29,2023-02-01,23-135,TOR,0,UTA,-3,1,25.416666666666668,6,8,.750,0,0,,1,4,.250,5,1,6,1,1,1,0,4,13,13.2,+3,C,2023,15
Precious Achiuwa,30,2023-02-03,23-137,TOR,0,HOU,6,1,29.366666666666667,2,7,.286,0,2,.000,5,9,.556,3,5,8,2,1,1,2,6,9,5.6,-7,C,2023,15
Precious Achiuwa,31,2023-02-05,23-139,TOR,0,MEM,3,1,30.683333333333334,5,12,.417,0,3,.000,0,0,,1,6,7,0,4,0,0,1,10,9.7,-11,C,2023,15
Precious Achiuwa,32,2023-02-08,23-142,TOR,1,SAS,14,1,28.083333333333332,4,6,.667,1,2,.500,1,2,.500,1,6,7,0,1,2,1,4,10,9.3,-1,C,2023,15
Precious Achiuwa,33,2023-02-10,23-144,TOR,1,UTA,-6,1,30.95,7,11,.636,2,4,.500,0,0,,1,3,4,4,0,0,1,4,16,12.9,-5,C,2023,15
Precious Achiuwa,34,2023-02-12,23-146,TOR,1,DET,1,1,33.05,4,10,.400,0,2,.000,3,6,.500,4,7,11,1,0,0,0,2,11,9.2,+5,C,2023,15
Precious Achiuwa,35,2023-02-14,23-148,TOR,1,ORL,10,1,33.65,4,7,.571,1,2,.500,2,2,1.000,3,10,13,0,0,1,3,2,11,9.7,+11,C,2023,15
Precious Achiuwa,36,2023-02-23,23-157,TOR,1,NOP,5,0,19.9,2,6,.333,0,1,.000,2,2,1.000,0,6,6,0,0,1,2,1,6,2.7,+4,C,2023,15
Precious Achiuwa,37,2023-02-25,23-159,TOR,0,DET,4,0,21.55,3,8,.375,0,0,,4,7,.571,1,5,6,3,0,0,1,3,10,6.5,+2,C,2023,15
Precious Achiuwa,38,2023-02-26,23-160,TOR,0,CLE,-25,0,16.066666666666666,3,6,.500,1,1,1.000,0,0,,1,2,3,0,0,0,2,1,7,2.9,-10,C,2023,15
Precious Achiuwa,39,2023-02-28,23-162,TOR,1,CHI,6,0,12.216666666666667,2,6,.333,0,1,.000,0,0,,3,0,3,0,0,0,0,1,4,2.3,-14,C,2023,15
Precious Achiuwa,40,2023-03-02,23-164,TOR,0,WAS,-11,0,12.733333333333333,1,2,.500,0,0,,0,0,,0,4,4,0,0,1,1,1,2,1.5,-15,C,2023,15
Precious Achiuwa,41,2023-03-04,23-166,TOR,0,WAS,7,0,18.616666666666667,2,6,.333,0,1,.000,0,0,,1,1,2,0,1,0,2,1,4,0.2,+17,C,2023,15
Precious Achiuwa,42,2023-03-06,23-168,TOR,0,DEN,-5,0,19.433333333333334,3,4,.750,1,1,1.000,2,2,1.000,0,6,6,3,1,0,0,1,9,11.9,+6,C,2023,15
Precious Achiuwa,43,2023-03-08,23-170,TOR,0,LAC,-8,0,11.916666666666666,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,1,3,0,-2.7,+3,C,2023,15
Precious Achiuwa,44,2023-03-10,23-172,TOR,0,LAL,-10,0,8.3,2,5,.400,0,1,.000,1,2,.500,1,1,2,0,0,0,1,2,5,1.1,-10,C,2023,15
Precious Achiuwa,45,2023-03-14,23-176,TOR,1,DEN,15,0,13.833333333333334,0,3,.000,0,1,.000,4,4,1.000,3,1,4,1,0,0,0,0,4,5.0,-13,C,2023,15
Precious Achiuwa,46,2023-03-18,23-180,TOR,1,MIN,15,0,3.0166666666666666,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,1,2,-0.1,-4,C,2023,15
Precious Achiuwa,47,2023-03-19,23-181,TOR,0,MIL,-7,0,19.733333333333334,2,3,.667,0,1,.000,1,2,.500,1,4,5,3,0,1,0,1,5,7.6,+7,C,2023,15
Precious Achiuwa,48,2023-03-26,23-188,TOR,1,WAS,10,0,5.716666666666667,1,2,.500,0,1,.000,0,2,.000,2,0,2,0,0,0,1,1,2,0.2,-10,C,2023,15
Precious Achiuwa,49,2023-03-28,23-190,TOR,1,MIA,14,0,24.5,5,10,.500,2,5,.400,0,0,,2,7,9,2,1,1,2,1,12,11.2,+1,C,2023,15
Precious Achiuwa,50,2023-03-31,23-193,TOR,0,PHI,-7,0,7.133333333333334,2,5,.400,0,2,.000,0,0,,1,0,1,0,0,1,0,0,4,2.7,,C,2023,15
Precious Achiuwa,51,2023-04-02,23-195,TOR,0,CHA,20,0,12.533333333333333,4,7,.571,0,1,.000,0,0,,1,2,3,0,0,0,1,0,8,5.0,+6,C,2023,15
Precious Achiuwa,52,2023-04-04,23-197,TOR,0,CHA,20,0,14.916666666666666,4,8,.500,2,4,.500,2,2,1.000,1,3,4,1,1,0,0,1,12,10.9,+9,C,2023,15
Precious Achiuwa,53,2023-04-05,23-198,TOR,0,BOS,-4,0,19.75,7,11,.636,1,2,.500,1,1,1.000,4,5,9,0,0,1,1,2,16,14.3,-4,C,2023,15
Precious Achiuwa,54,2023-04-07,23-200,TOR,0,BOS,-19,0,23.533333333333335,6,10,.600,1,3,.333,3,3,1.000,2,5,7,0,1,0,0,3,16,14.1,-9,C,2023,15
Precious Achiuwa,55,2023-04-09,23-202,TOR,1,MIL,16,1,28.416666666666668,6,11,.545,2,5,.400,0,0,,1,12,13,1,2,0,2,2,14,12.9,+9,C,2023,15
Steven Adams,1,2022-10-19,29-091,MEM,1,NYK,3,1,32.53333333333333,1,2,.500,0,0,,1,4,.250,6,8,14,3,1,1,1,1,3,9.8,-1,C,2023,15
Steven Adams,2,2022-10-21,29-093,MEM,0,HOU,7,1,33.25,3,4,.750,0,0,,0,2,.000,2,7,9,2,0,2,0,5,6,7.9,+23,C,2023,15
Steven Adams,3,2022-10-22,29-094,MEM,0,DAL,-41,1,22.316666666666666,1,3,.333,0,0,,0,2,.000,1,3,4,1,1,4,3,1,2,2.2,-30,C,2023,15
Steven Adams,4,2022-10-24,29-096,MEM,1,BKN,10,1,31.266666666666666,3,5,.600,0,0,,3,6,.500,4,9,13,2,1,1,0,2,9,13.3,+20,C,2023,15
Steven Adams,5,2022-10-27,29-099,MEM,0,SAC,15,1,23.883333333333333,6,9,.667,0,0,,0,3,.000,7,4,11,4,0,0,4,4,12,10.2,+2,C,2023,15
Steven Adams,6,2022-10-29,29-101,MEM,0,UTA,-1,1,19.216666666666665,1,2,.500,0,0,,0,0,,5,5,10,1,1,1,4,4,2,2.8,+11,C,2023,15
Steven Adams,7,2022-10-31,29-103,MEM,0,UTA,-16,1,18.516666666666666,1,4,.250,0,0,,0,1,.000,2,7,9,1,1,1,4,1,2,0.7,-11,C,2023,15
Steven Adams,8,2022-11-02,29-105,MEM,0,POR,5,1,33.61666666666667,6,9,.667,0,0,,2,3,.667,4,7,11,5,0,2,1,2,14,17.7,-6,C,2023,15
Steven Adams,9,2022-11-04,29-107,MEM,1,CHA,31,1,21.733333333333334,6,10,.600,0,0,,1,2,.500,11,8,19,4,2,2,2,2,13,21.5,+31,C,2023,15
Steven Adams,10,2022-11-06,29-109,MEM,1,WAS,6,1,22.183333333333334,2,2,1.000,0,0,,0,0,,5,5,10,1,0,0,1,3,4,6.9,+9,C,2023,15
Steven Adams,11,2022-11-09,29-112,MEM,0,SAS,2,1,37.43333333333333,3,4,.750,0,0,,1,2,.500,10,9,19,2,1,1,6,3,7,10.6,+5,C,2023,15
Steven Adams,12,2022-11-11,29-114,MEM,1,MIN,11,1,26.85,1,3,.333,0,0,,1,4,.250,5,4,9,3,1,1,1,4,3,6.0,+6,C,2023,15
Steven Adams,13,2022-11-13,29-116,MEM,0,WAS,-10,1,29.383333333333333,6,8,.750,0,0,,0,0,,6,4,10,6,1,0,3,5,12,14.4,+4,C,2023,15
Steven Adams,14,2022-11-15,29-118,MEM,0,NOP,-11,1,12.816666666666666,1,2,.500,0,0,,0,2,.000,2,3,5,1,0,0,2,3,2,0.0,-2,C,2023,15
Steven Adams,15,2022-11-18,29-121,MEM,1,OKC,11,1,25.3,3,3,1.000,0,0,,0,4,.000,3,4,7,0,0,0,2,1,6,4.4,+15,C,2023,15
Steven Adams,16,2022-11-20,29-123,MEM,0,BKN,-12,1,28.633333333333333,7,10,.700,0,0,,1,8,.125,4,6,10,2,3,0,5,2,15,11.2,+3,C,2023,15
Steven Adams,17,2022-11-22,29-125,MEM,1,SAC,-4,1,30.183333333333334,2,5,.400,0,0,,1,4,.250,5,11,16,0,0,1,3,3,5,4.4,+1,C,2023,15
Steven Adams,18,2022-11-25,29-128,MEM,1,NOP,21,1,25.033333333333335,7,10,.700,0,0,,1,2,.500,4,7,11,1,1,0,2,1,15,14.6,+26,C,2023,15
Steven Adams,19,2022-11-27,29-130,MEM,0,NYK,4,1,31.333333333333332,6,9,.667,0,0,,4,9,.444,7,3,10,2,0,1,0,1,16,17.6,+2,C,2023,15
Steven Adams,20,2022-11-30,29-133,MEM,0,MIN,-8,1,29.316666666666666,3,8,.375,0,1,.000,2,2,1.000,6,6,12,2,1,1,0,1,8,12.3,-3,C,2023,15
Steven Adams,21,2022-12-02,29-135,MEM,1,PHI,8,1,33.516666666666666,4,11,.364,0,0,,1,2,.500,10,6,16,6,3,3,3,4,9,16.0,-1,C,2023,15
Steven Adams,22,2022-12-05,29-138,MEM,1,MIA,8,1,27.85,4,6,.667,0,0,,0,0,,1,3,4,1,0,0,1,2,8,5.9,-2,C,2023,15
Steven Adams,23,2022-12-07,29-140,MEM,1,OKC,21,1,20.85,4,4,1.000,0,0,,0,1,.000,2,3,5,2,0,2,1,0,8,10.5,+10,C,2023,15
Steven Adams,24,2022-12-09,29-142,MEM,1,DET,11,1,23.0,5,8,.625,0,0,,0,2,.000,3,5,8,4,1,1,2,1,10,11.3,+17,C,2023,15
Steven Adams,25,2022-12-15,29-148,MEM,1,MIL,41,1,20.633333333333333,4,8,.500,0,0,,2,2,1.000,5,1,6,1,1,5,1,2,10,13.2,+21,C,2023,15
Steven Adams,26,2022-12-17,29-150,MEM,0,OKC,-6,1,28.633333333333333,3,5,.600,0,0,,3,5,.600,2,5,7,2,2,2,2,6,9,9.2,+7,C,2023,15
Steven Adams,27,2022-12-20,29-153,MEM,0,DEN,-14,1,30.083333333333332,2,5,.400,0,0,,0,0,,4,6,10,2,1,0,2,2,4,5.5,-8,C,2023,15
Steven Adams,28,2022-12-23,29-156,MEM,0,PHX,25,1,22.25,3,5,.600,0,0,,0,4,.000,7,4,11,2,1,1,0,0,6,11.3,+16,C,2023,15
Steven Adams,29,2022-12-25,29-158,MEM,0,GSW,-14,1,21.2,2,6,.333,0,0,,2,2,1.000,7,7,14,1,0,1,0,2,6,10.2,+2,C,2023,15
Steven Adams,30,2022-12-27,29-160,MEM,1,PHX,-17,1,25.3,3,5,.600,0,0,,0,0,,3,6,9,1,0,1,1,1,6,7.6,-13,C,2023,15
Steven Adams,31,2022-12-29,29-162,MEM,0,TOR,13,1,32.266666666666666,7,11,.636,0,0,,0,2,.000,8,9,17,3,1,0,2,1,14,17.3,+17,C,2023,15
Steven Adams,32,2022-12-31,29-164,MEM,1,NOP,15,1,27.166666666666668,4,6,.667,0,0,,2,6,.333,5,16,21,3,2,2,0,3,10,18.4,-1,C,2023,15
Steven Adams,33,2023-01-01,29-165,MEM,1,SAC,10,1,34.483333333333334,5,12,.417,0,0,,1,2,.500,13,10,23,3,1,2,4,4,11,15.2,+4,C,2023,15
Steven Adams,34,2023-01-04,29-168,MEM,0,CHA,24,1,27.2,3,7,.429,0,0,,3,7,.429,4,11,15,2,1,2,2,1,9,11.2,+24,C,2023,15
Steven Adams,35,2023-01-05,29-169,MEM,0,ORL,8,1,30.166666666666668,2,5,.400,0,0,,0,1,.000,1,5,6,0,1,0,2,5,4,0.1,-5,C,2023,15
Steven Adams,36,2023-01-09,29-173,MEM,1,SAS,8,1,28.316666666666666,5,7,.714,0,0,,3,11,.273,4,11,15,4,1,0,2,0,13,14.8,+11,C,2023,15
Steven Adams,37,2023-01-11,29-175,MEM,1,SAS,6,1,32.516666666666666,5,7,.714,0,0,,1,2,.500,7,11,18,5,1,3,1,2,11,20.7,+14,C,2023,15
Steven Adams,38,2023-01-14,29-178,MEM,0,IND,18,1,22.15,4,4,1.000,0,0,,2,2,1.000,3,6,9,2,0,1,3,3,10,10.6,+16,C,2023,15
Steven Adams,39,2023-01-16,29-180,MEM,1,PHX,30,1,24.116666666666667,4,5,.800,0,0,,0,0,,5,4,9,2,0,0,1,3,8,10.0,+17,C,2023,15
Steven Adams,40,2023-01-18,29-182,MEM,1,CLE,1,1,28.45,6,8,.750,0,0,,1,2,.500,5,5,10,4,1,0,1,3,13,16.0,-8,C,2023,15
Steven Adams,41,2023-01-20,29-184,MEM,0,LAL,-1,1,25.783333333333335,6,7,.857,0,0,,4,9,.444,8,9,17,2,0,1,1,2,16,20.1,-1,C,2023,15
Steven Adams,42,2023-01-22,29-186,MEM,0,PHX,-2,1,32.55,3,9,.333,0,0,,4,7,.571,8,8,16,2,3,0,3,2,10,12.3,+1,C,2023,15
Bam Adebayo,1,2022-10-19,25-093,MIA,1,CHI,-8,1,34.0,5,15,.333,0,0,,2,3,.667,1,8,9,2,0,1,5,4,12,1.7,-15,C,2023,15
Bam Adebayo,2,2022-10-21,25-095,MIA,1,BOS,-7,1,34.88333333333333,8,11,.727,0,0,,3,4,.750,3,5,8,5,2,0,5,4,19,16.6,+20,C,2023,15
Bam Adebayo,3,2022-10-22,25-096,MIA,1,TOR,3,1,35.7,4,6,.667,0,1,.000,2,2,1.000,0,7,7,1,0,0,3,3,10,6.0,+5,C,2023,15
Bam Adebayo,4,2022-10-24,25-098,MIA,1,TOR,-8,1,37.68333333333333,4,14,.286,0,0,,6,6,1.000,4,6,10,3,1,2,3,1,14,11.5,+5,C,2023,15
Bam Adebayo,5,2022-10-26,25-100,MIA,0,POR,21,1,28.35,6,11,.545,0,1,.000,6,7,.857,3,5,8,3,1,0,3,3,18,14.8,+17,C,2023,15
Bam Adebayo,6,2022-10-27,25-101,MIA,0,GSW,-13,1,37.733333333333334,10,13,.769,0,0,,6,8,.750,4,4,8,1,4,3,5,2,26,25.1,-12,C,2023,15
Bam Adebayo,7,2022-10-29,25-103,MIA,0,SAC,-6,1,37.71666666666667,9,16,.563,0,0,,5,6,.833,2,4,6,4,0,2,1,6,23,18.4,+6,C,2023,15
Bam Adebayo,8,2022-11-01,25-106,MIA,1,GSW,7,1,37.18333333333333,8,15,.533,0,0,,3,3,1.000,1,6,7,6,3,1,2,4,19,18.5,0,C,2023,15
Bam Adebayo,9,2022-11-02,25-107,MIA,1,SAC,3,1,32.1,9,16,.563,0,0,,2,2,1.000,2,9,11,6,0,0,4,5,20,14.7,+2,C,2023,15
Bam Adebayo,10,2022-11-04,25-109,MIA,0,IND,-2,1,33.86666666666667,7,14,.500,0,1,.000,4,4,1.000,3,7,10,4,1,0,5,4,18,12.4,+3,C,2023,15
Bam Adebayo,11,2022-11-07,25-112,MIA,1,POR,-3,1,33.36666666666667,8,14,.571,0,0,,0,1,.000,2,3,5,3,1,1,1,1,16,13.7,+2,C,2023,15
Bam Adebayo,12,2022-11-10,25-115,MIA,1,CHA,5,1,38.6,6,15,.400,0,1,.000,6,6,1.000,2,12,14,4,2,0,5,5,18,12.7,+9,C,2023,15
Bam Adebayo,13,2022-11-12,25-117,MIA,1,CHA,17,1,33.06666666666667,11,18,.611,0,0,,2,3,.667,1,14,15,4,1,1,5,4,24,18.2,+19,C,2023,15
Bam Adebayo,14,2022-11-14,25-119,MIA,1,PHX,1,1,36.233333333333334,9,18,.500,0,1,.000,12,14,.857,6,4,10,1,1,0,3,2,30,23.5,+12,C,2023,15
Bam Adebayo,15,2022-11-20,25-125,MIA,0,CLE,-26,1,26.966666666666665,7,14,.500,0,0,,7,7,1.000,2,4,6,3,0,1,3,2,21,15.6,-20,C,2023,15
Bam Adebayo,16,2022-11-21,25-126,MIA,0,MIN,-4,1,34.983333333333334,7,18,.389,0,2,.000,3,6,.500,4,10,14,5,0,2,1,5,17,13.7,-11,C,2023,15
Bam Adebayo,17,2022-11-23,25-128,MIA,1,WAS,8,1,35.35,5,15,.333,0,0,,5,6,.833,4,7,11,2,2,1,2,4,15,11.5,+6,C,2023,15
Bam Adebayo,18,2022-11-25,25-130,MIA,1,WAS,3,1,35.3,15,22,.682,0,1,.000,8,8,1.000,3,9,12,3,0,0,0,4,38,33.9,+1,C,2023,15
Bam Adebayo,19,2022-11-27,25-132,MIA,0,ATL,8,1,33.7,13,20,.650,0,0,,6,6,1.000,1,7,8,1,0,1,3,2,32,23.6,+1,C,2023,15
Bam Adebayo,20,2022-11-30,25-135,MIA,0,BOS,-13,1,38.35,10,19,.526,1,1,1.000,2,2,1.000,1,5,6,5,2,0,5,5,23,14.4,-6,C,2023,15
Bam Adebayo,21,2022-12-02,25-137,MIA,0,BOS,4,1,38.45,10,18,.556,0,0,,8,9,.889,1,6,7,3,1,1,2,3,28,22.1,+7,C,2023,15
Bam Adebayo,22,2022-12-05,25-140,MIA,0,MEM,-8,1,38.733333333333334,5,13,.385,0,0,,5,5,1.000,1,4,5,4,0,0,1,0,15,11.6,+9,C,2023,15
Bam Adebayo,23,2022-12-06,25-141,MIA,1,DET,-20,1,34.21666666666667,9,16,.563,0,0,,3,6,.500,1,14,15,2,0,1,5,3,21,13.0,-12,C,2023,15
Bam Adebayo,24,2022-12-08,25-143,MIA,1,LAC,5,1,36.416666666666664,14,21,.667,0,0,,3,3,1.000,4,6,10,4,1,0,2,0,31,28.3,+13,C,2023,15
Bam Adebayo,25,2022-12-10,25-145,MIA,1,SAS,-4,1,32.333333333333336,5,11,.455,0,1,.000,2,5,.400,2,7,9,4,0,0,0,3,12,10.2,+4,C,2023,15
Bam Adebayo,26,2022-12-12,25-147,MIA,0,IND,5,1,35.3,8,18,.444,0,0,,6,7,.857,2,15,17,3,2,1,4,2,22,18.1,+1,C,2023,15
Bam Adebayo,27,2022-12-14,25-149,MIA,0,OKC,2,1,33.1,5,13,.385,0,0,,5,6,.833,2,11,13,3,2,0,5,6,15,8.9,-14,C,2023,15
Bam Adebayo,28,2022-12-17,25-152,MIA,0,SAS,10,1,35.85,11,18,.611,0,0,,0,0,,4,9,13,3,1,0,4,4,22,16.8,+29,C,2023,15
Bam Adebayo,29,2022-12-20,25-155,MIA,1,CHI,-10,1,36.68333333333333,12,15,.800,0,0,,3,4,.750,3,9,12,6,0,0,3,1,27,26.5,-18,C,2023,15
Bam Adebayo,30,2022-12-23,25-158,MIA,1,IND,-3,1,37.733333333333334,8,19,.421,0,0,,2,2,1.000,5,2,7,3,0,0,3,2,18,10.3,+1,C,2023,15
Bam Adebayo,31,2022-12-28,25-163,MIA,1,LAL,14,1,39.25,10,16,.625,0,0,,3,6,.500,5,9,14,0,1,2,1,4,23,20.6,+24,C,2023,15
Bam Adebayo,32,2022-12-30,25-165,MIA,0,DEN,-5,1,30.233333333333334,6,14,.429,0,0,,10,11,.909,4,3,7,2,4,2,4,3,22,19.5,-4,C,2023,15
Bam Adebayo,33,2022-12-31,25-166,MIA,0,UTA,3,1,36.083333333333336,11,17,.647,0,0,,10,13,.769,5,3,8,5,1,0,2,5,32,28.2,+6,C,2023,15
Bam Adebayo,34,2023-01-02,25-168,MIA,0,LAC,10,1,36.88333333333333,12,19,.632,0,0,,7,8,.875,5,8,13,1,1,1,3,2,31,26.6,+11,C,2023,15
Bam Adebayo,35,2023-01-04,25-170,MIA,0,LAL,-3,1,37.85,13,23,.565,0,0,,4,5,.800,6,7,13,3,2,3,2,2,30,28.4,+2,C,2023,15
Bam Adebayo,36,2023-01-06,25-172,MIA,0,PHX,8,1,38.25,10,15,.667,0,0,,1,4,.250,1,10,11,2,2,1,1,1,21,19.7,+17,C,2023,15
Bam Adebayo,37,2023-01-08,25-174,MIA,1,BKN,-1,1,28.25,5,15,.333,0,0,,0,3,.000,4,4,8,2,0,1,0,1,10,6.0,-25,C,2023,15
Bam Adebayo,38,2023-01-12,25-178,MIA,1,MIL,6,1,34.15,11,19,.579,0,0,,2,2,1.000,2,10,12,1,2,1,0,2,24,22.1,+8,C,2023,15
Bam Adebayo,39,2023-01-14,25-180,MIA,1,MIL,16,1,30.966666666666665,9,19,.474,0,0,,2,4,.500,3,10,13,2,0,2,1,3,20,15.2,+18,C,2023,15
Bam Adebayo,40,2023-01-16,25-182,MIA,0,ATL,-8,1,36.166666666666664,9,19,.474,0,0,,2,2,1.000,6,7,13,5,3,3,3,3,20,21.0,+6,C,2023,15
Bam Adebayo,41,2023-01-18,25-184,MIA,0,NOP,26,1,30.566666666666666,11,15,.733,0,0,,4,6,.667,3,5,8,1,2,1,2,2,26,23.3,+16,C,2023,15
Bam Adebayo,42,2023-01-20,25-186,MIA,0,DAL,-25,1,34.81666666666667,7,14,.500,0,0,,4,6,.667,2,9,11,4,0,0,2,2,18,14.3,-18,C,2023,15
Bam Adebayo,43,2023-01-22,25-188,MIA,1,NOP,4,1,34.583333333333336,7,12,.583,0,0,,4,4,1.000,3,6,9,2,2,0,2,1,18,17.3,-2,C,2023,15
Bam Adebayo,44,2023-01-24,25-190,MIA,1,BOS,3,1,37.333333333333336,12,22,.545,0,0,,6,8,.750,4,11,15,1,2,1,3,2,30,24.3,+3,C,2023,15
Bam Adebayo,45,2023-01-27,25-193,MIA,1,ORL,5,1,36.53333333333333,7,14,.500,0,0,,6,7,.857,0,6,6,7,1,1,2,5,20,17.0,+4,C,2023,15
Bam Adebayo,46,2023-01-29,25-195,MIA,0,CHA,-5,1,35.96666666666667,8,15,.533,0,0,,1,4,.250,2,2,4,6,3,0,2,0,17,15.7,+5,C,2023,15
Bam Adebayo,47,2023-01-31,25-197,MIA,0,CLE,3,1,37.21666666666667,7,13,.538,0,0,,4,6,.667,4,7,11,1,0,0,0,3,18,15.3,-6,C,2023,15
Bam Adebayo,48,2023-02-02,25-199,MIA,0,NYK,-2,1,37.61666666666667,11,16,.688,0,0,,10,11,.909,1,8,9,3,2,1,0,1,32,32.3,+5,C,2023,15
