player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
A.J. Hammons,15,2016-12-19,24-114,DAL,0,DEN,-10,0,5.333333333333333,2,3,.667,1,2,.500,0,0,,1,0,1,0,0,0,2,0,5,2.4,+9,C,2017,15
A.J. Hammons,16,2016-12-26,24-121,DAL,0,NOP,-7,0,0.23333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,C,2017,15
A.J. Hammons,17,2016-12-30,24-125,DAL,0,GSW,-9,0,6.35,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+9,C,2017,15
A.J. Hammons,18,2017-04-04,24-220,DAL,0,SAC,-11,0,26.383333333333333,3,6,.500,1,3,.333,2,2,1.000,1,5,6,0,1,3,2,4,9,7.7,-6,C,2017,15
A.J. Hammons,19,2017-04-07,24-223,DAL,1,SAS,-13,0,21.316666666666666,0,2,.000,0,0,,0,0,,2,5,7,1,0,1,2,3,0,-0.3,-26,C,2017,15
A.J. Hammons,20,2017-04-09,24-225,DAL,0,PHX,-13,0,18.95,2,7,.286,0,1,.000,1,2,.500,0,1,1,0,0,1,1,2,5,-0.3,-8,C,2017,15
A.J. Hammons,21,2017-04-11,24-227,DAL,1,DEN,-18,0,7.883333333333333,0,1,.000,0,0,,1,2,.500,0,1,1,1,0,0,1,0,1,-0.1,-6,C,2017,15
A.J. Hammons,22,2017-04-12,24-228,DAL,0,MEM,7,0,12.0,3,4,.750,0,0,,3,4,.750,0,1,1,0,0,2,1,2,9,6.9,+11,C,2017,15
Aaron Brooks,1,2016-11-01,31-292,IND,1,LAL,7,0,15.616666666666667,3,7,.429,1,3,.333,1,2,.500,1,0,1,2,0,1,0,1,8,6.3,0,PG,2017,15
Aaron Brooks,2,2016-11-03,31-294,IND,0,MIL,-18,0,14.033333333333333,3,4,.750,2,2,1.000,0,0,,0,0,0,5,1,0,4,5,8,4.9,+2,PG,2017,15
Aaron Brooks,3,2016-11-05,31-296,IND,1,CHI,17,0,21.6,4,7,.571,2,4,.500,0,0,,0,0,0,0,0,1,3,4,10,2.8,+4,PG,2017,15
Aaron Brooks,4,2016-11-07,31-298,IND,0,CHA,-22,0,20.783333333333335,1,7,.143,0,3,.000,2,2,1.000,0,2,2,7,1,1,2,5,4,2.7,0,PG,2017,15
Aaron Brooks,5,2016-11-09,31-300,IND,1,PHI,7,0,12.266666666666667,1,3,.333,0,0,,0,0,,0,1,1,5,0,0,0,1,2,3.7,-4,PG,2017,15
Aaron Brooks,6,2016-11-11,31-302,IND,0,PHI,-4,0,18.35,1,3,.333,0,2,.000,0,0,,0,0,0,0,1,0,0,2,2,0.5,+9,PG,2017,15
Aaron Brooks,7,2016-11-12,31-303,IND,1,BOS,-6,0,14.983333333333333,3,8,.375,2,5,.400,1,2,.500,0,1,1,2,0,0,1,3,9,3.7,-12,PG,2017,15
Aaron Brooks,8,2016-11-14,31-305,IND,1,ORL,19,0,17.15,2,9,.222,1,3,.333,2,2,1.000,0,0,0,4,1,0,0,1,7,4.9,+15,PG,2017,15
Aaron Brooks,9,2016-11-16,31-307,IND,1,CLE,10,0,11.2,4,7,.571,1,4,.250,0,0,,0,0,0,2,1,0,0,1,9,7.7,+2,PG,2017,15
Aaron Brooks,10,2016-11-18,31-309,IND,1,PHX,-20,0,12.45,2,6,.333,0,1,.000,0,0,,0,3,3,2,0,0,2,2,4,0.1,-8,PG,2017,15
Aaron Brooks,11,2016-11-20,31-311,IND,0,OKC,4,0,12.666666666666666,4,6,.667,2,3,.667,0,0,,1,0,1,1,0,0,2,1,10,6.4,-14,PG,2017,15
Aaron Brooks,12,2016-11-21,31-312,IND,1,GSW,-37,0,20.083333333333332,3,7,.429,1,2,.500,2,2,1.000,0,0,0,3,1,0,1,1,9,7.0,-9,PG,2017,15
Aaron Brooks,13,2016-11-23,31-314,IND,1,ATL,-11,0,6.4,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,2,1,4,0.3,-7,PG,2017,15
Aaron Brooks,14,2016-11-25,31-316,IND,1,BKN,21,0,20.583333333333332,2,7,.286,1,5,.200,0,0,,0,1,1,3,2,0,3,1,5,1.9,+2,PG,2017,15
Aaron Brooks,15,2016-11-27,31-318,IND,1,LAC,21,0,16.15,3,6,.500,0,1,.000,0,0,,2,2,4,3,2,1,1,0,6,8.8,+14,PG,2017,15
Aaron Brooks,16,2016-11-30,31-321,IND,0,POR,-22,0,21.4,6,10,.600,3,5,.600,1,1,1.000,0,3,3,0,0,0,3,1,16,8.9,+6,PG,2017,15
Aaron Brooks,17,2016-12-04,31-325,IND,0,LAC,9,0,5.35,0,1,.000,0,0,,3,3,1.000,1,0,1,0,0,0,1,0,3,2.0,+4,PG,2017,15
Aaron Brooks,18,2016-12-05,31-326,IND,0,GSW,-36,0,12.0,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,1,0,0.9,-3,PG,2017,15
Aaron Brooks,19,2016-12-07,31-328,IND,0,PHX,15,0,11.6,0,2,.000,0,0,,0,0,,0,0,0,2,1,0,2,0,0,-1.0,+5,PG,2017,15
Aaron Brooks,20,2016-12-09,31-330,IND,0,DAL,-8,0,15.216666666666667,1,3,.333,1,2,.500,2,2,1.000,1,2,3,2,0,0,0,2,5,5.2,+2,PG,2017,15
Aaron Brooks,21,2016-12-10,31-331,IND,1,POR,7,0,13.316666666666666,1,6,.167,0,2,.000,1,1,1.000,1,1,2,2,2,0,1,0,3,2.6,+2,PG,2017,15
Aaron Brooks,22,2016-12-12,31-333,IND,1,CHA,16,0,13.133333333333333,2,5,.400,1,4,.250,0,0,,1,2,3,1,0,0,0,2,5,3.5,+8,PG,2017,15
Aaron Brooks,23,2016-12-14,31-335,IND,0,MIA,-6,0,17.2,2,7,.286,0,1,.000,0,0,,0,0,0,0,1,0,0,5,4,-1.1,-12,PG,2017,15
Aaron Brooks,24,2016-12-15,31-336,IND,0,NOP,-7,0,12.616666666666667,0,3,.000,0,2,.000,0,0,,0,1,1,5,0,0,2,0,0,-0.3,-1,PG,2017,15
Aaron Brooks,25,2016-12-17,31-338,IND,0,DET,15,0,17.5,3,7,.429,0,1,.000,0,0,,0,0,0,3,0,0,1,3,6,2.2,+6,PG,2017,15
Aaron Brooks,26,2016-12-19,31-340,IND,1,WAS,2,0,8.8,0,2,.000,0,2,.000,0,0,,1,0,1,3,0,0,0,1,0,1.0,-4,PG,2017,15
Aaron Brooks,27,2016-12-20,31-341,IND,0,NYK,-7,0,10.983333333333333,2,4,.500,0,2,.000,0,0,,0,0,0,3,1,0,1,2,4,3.3,+1,PG,2017,15
Aaron Brooks,28,2016-12-22,31-343,IND,1,BOS,-7,0,12.716666666666667,0,3,.000,0,1,.000,2,2,1.000,0,2,2,2,1,0,2,2,2,0.1,-3,PG,2017,15
Aaron Brooks,29,2016-12-26,31-347,IND,0,CHI,-5,0,24.116666666666667,6,8,.750,3,4,.750,4,4,1.000,1,3,4,7,0,1,3,1,19,19.6,+8,PG,2017,15
Aaron Brooks,30,2016-12-28,31-349,IND,0,WAS,-6,0,10.133333333333333,0,2,.000,0,0,,0,0,,0,0,0,2,0,1,1,0,0,-0.3,-2,PG,2017,15
Aaron Brooks,31,2016-12-30,31-351,IND,1,CHI,10,0,13.116666666666667,3,5,.600,2,4,.500,0,0,,0,1,1,2,0,0,0,2,8,6.6,-9,PG,2017,15
Aaron Brooks,32,2017-01-01,31-353,IND,1,ORL,13,0,17.883333333333333,6,9,.667,2,3,.667,0,0,,0,2,2,2,0,1,0,2,14,12.0,+11,PG,2017,15
Aaron Brooks,33,2017-01-03,31-355,IND,0,DET,5,0,14.566666666666666,1,2,.500,1,1,1.000,1,2,.500,0,0,0,2,0,0,1,1,4,2.6,+10,PG,2017,15
Aaron Brooks,34,2017-01-05,31-357,IND,1,BKN,12,0,17.416666666666668,4,7,.571,1,3,.333,0,0,,0,0,0,2,0,1,0,1,9,7.4,-20,PG,2017,15
Aaron Brooks,35,2017-01-07,31-359,IND,1,NYK,14,0,16.116666666666667,1,3,.333,0,0,,0,0,,1,2,3,2,0,0,2,2,2,0.2,+3,PG,2017,15
Aaron Brooks,36,2017-01-12,31-364,IND,0,DEN,-28,0,23.216666666666665,6,10,.600,2,5,.400,0,0,,0,0,0,6,3,0,2,1,14,14.2,0,PG,2017,15
Aaron Brooks,37,2017-01-16,32-002,IND,1,NOP,3,0,11.116666666666667,1,4,.250,0,1,.000,0,0,,0,1,1,2,0,0,0,0,2,1.3,-4,PG,2017,15
Aaron Brooks,38,2017-01-18,32-004,IND,0,SAC,6,0,14.05,1,3,.333,1,2,.500,0,0,,1,0,1,1,1,0,1,1,3,2.3,+2,PG,2017,15
Aaron Brooks,39,2017-01-20,32-006,IND,0,LAL,-13,0,12.7,1,3,.333,1,2,.500,0,3,.000,1,1,2,2,1,0,2,0,3,1.5,+5,PG,2017,15
Aaron Brooks,40,2017-01-21,32-007,IND,0,UTA,-9,0,5.633333333333333,1,3,.333,0,2,.000,0,0,,0,0,0,1,0,0,1,0,2,0.0,-5,PG,2017,15
Aaron Brooks,41,2017-01-26,32-012,IND,0,MIN,6,0,13.1,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,1,0,-0.9,-1,PG,2017,15
Aaron Brooks,42,2017-01-27,32-013,IND,1,SAC,4,0,10.5,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,2,0,-3.3,-1,PG,2017,15
Aaron Brooks,43,2017-01-29,32-015,IND,1,HOU,19,0,11.8,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,0,2,2,0.5,-5,PG,2017,15
Aaron Brooks,44,2017-02-03,32-020,IND,0,BKN,9,0,13.7,2,6,.333,1,2,.500,0,0,,0,0,0,3,0,0,2,1,5,1.3,-8,PG,2017,15
Aaron Brooks,45,2017-02-04,32-021,IND,1,DET,21,0,16.833333333333332,2,5,.400,1,3,.333,0,0,,0,1,1,2,0,0,1,0,5,3.0,+5,PG,2017,15
Aaron Brooks,46,2017-02-15,32-032,IND,0,CLE,-9,0,7.8,1,3,.333,1,2,.500,1,1,1.000,1,0,1,0,0,0,0,0,4,3.0,-1,PG,2017,15
Aaron Brooks,47,2017-02-24,32-041,IND,1,MEM,10,0,1.7333333333333334,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-9,PG,2017,15
Aaron Brooks,48,2017-02-25,32-042,IND,0,MIA,-18,0,0.8333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,2017,15
Aaron Brooks,49,2017-03-06,32-051,IND,0,CHA,-12,0,9.95,1,4,.250,0,1,.000,0,0,,0,1,1,2,1,0,0,0,2,2.3,+3,PG,2017,15
Aaron Brooks,50,2017-03-08,32-053,IND,1,DET,17,0,2.5666666666666664,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,PG,2017,15
Aaron Brooks,51,2017-03-15,32-060,IND,1,CHA,21,0,2.3333333333333335,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,PG,2017,15
Aaron Brooks,52,2017-03-19,32-064,IND,0,TOR,-25,0,10.333333333333334,2,5,.400,1,1,1.000,0,0,,0,1,1,1,0,0,1,3,5,1.1,-1,PG,2017,15
Aaron Brooks,53,2017-03-20,32-065,IND,1,UTA,7,0,10.966666666666667,0,1,.000,0,1,.000,0,1,.000,0,1,1,4,0,0,1,0,0,1.0,-5,PG,2017,15
Aaron Brooks,54,2017-03-22,32-067,IND,0,BOS,-9,0,12.95,1,3,.333,0,1,.000,1,2,.500,0,1,1,1,1,0,0,1,3,2.5,-8,PG,2017,15
Aaron Brooks,55,2017-03-24,32-069,IND,1,DEN,-8,0,15.316666666666666,4,8,.500,3,5,.600,0,0,,0,0,0,1,0,0,2,2,11,4.9,-2,PG,2017,15
Aaron Brooks,56,2017-03-26,32-071,IND,1,PHI,13,0,22.333333333333332,4,5,.800,0,0,,2,2,1.000,0,2,2,1,0,0,0,1,10,9.0,+8,PG,2017,15
Aaron Brooks,57,2017-03-28,32-073,IND,1,MIN,-1,0,9.533333333333333,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,3,2,0,-4.5,-10,PG,2017,15
Aaron Brooks,58,2017-03-29,32-074,IND,0,MEM,-13,0,28.466666666666665,6,15,.400,4,5,.800,2,2,1.000,1,1,2,1,1,0,2,4,18,9.0,+10,PG,2017,15
Aaron Brooks,59,2017-03-31,32-076,IND,0,TOR,-11,0,15.2,4,9,.444,1,3,.333,2,2,1.000,1,2,3,2,0,0,1,3,11,6.8,-9,PG,2017,15
Aaron Brooks,60,2017-04-02,32-078,IND,0,CLE,-5,0,14.466666666666667,0,7,.000,0,2,.000,0,0,,2,0,2,2,0,1,2,3,0,-4.6,-3,PG,2017,15
Aaron Brooks,61,2017-04-04,32-080,IND,1,TOR,18,0,11.766666666666667,1,2,.500,1,1,1.000,0,0,,0,1,1,2,0,0,0,3,3,2.5,-3,PG,2017,15
Aaron Brooks,62,2017-04-06,32-082,IND,1,MIL,15,0,19.233333333333334,3,5,.600,2,2,1.000,2,2,1.000,0,2,2,1,0,0,2,0,10,7.0,0,PG,2017,15
Aaron Brooks,63,2017-04-08,32-084,IND,0,ORL,15,0,16.583333333333332,0,1,.000,0,1,.000,0,0,,0,1,1,4,0,0,1,3,0,0.2,+6,PG,2017,15
Aaron Brooks,64,2017-04-10,32-086,IND,0,PHI,9,0,12.283333333333333,1,2,.500,1,1,1.000,0,0,,0,0,0,2,0,0,1,1,3,2.0,-4,PG,2017,15
Aaron Brooks,65,2017-04-12,32-088,IND,1,ATL,18,0,16.883333333333333,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,1,5,3.3,+7,PG,2017,15
Aaron Gordon,1,2016-10-26,21-040,ORL,1,MIA,-12,1,35.1,5,12,.417,2,3,.667,0,0,,2,6,8,4,1,1,3,1,12,9.9,-11,SF,2017,15
Aaron Gordon,2,2016-10-28,21-042,ORL,0,DET,-26,1,29.15,6,12,.500,1,2,.500,4,6,.667,3,4,7,0,2,0,1,3,17,13.3,-10,SF,2017,15
Aaron Gordon,3,2016-10-29,21-043,ORL,0,CLE,-6,1,25.566666666666666,3,7,.429,1,3,.333,1,2,.500,0,3,3,2,3,1,2,3,8,6.7,-21,SF,2017,15
Aaron Gordon,4,2016-11-01,21-046,ORL,0,PHI,2,1,31.633333333333333,3,10,.300,0,4,.000,1,1,1.000,1,1,2,4,3,0,2,1,7,5.6,+11,SF,2017,15
Aaron Gordon,5,2016-11-03,21-048,ORL,1,SAC,8,1,30.716666666666665,5,10,.500,1,3,.333,2,3,.667,3,7,10,3,1,1,1,3,13,13.4,+2,SF,2017,15
Aaron Gordon,6,2016-11-05,21-050,ORL,1,WAS,2,1,24.45,3,7,.429,2,4,.500,1,2,.500,1,3,4,4,0,1,0,1,9,9.6,-22,SF,2017,15
Aaron Gordon,7,2016-11-07,21-052,ORL,0,CHI,-32,1,30.433333333333334,6,15,.400,1,4,.250,2,2,1.000,1,3,4,4,1,1,1,2,15,11.2,-9,SF,2017,15
Aaron Gordon,8,2016-11-09,21-054,ORL,1,MIN,-16,1,30.633333333333333,2,9,.222,0,3,.000,3,4,.750,1,3,4,0,0,1,1,2,7,1.6,-11,SF,2017,15
Aaron Gordon,9,2016-11-11,21-056,ORL,1,UTA,-13,0,24.566666666666666,4,9,.444,0,1,.000,1,2,.500,1,6,7,1,2,2,0,1,9,10.1,0,SF,2017,15
Aaron Gordon,10,2016-11-13,21-058,ORL,0,OKC,2,0,21.566666666666666,5,9,.556,1,3,.333,1,1,1.000,0,1,1,1,0,0,1,3,12,6.5,-2,SF,2017,15
Aaron Gordon,11,2016-11-14,21-059,ORL,0,IND,-19,0,22.05,5,11,.455,1,4,.250,0,0,,0,3,3,1,0,0,0,1,11,6.5,0,SF,2017,15
Aaron Gordon,12,2016-11-16,21-061,ORL,1,NOP,7,0,26.166666666666668,4,11,.364,1,2,.500,1,3,.333,0,4,4,3,1,1,1,1,10,6.7,+12,SF,2017,15
Aaron Gordon,13,2016-11-19,21-064,ORL,1,DAL,8,0,25.216666666666665,2,5,.400,1,2,.500,0,0,,1,3,4,1,0,0,2,4,5,1.0,+8,SF,2017,15
Aaron Gordon,14,2016-11-21,21-066,ORL,0,MIL,-4,0,21.1,1,5,.200,0,3,.000,3,6,.500,0,4,4,0,1,0,2,2,5,0.1,-7,SF,2017,15
Aaron Gordon,15,2016-11-23,21-068,ORL,1,PHX,-5,0,20.4,4,11,.364,1,3,.333,0,0,,0,2,2,0,0,1,2,3,9,1.0,-6,SF,2017,15
Aaron Gordon,16,2016-11-25,21-070,ORL,1,WAS,-3,0,24.916666666666668,4,10,.400,1,4,.250,0,2,.000,3,4,7,1,0,0,2,1,9,4.4,+8,SF,2017,15
Aaron Gordon,17,2016-11-27,21-072,ORL,1,MIL,-8,1,31.966666666666665,0,12,.000,0,3,.000,0,0,,4,4,8,3,1,0,0,1,0,-1.7,+4,SF,2017,15
Aaron Gordon,18,2016-11-29,21-074,ORL,0,SAS,12,1,18.85,5,9,.556,1,1,1.000,0,0,,2,1,3,0,0,0,0,4,11,6.8,+11,SF,2017,15
Aaron Gordon,19,2016-12-01,21-076,ORL,0,MEM,-1,1,20.816666666666666,3,6,.500,0,3,.000,2,4,.500,0,3,3,2,0,1,0,0,8,7.2,+12,SF,2017,15
Aaron Gordon,20,2016-12-02,21-077,ORL,0,PHI,17,1,25.233333333333334,9,14,.643,2,4,.500,0,0,,0,2,2,0,0,1,1,1,20,13.7,+18,SF,2017,15
Aaron Gordon,21,2016-12-04,21-079,ORL,0,DET,6,1,22.1,4,8,.500,0,2,.000,2,4,.500,0,3,3,0,0,0,0,1,10,5.7,-12,SF,2017,15
Aaron Gordon,22,2016-12-06,21-081,ORL,0,WAS,8,1,28.116666666666667,4,9,.444,1,1,1.000,0,0,,0,5,5,2,1,2,0,0,9,9.6,-2,SF,2017,15
Aaron Gordon,23,2016-12-07,21-082,ORL,1,BOS,-30,1,25.65,2,9,.222,1,3,.333,0,2,.000,0,3,3,4,1,0,2,4,5,-0.2,-19,SF,2017,15
Aaron Gordon,24,2016-12-09,21-084,ORL,0,CHA,-21,1,28.95,4,8,.500,1,2,.500,0,0,,2,1,3,2,2,0,1,1,9,8.7,-15,SF,2017,15
Aaron Gordon,25,2016-12-10,21-085,ORL,1,DEN,-8,1,22.466666666666665,4,7,.571,1,3,.333,2,2,1.000,1,5,6,3,1,0,0,4,11,11.4,-6,SF,2017,15
Aaron Gordon,26,2016-12-13,21-088,ORL,0,ATL,11,1,18.25,3,6,.500,1,3,.333,0,0,,0,3,3,2,0,1,1,4,7,4.4,0,SF,2017,15
Aaron Gordon,27,2016-12-14,21-089,ORL,1,LAC,-5,1,40.333333333333336,13,21,.619,4,8,.500,3,6,.500,4,3,7,2,1,0,3,3,33,24.2,-1,SF,2017,15
Aaron Gordon,28,2016-12-16,21-091,ORL,1,BKN,7,1,28.916666666666668,4,12,.333,1,5,.200,4,5,.800,3,2,5,2,1,0,0,1,13,10.5,+6,SF,2017,15
Aaron Gordon,29,2016-12-18,21-093,ORL,1,TOR,-30,1,20.066666666666666,3,9,.333,1,4,.250,0,0,,0,1,1,0,0,0,1,2,7,0.4,-3,SF,2017,15
Aaron Gordon,30,2016-12-20,21-095,ORL,0,MIA,6,1,28.033333333333335,4,8,.500,1,3,.333,3,4,.750,0,5,5,1,0,0,2,2,12,7.0,+1,SF,2017,15
Aaron Gordon,31,2016-12-22,21-097,ORL,0,NYK,-11,1,18.75,3,8,.375,0,3,.000,0,0,,0,2,2,1,0,0,1,2,6,1.1,-11,SF,2017,15
Aaron Gordon,32,2016-12-23,21-098,ORL,1,LAL,19,1,23.6,3,10,.300,1,2,.500,2,2,1.000,2,5,7,0,1,1,1,1,9,6.4,+7,SF,2017,15
Aaron Gordon,33,2016-12-26,21-101,ORL,1,MEM,10,1,34.21666666666667,11,14,.786,4,4,1.000,4,5,.800,1,1,2,1,1,1,0,4,30,26.0,+9,SF,2017,15
Aaron Gordon,34,2016-12-28,21-103,ORL,1,CHA,-19,1,25.0,1,5,.200,0,2,.000,0,0,,2,2,4,2,0,0,0,1,2,1.9,-11,SF,2017,15
Aaron Gordon,35,2017-01-01,21-107,ORL,0,IND,-13,1,27.666666666666668,4,10,.400,1,5,.200,4,4,1.000,2,4,6,0,2,1,2,4,13,9.3,-4,SF,2017,15
Aaron Gordon,36,2017-01-02,21-108,ORL,0,NYK,12,1,31.833333333333332,8,19,.421,3,10,.300,3,5,.600,3,3,6,6,1,0,2,1,22,16.9,+8,SF,2017,15
Aaron Gordon,37,2017-01-04,21-110,ORL,1,ATL,-19,1,25.033333333333335,6,11,.545,2,4,.500,1,1,1.000,4,6,10,2,0,0,2,1,15,13.3,-11,SF,2017,15
Aaron Gordon,38,2017-01-06,21-112,ORL,1,HOU,-7,1,35.78333333333333,7,14,.500,2,6,.333,2,3,.667,3,3,6,7,1,0,2,2,18,16.7,+6,SF,2017,15
Aaron Gordon,39,2017-01-08,21-114,ORL,0,LAL,-16,1,24.0,0,5,.000,0,4,.000,2,4,.500,1,5,6,1,0,0,2,3,2,-2.6,-9,SF,2017,15
Aaron Gordon,40,2017-01-11,21-117,ORL,0,LAC,-9,1,39.2,11,17,.647,4,8,.500,2,4,.500,1,2,3,3,0,0,2,3,28,19.9,-4,SF,2017,15
Aaron Gordon,41,2017-01-13,21-119,ORL,0,POR,6,1,36.266666666666666,2,5,.400,0,0,,4,6,.667,1,6,7,0,0,1,0,2,8,6.9,+20,SF,2017,15
Aaron Gordon,42,2017-01-14,21-120,ORL,0,UTA,-7,1,39.31666666666667,8,14,.571,3,6,.500,2,3,.667,0,4,4,2,1,0,0,3,21,16.4,+11,SF,2017,15
Aaron Gordon,43,2017-01-16,21-122,ORL,0,DEN,-13,1,27.783333333333335,2,6,.333,0,4,.000,0,0,,0,4,4,2,2,0,1,3,4,3.0,-16,SF,2017,15
Aaron Gordon,44,2017-01-18,21-124,ORL,0,NOP,-20,1,30.85,6,13,.462,1,4,.250,1,3,.333,1,7,8,4,1,0,1,1,14,11.7,-7,SF,2017,15
Aaron Gordon,45,2017-01-20,21-126,ORL,1,MIL,16,1,32.1,7,16,.438,0,4,.000,3,6,.500,2,5,7,3,2,0,0,2,17,13.6,-2,SF,2017,15
Aaron Gordon,46,2017-01-22,21-128,ORL,1,GSW,-20,1,33.8,4,14,.286,0,6,.000,0,0,,1,2,3,5,1,1,1,3,8,4.1,-38,SF,2017,15
Aaron Gordon,47,2017-01-24,21-130,ORL,1,CHI,-8,1,35.666666666666664,5,12,.417,1,3,.333,2,3,.667,4,2,6,2,0,0,1,3,13,8.8,-2,SF,2017,15
Aaron Gordon,48,2017-01-27,21-133,ORL,0,BOS,-30,1,22.766666666666666,4,13,.308,1,3,.333,4,4,1.000,4,2,6,0,1,0,2,0,13,7.9,-23,SF,2017,15
Aaron Gordon,49,2017-01-29,21-135,ORL,0,TOR,1,1,26.15,3,8,.375,1,3,.333,0,0,,2,1,3,1,0,0,0,4,7,3.4,+14,SF,2017,15
Aaron Gordon,50,2017-01-30,21-136,ORL,0,MIN,-6,1,27.933333333333334,4,11,.364,1,5,.200,3,3,1.000,2,4,6,1,0,0,0,4,12,7.6,+4,SF,2017,15
Aaron Gordon,51,2017-02-01,21-138,ORL,1,IND,-10,1,31.533333333333335,3,8,.375,0,4,.000,1,3,.333,0,0,0,1,1,1,1,1,7,2.8,-2,SF,2017,15
Aaron Gordon,52,2017-02-03,21-140,ORL,1,TOR,8,1,28.283333333333335,0,7,.000,0,1,.000,1,2,.500,0,3,3,1,0,1,1,2,1,-3.8,+7,SF,2017,15
Aaron Gordon,53,2017-02-04,21-141,ORL,0,ATL,-27,1,25.633333333333333,5,10,.500,1,2,.500,5,6,.833,1,2,3,3,2,0,0,2,16,15.2,-20,SF,2017,15
Aaron Gordon,54,2017-02-07,21-144,ORL,0,HOU,-24,1,19.333333333333332,3,5,.600,1,3,.333,0,0,,1,1,2,4,0,0,1,1,7,7.1,-5,SF,2017,15
Aaron Gordon,55,2017-02-13,21-150,ORL,0,MIA,9,1,29.433333333333334,3,6,.500,0,1,.000,2,4,.500,1,5,6,3,2,1,5,3,8,5.0,+8,SF,2017,15
Aaron Gordon,56,2017-02-15,21-152,ORL,1,SAS,-28,1,32.68333333333333,3,9,.333,0,2,.000,5,5,1.000,2,4,6,2,0,1,2,1,11,8.2,-21,SF,2017,15
Aaron Gordon,57,2017-02-23,21-160,ORL,1,POR,-9,1,29.483333333333334,4,9,.444,0,2,.000,1,2,.500,5,4,9,2,0,2,0,1,9,11.0,-14,SF,2017,15
