player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
A.J. Price,1,2010-11-16,24-040,IND,1,ATL,-10,0,10.683333333333334,2,3,.667,0,1,.000,3,3,1.000,0,0,0,2,0,0,1,2,7,5.3,-6,PG,2011,15
A.J. Price,2,2010-11-18,24-042,IND,1,LAC,27,0,21.433333333333334,6,10,.600,2,6,.333,0,0,,0,2,2,6,0,0,1,0,14,13.2,+16,PG,2011,15
A.J. Price,3,2010-11-20,24-044,IND,1,ORL,-4,0,12.533333333333333,1,3,.333,1,2,.500,1,2,.500,0,1,1,1,0,0,1,0,4,1.9,-3,PG,2011,15
A.J. Price,4,2010-12-06,24-060,IND,1,TOR,24,0,3.7666666666666666,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-0.7,+2,PG,2011,15
A.J. Price,5,2010-12-11,24-065,IND,0,ATL,-14,0,10.483333333333333,1,5,.200,0,3,.000,1,1,1.000,0,0,0,3,2,0,0,1,3,3.6,+2,PG,2011,15
A.J. Price,6,2010-12-29,24-083,IND,0,WAS,-14,0,2.3833333333333333,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0,-1,PG,2011,15
A.J. Price,7,2011-01-08,24-093,IND,0,ATL,-15,0,6.283333333333333,1,5,.200,1,3,.333,0,0,,0,0,0,1,0,0,0,0,3,0.6,-2,PG,2011,15
A.J. Price,8,2011-01-19,24-104,IND,0,GSW,-2,0,15.833333333333334,2,3,.667,1,2,.500,2,2,1.000,0,0,0,1,0,0,3,2,7,2.6,+20,PG,2011,15
A.J. Price,9,2011-01-22,24-107,IND,0,POR,-5,0,10.483333333333333,3,6,.500,1,3,.333,0,0,,0,0,0,0,0,0,1,0,7,3.0,-6,PG,2011,15
A.J. Price,10,2011-01-23,24-108,IND,0,DEN,-14,0,27.1,1,6,.167,1,3,.333,3,3,1.000,0,0,0,8,0,0,4,0,6,3.8,-2,PG,2011,15
A.J. Price,11,2011-01-26,24-111,IND,1,ORL,-15,0,11.033333333333333,1,5,.200,1,2,.500,1,2,.500,0,1,1,2,0,0,0,1,4,1.8,-17,PG,2011,15
A.J. Price,12,2011-01-28,24-113,IND,1,NJN,32,0,23.85,4,8,.500,0,2,.000,0,2,.000,0,0,0,2,2,0,0,3,8,5.4,+16,PG,2011,15
A.J. Price,13,2011-01-29,24-114,IND,0,CHI,-21,0,14.566666666666666,4,10,.400,1,5,.200,3,3,1.000,0,0,0,0,0,0,0,1,12,6.2,-16,PG,2011,15
A.J. Price,14,2011-01-31,24-116,IND,1,TOR,11,0,16.233333333333334,2,4,.500,1,2,.500,3,3,1.000,0,2,2,1,1,0,2,1,8,5.9,+1,PG,2011,15
A.J. Price,15,2011-02-02,24-118,IND,0,CLE,5,0,12.166666666666666,2,4,.500,1,2,.500,0,1,.000,1,1,2,3,1,0,1,5,5,3.7,+2,PG,2011,15
A.J. Price,16,2011-02-04,24-120,IND,1,POR,13,0,20.666666666666668,3,11,.273,1,4,.250,0,2,.000,0,0,0,1,0,0,1,3,7,-1.8,0,PG,2011,15
A.J. Price,17,2011-02-06,24-122,IND,0,NJN,19,0,19.283333333333335,1,4,.250,1,3,.333,0,0,,1,1,2,0,0,0,1,2,3,-0.2,+11,PG,2011,15
A.J. Price,18,2011-02-08,24-124,IND,0,MIA,-5,0,11.833333333333334,2,4,.500,1,3,.333,0,0,,1,2,3,0,0,0,2,0,5,2.3,+4,PG,2011,15
A.J. Price,19,2011-02-09,24-125,IND,1,CHA,1,0,15.233333333333333,2,5,.400,0,2,.000,3,4,.750,2,4,6,2,3,0,2,1,7,8.5,+4,PG,2011,15
A.J. Price,20,2011-02-11,24-127,IND,1,MIN,11,0,15.633333333333333,3,6,.500,0,2,.000,2,2,1.000,0,8,8,1,0,0,1,0,8,7.1,+12,PG,2011,15
A.J. Price,21,2011-02-12,24-128,IND,0,MIL,6,0,11.1,1,4,.250,0,1,.000,1,2,.500,1,2,3,2,0,0,2,2,3,0.1,-1,PG,2011,15
A.J. Price,22,2011-02-15,24-131,IND,1,MIA,-7,0,16.716666666666665,3,7,.429,2,4,.500,0,0,,0,3,3,5,1,0,0,1,8,9.3,+9,PG,2011,15
A.J. Price,23,2011-02-16,24-132,IND,0,DET,-6,0,17.733333333333334,1,4,.250,0,1,.000,1,2,.500,1,0,1,4,1,0,1,1,3,3.3,-5,PG,2011,15
A.J. Price,24,2011-02-22,24-138,IND,0,WAS,17,0,23.816666666666666,3,9,.333,0,3,.000,0,0,,0,0,0,1,1,0,0,1,6,2.2,+6,PG,2011,15
A.J. Price,25,2011-02-23,24-139,IND,1,DET,1,0,15.716666666666667,0,8,.000,0,4,.000,4,4,1.000,0,1,1,3,0,0,1,1,4,-0.6,-2,PG,2011,15
A.J. Price,26,2011-02-25,24-141,IND,1,UTA,-11,0,15.666666666666666,3,10,.300,0,4,.000,3,4,.750,1,2,3,0,2,0,0,1,9,5.7,+9,PG,2011,15
A.J. Price,27,2011-02-27,24-143,IND,1,PHX,-2,0,24.833333333333332,6,12,.500,4,6,.667,2,2,1.000,1,4,5,1,1,0,4,1,18,11.2,+6,PG,2011,15
A.J. Price,28,2011-03-01,24-145,IND,1,GSW,9,0,14.7,0,4,.000,0,3,.000,1,2,.500,0,1,1,2,0,0,1,0,1,-1.5,-8,PG,2011,15
A.J. Price,29,2011-03-02,24-146,IND,0,OKC,-24,0,12.733333333333333,3,5,.600,1,3,.333,1,1,1.000,0,1,1,0,0,0,0,1,8,5.6,-14,PG,2011,15
A.J. Price,30,2011-03-04,24-148,IND,0,DAL,-8,0,14.5,1,6,.167,0,3,.000,0,0,,0,1,1,0,2,0,0,2,2,-0.3,-8,PG,2011,15
