player,G,date,age,team,H/A,opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Alex Abrines,69,2018-03-25,24-236,OKC,1,POR,-3,0,9.283333333333333,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,3,3.6,+14,SG,2018,15
Alex Abrines,70,2018-03-29,24-240,OKC,0,SAS,-4,0,9.2,0,3,.000,0,3,.000,1,2,.500,0,0,0,0,0,0,0,0,1,-1.5,-9,SG,2018,15
Alex Abrines,71,2018-03-30,24-241,OKC,1,DEN,-1,0,15.45,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,2,6,4.2,+21,SG,2018,15
Alex Abrines,72,2018-04-01,24-243,OKC,0,NOP,5,0,23.116666666666667,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,0,3,3,0.4,+9,SG,2018,15
Alex Abrines,73,2018-04-03,24-245,OKC,1,GSW,-4,0,17.95,3,5,.600,2,4,.500,0,0,,0,0,0,0,0,0,0,2,8,4.9,-9,SG,2018,15
Alex Abrines,74,2018-04-07,24-249,OKC,0,HOU,6,0,27.366666666666667,1,8,.125,0,7,.000,2,3,.667,2,3,5,1,2,0,0,3,4,2.2,+6,SG,2018,15
Alex Abrines,75,2018-04-09,24-251,OKC,0,MIA,22,0,11.766666666666667,1,1,1.000,1,1,1.000,2,2,1.000,0,1,1,0,0,0,0,1,5,4.6,+10,SG,2018,15
Quincy Acy,1,2017-10-18,27-012,BKN,0,IND,-9,0,15.9,3,5,.600,3,5,.600,0,0,,0,2,2,0,0,0,3,3,9,3.1,0,PF,2018,15
Quincy Acy,2,2017-10-20,27-014,BKN,1,ORL,5,0,16.733333333333334,1,1,1.000,1,1,1.000,0,0,,0,4,4,1,0,0,1,2,3,2.8,+4,PF,2018,15
Quincy Acy,3,2017-10-22,27-016,BKN,1,ATL,12,0,11.166666666666666,1,4,.250,1,3,.333,0,0,,0,2,2,0,1,0,3,4,3,-2.4,+6,PF,2018,15
Quincy Acy,4,2017-10-24,27-018,BKN,0,ORL,-4,0,12.916666666666666,2,5,.400,1,4,.250,0,0,,1,3,4,0,1,0,0,4,5,3.3,+1,PF,2018,15
Quincy Acy,5,2017-10-25,27-019,BKN,1,CLE,5,0,13.65,1,2,.500,1,2,.500,0,0,,1,3,4,0,0,0,1,1,3,2.2,+12,PF,2018,15
Quincy Acy,6,2017-10-27,27-021,BKN,0,NYK,-21,0,18.783333333333335,4,6,.667,4,6,.667,0,0,,0,4,4,0,0,0,1,1,12,9.2,-7,PF,2018,15
Quincy Acy,7,2017-11-06,27-031,BKN,0,PHX,6,0,20.883333333333333,0,8,.000,0,7,.000,2,2,1.000,0,7,7,3,0,0,0,3,2,-0.6,+3,PF,2018,15
Quincy Acy,8,2017-11-07,27-032,BKN,0,DEN,-8,0,17.533333333333335,1,5,.200,1,5,.200,1,2,.500,1,2,3,1,1,0,2,1,4,1.1,-10,PF,2018,15
Quincy Acy,9,2017-11-10,27-035,BKN,0,POR,4,0,24.666666666666668,2,5,.400,2,4,.500,2,2,1.000,1,6,7,1,1,0,0,3,8,8.3,+11,PF,2018,15
Quincy Acy,10,2017-11-11,27-036,BKN,0,UTA,-8,0,23.383333333333333,2,7,.286,1,5,.200,3,4,.750,0,5,5,2,1,0,0,3,8,6.2,+6,PF,2018,15
Quincy Acy,11,2017-11-14,27-039,BKN,1,BOS,-7,0,19.35,0,3,.000,0,2,.000,0,0,,1,3,4,3,0,2,2,5,0,-1.0,+1,PF,2018,15
Quincy Acy,12,2017-11-17,27-042,BKN,1,UTA,11,0,16.716666666666665,2,4,.500,1,1,1.000,2,2,1.000,0,2,2,0,0,1,1,1,7,4.9,+13,PF,2018,15
Quincy Acy,13,2017-11-19,27-044,BKN,1,GSW,-7,0,23.016666666666666,1,5,.200,1,4,.250,2,3,.667,3,3,6,0,0,0,0,2,5,3.7,-2,PF,2018,15
Quincy Acy,14,2017-11-22,27-047,BKN,0,CLE,-10,0,19.316666666666666,2,7,.286,2,5,.400,2,2,1.000,0,3,3,0,0,0,2,1,8,2.4,-11,PF,2018,15
Quincy Acy,15,2017-11-27,27-052,BKN,0,HOU,-14,0,20.6,2,6,.333,0,3,.000,3,3,1.000,1,5,6,0,0,0,0,1,7,5.4,-4,PF,2018,15
Quincy Acy,16,2017-11-29,27-054,BKN,0,DAL,5,0,20.3,1,3,.333,1,3,.333,1,2,.500,0,5,5,1,1,0,1,1,4,3.7,+5,PF,2018,15
Quincy Acy,17,2017-12-02,27-057,BKN,1,ATL,-12,0,6.283333333333333,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,1,0,3,1.7,0,PF,2018,15
Quincy Acy,18,2017-12-04,27-059,BKN,0,ATL,20,0,10.4,1,5,.200,1,5,.200,2,2,1.000,0,1,1,1,1,0,1,2,5,2.1,-9,PF,2018,15
Quincy Acy,19,2017-12-07,27-062,BKN,1,OKC,5,0,19.983333333333334,3,7,.429,3,6,.500,2,2,1.000,1,1,2,0,0,0,2,1,11,5.9,-10,PF,2018,15
Quincy Acy,20,2017-12-09,27-064,BKN,1,MIA,-12,0,16.333333333333332,0,5,.000,0,4,.000,0,0,,0,2,2,0,0,0,1,2,0,-4.7,-10,PF,2018,15
Quincy Acy,21,2017-12-12,27-067,BKN,1,WAS,5,0,17.05,0,2,.000,0,1,.000,0,0,,0,4,4,0,0,0,0,1,0,-0.6,-9,PF,2018,15
Quincy Acy,22,2017-12-14,27-069,BKN,1,NYK,-7,0,7.9,0,3,.000,0,2,.000,0,0,,3,1,4,0,0,0,0,1,0,-0.1,-13,PF,2018,15
Quincy Acy,23,2017-12-15,27-070,BKN,0,TOR,-33,0,25.683333333333334,1,4,.250,0,2,.000,5,6,.833,1,6,7,1,0,0,3,3,7,3.2,0,PF,2018,15
Quincy Acy,24,2017-12-17,27-072,BKN,1,IND,-12,0,22.766666666666666,5,10,.500,4,7,.571,0,0,,0,2,2,0,1,1,0,2,14,10.5,+4,PF,2018,15
Quincy Acy,25,2017-12-20,27-075,BKN,1,SAC,-5,0,18.966666666666665,2,7,.286,2,5,.400,1,2,.500,1,2,3,1,0,0,1,3,7,2.3,-5,PF,2018,15
Quincy Acy,26,2017-12-22,27-077,BKN,1,WAS,35,0,23.583333333333332,0,6,.000,0,6,.000,0,0,,0,7,7,0,0,1,1,1,0,-2.8,+12,PF,2018,15
Quincy Acy,27,2017-12-23,27-078,BKN,0,IND,-4,0,11.983333333333333,1,3,.333,1,2,.500,1,2,.500,0,2,2,1,0,0,0,0,4,3.2,-4,PF,2018,15
Quincy Acy,28,2017-12-26,27-081,BKN,0,SAS,-12,0,19.983333333333334,3,12,.250,2,10,.200,0,0,,1,9,10,0,0,0,0,4,8,2.6,+1,PF,2018,15
Quincy Acy,29,2017-12-27,27-082,BKN,0,NOP,-15,0,24.316666666666666,7,8,.875,4,5,.800,0,0,,1,3,4,1,1,0,3,2,18,14.7,0,PF,2018,15
Quincy Acy,30,2017-12-29,27-084,BKN,0,MIA,24,0,20.5,2,3,.667,2,2,1.000,0,0,,0,7,7,1,1,0,1,2,6,6.7,+20,PF,2018,15
Quincy Acy,31,2017-12-31,27-086,BKN,0,BOS,-3,0,24.116666666666667,5,9,.556,2,4,.500,2,2,1.000,1,3,4,1,0,0,1,2,14,10.2,+17,PF,2018,15
Quincy Acy,32,2018-01-01,27-087,BKN,1,ORL,3,0,17.433333333333334,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,1,1,3,0,-2.9,-1,PF,2018,15
Quincy Acy,33,2018-01-03,27-089,BKN,1,MIN,1,0,27.916666666666668,3,6,.500,2,5,.400,0,0,,1,0,1,3,0,0,1,3,8,5.6,-5,PF,2018,15
Quincy Acy,34,2018-01-06,27-092,BKN,1,BOS,-2,0,19.7,1,3,.333,1,2,.500,2,2,1.000,0,5,5,0,0,0,1,1,5,3.4,+7,PF,2018,15
Quincy Acy,35,2018-01-08,27-094,BKN,1,TOR,-1,0,33.95,3,8,.375,2,5,.400,0,0,,1,6,7,0,2,1,4,3,8,3.6,0,PF,2018,15
Quincy Acy,36,2018-01-10,27-096,BKN,1,DET,-34,0,15.55,0,5,.000,0,4,.000,0,0,,0,1,1,0,2,0,1,1,0,-2.6,-28,PF,2018,15
Quincy Acy,37,2018-01-12,27-098,BKN,0,ATL,5,0,26.883333333333333,3,6,.500,3,6,.500,0,0,,1,6,7,0,0,0,1,3,9,6.3,+7,PF,2018,15
Quincy Acy,38,2018-01-13,27-099,BKN,0,WAS,-6,1,25.433333333333334,2,5,.400,2,5,.400,2,2,1.000,2,4,6,1,1,2,0,2,8,10.2,-11,PF,2018,15
Quincy Acy,39,2018-01-15,27-101,BKN,1,NYK,-15,0,22.3,3,9,.333,3,8,.375,4,6,.667,1,3,4,0,0,1,1,2,13,7.6,+6,PF,2018,15
Quincy Acy,40,2018-01-17,27-103,BKN,1,SAS,-5,0,19.316666666666666,1,5,.200,1,5,.200,0,0,,1,5,6,0,0,0,2,4,3,-1.5,+1,PF,2018,15
Quincy Acy,41,2018-01-19,27-105,BKN,1,MIA,6,0,24.633333333333333,2,2,1.000,2,2,1.000,1,2,.500,2,2,4,0,0,1,0,2,7,7.9,+14,PF,2018,15
Quincy Acy,42,2018-01-21,27-107,BKN,0,DET,1,0,22.15,1,5,.200,1,3,.333,0,0,,1,3,4,1,0,0,0,2,3,1.4,-5,PF,2018,15
Quincy Acy,43,2018-01-23,27-109,BKN,0,OKC,-1,0,17.983333333333334,3,6,.500,1,4,.250,0,0,,1,4,5,0,0,0,0,1,7,5.5,+6,PF,2018,15
Quincy Acy,44,2018-01-26,27-112,BKN,0,MIL,-25,0,21.683333333333334,0,5,.000,0,3,.000,0,0,,0,4,4,0,0,0,0,5,0,-4.3,-22,PF,2018,15
Quincy Acy,45,2018-01-27,27-113,BKN,0,MIN,-14,1,24.283333333333335,1,6,.167,1,6,.167,0,0,,1,6,7,2,1,2,4,0,3,1.5,-6,PF,2018,15
Quincy Acy,46,2018-01-30,27-116,BKN,0,NYK,-16,1,21.833333333333332,3,5,.600,2,3,.667,0,0,,0,6,6,1,0,0,1,3,8,6.0,-3,PF,2018,15
Quincy Acy,47,2018-01-31,27-117,BKN,1,PHI,8,1,28.85,2,6,.333,2,5,.400,0,0,,0,3,3,0,2,2,0,2,6,6.1,-7,PF,2018,15
Quincy Acy,48,2018-02-02,27-119,BKN,1,LAL,-3,1,24.583333333333332,0,3,.000,0,3,.000,0,0,,1,4,5,4,3,1,1,2,0,4.5,0,PF,2018,15
Quincy Acy,49,2018-02-04,27-121,BKN,1,MIL,-15,1,21.066666666666666,2,6,.333,1,4,.250,2,2,1.000,1,3,4,2,1,0,0,0,7,7.6,-4,PF,2018,15
Quincy Acy,50,2018-02-10,27-127,BKN,1,NOP,-10,0,39.6,3,10,.300,2,7,.286,2,2,1.000,1,4,5,2,1,0,1,4,10,5.9,-1,PF,2018,15
Quincy Acy,51,2018-02-12,27-129,BKN,1,LAC,-13,1,31.366666666666667,3,8,.375,2,7,.286,0,0,,2,3,5,5,3,1,3,3,8,8.9,-3,PF,2018,15
Quincy Acy,52,2018-02-14,27-131,BKN,1,IND,-5,1,31.516666666666666,2,4,.500,2,4,.500,2,2,1.000,1,1,2,4,0,0,0,4,8,8.2,-9,PF,2018,15
Quincy Acy,53,2018-02-22,27-139,BKN,0,CHA,-15,0,24.233333333333334,1,6,.167,1,6,.167,0,0,,0,5,5,1,1,1,1,2,3,1.3,-1,PF,2018,15
Quincy Acy,54,2018-02-26,27-143,BKN,1,CHI,17,0,9.3,1,3,.333,1,3,.333,0,0,,0,2,2,0,0,0,1,2,3,0.1,-12,PF,2018,15
Quincy Acy,55,2018-02-27,27-144,BKN,0,CLE,-6,0,3.25,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0,-1.1,-3,PF,2018,15
Quincy Acy,56,2018-03-06,27-151,BKN,0,GSW,-13,0,2.783333333333333,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,+1,PF,2018,15
Quincy Acy,57,2018-03-08,27-153,BKN,0,CHA,14,0,2.283333333333333,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,PF,2018,15
Quincy Acy,58,2018-03-11,27-156,BKN,1,PHI,-23,0,6.633333333333333,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.9,+1,PF,2018,15
Quincy Acy,59,2018-03-13,27-158,BKN,1,TOR,-14,0,16.55,2,6,.333,1,5,.200,0,0,,0,0,0,0,0,1,0,2,5,1.5,-6,PF,2018,15
Quincy Acy,60,2018-03-16,27-161,BKN,0,PHI,-4,0,17.583333333333332,2,4,.500,2,4,.500,0,0,,1,0,1,0,0,0,0,5,6,2.7,-7,PF,2018,15
Quincy Acy,61,2018-03-17,27-162,BKN,1,DAL,8,0,18.966666666666665,3,8,.375,3,7,.429,0,0,,0,2,2,3,0,1,0,1,9,7.6,+6,PF,2018,15
Quincy Acy,62,2018-03-19,27-164,BKN,1,MEM,3,0,22.516666666666666,2,7,.286,2,6,.333,0,0,,0,5,5,2,1,2,0,3,6,6.0,+3,PF,2018,15
Quincy Acy,63,2018-03-21,27-166,BKN,1,CHA,-6,0,22.4,3,6,.500,3,6,.500,0,0,,1,3,4,2,0,2,1,5,9,7.4,+5,PF,2018,15
Quincy Acy,64,2018-03-31,27-176,BKN,0,MIA,1,0,14.45,4,5,.800,3,4,.750,2,2,1.000,0,2,2,0,0,0,0,2,13,10.9,+2,PF,2018,15
Quincy Acy,65,2018-04-01,27-177,BKN,1,DET,-12,0,4.466666666666667,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,+5,PF,2018,15
Quincy Acy,66,2018-04-03,27-179,BKN,0,PHI,-26,0,21.766666666666666,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,2,1,3,3,0.8,-14,PF,2018,15
Quincy Acy,67,2018-04-05,27-181,BKN,0,MIL,8,0,22.55,3,6,.500,3,5,.600,0,0,,0,3,3,3,1,0,0,0,9,10.0,+2,PF,2018,15
Quincy Acy,68,2018-04-07,27-183,BKN,0,CHI,28,0,23.4,7,14,.500,6,13,.462,1,2,.500,0,3,3,1,0,1,0,4,21,14.3,+11,PF,2018,15
Quincy Acy,69,2018-04-09,27-185,BKN,1,CHI,9,0,19.7,2,4,.500,1,2,.500,0,0,,1,3,4,0,2,0,0,2,5,5.8,+2,PF,2018,15
Quincy Acy,70,2018-04-11,27-187,BKN,0,BOS,-13,0,23.566666666666666,3,6,.500,2,5,.400,0,0,,1,4,5,1,1,1,1,2,8,7.5,-4,PF,2018,15
