,prop_id,player,player_id,line,stat,league_id,event_time,opp,Team,count,over_prob,under_prob,pred,scrape_time
50,073c2535-9,Mark Williams,238574,21.5,PTS+TRB+AST,3,2023-10-25T23:00:00,CHA,ATL,3,0.5064416652389926,0.4935583347610073,21.74264419522631,2023-10-23 16:48:00-05:00
51,07463943-c,Andrew Wiggins,43492,16.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,14,0.4946532252035603,0.5053467747964397,16.61254776607365,2023-10-23 16:48:00-05:00
52,0786a79d-6,Chris Godwin,35809,60.5,Receiving Yards,1,2023-10-27T00:15:00,BUF,TB,1,0.5,0.5,60.68502939532911,2023-10-23 16:48:00-05:00
53,07a6c151-6,Jaren Jackson,42485,3.5,TRB,3,2023-10-26T00:00:00,MEM,NOP,1,0.4898785425101215,0.5101214574898786,6.847897222292273,2023-10-23 16:48:00-05:00
54,07a6c151-6,Jaren Jackson,42485,7.0,TRB,3,2023-10-26T00:00:00,MEM,NOP,2,0.5,0.5,6.847897222292273,2023-10-23 16:48:00-05:00
55,07a6c151-6,Jaren Jackson,42485,7.5,TRB,3,2023-10-26T00:00:00,MEM,NOP,5,0.4550351256956657,0.5449648743043342,6.847897222292273,2023-10-23 16:48:00-05:00
56,07dc6edf-f,LaMelo Ball,43460,1.5,BLK + STL,3,2023-10-25T23:00:00,CHA,ATL,4,0.4286402113252531,0.5713597886747468,1.4613035635388134,2023-10-23 16:48:00-05:00
57,07fb8f89-d,Domantas Sabonis,43551,2.5,TO,3,2023-10-26T01:00:00,UTA,SAC,2,0.4775052741424718,0.5224947258575282,2.5813317861967264,2023-10-23 16:48:00-05:00
58,0806c0ba-6,CJ McCollum,43034,22.5,PTS+TRB,3,2023-10-26T00:00:00,MEM,NOP,6,0.5103548548702905,0.4896451451297095,22.791164744564767,2023-10-23 16:48:00-05:00
59,080c503d-2,Jaylen Brown,242292,2.5,AST,3,2023-10-25T23:00:00,NYK,BOS,1,0.5306122448979592,0.4693877551020409,3.523761828249126,2023-10-23 16:48:00-05:00
60,080c503d-2,Jaylen Brown,242292,3.5,AST,3,2023-10-25T23:00:00,NYK,BOS,7,0.4912066146502517,0.5087933853497483,3.523761828249126,2023-10-23 16:48:00-05:00
61,0872f7f0-5,Rudy Gobert,42685,15.5,PTS+AST,3,2023-10-25T23:30:00,TOR,MIN,4,0.489075220522791,0.510924779477209,15.559392064036071,2023-10-23 16:48:00-05:00
62,087fedb9-a,Myles Turner,42819,2.5,BLK + STL,3,2023-10-25T23:00:00,IND,WAS,5,0.4854116008436677,0.5145883991563321,2.613029737700141,2023-10-23 16:48:00-05:00
63,0882dc67-1,Rui Hachimura,42896,0.5,BLK + STL,3,2023-10-24T23:30:00,DEN,LAL,3,0.6249763915169338,0.375023608483066,0.9787011036431388,2023-10-23 16:48:00-05:00
64,08a65882-7,Cam Akers,2449,5.5,Receiving Yards,1,2023-10-24T00:15:00,MIN,SF,8,0.4902726384023291,0.5097273615976707,5.610176215540083,2023-10-23 16:48:00-05:00
65,08ae8d8f-5,Chris Paul,43094,1.5,BLK + STL,3,2023-10-25T02:00:00,GSW,PHX,6,0.4947291178905423,0.5052708821094577,1.6597217486307096,2023-10-23 16:48:00-05:00
66,08d14949-0,Jalen Green,42535,0.5,BLK,3,2023-10-25T23:00:00,ORL,HOU,4,0.2942138804321106,0.7057861195678894,0.3485688434953317,2023-10-23 16:48:00-05:00
67,08dde7a1-4,LaMelo Ball,43460,30.5,PTS+TRB,3,2023-10-25T23:00:00,CHA,ATL,7,0.4986197784121808,0.5013802215878191,30.660206198489536,2023-10-23 16:48:00-05:00
68,09136419-5,Tyler Herro,43243,23.5,PTS+TRB,3,2023-10-25T23:30:00,MIA,DET,3,0.510245217619978,0.4897547823800219,23.792245730330944,2023-10-23 16:48:00-05:00
69,091cdcd7-c,Jerami Grant,43558,7.5,TRB + AST,3,2023-10-26T02:30:00,LAC,POR,3,0.481114197482792,0.518885802517208,7.537709032579364,2023-10-23 16:48:00-05:00
70,0928cca3-9,Jamal Murray,42747,25.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,1,0.5041554124246831,0.4958445875753168,26.48244630954884,2023-10-23 16:48:00-05:00
71,0928cca3-9,Jamal Murray,42747,26.0,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,1,0.5,0.5,26.48244630954884,2023-10-23 16:48:00-05:00
72,0928cca3-9,Jamal Murray,42747,26.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,5,0.501841068690363,0.4981589313096369,26.48244630954884,2023-10-23 16:48:00-05:00
73,095a92a9-1,Jalen Green,42535,30.5,PTS+TRB+AST,3,2023-10-25T23:00:00,ORL,HOU,7,0.5022082063512927,0.4977917936487073,30.710724968087984,2023-10-23 16:48:00-05:00
74,096211aa-0,Jaylen Brown,242292,2.5,TO,3,2023-10-25T23:00:00,NYK,BOS,2,0.449438202247191,0.550561797752809,2.4761817937831623,2023-10-23 16:48:00-05:00
75,09914b41-7,Jerami Grant,43558,1.5,3P,3,2023-10-26T02:30:00,LAC,POR,3,0.5324231434105784,0.4675768565894215,1.7818516419702088,2023-10-23 16:48:00-05:00
76,099c7d2f-3,Clint Capela,42911,10.0,PTS+AST,3,2023-10-25T23:00:00,CHA,ATL,2,0.5,0.5,10.289441005612208,2023-10-23 16:48:00-05:00
77,099c7d2f-3,Clint Capela,42911,10.5,PTS+AST,3,2023-10-25T23:00:00,CHA,ATL,3,0.4627947266270031,0.537205273372997,10.289441005612208,2023-10-23 16:48:00-05:00
78,09cf107a-f,Kawhi Leonard,42597,0.5,BLK,3,2023-10-26T02:30:00,LAC,POR,3,0.5045816542168923,0.4954183457831076,0.7008335230831957,2023-10-23 16:48:00-05:00
79,09e0316d-f,Austin Reaves,42647,0.5,STL,3,2023-10-24T23:30:00,DEN,LAL,5,0.5223562852979359,0.4776437147020642,0.737180252191606,2023-10-23 16:48:00-05:00
80,09f2468e-6,Jalen Williams,43129,3.5,AST,3,2023-10-26T00:00:00,CHI,OKC,1,0.4456393635827931,0.5543606364172068,3.481336703724321,2023-10-23 16:48:00-05:00
81,09f2468e-6,Jalen Williams,241037,3.5,AST,3,2023-10-26T00:00:00,CHI,OKC,4,0.4618072049200918,0.5381927950799082,3.481336703724321,2023-10-23 16:48:00-05:00
82,0a23e85b-b,RJ Barrett,43290,0.5,STL,3,2023-10-25T23:00:00,NYK,BOS,5,0.5132574623848289,0.4867425376151709,0.718407714163561,2023-10-23 16:48:00-05:00
83,0a3093ea-0,Kevon Looney,238647,13.5,TRB + AST,3,2023-10-25T02:00:00,GSW,PHX,2,0.5,0.5,13.667308458817796,2023-10-23 16:48:00-05:00
84,0a39f180-e,Jayson Tatum,43294,3.5,AST,3,2023-10-25T23:00:00,NYK,BOS,1,0.4796954314720812,0.5203045685279188,4.84866309809473,2023-10-23 16:48:00-05:00
85,0a39f180-e,Jayson Tatum,43294,4.5,AST,3,2023-10-25T23:00:00,NYK,BOS,5,0.5563187601494194,0.4436812398505805,4.84866309809473,2023-10-23 16:48:00-05:00
86,0a39f180-e,Jayson Tatum,43294,5.0,AST,3,2023-10-25T23:00:00,NYK,BOS,2,0.5,0.5,4.84866309809473,2023-10-23 16:48:00-05:00
87,0a5d9336-8,Rudy Gobert,42685,12.5,TRB + AST,3,2023-10-25T23:30:00,TOR,MIN,6,0.5113452695775237,0.4886547304224763,12.767593586518505,2023-10-23 16:48:00-05:00
88,0a5f0124-2,Andrew Wiggins,43492,0.5,BLK,3,2023-10-25T02:00:00,GSW,PHX,5,0.5158259452054028,0.4841740547945971,0.7236710372935078,2023-10-23 16:48:00-05:00
89,0a7e123f-7,Herbert Jones,237474,13.5,PTS+AST,3,2023-10-26T00:00:00,MEM,NOP,4,0.495249083564913,0.5047509164350868,13.621938220696016,2023-10-23 16:48:00-05:00
90,0a83dea7-0,Nikola Vucevic,3231,16.5,PTS,3,2023-10-26T00:00:00,CHI,OKC,1,0.5238589211618258,0.4761410788381742,17.416065504536625,2023-10-23 16:48:00-05:00
91,0a83dea7-0,Nikola Vucevic,3231,17.5,PTS,3,2023-10-26T00:00:00,CHI,OKC,6,0.4837418449534779,0.5162581550465221,17.416065504536625,2023-10-23 16:48:00-05:00
92,0af4ba0d-4,Trae Young,5334,29.5,PTS+TRB,3,2023-10-25T23:00:00,CHA,ATL,1,0.5,0.5,30.385815513073805,2023-10-23 16:48:00-05:00
93,0af4ba0d-4,Trae Young,5334,30.0,PTS+TRB,3,2023-10-25T23:00:00,CHA,ATL,1,0.5,0.5,30.385815513073805,2023-10-23 16:48:00-05:00
94,0af4ba0d-4,Trae Young,5334,30.5,PTS+TRB,3,2023-10-25T23:00:00,CHA,ATL,4,0.4954731751176353,0.5045268248823646,30.385815513073805,2023-10-23 16:48:00-05:00
95,0b4ec4dc-e,DeMar DeRozan,43412,4.5,TRB,3,2023-10-26T00:00:00,CHI,OKC,7,0.5217335825041695,0.4782664174958306,4.787210686294142,2023-10-23 16:48:00-05:00
96,0b62e844-c,Jakob Poeltl,42579,10.5,PTS,3,2023-10-25T23:30:00,TOR,MIN,7,0.4998919148525603,0.5001080851474398,10.66513982042648,2023-10-23 16:48:00-05:00
97,0babeafe-c,Chas McCormick,3769,0.5,Total Hits,5,2023-10-24T00:03:00,HOU,TEX,4,,,0.5,2023-10-23 16:48:00-05:00
98,0babeafe-c,Chas McCormick,3769,0.5,Total Hits,5,2023-10-24T00:03:00,HOU,TEX,5,,,0.5,2023-10-23 16:48:00-05:00
99,0bc80940-9,Pascal Siakam,43005,30.5,PTS+TRB,3,2023-10-25T23:30:00,TOR,MIN,7,0.5091751490677241,0.4908248509322758,30.80678323844614,2023-10-23 16:48:00-05:00
100,0bfcfca9-c,De'Andre Hunter,43544,15.5,PTS+AST,3,2023-10-25T23:00:00,CHA,ATL,1,0.5,0.5,15.666341379353424,2023-10-23 16:48:00-05:00
101,0c22f9ed-6,Kawhi Leonard,42597,1.5,BLK + STL,3,2023-10-26T02:30:00,LAC,POR,3,0.5981079352976251,0.4018920647023749,2.0130759160603096,2023-10-23 16:48:00-05:00
102,0c658e72-b,Brock Purdy,35201,0.5,Interceptions Thrown,1,2023-10-24T00:15:00,MIN,SF,12,0.4015617370733029,0.5984382629266971,0.5121041518210394,2023-10-23 16:48:00-05:00
103,0c8182bd-a,Johan Rojas,409129,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,12,,,0.5,2023-10-23 16:48:00-05:00
104,0c8182bd-a,Johan Rojas,409129,0.5,Total Hits,5,2023-10-23T21:07:00,PHI,ARI,13,,,0.5,2023-10-23 16:48:00-05:00
105,0c8b39db-8,Rudy Gobert,42685,1.5,BLK + STL,3,2023-10-25T23:30:00,TOR,MIN,4,0.5775343168589104,0.4224656831410896,1.937562477390184,2023-10-23 16:48:00-05:00
106,0ce936a0-8,Klay Thompson,42621,23.5,PTS+TRB,3,2023-10-25T02:00:00,GSW,PHX,6,0.5099541730625373,0.4900458269374627,23.999025906173586,2023-10-23 16:48:00-05:00
107,0ce936a0-8,Klay Thompson,42621,24.5,PTS+TRB,3,2023-10-25T02:00:00,GSW,PHX,2,0.4969891169203678,0.5030108830796323,23.999025906173586,2023-10-23 16:48:00-05:00
108,0d2344b9-2,Kevin Huerter,43496,0.5,TO,3,2023-10-26T01:00:00,UTA,SAC,1,0.6092362344582594,0.3907637655417407,0.9377712095108194,2023-10-23 16:48:00-05:00
109,0d385b7b-a,Russell Westbrook,42640,5.5,TRB,3,2023-10-26T02:30:00,LAC,POR,5,0.495609960401431,0.504390039598569,5.641063815669593,2023-10-23 16:48:00-05:00
110,0d5ff207-0,Franz Wagner,43533,22.5,PTS+TRB,3,2023-10-25T23:00:00,ORL,HOU,6,0.48936864471483,0.5106313552851699,22.5409296943288,2023-10-23 16:48:00-05:00
111,0da04389-e,Nikola Jokic,43562,25.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,7,0.5113923066392584,0.4886076933607416,26.15410935612232,2023-10-23 16:48:00-05:00
112,0da04389-e,Nikola Jokic,43562,26.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,7,0.4857371243292497,0.5142628756707502,26.15410935612232,2023-10-23 16:48:00-05:00
113,0dcd00d1-c,Julius Randle,43282,2.5,TO,3,2023-10-25T23:00:00,NYK,BOS,3,0.5810349833281094,0.4189650166718905,3.01597427029824,2023-10-23 16:48:00-05:00
114,0dea8824-d,Kentavious Caldwell-Pope,230280,13.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,3,0.490303947187457,0.5096960528125429,13.577181015012002,2023-10-23 16:48:00-05:00
115,0dfa8c02-6,Tyrese Haliburton,42813,34.5,PTS+TRB+AST,3,2023-10-25T23:00:00,IND,WAS,5,0.5068259911318806,0.4931740088681193,34.97509109169123,2023-10-23 16:48:00-05:00
116,0dfa8c02-6,Tyrese Haliburton,42813,35.0,PTS+TRB+AST,3,2023-10-25T23:00:00,IND,WAS,1,0.5,0.5,34.97509109169123,2023-10-23 16:48:00-05:00
117,0dfa8c02-6,Tyrese Haliburton,42813,35.5,PTS+TRB+AST,3,2023-10-25T23:00:00,IND,WAS,1,0.5041554124246831,0.4958445875753168,34.97509109169123,2023-10-23 16:48:00-05:00
118,0e12b339-b,Terry Rozier,42947,2.5,3P,3,2023-10-25T23:00:00,CHA,ATL,6,0.4776049822049006,0.5223950177950993,2.5817160041202074,2023-10-23 16:48:00-05:00
119,0e2d5e65-2,Derrick White,42962,17.5,PTS+TRB+AST,3,2023-10-25T23:00:00,NYK,BOS,6,0.4955776873615327,0.5044223126384672,17.62078410432431,2023-10-23 16:48:00-05:00
120,0e58174e-3,Jordan Addison,410075,4.0,Receptions,1,2023-10-24T00:15:00,MIN,SF,1,0.5,0.5,4.484195018643379,2023-10-23 16:48:00-05:00
121,0e58174e-3,Jordan Addison,410075,4.5,Receptions,1,2023-10-24T00:15:00,MIN,SF,16,0.469159734925312,0.5308402650746881,4.484195018643379,2023-10-23 16:48:00-05:00
122,0e86b914-0,Nikola Jokic,43562,0.5,3P,3,2023-10-24T23:30:00,DEN,LAL,6,0.6419621407372063,0.3580378592627938,1.025240514330304,2023-10-23 16:48:00-05:00
123,0e9048c2-b,Austin Reaves,42647,1.5,TO,3,2023-10-24T23:30:00,DEN,LAL,4,0.4789910163324239,0.5210089836675761,1.6103703140841783,2023-10-23 16:48:00-05:00
124,0eaf086d-f,Paul George,43484,22.5,PTS,3,2023-10-26T02:30:00,LAC,POR,5,0.4884185764033832,0.5115814235966166,22.52967539439928,2023-10-23 16:48:00-05:00
125,0ef2b8a3-3,Trae Young,5334,2.5,3P,3,2023-10-25T23:00:00,CHA,ATL,4,0.4183207073550145,0.5816792926449855,2.357143063991822,2023-10-23 16:48:00-05:00
126,0f4bc9b6-4,Desmond Bane,235715,29.5,PTS+TRB,3,2023-10-26T00:00:00,MEM,NOP,5,0.5114033315913281,0.488596668408672,30.00500268396616,2023-10-23 16:48:00-05:00
127,0f4bc9b6-4,Desmond Bane,235715,30.0,PTS+TRB,3,2023-10-26T00:00:00,MEM,NOP,1,0.5,0.5,30.00500268396616,2023-10-23 16:48:00-05:00
128,0f4bc9b6-4,Desmond Bane,235715,30.5,PTS+TRB,3,2023-10-26T00:00:00,MEM,NOP,1,0.5,0.5,30.00500268396616,2023-10-23 16:48:00-05:00
129,0f5d6a36-e,Gordon Hayward,43548,23.5,PTS+TRB+AST,3,2023-10-25T23:00:00,CHA,ATL,7,0.501360005179269,0.4986399948207309,23.68389659896228,2023-10-23 16:48:00-05:00
130,0f652a70-4,Brandon Ingram,42496,25.5,PTS,3,2023-10-26T00:00:00,MEM,NOP,7,0.5055413241245206,0.4944586758754795,25.739160220791653,2023-10-23 16:48:00-05:00
131,0fb5e466-7,Kawhi Leonard,42597,29.5,PTS+TRB,3,2023-10-26T02:30:00,LAC,POR,5,0.4965570704575755,0.5034429295424244,29.629737543082705,2023-10-23 16:48:00-05:00
132,0fc81bad-6,Kevin Huerter,43496,1.5,BLK + STL,3,2023-10-26T01:00:00,UTA,SAC,2,0.4193927466097514,0.5806072533902485,1.4342526599403649,2023-10-23 16:48:00-05:00
133,0fdfd912-d,Anthony Edwards,42707,28.5,PTS+AST,3,2023-10-25T23:30:00,TOR,MIN,7,0.5079789988070434,0.4920210011929565,28.786307284392034,2023-10-23 16:48:00-05:00
134,0feed32e-6,Andrew Wiggins,43492,6.5,TRB + AST,3,2023-10-25T02:00:00,GSW,PHX,3,0.5490582613726456,0.4509417386273543,7.18369127826394,2023-10-23 16:48:00-05:00
135,0feed32e-6,Andrew Wiggins,43492,7.0,TRB + AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,7.18369127826394,2023-10-23 16:48:00-05:00
136,0feed32e-6,Andrew Wiggins,43492,7.5,TRB + AST,3,2023-10-25T02:00:00,GSW,PHX,2,0.4727062576677724,0.5272937423322276,7.18369127826394,2023-10-23 16:48:00-05:00
137,10027078-d,Mike Conley,43358,1.5,3P,3,2023-10-25T23:30:00,TOR,MIN,5,0.6240714942453625,0.3759285057546376,2.1116915928259994,2023-10-23 16:48:00-05:00
138,102a8322-a,Evan Carter,424020,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,1,,,0.5,2023-10-23 16:48:00-05:00
139,102a8322-a,Evan Carter,424020,0.5,Home Runs,5,2023-10-24T00:03:00,HOU,TEX,2,,,0.5,2023-10-23 16:48:00-05:00
140,10492abf-2,Klay Thompson,42621,19.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,5,0.5077522006287845,0.4922477993712154,20.342359038570866,2023-10-23 16:48:00-05:00
141,10492abf-2,Klay Thompson,42621,20.0,PTS,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,20.342359038570866,2023-10-23 16:48:00-05:00
142,10492abf-2,Klay Thompson,42621,20.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,6,0.4977337448344898,0.5022662551655102,20.342359038570866,2023-10-23 16:48:00-05:00
143,10492abf-2,Klay Thompson,42621,21.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,20.342359038570866,2023-10-23 16:48:00-05:00
