,player,player_id,line,stat,league_id,event_time,opp,Team,count,over_prob,under_prob,pred
58,Alexander Mattison,38241,18.5,Receiving Yards,1,2023-10-24T00:15:00,MIN,SF,16,0.5002325551869622,0.4997674448130378,18.66978492483744
59,Alexander Mattison,38241,45.5,Rush Yards,1,2023-10-24T00:15:00,MIN,SF,16,0.4944871221632638,0.505512877836736,45.58952803344387
60,Alexander Mattison,38241,67.5,Rush+Rec Yards,1,2023-10-24T00:15:00,MIN,SF,5,0.502049600327936,0.4979503996720639,68.07672940105512
61,Alexander Mattison,38241,68.5,Rush+Rec Yards,1,2023-10-24T00:15:00,MIN,SF,6,0.4846148261272739,0.5153851738727261,68.07672940105512
62,Alim McNeill,37005,0.25,Sacks,1,2023-10-22T17:00:00,BAL,DET,1,0.2619589977220957,0.7380410022779044,0.3026227970087628
63,Allen Robinson,35753,15.5,bt66,1,2023-10-22T20:05:00,LAR,PIT,2,0.5050294383640022,0.4949705616359978,15.715740709219446
64,Allen Robinson,35753,28.5,Receiving Yards,1,2023-10-22T20:05:00,LAR,PIT,3,0.4915531669187974,0.5084468330812025,28.5575509609686
65,Amad Anderson,69670,33.5,Receiving Yards,2,2023-10-20T23:00:00,TEM,SMU,5,0.4981745052175488,0.501825494782451,33.99177654771113
66,Amad Anderson,69670,35.5,Receiving Yards,2,2023-10-20T23:00:00,TEM,SMU,1,0.5,0.5,33.99177654771113
67,Amik Robertson,36111,3.5,Tackles+Ast,1,2023-10-22T17:00:00,CHI,LV,2,0.4500320678757157,0.5499679321242843,3.441717313740714
68,Amon-Ra St. Brown,34156,5.5,bt15,1,2023-10-22T17:00:00,BAL,DET,8,0.6045033249688037,0.3954966750311962,6.33799003544203
69,Amon-Ra St. Brown,34156,6.0,bt15,1,2023-10-22T17:00:00,BAL,DET,1,0.5,0.5,6.33799003544203
70,Amon-Ra St. Brown,34156,6.5,bt15,1,2023-10-22T17:00:00,BAL,DET,1,0.5,0.5,6.33799003544203
71,Amon-Ra St. Brown,34156,23.5,bt66,1,2023-10-22T17:00:00,BAL,DET,10,0.489606994541781,0.510393005458219,23.541085175969155
72,Amon-Ra St. Brown,34156,70.5,Receiving Yards,1,2023-10-22T17:00:00,BAL,DET,14,0.4975695621327674,0.5024304378672326,71.23308157270571
73,Amon-Ra St. Brown,34156,71.5,Receiving Yards,1,2023-10-22T17:00:00,BAL,DET,1,0.5,0.5,71.23308157270571
74,Amon-Ra St. Brown,34156,74.5,Receiving Yards,1,2023-10-22T17:00:00,BAL,DET,1,0.5,0.5,71.23308157270571
75,Amon-Ra St. Brown,34156,75.5,Receiving Yards,1,2023-10-22T17:00:00,BAL,DET,1,0.5,0.5,71.23308157270571
76,Amon-Ra St. Brown,34156,71.5,Rush+Rec Yards,1,2023-10-22T17:00:00,BAL,DET,4,0.5021141864790423,0.4978858135209579,71.73189845800883
77,Anders Carlson,408560,1.5,FG,1,2023-10-22T20:25:00,DEN,GB,3,0.4486416585521672,0.5513583414478328,1.5174760347604983
78,Anders Carlson,408560,2.5,Extra Points Made,1,2023-10-22T20:25:00,DEN,GB,3,0.3841612798149187,0.6158387201850811,2.2283029762442736
79,Anders Carlson,408560,6.5,Kicking Points,1,2023-10-22T20:25:00,DEN,GB,4,0.4821579807728571,0.5178420192271429,6.55372988929409
80,Andrew Armstrong,191565,5.0,bt15,2,2023-10-21T16:00:00,ARK,MSST,2,0.5,0.5,5.160663795415503
81,Andrew Armstrong,191565,64.5,Receiving Yards,2,2023-10-21T16:00:00,ARK,MSST,2,0.5052301255230125,0.4947698744769875,67.5732859637708
82,Andrew Armstrong,191565,68.5,Receiving Yards,2,2023-10-21T16:00:00,ARK,MSST,5,0.5,0.5,67.5732859637708
83,Andrew Wiggins,43492,2.5,3P,3,2023-10-25T02:00:00,GSW,PHX,1,0.3712871287128713,0.6287128712871286,2.179859003949273
84,Andrew Wiggins,43492,5.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,5.668275928558408
85,Andrew Wiggins,43492,15.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,4,0.5069344617607869,0.493065538239213,15.736249410172189
86,Andrew Wiggins,43492,22.5,PTS+TRB+AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,23.667271365862028
87,Andrew Wiggins,43492,24.5,PTS+TRB+AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,23.667271365862028
88,Anthony Davis,43392,2.5,AST,3,2023-10-24T23:30:00,DEN,LAL,2,0.4861099383602127,0.5138900616397872,2.6157689521171323
89,Anthony Davis,43392,11.5,TRB,3,2023-10-24T23:30:00,DEN,LAL,2,0.5019949828304138,0.4980050171695863,11.683483797434413
90,Anthony Davis,43392,14.5,TRB + AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.4669102720259846,0.5330897279740154,14.360997507370383
91,Anthony Davis,43392,24.0,PTS,3,2023-10-24T23:30:00,DEN,LAL,1,0.5,0.5,24.327979435255685
92,Anthony Davis,43392,24.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,2,0.4779243046975466,0.5220756953024535,24.327979435255685
93,Anthony Davis,43392,26.5,PTS+AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.5041554124246831,0.4958445875753168,26.726485812850942
94,Anthony Davis,43392,35.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,1,0.5168918918918919,0.4831081081081081,35.934548639216295
95,Anthony Davis,43392,38.5,PTS+TRB+AST,3,2023-10-24T23:30:00,DEN,LAL,2,0.4980050171695863,0.5019949828304138,38.64977141365825
96,Anthony Grant,235591,74.5,Rush Yards,2,2023-10-21T19:30:00,NEB,NW,1,0.5,0.5,74.68691466742436
97,Antoine Winfield,37475,6.5,Tackles+Ast,1,2023-10-22T17:00:00,TB,ATL,2,0.5048789602624257,0.4951210397375743,6.698511750580709
98,Antonio Gibson,36736,12.5,Receiving Yards,1,2023-10-22T17:00:00,NYG,WAS,6,0.5,0.5,13.405221471591474
99,Antonio Gibson,36736,13.5,Receiving Yards,1,2023-10-22T17:00:00,NYG,WAS,11,0.4949968519019876,0.5050031480980123,13.405221471591474
100,Antonio Gibson,36736,15.5,Receiving Yards,1,2023-10-22T17:00:00,NYG,WAS,1,0.4796954314720812,0.5203045685279188,13.405221471591474
101,Antonio Williams,127235,3.5,bt15,2,2023-10-22T00:00:00,MFL,CLE,1,0.5,0.5,3.669785992510735
102,Athan Kaliakmanis,226219,0.5,INT,2,2023-10-21T19:30:00,IOW,MIN,2,0.448706013777695,0.551293986222305,0.5939933570427836
103,Athan Kaliakmanis,226219,0.5,Pass Touchdowns,2,2023-10-21T19:30:00,IOW,MIN,9,0.5185606198922846,0.4814393801077155,0.7293058303651128
104,Athan Kaliakmanis,226219,9.5,Rush Yards,2,2023-10-21T19:30:00,IOW,MIN,1,0.5,0.5,9.667371741039444
105,Athan Kaliakmanis,226219,116.5,Pass Yards,2,2023-10-21T19:30:00,IOW,MIN,3,0.5013477367199185,0.4986522632800814,118.70460325815036
106,Athan Kaliakmanis,226219,117.5,Pass Yards,2,2023-10-21T19:30:00,IOW,MIN,1,0.5,0.5,118.70460325815036
107,Athan Kaliakmanis,226219,119.5,Pass Yards,2,2023-10-21T19:30:00,IOW,MIN,3,0.5,0.5,118.70460325815036
108,Athan Kaliakmanis,226219,120.5,Pass Yards,2,2023-10-21T19:30:00,IOW,MIN,2,0.5,0.5,118.70460325815036
109,Austin Ekeler,35465,4.5,bt15,1,2023-10-22T20:25:00,KC,LAC,13,0.5200382315325812,0.4799617684674189,4.776648602887474
110,Austin Ekeler,35465,12.5,Receiving Yards,1,2023-10-22T20:25:00,KC,LAC,9,0.4934251890761704,0.5065748109238295,26.10561234016997
111,Austin Ekeler,35465,13.5,Receiving Yards,1,2023-10-22T20:25:00,KC,LAC,2,0.4587506354157031,0.5412493645842968,26.10561234016997
112,Austin Ekeler,35465,33.5,Receiving Yards,1,2023-10-22T20:25:00,KC,LAC,7,0.4942058082618653,0.5057941917381347,26.10561234016997
113,Austin Ekeler,35465,34.5,Receiving Yards,1,2023-10-22T20:25:00,KC,LAC,10,0.4975790780959522,0.5024209219040479,26.10561234016997
114,Austin Ekeler,35465,35.5,Receiving Yards,1,2023-10-22T20:25:00,KC,LAC,1,0.4796954314720812,0.5203045685279188,26.10561234016997
115,Austin Ekeler,35465,12.5,Rush Attempts,1,2023-10-22T20:25:00,KC,LAC,9,0.5029825609803139,0.4970174390196862,12.6934097990738
116,Austin Ekeler,35465,14.5,bt66,1,2023-10-22T20:25:00,KC,LAC,10,0.4906403351756246,0.5093596648243753,14.577454590903915
117,Austin Ekeler,35465,48.5,Rush Yards,1,2023-10-22T20:25:00,KC,LAC,9,0.5099104524818097,0.4900895475181904,49.67916849236656
118,Austin Ekeler,35465,49.5,Rush Yards,1,2023-10-22T20:25:00,KC,LAC,6,0.5,0.5,49.67916849236656
119,Austin Ekeler,35465,50.5,Rush Yards,1,2023-10-22T20:25:00,KC,LAC,1,0.5203045685279188,0.4796954314720812,49.67916849236656
120,Austin Ekeler,35465,52.5,Rush Yards,1,2023-10-22T20:25:00,KC,LAC,2,0.5,0.5,49.67916849236656
121,Austin Ekeler,35465,86.5,Rush+Rec Yards,1,2023-10-22T20:25:00,KC,LAC,5,0.4979503996720639,0.502049600327936,88.21929435904734
122,Austin Ekeler,35465,88.5,Rush+Rec Yards,1,2023-10-22T20:25:00,KC,LAC,6,0.4992279660622588,0.5007720339377413,88.21929435904734
123,Austin Ekeler,35465,90.5,Rush+Rec Yards,1,2023-10-22T20:25:00,KC,LAC,2,0.5050698406080019,0.4949301593919982,88.21929435904734
124,Austin Reaves,42647,1.5,3P,3,2023-10-24T23:30:00,DEN,LAL,2,0.4885480009322627,0.5114519990677374,1.6398232174205465
125,Austin Reaves,42647,2.5,TRB,3,2023-10-24T23:30:00,DEN,LAL,1,0.5749767565413734,0.4250232434586266,2.989051661539716
126,Austin Reaves,42647,3.5,AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.5396094618193364,0.4603905381806636,3.861574507505968
127,Austin Reaves,42647,6.5,TRB + AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.5427774333539988,0.4572225666460012,6.946965980984079
128,Austin Reaves,42647,15.5,PTS,3,2023-10-24T23:30:00,DEN,LAL,3,0.4886697332238168,0.5113302667761832,15.55543123363413
129,Austin Reaves,42647,18.5,PTS+TRB,3,2023-10-24T23:30:00,DEN,LAL,1,0.4958445875753168,0.5041554124246831,18.62249411498296
130,Austin Reaves,42647,19.5,PTS+AST,3,2023-10-24T23:30:00,DEN,LAL,1,0.4812406203101549,0.5187593796898449,19.4696925544397
131,Austin Reaves,42647,22.5,PTS+TRB+AST,3,2023-10-24T23:30:00,DEN,LAL,2,0.4950092509374114,0.5049907490625886,22.60781330434648
132,Baker Mayfield,37483,0.5,INT,1,2023-10-22T17:00:00,TB,ATL,13,0.5257342305252977,0.4742657694747023,0.7445495039018332
133,Baker Mayfield,37483,1.5,Pass Touchdowns,1,2023-10-22T17:00:00,TB,ATL,15,0.3536345465242718,0.646365453475728,1.246467950968828
134,Baker Mayfield,37483,7.5,Rush Attempts,1,2023-10-22T17:00:00,TB,ATL,1,0.5346534653465347,0.4653465346534653,8.251095809299393
135,Baker Mayfield,37483,8.5,Rush Attempts,1,2023-10-22T17:00:00,TB,ATL,1,0.4898785425101215,0.5101214574898786,8.251095809299393
136,Baker Mayfield,37483,9.5,Rush Yards,1,2023-10-22T17:00:00,TB,ATL,4,0.4830170983334536,0.5169829016665464,10.250687757946016
137,Baker Mayfield,37483,10.5,Rush Yards,1,2023-10-22T17:00:00,TB,ATL,9,0.4878656731212614,0.5121343268787385,10.250687757946016
138,Baker Mayfield,37483,20.5,Pass Completions,1,2023-10-22T17:00:00,TB,ATL,10,0.5365253554284147,0.4634746445715852,21.08617638606112
139,Baker Mayfield,37483,33.5,Longest Pass Completion,1,2023-10-22T17:00:00,TB,ATL,10,0.4844915524577875,0.5155084475422126,33.45516171028577
140,Baker Mayfield,37483,34.5,Pass Attempts,1,2023-10-22T17:00:00,TB,ATL,7,0.4998243372817565,0.5001756627182434,34.677690135188385
141,Baker Mayfield,37483,215.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,3,0.4693877551020409,0.5306122448979592,219.8359046427176
142,Baker Mayfield,37483,218.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,219.8359046427176
143,Baker Mayfield,37483,219.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,5,0.502049600327936,0.4979503996720639,219.8359046427176
144,Baker Mayfield,37483,220.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,1,0.4898785425101215,0.5101214574898786,219.8359046427176
145,Baker Mayfield,37483,221.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,2,0.4948341430173001,0.5051658569826998,219.8359046427176
146,Baker Mayfield,37483,222.5,Pass Yards,1,2023-10-22T17:00:00,TB,ATL,6,0.4829803660025779,0.517019633997422,219.8359046427176
147,Baker Mayfield,37483,231.5,Pass+Rush Yds,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,235.40850132680964
148,Baker Mayfield,37483,236.5,Pass+Rush Yds,1,2023-10-22T17:00:00,TB,ATL,3,0.4984414642986589,0.5015585357013411,235.40850132680964
149,Beaux Collins,125310,4.0,bt15,2,2023-10-22T00:00:00,MFL,CLE,2,0.5,0.5,4.159760045749018
150,Beaux Collins,125310,47.5,Receiving Yards,2,2023-10-22T00:00:00,MFL,CLE,1,0.5,0.5,50.04928175164861
151,Beaux Collins,125310,49.5,Receiving Yards,2,2023-10-22T00:00:00,MFL,CLE,2,0.4979225527671597,0.5020774472328402,50.04928175164861
152,Beaux Collins,125310,50.5,Receiving Yards,2,2023-10-22T00:00:00,MFL,CLE,5,0.5,0.5,50.04928175164861
153,Ben Sinnott,122278,54.5,Receiving Yards,2,2023-10-21T23:00:00,KST,TCU,3,0.5,0.5,54.68371902046759
154,Bijan Robinson,404689,3.5,bt15,1,2023-10-22T17:00:00,TB,ATL,16,0.4875759519749592,0.5124240480250407,3.610692811711736
155,Bijan Robinson,404689,11.5,bt66,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,12.607890195794292
156,Bijan Robinson,404689,12.5,bt66,1,2023-10-22T17:00:00,TB,ATL,5,0.5145542489931068,0.4854457510068933,12.607890195794292
157,Bijan Robinson,404689,13.5,Receiving Yards,1,2023-10-22T17:00:00,TB,ATL,11,0.5125561346810377,0.4874438653189623,21.278597695005143
158,Bijan Robinson,404689,24.5,Receiving Yards,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,21.278597695005143
159,Bijan Robinson,404689,25.5,Receiving Yards,1,2023-10-22T17:00:00,TB,ATL,12,0.499730373031954,0.5002696269680459,21.278597695005143
160,Bijan Robinson,404689,26.5,Receiving Yards,1,2023-10-22T17:00:00,TB,ATL,5,0.4917965545529122,0.5082034454470877,21.278597695005143
161,Bijan Robinson,404689,13.5,Rush Attempts,1,2023-10-22T17:00:00,TB,ATL,9,0.5129463614879541,0.4870536385120458,13.786844817707903
162,Bijan Robinson,404689,53.5,Rush Yards,1,2023-10-22T17:00:00,TB,ATL,5,0.5,0.5,54.474098575463294
163,Bijan Robinson,404689,54.5,Rush Yards,1,2023-10-22T17:00:00,TB,ATL,12,0.5010160506153787,0.4989839493846213,54.474098575463294
164,Bijan Robinson,404689,55.5,Rush Yards,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,54.474098575463294
165,Bijan Robinson,404689,84.5,Rush+Rec Yards,1,2023-10-22T17:00:00,TB,ATL,7,0.4981955799783455,0.5018044200216545,84.77679258604654
166,Bijan Robinson,404689,85.5,Rush+Rec Yards,1,2023-10-22T17:00:00,TB,ATL,1,0.5,0.5,84.77679258604654
167,Billy Kemp,60387,4.5,bt15,2,2023-10-21T19:30:00,NEB,NW,2,0.5,0.5,4.669019928084806
168,Billy Kemp,60387,50.5,Receiving Yards,2,2023-10-21T19:30:00,NEB,NW,3,0.5,0.5,50.68353725387758
169,Blake Corum,197329,88.5,Rush Yards,2,2023-10-21T23:30:00,MSU,MICH,3,0.5,0.5,91.46985380764716
170,Blake Corum,197329,92.5,Rush Yards,2,2023-10-21T23:30:00,MSU,MICH,4,0.5025539591801248,0.4974460408198753,91.46985380764716
171,Blake Corum,197329,94.5,Rush Yards,2,2023-10-21T23:30:00,MSU,MICH,1,0.5,0.5,91.46985380764716
172,Blake Corum,197329,103.5,Rush+Rec Yards,2,2023-10-21T23:30:00,MSU,MICH,1,0.5,0.5,103.69108189736168
173,Blake Shapen,24553,1.5,Pass Touchdowns,2,2023-10-21T16:00:00,CIN,BAY,8,0.4673777072917189,0.532622292708281,1.5740270261588716
174,Blake Shapen,24553,236.5,Pass Yards,2,2023-10-21T16:00:00,CIN,BAY,3,0.5,0.5,237.9309365820552
175,Blake Shapen,24553,237.5,Pass Yards,2,2023-10-21T16:00:00,CIN,BAY,1,0.5,0.5,237.9309365820552
176,Blake Shapen,24553,238.5,Pass Yards,2,2023-10-21T16:00:00,CIN,BAY,4,0.5052705390376647,0.4947294609623351,237.9309365820552
177,Bo Nix,154693,0.5,INT,2,2023-10-21T19:30:00,ORE,WST,3,0.495562865841772,0.5044371341582279,0.6828902458187086
178,Bo Nix,154693,2.5,Pass Touchdowns,2,2023-10-21T19:30:00,ORE,WST,10,0.48769712765471,0.5123028723452898,2.6220016934507444
179,Bo Nix,154693,292.5,Pass Yards,2,2023-10-21T19:30:00,ORE,WST,4,0.4976820850932316,0.5023179149067682,295.12758260022395
180,Bo Nix,154693,295.5,Pass Yards,2,2023-10-21T19:30:00,ORE,WST,4,0.4928667894734999,0.5071332105265001,295.12758260022395
181,Bo Nix,154693,299.5,Pass Yards,2,2023-10-21T19:30:00,ORE,WST,2,0.4979225527671597,0.5020774472328402,295.12758260022395
182,Bobby Wagner,36865,8.5,Tackles+Ast,1,2023-10-22T20:05:00,SEA,ARI,4,0.4921200892663787,0.5078799107336214,8.609757518572925
183,Boye Mafe,39129,0.25,Sacks,1,2023-10-22T20:05:00,SEA,ARI,1,0.3365193150139386,0.6634806849860613,0.4091287776947725
184,Braden Smith,119880,35.5,Receiving Yards,2,2023-10-21T16:00:00,CIN,BAY,3,0.4773429454170958,0.5226570545829042,38.2813024728214
185,Braden Smith,119880,40.5,Receiving Yards,2,2023-10-21T16:00:00,CIN,BAY,1,0.5,0.5,38.2813024728214
186,Braden Smith,119880,41.5,Receiving Yards,2,2023-10-21T16:00:00,CIN,BAY,2,0.488092101262744,0.5119078987372561,38.2813024728214
187,Bradley Beal,43274,1.5,3P,3,2023-10-25T02:00:00,GSW,PHX,1,0.5749767565413734,0.4250232434586266,1.9284621041870185
188,Bradley Beal,43274,3.5,TRB,3,2023-10-25T02:00:00,GSW,PHX,1,0.550561797752809,0.449438202247191,4.038409347782356
189,Bradley Beal,43274,4.0,TRB,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,4.038409347782356
190,Bradley Beal,43274,4.0,AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.5,0.5,4.260174077421398
191,Bradley Beal,43274,4.5,AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.4405128572451829,0.5594871427548169,4.260174077421398
192,Bradley Beal,43274,8.5,TRB + AST,3,2023-10-25T02:00:00,GSW,PHX,1,0.4628151931056495,0.5371848068943506,8.403954522667222
193,Bradley Beal,43274,20.5,PTS,3,2023-10-25T02:00:00,GSW,PHX,3,0.5093653155747673,0.4906346844252327,20.774171759613463
