,player,player_id,line,stat,league_id,event_time,Opp,Team,count,over_prob,under_prob,pred
99,Alontae Taylor,38900,4.5,bt57,1,2023-10-08T17:00:00,NE,NO,2,0.5,0.5,4.669019928084806
100,Alvin Kamara,38137,4.0,bt15,1,2023-10-08T17:00:00,NE,NO,1,0.5,0.5,4.281620076480593
101,Alvin Kamara,38137,4.5,bt15,1,2023-10-08T17:00:00,NE,NO,9,0.4279407344177388,0.5720592655822612,4.281620076480593
102,Alvin Kamara,38137,12.5,bt66,1,2023-10-08T17:00:00,NE,NO,5,0.4995965064743708,0.5004034935256292,12.663460742564489
103,Alvin Kamara,38137,12.5,bt67,1,2023-10-08T17:00:00,NE,NO,2,0.5082905006081126,0.4917094993918874,12.740458424660936
104,Alvin Kamara,38137,14.5,bt11,1,2023-10-08T17:00:00,NE,NO,4,0.4778908820082697,0.5221091179917304,14.46518676075393
105,Alvin Kamara,38137,27.5,bt16,1,2023-10-08T17:00:00,NE,NO,16,0.5043570791986954,0.4956429208013046,27.734196760369763
106,Alvin Kamara,38137,58.5,bt12,1,2023-10-08T17:00:00,NE,NO,16,0.4967645113032841,0.5032354886967157,58.62286530920088
107,Alvin Kamara,38137,89.5,bt68,1,2023-10-08T17:00:00,NE,NO,10,0.49955300310571,0.50044699689429,89.67805379770256
108,Amari Niblack,141487,37.5,bt16,2,2023-10-07T19:30:00,TXAM,BAMA,4,0.5,0.5,37.680687977819176
109,Amon-Ra St. Brown,34156,23.5,bt66,1,2023-10-08T17:00:00,DET,CAR,5,0.4950681678257462,0.5049318321742537,23.6073781304005
110,Amon-Ra St. Brown,34156,69.5,bt16,1,2023-10-08T17:00:00,DET,CAR,5,0.5,0.5,70.28621594117925
111,Amon-Ra St. Brown,34156,70.5,bt16,1,2023-10-08T17:00:00,DET,CAR,10,0.4952374373895883,0.5047625626104116,70.28621594117925
112,Anders Carlson,408560,1.5,bt59,1,2023-10-10T00:15:00,LV,GB,2,0.4352540456728833,0.5647459543271167,1.4811519329982088
113,Anders Carlson,408560,2.5,bt58,1,2023-10-10T00:15:00,LV,GB,2,0.403070029629894,0.596929970370106,2.299409316654036
114,Anders Carlson,408560,6.5,bt60,1,2023-10-10T00:15:00,LV,GB,4,0.4706296634106818,0.5293703365893181,6.486515540652501
115,Andre Cisco,34428,5.5,bt57,1,2023-10-08T13:30:00,BUF,JAX,2,0.4418262150220913,0.5581737849779087,5.335045793003142
116,Andrel Anthony,229629,4.0,bt15,2,2023-10-07T16:00:00,TEX,OKL,1,0.5,0.5,4.159760045749018
117,Andrel Anthony,229629,59.5,bt16,2,2023-10-07T16:00:00,TEX,OKL,2,0.5,0.5,60.39939696395907
118,Andrel Anthony,229629,60.5,bt16,2,2023-10-07T16:00:00,TEX,OKL,5,0.5,0.5,60.39939696395907
119,Andrew Armstrong,191565,5.0,bt15,2,2023-10-07T23:30:00,MIS,ARK,2,0.5,0.5,5.160663795415503
120,Andrew Armstrong,191565,71.5,bt16,2,2023-10-07T23:30:00,MIS,ARK,6,0.4976655249524744,0.5023344750475256,71.63731166040408
121,Andrew Cave,41793,0.5,Home Runs,5,2023-10-07T22:07:00,ATL,PHI,3,,,0.5
122,Andrew Cave,41793,0.5,Home Runs,5,2023-10-07T22:07:00,ATL,PHI,4,,,0.5
123,Andrew Cave,41793,0.5,Total Bases,5,2023-10-07T22:07:00,ATL,PHI,4,0.4987090414045629,0.5012909585954369,0.6891126762445062
124,Andrew Cave,41793,0.5,Total Hits,5,2023-10-07T22:07:00,ATL,PHI,3,0.4982800675464381,0.5017199324535617,0.6882619444510748
125,Andrew Heaney,39223,4.0,Pitcher Strikeouts,5,2023-10-07T17:03:00,BAL,TEX,1,0.5,0.5,4.25547306014681
126,Andrew Heaney,39223,4.5,Pitcher Strikeouts,5,2023-10-07T17:03:00,BAL,TEX,3,0.4264107526294713,0.5735892473705286,4.25547306014681
127,Anthony Gould,19335,3.5,bt15,2,2023-10-08T02:00:00,CAL,ORS,2,0.5,0.5,3.669785992510735
128,Anthony Gould,19335,41.5,bt16,2,2023-10-08T02:00:00,CAL,ORS,2,0.5052301255230125,0.4947698744769875,43.23253172958528
