,player,player_id,line,stat,league_id,event_time,opp,Team,count,over_prob,under_prob,pred
20,Adam Frazier,42435,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,12,,,0.5
21,Adam Frazier,42435,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,13,,,0.5
22,Adam Thielen,36815,65.5,Receiving Yards,1,2023-10-15T17:00:00,MIA,CAR,1,0.5,0.5,67.18583214427028
23,Adam Thielen,36815,68.5,Receiving Yards,1,2023-10-15T17:00:00,MIA,CAR,1,0.5,0.5,67.18583214427028
24,Adam Trautman,35627,20.5,Receiving Yards,1,2023-10-13T00:15:00,KC,DEN,7,0.4895778922029946,0.5104221077970055,20.990015320528773
25,Adam Trautman,35627,21.5,Receiving Yards,1,2023-10-13T00:15:00,KC,DEN,5,0.494909179767044,0.5050908202329559,20.990015320528773
26,Adley Rutschman,42388,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,4,,,0.5
27,Adley Rutschman,42388,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,6,,,0.5
28,Adley Rutschman,42388,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,12,,,0.5
29,Adley Rutschman,42388,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,13,,,0.5
30,Alec Bohm,39636,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
31,Alec Bohm,39636,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,6,,,0.5
32,Alec Bohm,39636,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,1,,,1.0158590912798613
33,Alec Bohm,39636,1.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,4,0.3167525347390593,0.6832474652609406,1.0158590912798613
34,Alek Thomas,41381,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5
35,Alek Thomas,41381,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,6,,,0.5
36,Alek Thomas,41381,0.5,Total Bases,5,2023-10-12T01:07:00,ARI,LAD,5,0.6264268501365401,0.37357314986346,0.982557857697692
37,Alek Thomas,41381,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5
38,Alek Thomas,41381,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,5,,,0.5
39,Alex Singleton,35503,10.5,Tackles+Ast,1,2023-10-13T00:15:00,KC,DEN,2,0.4595112782226943,0.5404887217773059,10.347343827927835
40,Alexander Bregman,41839,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,4,,,0.5
41,Alexander Bregman,41839,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,6,,,0.5
42,Alexander Bregman,41839,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,12,,,0.5
43,Alexander Bregman,41839,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,13,,,0.5
44,Alexander Kirilloff,41805,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,4,,,0.5
45,Alexander Kirilloff,41805,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,6,,,0.5
46,Alexander Kirilloff,41805,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,12,,,0.5
47,Alexander Kirilloff,41805,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,13,,,0.5
48,Alvin Kamara,38137,67.5,Rush Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,68.18597168128684
49,Alvin Kamara,38137,68.5,Rush Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,68.18597168128684
50,Amani Hooker,39023,4.5,Tackles+Ast,1,2023-10-15T13:30:00,TEN,BAL,1,0.5752349079675634,0.4247650920324366,5.088403728281847
51,Amari Cooper,38999,59.5,Receiving Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,59.685315885533946
52,Anthony Santander,39932,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,5,,,0.5
53,Anthony Santander,39932,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,7,,,0.5
54,Anthony Santander,39932,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,12,,,0.5
55,Anthony Santander,39932,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,13,,,0.5
56,Austin Hays,42161,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,3,,,0.5
57,Austin Hays,42161,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,5,,,0.5
58,Austin Hays,42161,0.5,Total Bases,5,2023-10-11T00:03:00,TEX,BAL,7,0.575001166117731,0.424998833882269,0.8537697356514116
59,Austin Hays,42161,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,7,,,0.5
60,Austin Hays,42161,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,8,,,0.5
61,Azeez Al-Shaair,36080,8.5,Tackles+Ast,1,2023-10-15T13:30:00,TEN,BAL,2,0.509032120770277,0.490967879229723,8.732740475789704
62,Betnijah Laney,410218,1.5,3P,7,2023-10-12T01:00:00,LVA,NYL,6,0.5,0.5,1.6763142872545185
63,Betnijah Laney,410218,4.5,TRB,7,2023-10-12T01:00:00,LVA,NYL,9,0.5,0.5,4.669019928084806
64,Betnijah Laney,410218,15.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,11,0.4981835387184918,0.5018164612815084,15.64852622335292
65,Bijan Robinson,404689,75.5,Rush Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,76.18728173483922
66,Bijan Robinson,404689,76.5,Rush Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,76.18728173483922
67,Boyce Mullins,40850,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,4,,,0.5
68,Boyce Mullins,40850,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,6,,,0.5
69,Boyce Mullins,40850,0.5,Total Bases,5,2023-10-11T00:03:00,TEX,BAL,7,0.5655263727467229,0.4344736272532771,0.8318173632158363
70,Boyce Mullins,40850,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,7,,,0.5
71,Boyce Mullins,40850,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,8,,,0.5
72,Braelon Allen,213204,9.5,Receiving Yards,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,9.667371741039444
73,Braelon Allen,213204,95.5,Rush Yards,2,2023-10-14T20:00:00,WIS,IOW,2,0.5,0.5,95.69019741372796
74,Braelon Allen,213204,111.5,Rush+Rec Yards,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,111.69179284587318
75,Brandon Aiyuk,38296,57.5,Receiving Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,57.68489765493746
76,Brandon Marsh,42360,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,3,,,0.5
77,Brandon Marsh,42360,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
78,Brandon Marsh,42360,0.5,Total Bases,5,2023-10-11T21:07:00,PHI,ATL,5,0.5218605609071776,0.4781394390928224,0.7361482749350531
79,Brandon Marsh,42360,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,3,0.5301422244229871,0.4698577755770131,0.7538489155836549
80,Brandon Pfaadt,402451,3.5,Pitcher Strikeouts,5,2023-10-12T01:07:00,ARI,LAD,4,0.49506525578302,0.5049347442169799,3.646614530854104
81,Brandon Stephens,8776,4.5,Tackles+Ast,1,2023-10-15T13:30:00,TEN,BAL,1,0.43401600434016,0.5659839956598399,4.326827951757629
82,Braydon Bennett,229749,59.5,Rush Yards,2,2023-10-10T23:30:00,APP,CC,2,0.4979225527671597,0.5020774472328402,60.26347322297612
83,Braydon Bennett,229749,60.5,Rush Yards,2,2023-10-10T23:30:00,APP,CC,6,0.4889731092088561,0.5110268907911438,60.26347322297612
84,Breanna Stewart,410221,1.5,3P,7,2023-10-12T01:00:00,LVA,NYL,7,0.4274423347920807,0.5725576652079193,1.4578965369003167
85,Breanna Stewart,410221,2.5,AST,7,2023-10-12T01:00:00,LVA,NYL,1,0.5203045685279188,0.4796954314720812,3.0691927044419387
86,Breanna Stewart,410221,3.5,AST,7,2023-10-12T01:00:00,LVA,NYL,1,0.4373408272591551,0.5626591727408448,3.0691927044419387
87,Breanna Stewart,410221,8.5,TRB,7,2023-10-12T01:00:00,LVA,NYL,8,0.5429897919716454,0.4570102080283545,9.060218490746026
88,Breanna Stewart,410221,9.0,TRB,7,2023-10-12T01:00:00,LVA,NYL,2,0.5,0.5,9.060218490746026
89,Breanna Stewart,410221,9.5,TRB,7,2023-10-12T01:00:00,LVA,NYL,1,0.4693877551020409,0.5306122448979592,9.060218490746026
90,Breanna Stewart,410221,20.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,7,0.5322791410686172,0.4677208589313828,21.12584960165978
91,Breanna Stewart,410221,21.0,PTS,7,2023-10-12T01:00:00,LVA,NYL,2,0.5,0.5,21.12584960165978
92,Breanna Stewart,410221,21.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,1,0.5,0.5,21.12584960165978
93,Breanna Stewart,410221,33.5,PTS+TRB+AST,7,2023-10-12T01:00:00,LVA,NYL,1,0.5203045685279188,0.4796954314720812,33.97611002676854
94,Breece Hall,38803,59.5,Rush Yards,1,2023-10-15T20:25:00,NYJ,PHI,1,0.5,0.5,62.68535421470865
95,Breece Hall,38803,65.5,Rush Yards,1,2023-10-15T20:25:00,NYJ,PHI,1,0.5,0.5,62.68535421470865
96,Brian Robinson,241668,61.5,Rush Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,61.68474402911402
97,Brock Purdy,35201,236.5,Pass Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,236.70370642155825
98,Bryce Elder,39614,3.0,Pitcher Strikeouts,5,2023-10-11T21:07:00,PHI,ATL,2,0.5,0.5,3.265036850646716
99,Bryce Elder,39614,3.5,Pitcher Strikeouts,5,2023-10-11T21:07:00,PHI,ATL,3,0.4270182524582036,0.5729817475417964,3.265036850646716
100,Bryce Harper,40714,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
101,Bryce Harper,40714,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,6,,,0.5
102,Bryce Harper,40714,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
103,Bryce Harper,40714,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,5,,,0.5
104,Bryce Young,418739,215.5,Pass Yards,1,2023-10-15T17:00:00,MIA,CAR,1,0.5,0.5,215.70227519389647
105,Bryson Green,141917,2.0,bt15,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,2.154562276451003
106,Bryson Green,141917,22.5,Receiving Yards,2,2023-10-14T20:00:00,WIS,IOW,2,0.5,0.5,22.667092102599483
107,Bryson Stott,42357,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
108,Bryson Stott,42357,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,6,,,0.5
109,Bryson Stott,42357,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
110,Bryson Stott,42357,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,5,,,0.5
111,C.J. Stroud,418838,240.5,Pass Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,241.704188755594
112,C.J. Stroud,418838,242.5,Pass Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,241.704188755594
113,C.J. Williams,78986,12.5,Receiving Yards,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,12.66702702213936
114,CJ Daniels,142562,67.5,Receiving Yards,2,2023-10-10T23:30:00,JVS,LIB,2,0.5052301255230125,0.4947698744769875,69.85995959665111
115,CJ Daniels,142562,70.5,Receiving Yards,2,2023-10-10T23:30:00,JVS,LIB,5,0.5,0.5,69.85995959665111
116,Carlos Correa,40068,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,5,,,0.5
117,Carlos Correa,40068,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,7,,,0.5
118,Carlos Correa,40068,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,12,,,0.5
119,Carlos Correa,40068,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,13,,,0.5
120,CeeDee Lamb,39125,69.5,Receiving Yards,1,2023-10-17T00:15:00,LAC,DAL,1,0.5,0.5,69.68592359292732
121,Chas McCormick,3769,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,4,,,0.5
122,Chas McCormick,3769,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,6,,,0.5
123,Chas McCormick,3769,0.5,Total Bases,5,2023-10-10T20:07:00,MIN,HOU,8,0.6084115330887059,0.3915884669112941,0.9356719037505548
124,Chas McCormick,3769,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,12,,,0.5
125,Chas McCormick,3769,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,13,,,0.5
126,Chelsea Gray,409962,1.5,3P,7,2023-10-12T01:00:00,LVA,NYL,6,0.4563280194727445,0.5436719805272556,1.5408629601196946
127,Chelsea Gray,409962,4.5,TRB,7,2023-10-12T01:00:00,LVA,NYL,8,0.531950581986842,0.4680494180131579,4.906666501579358
128,Chelsea Gray,409962,5.0,TRB,7,2023-10-12T01:00:00,LVA,NYL,2,0.5,0.5,4.906666501579358
129,Chelsea Gray,409962,7.5,AST,7,2023-10-12T01:00:00,LVA,NYL,11,0.5009081922757285,0.4990918077242715,7.674112861624779
130,Chelsea Gray,409962,16.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,8,0.5429897919716454,0.4570102080283545,17.16171146659298
131,Chelsea Gray,409962,17.0,PTS,7,2023-10-12T01:00:00,LVA,NYL,2,0.5,0.5,17.16171146659298
132,Chelsea Gray,409962,17.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,1,0.4898785425101215,0.5101214574898786,17.16171146659298
133,Chigoziem Okonkwo,39073,32.5,Receiving Yards,1,2023-10-15T13:30:00,TEN,BAL,4,0.4975485593874528,0.5024514406125472,32.644832622980914
134,Chimere Dike,197763,2.5,bt15,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,2.6717756715392302
135,Chimere Dike,197763,27.5,Receiving Yards,2,2023-10-14T20:00:00,WIS,IOW,2,0.5048789602624257,0.4951210397375743,27.741350688096148
136,Chris Olave,36699,59.5,Receiving Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,59.685315885533946
137,Christan Horn,145935,36.5,Receiving Yards,2,2023-10-10T23:30:00,APP,CC,2,0.5052301255230125,0.4947698744769875,38.13219647603836
138,Christan Horn,145935,38.5,Receiving Yards,2,2023-10-10T23:30:00,APP,CC,5,0.5,0.5,38.13219647603836
139,Christian McCaffrey,35191,75.5,Rush Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,75.68747902591754
140,Christian Walker,40462,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5
141,Christian Walker,40462,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,6,,,0.5
142,Christian Walker,40462,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5
143,Christian Walker,40462,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,5,,,0.5
144,Cole Kmet,38204,36.5,Receiving Yards,1,2023-10-15T17:00:00,CHI,MIN,1,0.5,0.5,36.68132825955937
145,Conner Noah,420027,62.5,Receiving Yards,2,2023-10-12T01:00:00,NMS,SHS,1,0.5,0.5,62.68538817427352
146,Cooper Kupp,38140,86.5,Receiving Yards,1,2023-10-15T20:25:00,LAR,ARI,1,0.5,0.5,88.18887807982924
147,Cooper Kupp,38140,89.5,Receiving Yards,1,2023-10-15T20:25:00,LAR,ARI,1,0.5,0.5,88.18887807982924
148,Corbin Carroll,39284,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5
149,Corbin Carroll,39284,0.5,Home Runs,5,2023-10-12T01:07:00,ARI,LAD,6,,,0.5
150,Corbin Carroll,39284,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,3,,,0.5827961680092917
151,Corbin Carroll,39284,0.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,4,,,0.5827961680092917
152,Corbin Carroll,39284,1.5,Total Hits,5,2023-10-12T01:07:00,ARI,LAD,1,0.3231597845601436,0.6768402154398564,0.5827961680092917
153,Corey Seager,40343,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,4,,,0.5
154,Corey Seager,40343,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,6,,,0.5
155,Corey Seager,40343,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,1,,,1.155070286099891
156,Corey Seager,40343,1.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,12,0.340348678634792,0.6596513213652079,1.155070286099891
157,Courtland Sutton,35515,3.5,bt15,1,2023-10-13T00:15:00,KC,DEN,14,0.504391349373484,0.4956086506265159,3.6904914385096257
158,Courtland Sutton,35515,18.5,bt66,1,2023-10-13T00:15:00,KC,DEN,1,0.5,0.5,18.667276601398147
159,Courtland Sutton,35515,43.5,Receiving Yards,1,2023-10-13T00:15:00,KC,DEN,6,0.4993079177947777,0.5006920822052222,44.41472582823202
160,Courtland Sutton,35515,44.5,Receiving Yards,1,2023-10-13T00:15:00,KC,DEN,7,0.5004930567832369,0.4995069432167632,44.41472582823202
161,Courtland Sutton,35515,45.5,Receiving Yards,1,2023-10-13T00:15:00,KC,DEN,2,0.5,0.5,44.41472582823202
162,Courtney Vandersloot,410233,6.5,AST,7,2023-10-12T01:00:00,LVA,NYL,10,0.5009977631042779,0.4990022368957222,6.673765015307062
163,Courtney Vandersloot,410233,9.5,PTS,7,2023-10-12T01:00:00,LVA,NYL,11,0.5229991106720286,0.4770008893279712,9.84591523676809
164,Cristian Javier,41894,4.5,Pitcher Strikeouts,5,2023-10-10T20:07:00,MIN,HOU,16,0.5304842817923541,0.4695157182076461,4.835103671645466
165,Cristian Pache,40384,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,1,,,0.5
166,Cristian Pache,40384,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,1,,,0.5
167,Cyrus Allen,233512,60.5,Receiving Yards,2,2023-10-10T23:00:00,MTS,LT,1,0.5,0.5,60.68502939532911
168,D'Andre Swift,38710,64.5,Rush Yards,1,2023-10-15T20:25:00,NYJ,PHI,2,0.5,0.5,64.68571309857383
169,D.J. Jones,37905,0.5,Sacks,1,2023-10-13T00:15:00,KC,DEN,5,0.2292914687048131,0.7707085312951869,0.2606889980577992
170,DJ Moore,38222,65.5,Receiving Yards,1,2023-10-15T17:00:00,CHI,MIN,1,0.5,0.5,65.68539254388335
171,DK Metcalf,37624,64.5,Receiving Yards,1,2023-10-15T17:00:00,CIN,SEA,1,0.5,0.5,65.18555282122858
172,DK Metcalf,37624,65.5,Receiving Yards,1,2023-10-15T17:00:00,CIN,SEA,1,0.5,0.5,65.18555282122858
173,Dak Prescott,35704,248.5,Pass Yards,1,2023-10-17T00:15:00,LAC,DAL,1,0.5,0.5,248.705229685402
174,Dallas Goedert,35761,41.5,Receiving Yards,1,2023-10-15T20:25:00,NYJ,PHI,1,0.5,0.5,41.68223413138615
175,Damarri Mathis,39064,4.5,Tackles+Ast,1,2023-10-13T00:15:00,KC,DEN,1,0.5493838513886334,0.4506161486113665,5.050299287022314
176,Damarri Mathis,39064,5.0,Tackles+Ast,1,2023-10-13T00:15:00,KC,DEN,1,0.5,0.5,5.050299287022314
177,Dameon Pierce,37925,51.5,Rush Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,53.18354402722554
178,Dameon Pierce,37925,54.5,Rush Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,53.18354402722554
179,David Lowe,41934,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,3,,,0.5
180,David Lowe,41934,0.5,Home Runs,5,2023-10-11T00:03:00,TEX,BAL,5,,,0.5
181,David Lowe,41934,0.5,Total Bases,5,2023-10-11T00:03:00,TEX,BAL,3,0.574634312492589,0.4253656875074109,0.8529107537852257
182,David Lowe,41934,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,3,,,0.5
183,David Lowe,41934,0.5,Total Hits,5,2023-10-11T00:03:00,TEX,BAL,4,,,0.5
184,DeAndre Hopkins,242390,58.5,Receiving Yards,1,2023-10-15T13:30:00,TEN,BAL,7,0.4996129777968685,0.5003870222031316,58.67734825673101
185,DeVonta Smith,35599,63.5,Receiving Yards,1,2023-10-15T20:25:00,NYJ,PHI,1,0.5,0.5,63.68508415829879
186,Deacon Hill,174675,0.5,Pass Touchdowns,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,0.6916773167271258
187,Deacon Hill,174675,125.5,Pass Yards,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,125.6938946777292
188,Dean Kremer,42400,3.5,Pitcher Strikeouts,5,2023-10-11T00:03:00,TEX,BAL,16,0.4926927635026608,0.5073072364973391,3.6355096492091694
189,Deebo Samuel,35076,47.5,Receiving Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,47.68299571299731
190,Denico Autry,37309,0.5,Sacks,1,2023-10-15T13:30:00,TEN,BAL,1,0.5,0.5,0.6916773167271258
191,Derek Carr,37801,220.5,Pass Yards,1,2023-10-15T17:00:00,HOU,NO,1,0.5,0.5,220.7028309481126
192,Derrick Henry,36443,9.5,Receiving Yards,1,2023-10-15T13:30:00,TEN,BAL,6,0.5007551066253882,0.4992448933746116,9.67319555310466
193,Derrick Henry,36443,63.5,Rush Yards,1,2023-10-15T13:30:00,TEN,BAL,1,0.5,0.5,64.52380837679559
194,Derrick Henry,36443,64.5,Rush Yards,1,2023-10-15T13:30:00,TEN,BAL,6,0.4988935165821269,0.501106483417873,64.52380837679559
195,Deshaun Watson,304195,219.5,Pass Yards,1,2023-10-15T17:00:00,CLE,SF,1,0.5,0.5,219.702525500237
196,Desmond Ridder,38580,186.5,Pass Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,186.69982687242967
197,Devin Carter,227743,36.5,Receiving Yards,2,2023-10-12T23:00:00,HOU,WVU,1,0.5,0.5,36.68132825955937
198,Diante Vines,223217,20.5,Receiving Yards,2,2023-10-14T20:00:00,WIS,IOW,2,0.4951210397375743,0.5048789602624257,20.61114218649955
199,Diego Pavia,28389,193.5,Pass Yards,2,2023-10-12T01:00:00,NMS,SHS,1,0.5,0.5,193.7001821295792
200,Donovan Smith,185280,33.5,Rush Yards,2,2023-10-12T23:00:00,HOU,WVU,1,0.5,0.5,33.67991131729061
201,Donovan Smith,185280,250.5,Pass Yards,2,2023-10-12T23:00:00,HOU,WVU,1,0.5,0.5,250.7048222790285
202,Drake London,34766,44.5,Receiving Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,45.18224479479277
203,Drake London,34766,45.5,Receiving Yards,1,2023-10-15T17:00:00,ATL,WAS,1,0.5,0.5,45.18224479479277
204,Eddie Rosario,39605,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
205,Eddie Rosario,39605,0.5,Home Runs,5,2023-10-11T21:07:00,PHI,ATL,6,,,0.5
206,Eddie Rosario,39605,0.5,Total Bases,5,2023-10-11T21:07:00,PHI,ATL,6,0.5256477672879823,0.4743522327120176,0.744367961683594
207,Eddie Rosario,39605,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,4,,,0.5
208,Eddie Rosario,39605,0.5,Total Hits,5,2023-10-11T21:07:00,PHI,ATL,5,,,0.5
209,Edouard Julien,410251,0.5,Home Runs,5,2023-10-10T20:07:00,MIN,HOU,1,,,0.5
210,Edouard Julien,410251,0.5,Total Bases,5,2023-10-10T20:07:00,MIN,HOU,5,0.5385995412245962,0.4614004587754037,0.7719380216890251
211,Edouard Julien,410251,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,8,,,0.5
212,Edouard Julien,410251,0.5,Total Hits,5,2023-10-10T20:07:00,MIN,HOU,9,,,0.5
213,Elijah Metcalf,223433,59.5,Receiving Yards,2,2023-10-10T23:00:00,MTS,LT,5,0.5,0.5,60.810222142449554
214,Elijah Metcalf,223433,60.5,Receiving Yards,2,2023-10-10T23:00:00,MTS,LT,1,0.5,0.5,60.810222142449554
215,Elijah Metcalf,223433,63.5,Receiving Yards,2,2023-10-10T23:00:00,MTS,LT,2,0.5,0.5,60.810222142449554
216,Erick All,226476,3.5,bt15,2,2023-10-14T20:00:00,WIS,IOW,1,0.5,0.5,3.669785992510735
