,line,stat,player,league,team,date
1306,52.6,fantasy_points_in_games_1_2,Dota: Tian Ming ,other,Dota: Tian Ming ,
1307,5.5,MAPS 1-2 Kills,Dota: Tian Ming ,other,Dota: Tian Ming ,
1308,63.5,fantasy_points_in_games_1_2,Dota: Knight~,other,Dota: Knight~,
1309,10.0,MAPS 1-2 Kills,Dota: Knight~,other,Dota: Knight~,
1310,68.2,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1311,68.2,fantasy_points_in_games_1_2,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1312,10.5,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1313,10.5,MAPS 1-2 Kills,SLATEM$,ESPORTS,Thunder Awaken ,2023-10-12
1314,50.9,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1315,50.9,fantasy_points_in_games_1_2,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1316,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1317,6.0,MAPS 1-2 Kills,ILICH-,ESPORTS,Thunder Awaken ,2023-10-12
1318,45.5,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1319,45.5,fantasy_points_in_games_1_2,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1320,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1321,5.0,MAPS 1-2 Kills,N1ght,ESPORTS,Thunder Awaken ,2023-10-12
1322,37.8,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1323,37.8,fantasy_points_in_games_1_2,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1324,3.0,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1325,3.0,MAPS 1-2 Kills,Mjz,ESPORTS,Thunder Awaken ,2023-10-12
1326,100.9,fantasy_points_in_games_1_2,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1327,16.5,MAPS 1-2 Kills,Arteezy,ESPORTS,Shopify Rebellion ,2023-10-12
1328,104.6,fantasy_points_in_games_1_2,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1329,18.5,MAPS 1-2 Kills,Abed,ESPORTS,Shopify Rebellion ,2023-10-12
1330,87.6,fantasy_points_in_games_1_2,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
1331,12.0,MAPS 1-2 Kills,SabeRLight-,ESPORTS,Shopify Rebellion ,2023-10-12
1332,78.2,fantasy_points_in_games_1_2,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1333,6.0,MAPS 1-2 Kills,Cr1t-,ESPORTS,Shopify Rebellion ,2023-10-12
1334,66.5,fantasy_points_in_games_1_2,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1335,5.0,MAPS 1-2 Kills,Fly,ESPORTS,Shopify Rebellion ,2023-10-12
1336,64.7,fantasy_points_in_games_1_2,Dota: K1,other,Dota: K1,
1337,11.5,MAPS 1-2 Kills,Dota: K1,other,Dota: K1,
1338,76.0,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1339,76.0,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1340,11.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1341,11.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1342,66.2,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1343,66.2,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1344,8.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1345,8.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1346,62.4,fantasy_points_in_games_1_2,Dota: Lelis,other,Dota: Lelis,
1347,4.5,MAPS 1-2 Kills,Dota: Lelis,other,Dota: Lelis,
1348,40.5,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1349,40.5,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1350,4.0,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1351,4.0,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1352,119.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1353,119.6,fantasy_points_in_games_1_2,Parker,ESPORTS, beastcoast,2023-10-12
1354,23.5,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1355,23.5,MAPS 1-2 Kills,Parker,ESPORTS, beastcoast,2023-10-12
1356,101.5,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1357,101.5,fantasy_points_in_games_1_2,DarkMago,ESPORTS, beastcoast,2023-10-12
1358,14.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1359,14.5,MAPS 1-2 Kills,DarkMago,ESPORTS, beastcoast,2023-10-12
1360,94.5,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1361,94.5,fantasy_points_in_games_1_2,Sacred,ESPORTS, beastcoast,2023-10-12
1362,10.5,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1363,10.5,MAPS 1-2 Kills,Sacred,ESPORTS, beastcoast,2023-10-12
1364,77.1,fantasy_points_in_games_1_2,Dota: Scofield,other,Dota: Scofield,
1365,5.5,MAPS 1-2 Kills,Dota: Scofield,other,Dota: Scofield,
1366,77.0,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1367,77.0,fantasy_points_in_games_1_2,Stinger,ESPORTS, beastcoast,2023-10-12
1368,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1369,4.5,MAPS 1-2 Kills,Stinger,ESPORTS, beastcoast,2023-10-12
1370,82.5,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1371,82.5,fantasy_points_in_games_1_2,skiter,ESPORTS,Tundra ,2023-10-12
1372,12.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1373,12.5,MAPS 1-2 Kills,skiter,ESPORTS,Tundra ,2023-10-12
1374,102.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1375,102.0,fantasy_points_in_games_1_2,Topson,ESPORTS,Tundra ,2023-10-12
1376,17.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1377,17.5,MAPS 1-2 Kills,Topson,ESPORTS,Tundra ,2023-10-12
1378,82.6,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1379,82.6,fantasy_points_in_games_1_2,33,ESPORTS,Tundra ,2023-10-12
1380,10.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1381,10.0,MAPS 1-2 Kills,33,ESPORTS,Tundra ,2023-10-12
1382,67.3,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1383,67.3,fantasy_points_in_games_1_2,Nine,ESPORTS,Tundra ,2023-10-12
1384,5.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1385,5.5,MAPS 1-2 Kills,Nine,ESPORTS,Tundra ,2023-10-12
1386,75.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1387,75.0,fantasy_points_in_games_1_2,Sneyking,ESPORTS,Tundra ,2023-10-12
1388,6.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1389,6.5,MAPS 1-2 Kills,Sneyking,ESPORTS,Tundra ,2023-10-12
1390,72.9,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1391,72.9,fantasy_points_in_games_1_2,23savage,ESPORTS, Talon,2023-10-12
1392,10.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1393,10.5,MAPS 1-2 Kills,23savage,ESPORTS, Talon,2023-10-12
1394,78.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1395,78.2,fantasy_points_in_games_1_2,Mikoto,ESPORTS, Talon,2023-10-12
1396,12.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1397,12.0,MAPS 1-2 Kills,Mikoto,ESPORTS, Talon,2023-10-12
1398,66.2,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1399,66.2,fantasy_points_in_games_1_2,Jabz,ESPORTS, Talon,2023-10-12
1400,7.5,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1401,7.5,MAPS 1-2 Kills,Jabz,ESPORTS, Talon,2023-10-12
1402,61.6,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1403,61.6,fantasy_points_in_games_1_2,Q,ESPORTS, Talon,2023-10-12
1404,6.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1405,6.5,MAPS 1-2 Kills,Q,ESPORTS, Talon,2023-10-12
1406,57.1,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1407,57.1,fantasy_points_in_games_1_2,Oli~,ESPORTS, Talon,2023-10-12
1408,4.5,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1409,4.5,MAPS 1-2 Kills,Oli~,ESPORTS, Talon,2023-10-12
1410,93.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1411,93.5,fantasy_points_in_games_1_2,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1412,14.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1413,14.5,MAPS 1-2 Kills,RAMZES666,ESPORTS,9 Pandas ,2023-10-12
1414,102.1,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1415,102.1,fantasy_points_in_games_1_2,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1416,19.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1417,19.0,MAPS 1-2 Kills,Kiyotaka,ESPORTS,9 Pandas ,2023-10-12
1418,81.8,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1419,81.8,fantasy_points_in_games_1_2,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1420,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1421,8.5,MAPS 1-2 Kills,MieRo`,ESPORTS,9 Pandas ,2023-10-12
1422,75.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1423,75.1,fantasy_points_in_games_1_2,Antares,ESPORTS,9 Pandas ,2023-10-12
1424,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1425,6.5,MAPS 1-2 Kills,Antares,ESPORTS,9 Pandas ,2023-10-12
1426,65.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1427,65.7,fantasy_points_in_games_1_2,Solo,ESPORTS,9 Pandas ,2023-10-12
1428,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1429,6.0,MAPS 1-2 Kills,Solo,ESPORTS,9 Pandas ,2023-10-12
1430,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1431,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1432,84.0,fantasy_points_in_games_1_2,Watson,ESPORTS, Entity,2023-10-12
1433,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1434,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1435,15.0,MAPS 1-2 Kills,Watson,ESPORTS, Entity,2023-10-12
1436,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1437,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1438,79.8,fantasy_points_in_games_1_2,Stormstormer,ESPORTS, Entity,2023-10-12
1439,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1440,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1441,11.0,MAPS 1-2 Kills,Stormstormer,ESPORTS, Entity,2023-10-12
1442,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1443,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1444,79.8,fantasy_points_in_games_1_2,Gabbi,ESPORTS, Entity,2023-10-12
1445,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1446,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1447,11.0,MAPS 1-2 Kills,Gabbi,ESPORTS, Entity,2023-10-12
1448,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1449,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1450,67.6,fantasy_points_in_games_1_2,Kataomi`,ESPORTS, Entity,2023-10-12
1451,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1452,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1453,6.0,MAPS 1-2 Kills,Kataomi`,ESPORTS, Entity,2023-10-12
1454,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1455,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1456,59.2,fantasy_points_in_games_1_2,Fishman,ESPORTS, Entity,2023-10-12
1457,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1458,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1459,5.0,MAPS 1-2 Kills,Fishman,ESPORTS, Entity,2023-10-12
1460,87.1,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1461,87.1,fantasy_points_in_games_1_2,miCKe,ESPORTS,Liquid ,2023-10-12
1462,15.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1463,15.0,MAPS 1-2 Kills,miCKe,ESPORTS,Liquid ,2023-10-12
1464,84.8,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1465,84.8,fantasy_points_in_games_1_2,Nisha,ESPORTS,Liquid ,2023-10-12
1466,13.5,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1467,13.5,MAPS 1-2 Kills,Nisha,ESPORTS,Liquid ,2023-10-12
1468,76.1,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1469,76.1,fantasy_points_in_games_1_2,zai,ESPORTS,Liquid ,2023-10-12
1470,9.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1471,9.0,MAPS 1-2 Kills,zai,ESPORTS,Liquid ,2023-10-12
1472,64.2,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1473,64.2,fantasy_points_in_games_1_2,Boxi,ESPORTS,Liquid ,2023-10-12
1474,6.0,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1475,6.0,MAPS 1-2 Kills,Boxi,ESPORTS,Liquid ,2023-10-12
1476,61.2,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1477,61.2,fantasy_points_in_games_1_2,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1478,5.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1479,5.5,MAPS 1-2 Kills,iNSaNiA,ESPORTS,Liquid ,2023-10-12
1480,85.6,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1481,85.6,fantasy_points_in_games_1_2,Nightfall,ESPORTS, BetBoom,2023-10-12
1482,14.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1483,14.5,MAPS 1-2 Kills,Nightfall,ESPORTS, BetBoom,2023-10-12
1484,83.9,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1485,83.9,fantasy_points_in_games_1_2,gpk,ESPORTS, BetBoom,2023-10-12
1486,12.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1487,12.5,MAPS 1-2 Kills,gpk,ESPORTS, BetBoom,2023-10-12
1488,83.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1489,83.8,fantasy_points_in_games_1_2,Pure,ESPORTS, BetBoom,2023-10-12
1490,10.0,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1491,10.0,MAPS 1-2 Kills,Pure,ESPORTS, BetBoom,2023-10-12
1492,63.9,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1493,63.9,fantasy_points_in_games_1_2,Save-,ESPORTS, BetBoom,2023-10-12
1494,6.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1495,6.5,MAPS 1-2 Kills,Save-,ESPORTS, BetBoom,2023-10-12
1496,66.1,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1497,66.1,fantasy_points_in_games_1_2,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1498,4.5,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1499,4.5,MAPS 1-2 Kills,TORONTOTOKYO,ESPORTS, BetBoom,2023-10-12
1500,102.1,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1501,102.1,fantasy_points_in_games_1_2,shiro,ESPORTS,LGD ,2023-10-12
1502,17.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1503,17.5,MAPS 1-2 Kills,shiro,ESPORTS,LGD ,2023-10-12
1504,107.2,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1505,107.2,fantasy_points_in_games_1_2,NothingToSay,ESPORTS,LGD ,2023-10-12
1506,16.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1507,16.5,MAPS 1-2 Kills,NothingToSay,ESPORTS,LGD ,2023-10-12
1508,91.3,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1509,91.3,fantasy_points_in_games_1_2,niu,ESPORTS,LGD ,2023-10-12
1510,10.5,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1511,10.5,MAPS 1-2 Kills,niu,ESPORTS,LGD ,2023-10-12
1512,86.0,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1513,86.0,fantasy_points_in_games_1_2,planet,ESPORTS,LGD ,2023-10-12
1514,6.5,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1515,6.5,MAPS 1-2 Kills,planet,ESPORTS,LGD ,2023-10-12
1516,84.4,fantasy_points_in_games_1_2,Dota: y`,other,Dota: y`,
1517,6.0,MAPS 1-2 Kills,Dota: y`,other,Dota: y`,
1518,56.0,fantasy_points_in_games_1_2,Dota: K1,other,Dota: K1,
1519,9.5,MAPS 1-2 Kills,Dota: K1,other,Dota: K1,
1520,64.7,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1521,64.7,fantasy_points_in_games_1_2,Gunnar,ESPORTS,nouns ,2023-10-12
1522,9.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1523,9.0,MAPS 1-2 Kills,Gunnar,ESPORTS,nouns ,2023-10-12
1524,54.1,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1525,54.1,fantasy_points_in_games_1_2,Moo,ESPORTS,nouns ,2023-10-12
1526,6.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1527,6.5,MAPS 1-2 Kills,Moo,ESPORTS,nouns ,2023-10-12
1528,51.3,fantasy_points_in_games_1_2,Dota: Lelis,other,Dota: Lelis,
1529,4.0,MAPS 1-2 Kills,Dota: Lelis,other,Dota: Lelis,
1530,33.0,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1531,33.0,fantasy_points_in_games_1_2,Yamsun,ESPORTS,nouns ,2023-10-12
1532,3.5,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1533,3.5,MAPS 1-2 Kills,Yamsun,ESPORTS,nouns ,2023-10-12
1534,58.5,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1535,58.5,fantasy_points_in_games_1_2,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1536,8.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1537,8.5,MAPS 1-2 Kills,Kiritych,ESPORTS,Virtus Pro ,2023-10-12
1538,64.5,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1539,64.5,fantasy_points_in_games_1_2,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1540,11.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1541,11.5,MAPS 1-2 Kills,squad1x,ESPORTS,Virtus Pro ,2023-10-12
1542,47.8,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1543,47.8,fantasy_points_in_games_1_2,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1544,5.5,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1545,5.5,MAPS 1-2 Kills,Noticed,ESPORTS,Virtus Pro ,2023-10-12
1546,41.0,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1547,41.0,fantasy_points_in_games_1_2,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1548,4.5,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1549,4.5,MAPS 1-2 Kills,sayuw,ESPORTS,Virtus Pro ,2023-10-12
1550,31.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1551,31.9,fantasy_points_in_games_1_2,FNG,ESPORTS,Virtus Pro ,2023-10-12
1552,3.5,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1553,3.5,MAPS 1-2 Kills,FNG,ESPORTS,Virtus Pro ,2023-10-12
1554,90.9,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1555,90.9,fantasy_points_in_games_1_2,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1556,16.0,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1557,16.0,MAPS 1-2 Kills,dyrachYO,ESPORTS,Gaimin Gladiators ,2023-10-12
1558,100.5,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1559,100.5,fantasy_points_in_games_1_2,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1560,14.0,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1561,14.0,MAPS 1-2 Kills,Quinn,ESPORTS,Gaimin Gladiators ,2023-10-12
1562,94.0,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1563,94.0,fantasy_points_in_games_1_2,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1564,11.5,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1565,11.5,MAPS 1-2 Kills,Ace,ESPORTS,Gaimin Gladiators ,2023-10-12
1566,76.0,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1567,76.0,fantasy_points_in_games_1_2,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1568,8.0,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1569,8.0,MAPS 1-2 Kills,tOfu,ESPORTS,Gaimin Gladiators ,2023-10-12
1570,79.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1571,79.2,fantasy_points_in_games_1_2,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1572,6.5,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1573,6.5,MAPS 1-2 Kills,Seleri,ESPORTS,Gaimin Gladiators ,2023-10-12
1574,66.0,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1575,66.0,fantasy_points_in_games_1_2,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1576,10.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1577,10.0,MAPS 1-2 Kills,Costabile,ESPORTS,Keyd Stars ,2023-10-12
1578,60.4,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1579,60.4,fantasy_points_in_games_1_2,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1580,10.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1581,10.0,MAPS 1-2 Kills,4nalog,ESPORTS,Keyd Stars ,2023-10-12
1582,49.9,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1583,49.9,fantasy_points_in_games_1_2,fcr,ESPORTS,Keyd Stars ,2023-10-12
1584,7.5,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1585,7.5,MAPS 1-2 Kills,fcr,ESPORTS,Keyd Stars ,2023-10-12
1586,36.7,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1587,36.7,fantasy_points_in_games_1_2,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1588,4.5,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1589,4.5,MAPS 1-2 Kills,Kingrd,ESPORTS,Keyd Stars ,2023-10-12
1590,36.8,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1591,36.8,fantasy_points_in_games_1_2,KJ,ESPORTS,Keyd Stars ,2023-10-12
1592,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1593,3.5,MAPS 1-2 Kills,KJ,ESPORTS,Keyd Stars ,2023-10-12
1594,114.5,fantasy_points_in_games_1_2,TA2000,ESPORTS, PSG Quest,2023-10-12
1595,114.5,fantasy_points_in_games_1_2,TA2000,ESPORTS, PSG Quest,2023-10-12
1596,17.5,MAPS 1-2 Kills,TA2000,ESPORTS, PSG Quest,2023-10-12
1597,17.5,MAPS 1-2 Kills,TA2000,ESPORTS, PSG Quest,2023-10-12
1598,121.0,fantasy_points_in_games_1_2,No!ob,ESPORTS, PSG Quest,2023-10-12
1599,121.0,fantasy_points_in_games_1_2,No!ob,ESPORTS, PSG Quest,2023-10-12
1600,15.5,MAPS 1-2 Kills,No!ob,ESPORTS, PSG Quest,2023-10-12
1601,15.5,MAPS 1-2 Kills,No!ob,ESPORTS, PSG Quest,2023-10-12
1602,96.8,fantasy_points_in_games_1_2,Tobi,ESPORTS, PSG Quest,2023-10-12
1603,96.8,fantasy_points_in_games_1_2,Tobi,ESPORTS, PSG Quest,2023-10-12
