,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team,time,prop_id
14,Raheem Mostert,35454,13.5,-110.0,under,Rush Attempts,DraftKings,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,401dc726-d
15,Raheem Mostert,35454,11.5,-120.0,under,Receiving Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5454545454545454,KC,MIA,2023-11-03 09:53:00,c359db6b-1
16,Raheem Mostert,35454,1.5,150.0,under,Receptions,DraftKings,1,2023-11-05 08:30:00-06:00,0.4,KC,MIA,2023-11-03 09:53:00,5db5441f-d
17,Raheem Mostert,35454,65.5,-115.0,under,Rush+Rec Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,827c9ada-1
18,Raheem Mostert,35454,50.5,-115.0,under,Rush Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,820f8c32-4
19,Raheem Mostert,35454,11.5,-129.0,under,Rushing Attempts,Four Winds,1,2023-11-05 08:30:00-06:00,0.5633187772925764,KC,MIA,2023-11-03 09:53:00,5752b594-7
20,Raheem Mostert,35454,10.5,-106.0,under,Receiving Yards,Four Winds,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,c359db6b-1
21,Raheem Mostert,35454,1.5,128.0,under,Receptions,Four Winds,1,2023-11-05 08:30:00-06:00,0.43859649122807015,KC,MIA,2023-11-03 09:53:00,5db5441f-d
22,Raheem Mostert,35454,63.5,-113.0,under,Rush+Rec Yards,Four Winds,1,2023-11-05 08:30:00-06:00,0.5305164319248826,KC,MIA,2023-11-03 09:53:00,827c9ada-1
23,Raheem Mostert,35454,50.5,-110.0,under,Rush Yards,Four Winds,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
24,Raheem Mostert,35454,11.5,-129.0,under,Rushing Attempts,Parx,1,2023-11-05 08:30:00-06:00,0.5633187772925764,KC,MIA,2023-11-03 09:53:00,5752b594-7
25,Raheem Mostert,35454,10.5,-106.0,under,Receiving Yards,Parx,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,c359db6b-1
26,Raheem Mostert,35454,1.5,128.0,under,Receptions,Parx,1,2023-11-05 08:30:00-06:00,0.43859649122807015,KC,MIA,2023-11-03 09:53:00,5db5441f-d
27,Raheem Mostert,35454,63.5,-113.0,under,Rush+Rec Yards,Parx,1,2023-11-05 08:30:00-06:00,0.5305164319248826,KC,MIA,2023-11-03 09:53:00,827c9ada-1
28,Raheem Mostert,35454,50.5,-110.0,under,Rush Yards,Parx,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
29,Raheem Mostert,35454,11.5,-129.0,under,Rushing Attempts,Unibet,1,2023-11-05 08:30:00-06:00,0.5633187772925764,KC,MIA,2023-11-03 09:53:00,5752b594-7
30,Raheem Mostert,35454,10.5,-106.0,under,Receiving Yards,Unibet,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,c359db6b-1
31,Raheem Mostert,35454,1.5,128.0,under,Receptions,Unibet,1,2023-11-05 08:30:00-06:00,0.43859649122807015,KC,MIA,2023-11-03 09:53:00,5db5441f-d
32,Raheem Mostert,35454,63.5,-113.0,under,Rush+Rec Yards,Unibet,1,2023-11-05 08:30:00-06:00,0.5305164319248826,KC,MIA,2023-11-03 09:53:00,827c9ada-1
33,Raheem Mostert,35454,50.5,-110.0,under,Rush Yards,Unibet,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
34,Raheem Mostert,35454,11.5,-129.0,under,Rushing Attempts,BetRivers,1,2023-11-05 08:30:00-06:00,0.5633187772925764,KC,MIA,2023-11-03 09:53:00,5752b594-7
35,Raheem Mostert,35454,10.5,-106.0,under,Receiving Yards,BetRivers,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,c359db6b-1
36,Raheem Mostert,35454,1.5,128.0,under,Receptions,BetRivers,1,2023-11-05 08:30:00-06:00,0.43859649122807015,KC,MIA,2023-11-03 09:53:00,5db5441f-d
37,Raheem Mostert,35454,63.5,-113.0,under,Rush+Rec Yards,BetRivers,1,2023-11-05 08:30:00-06:00,0.5305164319248826,KC,MIA,2023-11-03 09:53:00,827c9ada-1
38,Raheem Mostert,35454,50.5,-110.0,under,Rush Yards,BetRivers,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
39,Raheem Mostert,35454,11.5,-129.0,under,Rushing Attempts,Sugarhouse,1,2023-11-05 08:30:00-06:00,0.5633187772925764,KC,MIA,2023-11-03 09:53:00,5752b594-7
40,Raheem Mostert,35454,10.5,-106.0,under,Receiving Yards,Sugarhouse,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,c359db6b-1
41,Raheem Mostert,35454,1.5,128.0,under,Receptions,Sugarhouse,1,2023-11-05 08:30:00-06:00,0.43859649122807015,KC,MIA,2023-11-03 09:53:00,5db5441f-d
42,Raheem Mostert,35454,63.5,-113.0,under,Rush+Rec Yards,Sugarhouse,1,2023-11-05 08:30:00-06:00,0.5305164319248826,KC,MIA,2023-11-03 09:53:00,827c9ada-1
43,Raheem Mostert,35454,50.5,-110.0,under,Rush Yards,Sugarhouse,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
44,Raheem Mostert,35454,11.5,-115.0,under,Rushing Attempts,PointsBet,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,5752b594-7
45,Raheem Mostert,35454,10.5,-125.0,under,Receiving Yards,PointsBet,1,2023-11-05 08:30:00-06:00,0.5555555555555556,KC,MIA,2023-11-03 09:53:00,c359db6b-1
46,Raheem Mostert,35454,65.5,-110.0,under,Rush+Rec Yards,PointsBet,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,827c9ada-1
47,Raheem Mostert,35454,50.5,-105.0,under,Rush Yards,PointsBet,1,2023-11-05 08:30:00-06:00,0.5121951219512195,KC,MIA,2023-11-03 09:53:00,820f8c32-4
48,Raheem Mostert,35454,12.5,-136.0,under,Rushing Attempts,FanDuel,1,2023-11-05 08:30:00-06:00,0.576271186440678,KC,MIA,2023-11-03 09:53:00,5752b594-7
49,Raheem Mostert,35454,9.5,-114.0,under,Receiving Yards,FanDuel,1,2023-11-05 08:30:00-06:00,0.5327102803738317,KC,MIA,2023-11-03 09:53:00,c359db6b-1
50,Raheem Mostert,35454,1.5,118.0,under,Receptions,FanDuel,1,2023-11-05 08:30:00-06:00,0.45871559633027525,KC,MIA,2023-11-03 09:53:00,5db5441f-d
51,Raheem Mostert,35454,65.5,-114.0,under,Rush+Rec Yards,FanDuel,1,2023-11-05 08:30:00-06:00,0.5327102803738317,KC,MIA,2023-11-03 09:53:00,827c9ada-1
52,Raheem Mostert,35454,53.5,-114.0,under,Rush Yards,FanDuel,1,2023-11-05 08:30:00-06:00,0.5327102803738317,KC,MIA,2023-11-03 09:53:00,820f8c32-4
53,Raheem Mostert,35454,11.5,-127.0,under,Rushing Attempts,Caesars,1,2023-11-05 08:30:00-06:00,0.5594713656387665,KC,MIA,2023-11-03 09:53:00,5752b594-7
54,Raheem Mostert,35454,8.5,-132.0,under,Longest Reception,Caesars,1,2023-11-05 08:30:00-06:00,0.5689655172413793,KC,MIA,2023-11-03 09:53:00,a3d82721-1
55,Raheem Mostert,35454,11.5,-120.0,under,Receiving Yards,Caesars,1,2023-11-05 08:30:00-06:00,0.5454545454545454,KC,MIA,2023-11-03 09:53:00,c359db6b-1
56,Raheem Mostert,35454,1.5,143.0,under,Receptions,Caesars,1,2023-11-05 08:30:00-06:00,0.411522633744856,KC,MIA,2023-11-03 09:53:00,5db5441f-d
57,Raheem Mostert,35454,65.5,-118.0,under,Rush+Rec Yards,Caesars,1,2023-11-05 08:30:00-06:00,0.5412844036697247,KC,MIA,2023-11-03 09:53:00,827c9ada-1
58,Raheem Mostert,35454,50.5,-119.0,under,Rush Yards,Caesars,1,2023-11-05 08:30:00-06:00,0.54337899543379,KC,MIA,2023-11-03 09:53:00,820f8c32-4
59,Raheem Mostert,35454,8.5,-130.0,under,Longest Reception,Pinnacle,1,2023-11-05 08:30:00-06:00,0.5652173913043478,KC,MIA,2023-11-03 09:53:00,a3d82721-1
60,Raheem Mostert,35454,11.5,-134.0,under,Receiving Yards,Pinnacle,1,2023-11-05 08:30:00-06:00,0.5726495726495726,KC,MIA,2023-11-03 09:53:00,c359db6b-1
61,Raheem Mostert,35454,1.5,152.0,under,Receptions,Pinnacle,1,2023-11-05 08:30:00-06:00,0.3968253968253968,KC,MIA,2023-11-03 09:53:00,5db5441f-d
62,Raheem Mostert,35454,50.5,102.0,under,Rush Yards,Pinnacle,1,2023-11-05 08:30:00-06:00,0.49504950495049505,KC,MIA,2023-11-03 09:53:00,820f8c32-4
63,Raheem Mostert,35454,8.5,-125.0,under,Longest Reception,Bet365,1,2023-11-05 08:30:00-06:00,0.5555555555555556,KC,MIA,2023-11-03 09:53:00,a3d82721-1
64,Raheem Mostert,35454,11.5,-110.0,under,Receiving Yards,Bet365,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,c359db6b-1
65,Raheem Mostert,35454,1.5,150.0,under,Receptions,Bet365,1,2023-11-05 08:30:00-06:00,0.4,KC,MIA,2023-11-03 09:53:00,5db5441f-d
66,Raheem Mostert,35454,64.5,-115.0,under,Rush+Rec Yards,Bet365,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,827c9ada-1
67,Raheem Mostert,35454,49.5,-110.0,under,Rush Yards,Bet365,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
68,Raheem Mostert,35454,11.5,-123.0,under,Receiving Yards,SportsBetting,1,2023-11-05 08:30:00-06:00,0.5515695067264574,KC,MIA,2023-11-03 09:53:00,c359db6b-1
69,Raheem Mostert,35454,1.5,139.0,under,Receptions,SportsBetting,1,2023-11-05 08:30:00-06:00,0.41841004184100417,KC,MIA,2023-11-03 09:53:00,5db5441f-d
70,Raheem Mostert,35454,49.5,-106.0,under,Rush Yards,SportsBetting,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,820f8c32-4
71,Raheem Mostert,35454,11.5,-123.0,under,Receiving Yards,BetOnline,1,2023-11-05 08:30:00-06:00,0.5515695067264574,KC,MIA,2023-11-03 09:53:00,c359db6b-1
72,Raheem Mostert,35454,1.5,139.0,under,Receptions,BetOnline,1,2023-11-05 08:30:00-06:00,0.41841004184100417,KC,MIA,2023-11-03 09:53:00,5db5441f-d
73,Raheem Mostert,35454,49.5,-106.0,under,Rush Yards,BetOnline,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,820f8c32-4
74,Raheem Mostert,35454,11.5,-123.0,under,Receiving Yards,Bovada,1,2023-11-05 08:30:00-06:00,0.5515695067264574,KC,MIA,2023-11-03 09:53:00,c359db6b-1
75,Raheem Mostert,35454,1.5,139.0,under,Receptions,Bovada,1,2023-11-05 08:30:00-06:00,0.41841004184100417,KC,MIA,2023-11-03 09:53:00,5db5441f-d
76,Raheem Mostert,35454,49.5,-106.0,under,Rush Yards,Bovada,1,2023-11-05 08:30:00-06:00,0.5145631067961165,KC,MIA,2023-11-03 09:53:00,820f8c32-4
77,Raheem Mostert,35454,11.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,c359db6b-1
78,Raheem Mostert,35454,49.5,-135.0,under,Rush Yards,PrizePicks,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,820f8c32-4
79,Raheem Mostert,35454,11.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,c359db6b-1
80,Raheem Mostert,35454,2.0,-135.0,under,Receptions,Underdog Fantasy,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,5db5441f-d
81,Raheem Mostert,35454,65.5,-135.0,under,Rush+Rec Yards,Underdog Fantasy,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,827c9ada-1
82,Raheem Mostert,35454,50.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-11-05 08:30:00-06:00,0.574468085106383,KC,MIA,2023-11-03 09:53:00,820f8c32-4
84,Raheem Mostert,35454,1.5,-213.0,over,Receptions,888sports,1,2023-11-05 08:30:00-06:00,0.6805111821086262,KC,MIA,2023-11-03 09:53:00,5db5441f-d
85,Raheem Mostert,35454,13.5,-133.0,over,Rush Attempts,888sports,1,2023-11-05 08:30:00-06:00,0.5708154506437768,KC,MIA,2023-11-03 09:53:00,401dc726-d
86,Raheem Mostert,35454,11.5,-118.0,over,Rushing Attempts,888sports,1,2023-11-05 08:30:00-06:00,0.5412844036697247,KC,MIA,2023-11-03 09:53:00,5752b594-7
87,Raheem Mostert,35454,65.5,-120.0,over,Rush+Rec Yards,888sports,1,2023-11-05 08:30:00-06:00,0.5454545454545454,KC,MIA,2023-11-03 09:53:00,827c9ada-1
88,Raheem Mostert,35454,50.5,-120.0,over,Rush Yards,888sports,1,2023-11-05 08:30:00-06:00,0.5454545454545454,KC,MIA,2023-11-03 09:53:00,820f8c32-4
89,Raheem Mostert,35454,1.5,-200.0,over,Receptions,BetMGM,1,2023-11-05 08:30:00-06:00,0.6666666666666666,KC,MIA,2023-11-03 09:53:00,5db5441f-d
90,Raheem Mostert,35454,8.5,100.0,over,Longest Reception,BetMGM,1,2023-11-05 08:30:00-06:00,0.5,KC,MIA,2023-11-03 09:53:00,a3d82721-1
91,Raheem Mostert,35454,13.5,-125.0,over,Rush Attempts,BetMGM,1,2023-11-05 08:30:00-06:00,0.5555555555555556,KC,MIA,2023-11-03 09:53:00,401dc726-d
92,Raheem Mostert,35454,11.5,-110.0,over,Rushing Attempts,BetMGM,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,5752b594-7
93,Raheem Mostert,35454,11.5,-110.0,over,Receiving Yards,BetMGM,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,c359db6b-1
94,Raheem Mostert,35454,65.5,-110.0,over,Rush+Rec Yards,BetMGM,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,827c9ada-1
95,Raheem Mostert,35454,50.5,-110.0,over,Rush Yards,BetMGM,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,820f8c32-4
96,Raheem Mostert,35454,1.5,-211.0,over,Receptions,Pinnacle,1,2023-11-05 08:30:00-06:00,0.6784565916398714,KC,MIA,2023-11-03 09:53:00,5db5441f-d
97,Raheem Mostert,35454,8.5,-102.0,over,Longest Reception,Pinnacle,1,2023-11-05 08:30:00-06:00,0.504950495049505,KC,MIA,2023-11-03 09:53:00,a3d82721-1
98,Raheem Mostert,35454,11.5,101.0,over,Receiving Yards,Pinnacle,1,2023-11-05 08:30:00-06:00,0.4975124378109453,KC,MIA,2023-11-03 09:53:00,c359db6b-1
99,Raheem Mostert,35454,50.5,-134.0,over,Rush Yards,Pinnacle,1,2023-11-05 08:30:00-06:00,0.5726495726495726,KC,MIA,2023-11-03 09:53:00,820f8c32-4
100,Raheem Mostert,35454,1.5,-195.0,over,Receptions,DraftKings,1,2023-11-05 08:30:00-06:00,0.6610169491525424,KC,MIA,2023-11-03 09:53:00,5db5441f-d
101,Raheem Mostert,35454,8.5,100.0,over,Longest Reception,DraftKings,1,2023-11-05 08:30:00-06:00,0.5,KC,MIA,2023-11-03 09:53:00,a3d82721-1
102,Raheem Mostert,35454,13.5,-120.0,over,Rush Attempts,DraftKings,1,2023-11-05 08:30:00-06:00,0.5454545454545454,KC,MIA,2023-11-03 09:53:00,401dc726-d
103,Raheem Mostert,35454,11.5,-110.0,over,Rushing Attempts,DraftKings,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,5752b594-7
104,Raheem Mostert,35454,11.5,-110.0,over,Receiving Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5238095238095238,KC,MIA,2023-11-03 09:53:00,c359db6b-1
105,Raheem Mostert,35454,65.5,-115.0,over,Rush+Rec Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,827c9ada-1
106,Raheem Mostert,35454,50.5,-115.0,over,Rush Yards,DraftKings,1,2023-11-05 08:30:00-06:00,0.5348837209302325,KC,MIA,2023-11-03 09:53:00,820f8c32-4
