player,G,date,age,team,H/A,Opp,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pos,season,KM
Anthony Davis,2,2023-10-26,30-229,LAL,1,PHX,5,1,39.25,10,17,.588,1,2,.500,9,10,.900,3,9,12,2,3,3,2,2,30,30.2,+7,C,2024,15
Anthony Davis,3,2023-10-29,30-232,LAL,0,SAC,-5,1,41.68333333333333,11,22,.500,1,2,.500,7,8,.875,6,10,16,2,2,3,0,5,30,29.3,-10,C,2024,15
Anthony Davis,4,2023-10-30,30-233,LAL,1,ORL,3,1,38.2,12,18,.667,0,1,.000,2,3,.667,2,17,19,5,1,3,1,3,26,28.7,-2,C,2024,15
Johnny Davis,1,2023-10-30,21-245,WAS,1,BOS,-19,0,15.766666666666667,2,4,.500,0,0,,1,2,.500,1,1,2,0,0,0,2,2,5,0.8,+8,SG,2024,15
DeMar DeRozan,1,2023-10-25,34-079,CHI,1,OKC,-20,1,32.88333333333333,9,20,.450,1,3,.333,1,3,.333,2,3,5,2,1,1,0,1,20,13.8,-29,SF,2024,15
DeMar DeRozan,2,2023-10-27,34-081,CHI,1,TOR,1,1,41.35,11,22,.500,1,3,.333,10,14,.714,1,3,4,3,4,1,2,2,33,26.0,0,SF,2024,15
DeMar DeRozan,3,2023-10-28,34-082,CHI,0,DET,-16,1,31.816666666666666,7,13,.538,0,1,.000,6,7,.857,1,1,2,4,1,2,1,3,20,17.3,-11,SF,2024,15
DeMar DeRozan,4,2023-10-30,34-084,CHI,0,IND,7,1,34.7,6,19,.316,0,1,.000,8,8,1.000,1,2,3,4,0,1,0,2,20,13.1,+15,SF,2024,15
Moussa Diabate,1,2023-10-25,21-277,LAC,1,POR,12,0,4.033333333333333,1,3,.333,0,0,,0,0,,1,0,1,0,2,0,0,0,2,3.0,-10,C,2024,15
Moussa Diabate,2,2023-10-29,21-281,LAC,1,SAS,40,0,4.833333333333333,0,0,,0,0,,0,0,,1,0,1,2,0,0,1,0,0,1.1,+10,C,2024,15
Moussa Diabate,3,2023-10-31,21-283,LAC,1,ORL,16,0,2.9166666666666665,1,2,.500,0,0,,0,0,,1,0,1,2,0,0,1,0,2,2.1,+2,C,2024,15
Gradey Dick,1,2023-10-25,19-339,TOR,1,MIN,3,0,2.1166666666666667,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+1,SG,2024,15
Gradey Dick,2,2023-10-27,19-341,TOR,0,CHI,-1,0,5.75,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-6,SG,2024,15
Gradey Dick,3,2023-10-28,19-342,TOR,1,PHI,-7,0,28.45,5,8,.625,4,6,.667,2,2,1.000,2,0,2,1,0,0,1,5,16,11.5,+1,SG,2024,15
Gradey Dick,4,2023-10-30,19-344,TOR,1,POR,-8,0,20.833333333333332,2,7,.286,0,3,.000,0,0,,1,5,6,0,2,0,0,3,4,2.9,-9,SG,2024,15
Ousmane Dieng,1,2023-10-25,20-157,OKC,0,CHI,20,0,14.233333333333333,3,5,.600,3,5,.600,0,0,,1,1,2,0,0,0,1,1,9,6.3,+2,PF,2024,15
Ousmane Dieng,2,2023-10-27,20-159,OKC,0,CLE,3,0,11.45,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,0,0,3,0,-0.9,-4,PF,2024,15
Ousmane Dieng,3,2023-10-29,20-161,OKC,1,DEN,-33,0,19.233333333333334,2,8,.250,0,5,.000,1,1,1.000,0,5,5,1,0,0,0,0,5,2.4,-10,PF,2024,15
Ousmane Dieng,4,2023-10-30,20-162,OKC,1,DET,12,0,18.1,4,4,1.000,2,2,1.000,0,1,.000,1,0,1,2,0,0,1,0,10,9.5,-2,PF,2024,15
Spencer Dinwiddie,1,2023-10-25,30-202,BKN,1,CLE,-1,1,23.95,1,3,.333,1,3,.333,2,2,1.000,0,1,1,3,0,0,1,2,5,3.9,-10,PG,2024,15
Spencer Dinwiddie,2,2023-10-27,30-204,BKN,0,DAL,-5,1,39.71666666666667,8,17,.471,6,12,.500,1,2,.500,0,3,3,8,0,0,2,4,23,16.8,+4,PG,2024,15
Spencer Dinwiddie,3,2023-10-30,30-207,BKN,0,CHA,12,1,12.9,2,6,.333,1,3,.333,0,0,,0,1,1,3,0,0,1,2,5,2.2,+14,PG,2024,15
Donte DiVincenzo,1,2023-10-25,26-267,NYK,1,BOS,-4,0,15.416666666666666,0,4,.000,0,3,.000,0,0,,0,3,3,2,0,0,0,1,0,-0.9,+5,SG,2024,15
Donte DiVincenzo,2,2023-10-27,26-269,NYK,0,ATL,6,0,20.366666666666667,6,10,.600,3,5,.600,1,2,.500,1,1,2,1,1,1,2,2,16,11.6,-5,SG,2024,15
Donte DiVincenzo,3,2023-10-28,26-270,NYK,0,NOP,-9,0,19.666666666666668,2,7,.286,1,5,.200,0,0,,2,2,4,1,2,0,2,3,5,2.4,-8,SG,2024,15
Donte DiVincenzo,4,2023-10-31,26-273,NYK,0,CLE,18,0,15.0,1,3,.333,1,3,.333,0,0,,0,2,2,6,1,0,1,3,3,4.9,+9,SG,2024,15
Luka Doncic,1,2023-10-25,24-239,DAL,0,SAS,7,1,34.233333333333334,13,25,.520,3,11,.273,4,7,.571,1,12,13,10,2,0,4,1,33,28.4,+4,PG,2024,15
Luka Doncic,2,2023-10-27,24-241,DAL,1,BKN,5,1,36.03333333333333,16,25,.640,9,14,.643,8,10,.800,1,9,10,7,0,0,0,1,49,45.0,+9,PG,2024,15
Luka Doncic,3,2023-10-30,24-244,DAL,0,MEM,15,1,40.0,11,22,.500,6,12,.500,7,10,.700,0,12,12,12,1,1,6,4,35,28.9,+6,PG,2024,15
Luguentz Dort,1,2023-10-25,24-189,OKC,0,CHI,20,1,32.583333333333336,3,8,.375,2,5,.400,0,0,,0,7,7,2,2,1,2,1,8,7.4,+13,SF,2024,15
Luguentz Dort,2,2023-10-27,24-191,OKC,0,CLE,3,1,38.81666666666667,9,13,.692,3,4,.750,4,6,.667,3,3,6,2,1,1,1,5,25,21.8,-6,SF,2024,15
Luguentz Dort,3,2023-10-29,24-193,OKC,1,DEN,-33,1,20.716666666666665,3,7,.429,1,5,.200,3,3,1.000,1,0,1,0,1,1,0,2,10,7.9,-18,SF,2024,15
Luguentz Dort,4,2023-10-30,24-194,OKC,1,DET,12,1,26.0,3,7,.429,1,4,.250,0,0,,0,2,2,0,2,1,0,1,7,6.2,+12,SF,2024,15
Ayo Dosunmu,1,2023-10-25,23-281,CHI,1,OKC,-20,0,9.3,3,5,.600,2,4,.500,0,0,,0,0,0,1,1,0,1,0,8,6.4,+3,SG,2024,15
Ayo Dosunmu,2,2023-10-27,23-283,CHI,1,TOR,1,0,10.983333333333333,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,4,2.3,+10,SG,2024,15
Ayo Dosunmu,3,2023-10-28,23-284,CHI,0,DET,-16,0,14.983333333333333,2,7,.286,1,2,.500,0,0,,2,1,3,3,0,0,0,0,5,4.7,-6,SG,2024,15
Ayo Dosunmu,4,2023-10-30,23-286,CHI,0,IND,7,0,10.1,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,1,0,2,0,0.5,-2,SG,2024,15
Andre Drummond,1,2023-10-25,30-076,CHI,1,OKC,-20,0,15.966666666666667,3,4,.750,0,0,,0,0,,3,2,5,1,1,0,1,1,6,7.4,-1,C,2024,15
Andre Drummond,2,2023-10-27,30-078,CHI,1,TOR,1,0,12.316666666666666,3,6,.500,0,0,,2,2,1.000,2,0,2,0,0,0,2,2,8,3.6,+1,C,2024,15
Andre Drummond,3,2023-10-28,30-079,CHI,0,DET,-16,0,14.466666666666667,1,6,.167,0,0,,0,0,,3,2,5,2,3,1,0,0,2,6.0,-5,C,2024,15
Andre Drummond,4,2023-10-30,30-081,CHI,0,IND,7,0,13.716666666666667,2,4,.500,0,0,,1,2,.500,2,1,3,2,1,0,1,0,5,5.7,+7,C,2024,15
Chris Duarte,1,2023-10-25,26-134,SAC,0,UTA,16,0,14.733333333333333,3,5,.600,3,4,.750,0,0,,1,1,2,1,0,0,0,3,9,7.2,+5,SF,2024,15
Chris Duarte,2,2023-10-27,26-136,SAC,1,GSW,-8,0,26.116666666666667,1,7,.143,0,4,.000,2,3,.667,0,1,1,3,1,0,1,6,4,-0.9,0,SF,2024,15
Chris Duarte,3,2023-10-29,26-138,SAC,1,LAL,5,0,14.066666666666666,2,4,.500,0,2,.000,0,0,,0,2,2,0,1,0,0,3,4,2.4,+1,SF,2024,15
Kris Dunn,1,2023-10-25,29-221,UTA,1,SAC,-16,0,15.733333333333333,3,6,.500,0,1,.000,2,4,.500,0,1,1,2,2,0,4,0,8,3.9,-16,PG,2024,15
Kris Dunn,2,2023-10-27,29-223,UTA,1,LAC,2,0,18.516666666666666,2,7,.286,0,2,.000,0,0,,0,1,1,3,1,0,3,6,4,-2.1,+8,PG,2024,15
Kris Dunn,3,2023-10-28,29-224,UTA,0,PHX,-22,0,19.983333333333334,2,7,.286,0,1,.000,0,0,,0,2,2,3,2,0,1,2,4,2.8,+4,PG,2024,15
Kris Dunn,4,2023-10-30,29-226,UTA,0,DEN,-8,0,6.433333333333334,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,-0.5,0,PG,2024,15
Kevin Durant,1,2023-10-24,35-025,PHX,0,GSW,4,1,36.78333333333333,7,22,.318,1,2,.500,3,5,.600,2,9,11,3,0,1,2,1,18,9.1,0,PF,2024,15
Kevin Durant,2,2023-10-26,35-027,PHX,0,LAL,-5,1,39.38333333333333,14,28,.500,1,5,.200,10,13,.769,0,11,11,2,1,1,8,2,39,21.4,+18,PF,2024,15
Kevin Durant,3,2023-10-28,35-029,PHX,1,UTA,22,1,29.416666666666668,8,11,.727,1,4,.250,9,9,1.000,0,4,4,7,1,1,2,1,26,26.9,+30,PF,2024,15
Kevin Durant,4,2023-10-31,35-032,PHX,1,SAS,-1,1,37.31666666666667,12,19,.632,1,3,.333,1,2,.500,0,2,2,7,2,0,5,0,26,19.6,+3,PF,2024,15
Jalen Duren,1,2023-10-25,19-341,DET,0,MIA,-1,1,31.816666666666666,8,11,.727,0,0,,1,3,.333,6,8,14,4,0,4,4,4,17,18.3,-4,C,2024,15
Jalen Duren,2,2023-10-27,19-343,DET,0,CHA,12,1,34.85,7,8,.875,0,0,,0,0,,6,11,17,3,1,2,5,3,14,17.0,+6,C,2024,15
Jalen Duren,3,2023-10-28,19-344,DET,1,CHI,16,1,33.21666666666667,9,11,.818,0,0,,5,5,1.000,6,9,15,5,1,2,1,3,23,29.5,+6,C,2024,15
Jalen Duren,4,2023-10-30,19-346,DET,0,OKC,-12,1,23.316666666666666,4,11,.364,0,0,,0,1,.000,3,4,7,1,1,0,1,3,8,4.3,-8,C,2024,15
Anthony Edwards,1,2023-10-25,22-081,MIN,0,TOR,-3,1,38.3,8,27,.296,4,7,.571,6,6,1.000,5,9,14,1,0,0,2,1,26,14.8,0,SG,2024,15
Anthony Edwards,2,2023-10-28,22-084,MIN,1,MIA,16,1,33.36666666666667,7,15,.467,3,5,.600,2,2,1.000,0,2,2,7,0,0,2,3,19,13.6,+21,SG,2024,15
Anthony Edwards,3,2023-10-30,22-086,MIN,0,ATL,-14,1,37.78333333333333,13,21,.619,5,8,.625,0,1,.000,0,5,5,7,1,0,5,4,31,21.9,-9,SG,2024,15
Kessler Edwards,1,2023-10-25,23-077,SAC,0,UTA,16,0,1.2666666666666666,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,SF,2024,15
Kessler Edwards,2,2023-10-29,23-081,SAC,1,LAL,5,0,0.21666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,SF,2024,15
Keon Ellis,1,2023-10-25,23-290,SAC,0,UTA,16,0,1.2666666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,SG,2024,15
Joel Embiid,1,2023-10-26,29-224,PHI,0,MIL,-1,1,36.43333333333333,9,21,.429,3,7,.429,3,8,.375,0,7,7,6,0,1,7,5,24,8.9,-1,C,2024,15
Joel Embiid,2,2023-10-28,29-226,PHI,0,TOR,7,1,35.35,14,21,.667,1,3,.333,5,6,.833,0,9,9,8,1,2,1,0,34,34.2,-2,C,2024,15
Joel Embiid,3,2023-10-29,29-227,PHI,1,POR,28,1,29.416666666666668,12,22,.545,2,4,.500,9,12,.750,5,10,15,7,2,6,3,3,35,36.6,+28,C,2024,15
Drew Eubanks,1,2023-10-24,26-265,PHX,0,GSW,4,0,19.233333333333334,1,3,.333,0,0,,2,4,.500,2,5,7,2,0,3,3,3,4,3.7,-2,C,2024,15
Drew Eubanks,2,2023-10-26,26-267,PHX,0,LAL,-5,0,17.116666666666667,1,2,.500,0,0,,0,0,,1,3,4,2,0,0,2,3,2,0.8,+1,C,2024,15
Drew Eubanks,3,2023-10-28,26-269,PHX,1,UTA,22,0,19.166666666666668,6,7,.857,0,0,,0,0,,2,3,5,2,0,2,0,3,12,13.4,+11,C,2024,15
Drew Eubanks,4,2023-10-31,26-272,PHX,1,SAS,-1,0,17.15,1,3,.333,0,0,,1,2,.500,1,8,9,4,1,2,2,1,3,6.8,+13,C,2024,15
Dante Exum,1,2023-10-25,28-104,DAL,0,SAS,7,0,7.583333333333333,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,0,0,0,1,3,1.9,+4,PG,2024,15
Dante Exum,2,2023-10-27,28-106,DAL,1,BKN,5,0,4.033333333333333,1,2,.500,0,1,.000,0,0,,0,0,0,0,1,1,0,0,2,2.7,-1,PG,2024,15
Dante Exum,3,2023-10-30,28-109,DAL,0,MEM,15,0,6.25,1,3,.333,0,0,,0,0,,0,4,4,2,0,0,0,0,2,2.9,+7,PG,2024,15
Bruno Fernando,1,2023-10-29,25-075,ATL,0,MIL,17,0,4.683333333333334,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0,-3.1,-7,C,2024,15
Bruno Fernando,2,2023-10-30,25-076,ATL,1,MIN,14,0,1.1833333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,C,2024,15
Dorian Finney-Smith,1,2023-10-25,30-174,BKN,1,CLE,-1,0,27.8,4,8,.500,2,6,.333,0,1,.000,1,4,5,2,0,0,3,1,10,5.5,+7,PF,2024,15
Dorian Finney-Smith,2,2023-10-27,30-176,BKN,0,DAL,-5,1,32.083333333333336,4,8,.500,4,7,.571,0,0,,1,6,7,3,0,0,2,5,12,8.6,-15,PF,2024,15
Dorian Finney-Smith,3,2023-10-30,30-179,BKN,0,CHA,12,1,31.25,7,12,.583,4,9,.444,1,2,.500,1,6,7,1,1,2,1,0,19,17.6,+5,PF,2024,15
Malachi Flynn,1,2023-10-25,25-168,TOR,1,MIN,3,0,9.55,1,3,.333,1,1,1.000,0,0,,0,0,0,2,1,0,2,4,3,0.1,-14,PG,2024,15
Malachi Flynn,2,2023-10-27,25-170,TOR,0,CHI,-1,0,4.433333333333334,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-14,PG,2024,15
Malachi Flynn,3,2023-10-28,25-171,TOR,1,PHI,-7,0,12.716666666666667,2,4,.500,2,2,1.000,1,1,1.000,0,0,0,2,1,0,3,1,7,4.0,-2,PG,2024,15
Malachi Flynn,4,2023-10-30,25-173,TOR,1,POR,-8,0,14.85,3,5,.600,0,2,.000,0,0,,0,1,1,0,1,0,1,1,6,3.6,-9,PG,2024,15
Simone Fontecchio,1,2023-10-25,27-320,UTA,1,SAC,-16,0,2.4166666666666665,1,2,.500,0,1,.000,0,0,,1,0,1,1,0,0,0,0,2,2.4,+2,SF,2024,15
Simone Fontecchio,2,2023-10-28,27-323,UTA,0,PHX,-22,0,18.35,5,8,.625,3,6,.500,0,0,,1,2,3,0,0,1,2,1,13,9.0,+6,SF,2024,15
Jordan Ford,1,2023-10-25,25-152,SAC,0,UTA,16,0,1.2666666666666666,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,PG,2024,15
Trent Forrest,1,2023-10-29,25-139,ATL,0,MIL,17,0,4.683333333333334,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-7,SG,2024,15
De'Aaron Fox,1,2023-10-25,25-309,SAC,0,UTA,16,1,32.95,6,18,.333,1,7,.143,5,6,.833,2,3,5,6,1,1,3,4,18,11.0,+14,PG,2024,15
De'Aaron Fox,2,2023-10-27,25-311,SAC,1,GSW,-8,1,39.15,14,28,.500,5,9,.556,6,7,.857,0,4,4,4,2,0,2,3,39,27.4,+1,PG,2024,15
De'Aaron Fox,3,2023-10-29,25-313,SAC,1,LAL,5,1,34.25,14,24,.583,3,8,.375,6,8,.750,1,3,4,8,1,1,3,5,37,28.9,+15,PG,2024,15
Markelle Fultz,1,2023-10-25,25-149,ORL,1,HOU,30,1,24.516666666666666,5,9,.556,0,0,,0,0,,3,1,4,2,3,0,1,0,10,11.5,+12,PG,2024,15
Markelle Fultz,2,2023-10-27,25-151,ORL,0,POR,5,1,24.85,4,8,.500,0,2,.000,0,0,,1,1,2,6,0,0,1,0,8,8.2,+11,PG,2024,15
Markelle Fultz,3,2023-10-30,25-154,ORL,0,LAL,-3,1,32.983333333333334,7,16,.438,0,1,.000,0,0,,1,3,4,8,1,2,1,2,14,13.4,0,PG,2024,15
Markelle Fultz,4,2023-10-31,25-155,ORL,0,LAC,-16,1,32.2,6,11,.545,0,0,,0,1,.000,1,4,5,1,1,0,2,3,12,6.7,-16,PG,2024,15
Daniel Gafford,1,2023-10-25,25-024,WAS,0,IND,-23,1,21.05,2,2,1.000,0,0,,2,4,.500,1,4,5,0,0,2,0,5,6,5.9,-23,C,2024,15
Daniel Gafford,2,2023-10-28,25-027,WAS,1,MEM,7,1,28.333333333333332,3,4,.750,0,0,,4,6,.667,4,7,11,0,0,2,1,2,10,12.1,+8,C,2024,15
Danilo Gallinari,1,2023-10-25,35-078,WAS,0,IND,-23,0,17.166666666666668,4,7,.571,2,2,1.000,6,6,1.000,2,1,3,0,0,0,0,1,16,14.0,+5,SF,2024,15
Danilo Gallinari,2,2023-10-28,35-081,WAS,1,MEM,7,0,7.6,2,3,.667,0,1,.000,1,1,1.000,0,0,0,1,1,0,0,0,5,5.4,+2,SF,2024,15
Danilo Gallinari,3,2023-10-30,35-083,WAS,1,BOS,-19,0,16.183333333333334,1,5,.200,0,2,.000,1,2,.500,0,2,2,2,1,0,1,0,3,1.5,-14,SF,2024,15
Darius Garland,1,2023-10-25,23-272,CLE,0,BKN,1,1,32.31666666666667,6,12,.500,1,5,.200,2,2,1.000,1,1,2,5,2,0,6,2,15,8.7,+6,PG,2024,15
Luka Garza,1,2023-10-30,24-307,MIN,0,ATL,-14,0,1.1833333333333333,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,+4,C,2024,15
Kaiser Gates,1,2023-10-30,26-356,NOP,1,GSW,-28,0,7.433333333333334,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-2.5,-2,SF,2024,15
Keyonte George,1,2023-10-25,19-351,UTA,1,SAC,-16,0,18.883333333333333,3,5,.600,1,3,.333,1,1,1.000,0,2,2,2,0,0,1,0,8,6.7,-9,SG,2024,15
Keyonte George,2,2023-10-27,19-353,UTA,1,LAC,2,0,12.0,3,5,.600,2,3,.667,0,0,,1,2,3,2,0,0,1,2,8,6.6,-3,SG,2024,15
Keyonte George,3,2023-10-28,19-354,UTA,0,PHX,-22,0,27.033333333333335,4,12,.333,2,8,.250,2,2,1.000,2,5,7,6,1,0,2,0,12,11.3,-8,SG,2024,15
Keyonte George,4,2023-10-30,19-356,UTA,0,DEN,-8,0,19.966666666666665,1,6,.167,1,4,.250,0,0,,1,0,1,2,1,0,0,0,3,2.3,-12,SG,2024,15
Paul George,1,2023-10-25,33-176,LAC,1,POR,12,1,31.633333333333333,11,17,.647,4,7,.571,1,1,1.000,0,3,3,6,3,0,4,2,27,22.8,+23,SF,2024,15
Paul George,2,2023-10-27,33-178,LAC,0,UTA,-2,1,37.733333333333334,9,17,.529,3,9,.333,15,15,1.000,1,3,4,1,0,0,2,1,36,27.6,+3,SF,2024,15
Paul George,3,2023-10-29,33-180,LAC,1,SAS,40,1,27.8,8,17,.471,2,7,.286,1,1,1.000,1,3,4,5,5,0,1,1,19,19.0,+24,SF,2024,15
Paul George,4,2023-10-31,33-182,LAC,1,ORL,16,1,32.75,8,17,.471,6,9,.667,5,6,.833,1,6,7,7,2,0,3,2,27,23.5,+15,SF,2024,15
Josh Giddey,1,2023-10-25,21-015,OKC,0,CHI,20,1,31.783333333333335,7,14,.500,2,3,.667,0,0,,1,5,6,6,0,0,3,1,16,12.0,+19,PF,2024,15
Josh Giddey,2,2023-10-27,21-017,OKC,0,CLE,3,1,28.433333333333334,1,8,.125,0,1,.000,0,0,,0,6,6,6,0,0,3,1,2,-0.6,-12,PF,2024,15
Josh Giddey,3,2023-10-29,21-019,OKC,1,DEN,-33,1,21.916666666666668,4,13,.308,1,2,.500,0,0,,1,1,2,3,1,0,2,0,9,3.6,-18,PF,2024,15
Josh Giddey,4,2023-10-30,21-020,OKC,1,DET,12,1,28.4,9,18,.500,0,2,.000,3,5,.600,3,4,7,3,1,1,1,1,21,16.9,+10,PF,2024,15
Shai Gilgeous-Alexander,1,2023-10-25,25-105,OKC,0,CHI,20,1,36.016666666666666,12,18,.667,2,5,.400,5,5,1.000,0,5,5,10,1,2,1,0,31,33.1,+19,PG,2024,15
Shai Gilgeous-Alexander,2,2023-10-27,25-107,OKC,0,CLE,3,1,35.95,15,26,.577,2,2,1.000,2,2,1.000,1,10,11,4,5,1,5,2,34,28.2,+4,PG,2024,15
Shai Gilgeous-Alexander,3,2023-10-29,25-109,OKC,1,DEN,-33,1,28.316666666666666,2,16,.125,0,4,.000,3,4,.750,1,3,4,7,1,0,0,2,7,2.9,-22,PG,2024,15
Shai Gilgeous-Alexander,4,2023-10-30,25-110,OKC,1,DET,12,1,32.86666666666667,11,23,.478,1,3,.333,9,9,1.000,1,8,9,4,3,0,5,2,32,23.4,+17,PG,2024,15
Anthony Gill,1,2023-10-30,31-013,WAS,1,BOS,-19,0,9.733333333333333,1,3,.333,0,0,,3,4,.750,0,2,2,1,0,0,0,2,5,3.4,+9,PF,2024,15
Collin Gillespie,1,2023-10-24,24-121,DEN,1,LAL,12,0,0.7166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,PG,2024,15
Collin Gillespie,2,2023-10-29,24-126,DEN,0,OKC,33,0,5.516666666666667,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,1,0,-0.1,+2,PG,2024,15
Jacob Gilyard,1,2023-10-30,25-108,MEM,1,DAL,-15,0,0.6333333333333333,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,PG,2024,15
Rudy Gobert,1,2023-10-25,31-121,MIN,0,TOR,-3,1,32.0,6,12,.500,0,0,,3,5,.600,5,8,13,1,2,4,2,3,15,16.4,-11,C,2024,15
Rudy Gobert,2,2023-10-28,31-124,MIN,1,MIA,16,1,30.8,7,9,.778,0,0,,0,0,,4,10,14,1,1,0,2,1,14,15.6,+14,C,2024,15
Rudy Gobert,3,2023-10-30,31-126,MIN,0,ATL,-14,1,30.683333333333334,3,7,.429,0,0,,8,11,.727,6,7,13,1,1,2,0,2,14,17.7,-13,C,2024,15
Jordan Goodwin,1,2023-10-24,25-001,PHX,0,GSW,4,0,14.183333333333334,1,4,.250,0,1,.000,0,0,,1,3,4,3,1,0,2,0,2,2.3,+7,PG,2024,15
Jordan Goodwin,2,2023-10-26,25-003,PHX,0,LAL,-5,0,29.966666666666665,6,15,.400,1,5,.200,1,3,.333,0,6,6,2,2,0,1,2,14,8.5,+8,PG,2024,15
Jordan Goodwin,3,2023-10-28,25-005,PHX,1,UTA,22,0,24.966666666666665,2,9,.222,2,5,.400,6,6,1.000,2,3,5,5,1,0,2,2,12,10.5,+3,PG,2024,15
Jordan Goodwin,4,2023-10-31,25-008,PHX,1,SAS,-1,0,14.883333333333333,3,7,.429,0,2,.000,0,0,,2,2,4,0,1,0,1,3,6,3.1,-2,PG,2024,15
Aaron Gordon,1,2023-10-24,28-038,DEN,1,LAL,12,1,34.983333333333334,7,11,.636,1,2,.500,0,0,,2,5,7,5,2,1,0,0,15,19.2,+6,PF,2024,15
Aaron Gordon,2,2023-10-27,28-041,DEN,0,MEM,4,1,30.333333333333332,5,11,.455,0,1,.000,0,1,.000,1,1,2,3,3,1,1,3,10,8.5,+8,PF,2024,15
Aaron Gordon,3,2023-10-29,28-043,DEN,0,OKC,33,1,23.083333333333332,4,7,.571,0,1,.000,1,3,.333,1,2,3,2,1,3,1,1,9,9.3,+22,PF,2024,15
Aaron Gordon,4,2023-10-30,28-044,DEN,1,UTA,8,1,33.2,10,12,.833,0,0,,1,4,.250,3,4,7,2,0,0,3,2,21,16.3,+8,PF,2024,15
Eric Gordon,1,2023-10-24,34-303,PHX,0,GSW,4,0,31.65,4,16,.250,2,9,.222,0,0,,1,3,4,1,1,1,1,2,10,2.6,+6,SG,2024,15
Eric Gordon,2,2023-10-26,34-305,PHX,0,LAL,-5,1,30.283333333333335,6,16,.375,2,8,.250,1,1,1.000,1,1,2,0,0,0,2,2,15,4.4,-27,SG,2024,15
Eric Gordon,3,2023-10-28,34-307,PHX,1,UTA,22,1,25.75,9,14,.643,3,7,.429,0,0,,0,2,2,4,1,0,0,1,21,18.8,+23,SG,2024,15
Eric Gordon,4,2023-10-31,34-310,PHX,1,SAS,-1,1,36.15,8,14,.571,4,9,.444,0,0,,0,2,2,6,0,0,4,1,20,13.8,+8,SG,2024,15
Jerami Grant,1,2023-10-25,29-227,POR,0,LAC,-12,1,29.95,5,12,.417,0,4,.000,3,4,.750,2,1,3,1,0,1,3,1,13,5.9,-22,PF,2024,15
Jerami Grant,2,2023-10-27,29-229,POR,1,ORL,-5,1,36.083333333333336,4,14,.286,1,5,.200,6,7,.857,0,4,4,3,2,0,3,5,15,6.7,+2,PF,2024,15
Jerami Grant,3,2023-10-29,29-231,POR,0,PHI,-28,1,27.9,5,16,.313,1,4,.250,6,7,.857,2,3,5,1,0,2,2,2,17,9.0,-29,PF,2024,15
Jerami Grant,4,2023-10-30,29-232,POR,0,TOR,8,1,37.11666666666667,8,18,.444,2,8,.250,4,4,1.000,1,5,6,0,1,1,2,2,22,13.7,+8,PF,2024,15
A.J. Green,1,2023-10-29,24-032,MIL,1,ATL,-17,0,5.616666666666667,2,2,1.000,2,2,1.000,1,1,1.000,0,1,1,0,0,0,0,0,7,6.7,+10,SG,2024,15
A.J. Green,2,2023-10-30,24-033,MIL,1,MIA,8,0,15.35,0,4,.000,0,3,.000,0,0,,0,0,0,2,0,0,0,3,0,-2.6,+8,SG,2024,15
Danny Green,1,2023-10-26,36-126,PHI,0,MIL,-1,0,13.683333333333334,0,1,.000,0,1,.000,0,0,,0,2,2,1,1,0,0,0,0,1.6,+2,SG,2024,15
Danny Green,2,2023-10-28,36-128,PHI,0,TOR,7,0,4.766666666666667,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-2,SG,2024,15
Draymond Green,1,2023-10-29,33-239,GSW,0,HOU,11,1,20.716666666666665,2,4,.500,0,0,,0,1,.000,1,4,5,5,0,0,4,3,4,1.8,+2,PF,2024,15
Draymond Green,2,2023-10-30,33-240,GSW,0,NOP,28,1,21.566666666666666,3,8,.375,0,2,.000,0,0,,1,5,6,7,0,1,1,2,6,7.6,+6,PF,2024,15
