,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
1,Logan Gilbert,Pitcher Strikeouts,5.5,0.4630595435088469,0.5369404564911531,9.0,5.45329519326928,SD,2,2023-06-06
2,Logan Gilbert,Pitcher Strikeouts,5.5,0.4630595435088469,0.5369404564911531,9.0,5.45329519326928,SD,2,2023-06-06
31,Aaron Gordon,TRB,6.0,0.4668419488765994,0.5331580511234005,1.0,5.988544150593693,MIA,7,2023-06-07
32,Aaron Gordon,PTS+TRB+AST,21.5,0.4719813576794605,0.5280186423205395,7.0,21.342453702688427,MIA,7,2023-06-07
39,Jeff Green,PTS+TRB+AST,6.5,0.4749368200694116,0.5250631799305884,1.0,6.509276984088099,MIA,7,2023-06-07
7,Bam Adebayo,TRB,9.5,0.47564625058759846,0.5243537494124015,10.0,9.480566144650876,DEN,7,2023-06-07
30,Aaron Gordon,PTS,13.0,0.47706823304157864,0.5229317669584214,1.0,12.97876018768668,MIA,7,2023-06-07
34,Aaron Gordon,PTS+TRB,19.0,0.481380053872374,0.518619946127626,1.0,18.979402244071757,MIA,7,2023-06-07
36,Aaron Gordon,STL,0.5,0.4815336770847387,0.5184663229152613,6.0,0.656880204405064,MIA,7,2023-06-07
10,Jimmy Butler,PTS,25.5,0.48465375904005004,0.51534624095995,9.0,25.473206226191998,DEN,7,2023-06-07
19,Jamal Murray,PTS+TRB,30.5,0.4879157880362526,0.5120842119637474,7.0,30.5,MIA,7,2023-06-07
22,Kentavious Caldwell-Pope,PTS+AST,11.5,0.4884382584766238,0.5115617415233762,2.0,11.569869829893916,MIA,7,2023-06-07
25,Nikola Jokic,TRB,12.0,0.48858895164062843,0.5114110483593716,1.0,12.075977399611983,MIA,7,2023-06-07
17,Jamal Murray,PTS+TRB+AST,37.5,0.48910934335772627,0.5108906566422737,10.0,37.5,MIA,7,2023-06-07
38,Jeff Green,TRB,1.5,0.48914889926881466,0.5108511007311853,1.0,1.6439518178687773,MIA,7,2023-06-07
42,Gabe Vincent,PTS+AST,17.5,0.48932463699262163,0.5106753630073784,6.0,17.555712003979533,DEN,7,2023-06-07
37,Aaron Gordon,BLK,0.5,0.4930882887788868,0.5069117112211132,5.0,0.6794184301583421,MIA,7,2023-06-07
14,Jimmy Butler,PTS+TRB,32.5,0.49356522513373713,0.5064347748662629,7.0,32.57524400030786,DEN,7,2023-06-07
41,Gabe Vincent,PTS+TRB+AST,19.5,0.4959476370731154,0.5040523629268846,9.0,19.622721978372887,DEN,7,2023-06-07
33,Aaron Gordon,PTS+AST,15.0,0.4965183764260781,0.5034816235739219,1.0,15.134522299178625,MIA,7,2023-06-07
8,Duncan Robinson,PTS+TRB+AST,10.5,0.4996922286816531,0.5003077713183469,1.0,10.666009391057715,DEN,7,2023-06-07
16,Jamal Murray,TRB,5.0,0.49973916366775517,0.5002608363322448,1.0,5.16104590973909,MIA,7,2023-06-07
26,Nikola Jokic,AST,10.0,0.5001651131601105,0.4998348868398896,1.0,10.165641661524875,MIA,7,2023-06-07
20,Kentavious Caldwell-Pope,PTS,9.5,0.5008432926259786,0.4991567073740214,3.0,9.675269888139535,MIA,7,2023-06-07
44,Max Strus,PTS+AST,11.5,0.5008824938922508,0.4991175061077492,4.0,11.675902920611229,DEN,7,2023-06-07
21,Kentavious Caldwell-Pope,3P,1.5,0.5023574986486068,0.4976425013513932,3.0,1.6858827872770652,MIA,7,2023-06-07
23,Kentavious Caldwell-Pope,PTS+TRB,12.5,0.5029098458812254,0.49709015411877455,2.0,12.694150464145862,MIA,7,2023-06-07
48,Kyle Lowry,PTS,8.0,0.5049056119058822,0.49509438809411777,1.0,8.19457464165678,DEN,7,2023-06-07
3,Bam Adebayo,PTS+TRB+AST,32.5,0.5053683921506413,0.4946316078493586,9.0,32.74418033316057,DEN,7,2023-06-07
5,Bam Adebayo,PTS+TRB,28.5,0.5057770386138689,0.49422296138613103,6.0,28.744887046908595,DEN,7,2023-06-07
13,Jimmy Butler,PTS+AST,31.5,0.5109609354991703,0.4890390645008297,7.0,31.822037968896147,DEN,7,2023-06-07
12,Jimmy Butler,AST,6.5,0.5115645703590038,0.4884354296409962,10.0,6.744474734966592,DEN,7,2023-06-07
11,Jimmy Butler,TRB,7.0,0.5117528701022827,0.4882471298977173,1.0,7.231830770880225,DEN,7,2023-06-07
9,Duncan Robinson,3P,1.5,0.5149020482172634,0.4850979517827366,3.0,1.7263786859763346,DEN,7,2023-06-07
24,Nikola Jokic,PTS,28.5,0.5157904174995682,0.4842095825004317,5.0,28.879650716481827,MIA,7,2023-06-07
29,Nikola Jokic,PTS+TRB,40.5,0.5163137585557949,0.48368624144420513,5.0,40.928379495400655,MIA,7,2023-06-07
28,Nikola Jokic,PTS+AST,38.5,0.5177025039092085,0.4822974960907915,5.0,38.94365456061276,MIA,7,2023-06-07
27,Nikola Jokic,PTS+TRB+AST,50.5,0.5179652483434748,0.4820347516565252,5.0,50.98820828354479,MIA,7,2023-06-07
46,Kyle Lowry,PTS+TRB+AST,14.5,0.5209702627266493,0.47902973727335074,4.0,14.869962700681075,DEN,7,2023-06-07
18,Jamal Murray,PTS+AST,31.5,0.522259491761548,0.477740508238452,6.0,31.9822028508889,MIA,7,2023-06-07
47,Kyle Lowry,PTS+AST,11.5,0.5229168353359169,0.47708316466408307,5.0,11.865323406960755,DEN,7,2023-06-07
45,Kyle Lowry,AST,3.5,0.5250241954711456,0.47497580452885435,6.0,3.792717949118115,DEN,7,2023-06-07
35,Aaron Gordon,3P,0.5,0.5251446443122771,0.47485535568772286,8.0,0.7447450356630386,MIA,7,2023-06-07
0,Rougned Odor,Total Bases,0.5,0.5281034987596356,0.4718965012403644,3.0,0.7509955944744314,SEA,2,2023-06-06
