,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
91,Tyrese Maxey,PTS,21.5,0.5301957533477845,0.46980424665221554,9.0,22.021699213245192,BOS,7,2023-05-03
118,Joel Embiid,STL,0.5,0.5302330705815954,0.4697669294184046,4.0,0.7555186021290086,BOS,7,2023-05-03
163,D'Angelo Russell,PTS+AST,21.5,0.5306770891919315,0.4693229108080685,6.0,22.02738623126842,GSW,7,2023-05-04
153,Andrew Wiggins,PTS+AST,19.5,0.5306949593997685,0.4693050406002314,5.0,20.01072188852207,LAL,7,2023-05-04
110,Malcolm Brogdon,PTS+TRB,17.5,0.5314162360295107,0.46858376397048934,4.0,18.000682784502377,PHI,7,2023-05-03
174,Austin Reaves,AST,4.0,0.53152768841621,0.46847231158379,1.0,4.295863900833398,GSW,7,2023-05-04
75,Al Horford,PTS+TRB,14.5,0.5326195706163998,0.46738042938360025,5.0,14.983152814713753,PHI,7,2023-05-03
9,Dylan Cease,Pitcher Strikeouts,7.5,0.5328963454917034,0.4671036545082966,9.0,7.899298011957509,MIN,2,2023-05-03
169,Anthony Davis,PTS+AST,28.5,0.5329441576926979,0.4670558423073022,7.0,29.111851417263345,GSW,7,2023-05-04
51,Jamal Murray,TRB,4.5,0.5329992225040284,0.4670007774959716,9.0,4.851080573307595,PHX,7,2023-05-05
141,Stephen Curry,TRB,5.5,0.5331461270301815,0.4668538729698185,10.0,5.869550107102744,LAL,7,2023-05-04
2,Miles Mikolas,Pitcher Strikeouts,4.5,0.5333128624060084,0.4666871375939916,9.0,4.852818984007291,LAA,2,2023-05-03
53,Jamal Murray,PTS+AST,29.5,0.5334136506746271,0.4665863493253729,7.0,30.125981397414563,PHX,7,2023-05-05
96,Marcus Smart,PTS,11.5,0.533542601291532,0.46645739870846803,10.0,11.957579083439288,PHI,7,2023-05-03
102,Derrick White,PTS,12.5,0.5336354407586232,0.46636455924137676,10.0,12.970382576339427,PHI,7,2023-05-03
132,LeBron James,PTS+TRB,35.5,0.5340723230456669,0.4659276769543331,7.0,36.17994832952104,GSW,7,2023-05-04
151,Andrew Wiggins,PTS+TRB+AST,25.5,0.5342964117442107,0.4657035882557893,9.0,26.105513846947378,LAL,7,2023-05-04
82,Tobias Harris,PTS+TRB+AST,23.5,0.5344936786804207,0.46550632131957925,10.0,24.090665974759613,BOS,7,2023-05-03
3,Shohei Ohtani,Pitcher Strikeouts,6.5,0.5345051753091783,0.4654948246908217,9.0,6.894840329860828,STL,2,2023-05-03
11,Jose Siri,Total Bases,0.5,0.535387565474136,0.464612434525864,4.0,0.7665516950653964,PIT,2,2023-05-03
144,Klay Thompson,PTS+AST,25.5,0.535867683721079,0.46413231627892104,5.0,26.125756093947825,LAL,7,2023-05-04
173,Austin Reaves,TRB,4.0,0.537439065312314,0.46256093468768605,1.0,4.321538581015047,GSW,7,2023-05-04
139,Stephen Curry,PTS+TRB,36.5,0.5375815522773617,0.46241844772263835,6.0,37.24101847406013,LAL,7,2023-05-04
10,Louie Varland,Pitcher Strikeouts,4.5,0.5382399369446093,0.46176006305539075,9.0,4.880198773655073,CWS,2,2023-05-03
120,Joel Embiid,PTS+AST,28.5,0.5382784737718704,0.46172152622812956,4.0,29.184461259495627,BOS,7,2023-05-03
28,Triston Casas,Total Bases,0.5,0.5391318442320607,0.46086815576793927,4.0,0.7746432730551819,TOR,2,2023-05-03
161,D'Angelo Russell,AST,5.5,0.5393695970114541,0.46063040298854585,9.0,5.9076165371000915,GSW,7,2023-05-04
85,James Harden,PTS,21.5,0.540064353052967,0.45993564694703304,10.0,22.13860997790178,BOS,7,2023-05-03
49,Jamal Murray,PTS,22.5,0.540096296313259,0.45990370368674105,10.0,23.14965454250683,PHX,7,2023-05-05
106,Malcolm Brogdon,PTS,14.5,0.5401553229600846,0.4598446770399154,9.0,15.05681833248283,PHI,7,2023-05-03
90,Tyrese Maxey,PTS+TRB+AST,27.5,0.5403258676726672,0.45967413232733284,9.0,28.202862383844096,BOS,7,2023-05-03
37,Deandre Ayton,TRB,9.5,0.5404633096270522,0.45953669037294775,10.0,9.987163709889035,DEN,7,2023-05-05
129,Jayson Tatum,BLK,0.5,0.5405161908445437,0.4594838091554563,3.0,0.7776515735950983,PHI,7,2023-05-03
65,Kevin Durant,AST,6.0,0.5409487419700287,0.4590512580299713,1.0,6.383645400329007,DEN,7,2023-05-05
135,LeBron James,PTS,25.5,0.5416293790432181,0.458370620956782,10.0,26.200136130254656,GSW,7,2023-05-04
127,Jayson Tatum,PTS+AST,34.5,0.542341831523649,0.45765816847635105,5.0,35.296596248693795,PHI,7,2023-05-03
155,Draymond Green,TRB,6.5,0.5427337899982587,0.4572662100017413,10.0,6.949475335603222,LAL,7,2023-05-04
77,Tobias Harris,3P,1.5,0.5429533871449828,0.45704661285501724,9.0,1.8195456511509716,BOS,7,2023-05-03
42,Deandre Ayton,PTS+AST,16.5,0.5430575053252398,0.45694249467476017,4.0,17.1125082133647,DEN,7,2023-05-05
109,Malcolm Brogdon,PTS+AST,17.5,0.5433311680367426,0.45666883196325736,5.0,18.128458361519943,PHI,7,2023-05-03
143,Klay Thompson,PTS+TRB+AST,29.5,0.543480707289142,0.456519292710858,8.0,30.265576854772622,LAL,7,2023-05-04
137,Stephen Curry,PTS+TRB+AST,42.5,0.5435384264742988,0.4564615735257011,7.0,43.38494248790285,LAL,7,2023-05-04
138,Stephen Curry,PTS+AST,36.5,0.5440002472841847,0.45599975271581533,6.0,37.33998977299893,LAL,7,2023-05-04
134,LeBron James,TRB,9.5,0.5442726249283234,0.45572737507167654,10.0,10.017618813213833,GSW,7,2023-05-04
25,Victor Robles,Total Bases,0.5,0.5443284825198511,0.4556715174801489,4.0,0.7859830854522754,CHC,2,2023-05-03
66,Kevin Durant,TRB,8.0,0.5444390548144799,0.45556094518552015,1.0,8.445180600034957,DEN,7,2023-05-05
113,Jaylen Brown,PTS,25.0,0.544470722254899,0.45552927774510094,1.0,25.687393780714626,PHI,7,2023-05-03
121,Joel Embiid,PTS+TRB,34.5,0.5451457711804262,0.45485422881957377,3.0,35.3387148122729,BOS,7,2023-05-03
68,Kevin Durant,PTS+AST,34.5,0.5455029889415619,0.4544970110584381,5.0,35.34408544166399,DEN,7,2023-05-05
171,Austin Reaves,STL,0.5,0.5467378465439163,0.45326215345608367,4.0,0.7912846156833157,GSW,7,2023-05-04
89,James Harden,PTS+AST,29.5,0.5472836723755736,0.45271632762442643,5.0,30.318518996504388,BOS,7,2023-05-03
8,Elvis Andrus,Total Bases,0.5,0.5474348178101615,0.45256518218983854,4.0,0.7928234771779056,MIN,2,2023-05-03
36,Deandre Ayton,PTS,15.5,0.5481590383523858,0.4518409616476142,10.0,16.150957772739396,DEN,7,2023-05-05
136,Stephen Curry,3P,5.0,0.5492878471983439,0.4507121528016561,1.0,5.402964113284867,LAL,7,2023-05-04
16,Rodolfo Castro,Total Bases,0.5,0.5495667379018647,0.4504332620981353,4.0,0.7975453547543684,TB,2,2023-05-03
33,Devin Booker,PTS+TRB,35.5,0.549614242103238,0.450385757896762,5.0,36.41648199667642,DEN,7,2023-05-05
97,Marcus Smart,PTS+TRB,14.5,0.5498829323721572,0.4501170676278427,5.0,15.152480573672078,PHI,7,2023-05-03
69,Kevin Durant,PTS+TRB,36.5,0.5503288641158746,0.44967113588412544,5.0,37.437917398668866,DEN,7,2023-05-05
32,Devin Booker,PTS+AST,38.5,0.5505688332315155,0.44943116676848444,5.0,39.46233570659209,DEN,7,2023-05-05
154,Draymond Green,PTS,8.5,0.5514452415715956,0.4485547584284044,10.0,9.054035755065588,LAL,7,2023-05-04
104,Derrick White,PTS+AST,15.5,0.5516730589479224,0.44832694105207765,5.0,16.186780700840405,PHI,7,2023-05-03
178,Austin Reaves,3P,1.5,0.552091624993008,0.447908375006992,9.0,1.8507480054577234,GSW,7,2023-05-04
99,Marcus Smart,PTS+TRB+AST,20.0,0.5523188355377905,0.44768116446220946,1.0,20.711541622079338,PHI,7,2023-05-03
43,Nikola Jokic,AST,7.5,0.5524510210352642,0.4475489789647357,7.0,8.038865754889677,PHX,7,2023-05-05
15,Connor Joe,Total Bases,0.5,0.5527844845365437,0.4472155154634563,4.0,0.8047146630573695,TB,2,2023-05-03
159,Draymond Green,PTS+TRB+AST,22.5,0.5536628062836747,0.4463371937163253,7.0,23.315188646495045,LAL,7,2023-05-04
157,Draymond Green,AST,7.0,0.553935222824282,0.446064777175718,1.0,7.4818138935296705,LAL,7,2023-05-04
48,Nikola Jokic,PTS+TRB+AST,47.5,0.5545680727659852,0.4454319272340148,5.0,48.620135532603165,PHX,7,2023-05-05
124,Jayson Tatum,AST,4.5,0.5546196699618855,0.4453803300381145,9.0,4.9722251235937005,PHI,7,2023-05-03
114,Jaylen Brown,PTS+TRB,30.5,0.5547726288210632,0.44522737117893685,5.0,31.43566501252234,PHI,7,2023-05-03
67,Kevin Durant,PTS,28.5,0.5548576697088441,0.4451423302911559,5.0,29.411567787864964,DEN,7,2023-05-05
158,Draymond Green,PTS+AST,15.5,0.5548993993056519,0.44510060069434804,5.0,16.219753926735034,LAL,7,2023-05-04
105,Derrick White,PTS+TRB,16.0,0.5563338172592381,0.44366618274076186,1.0,16.687505478245097,PHI,7,2023-05-03
44,Nikola Jokic,TRB,13.5,0.5563975227972273,0.44360247720277274,7.0,14.198152076879136,PHX,7,2023-05-05
116,Jaylen Brown,PTS+TRB+AST,34.0,0.5584950719135,0.44150492808650005,1.0,34.97647940104817,PHI,7,2023-05-03
35,Devin Booker,PTS+TRB+AST,43.5,0.5588398521434871,0.4411601478565129,5.0,44.6519976856905,DEN,7,2023-05-05
123,Joel Embiid,PTS,25.0,0.5589337296345523,0.44106627036544765,1.0,25.85981267956177,BOS,7,2023-05-03
46,Nikola Jokic,PTS+AST,33.5,0.5594441152906291,0.4405558847093709,5.0,34.54180161090522,PHX,7,2023-05-05
87,James Harden,AST,8.0,0.5598301925852746,0.44016980741472556,1.0,8.544899991322033,BOS,7,2023-05-03
128,Jayson Tatum,PTS+TRB,38.5,0.5604317916512231,0.4395682083487768,4.0,39.6197943337534,PHI,7,2023-05-03
21,Shane Bieber,Pitcher Strikeouts,5.0,0.5615943692428711,0.4384056307571289,1.0,5.464797371510529,NYY,2,2023-05-03
170,Anthony Davis,PTS+TRB+AST,42.5,0.5617525743071434,0.4382474256928565,6.0,43.6896961806744,GSW,7,2023-05-04
26,Marcus Stroman,Pitcher Strikeouts,4.0,0.5618337037588417,0.43816629624115827,1.0,4.429186950688903,WSH,2,2023-05-03
54,Jamal Murray,PTS+TRB+AST,34.0,0.5623168030838535,0.43768319691614654,1.0,35.03033774800237,PHX,7,2023-05-05
88,James Harden,PTS+TRB,26.5,0.5623770520224143,0.4376229479775857,5.0,27.485538741386243,BOS,7,2023-05-03
140,Stephen Curry,AST,5.5,0.562836920399852,0.43716307960014794,10.0,6.053261166576056,LAL,7,2023-05-04
31,Devin Booker,PTS,30.5,0.5634793590612048,0.43652064093879517,5.0,31.559955329402563,DEN,7,2023-05-05
84,James Harden,3P,2.5,0.56467455680869,0.43532544319130995,9.0,2.946311807297312,BOS,7,2023-05-03
142,Stephen Curry,PTS,30.5,0.5648545451546263,0.4351454548453737,6.0,31.57965490495609,LAL,7,2023-05-04
117,Jaylen Brown,PTS+AST,27.5,0.5661570967874612,0.43384290321253877,5.0,28.552071878338392,PHI,7,2023-05-03
52,Jamal Murray,PTS+TRB,26.5,0.567964572439627,0.432035427560373,5.0,27.560327566295012,PHX,7,2023-05-05
100,Marcus Smart,PTS+AST,16.5,0.570167705052693,0.42983229494730696,4.0,17.398898506403096,PHI,7,2023-05-03
41,Deandre Ayton,BLK,0.5,0.5713232951586581,0.4286767048413419,5.0,0.847052245923108,DEN,7,2023-05-05
126,Jayson Tatum,PTS+TRB+AST,43.5,0.5720678912923551,0.4279321087076448,4.0,44.877676535579226,PHI,7,2023-05-03
119,Joel Embiid,PTS+TRB+AST,37.5,0.5721025898477627,0.42789741015223726,3.0,38.79273603390823,BOS,7,2023-05-03
64,Kevin Durant,PTS+TRB+AST,42.5,0.5730005351803384,0.4269994648196616,4.0,43.879663364647804,DEN,7,2023-05-05
125,Jayson Tatum,PTS,29.5,0.5760004411331058,0.4239995588668942,4.0,30.722617817224886,PHI,7,2023-05-03
83,James Harden,PTS+TRB+AST,34.5,0.5807556779860834,0.41924432201391654,5.0,35.88026191753508,BOS,7,2023-05-03
23,Aaron Nola,Pitcher Strikeouts,5.5,0.5832270470713271,0.4167729529286729,5.0,6.1828604875961926,LAD,2,2023-05-03
103,Derrick White,PTS+TRB+AST,19.0,0.5839766981485247,0.4160233018514754,1.0,20.02735060984113,PHI,7,2023-05-03
98,Marcus Smart,AST,5.0,0.5844252910844665,0.41557470891553344,1.0,5.581822755764986,PHI,7,2023-05-03
22,Kyle Gibson,Pitcher Strikeouts,4.0,0.5899410510747607,0.41005894892523925,1.0,4.557159787531273,KC,2,2023-05-03
0,Kyle Freeland,Pitcher Strikeouts,4.0,0.5916356610437646,0.40836433895623525,1.0,4.565029249522997,MIL,2,2023-05-03
78,Tobias Harris,PTS,14.5,0.5927226395065268,0.4072773604934732,5.0,15.583019205294642,BOS,7,2023-05-03
27,Alek Manoah,Pitcher Strikeouts,4.0,0.6142222370995891,0.3857777629004109,1.0,4.671810406878151,BOS,2,2023-05-03
17,Mitch Keller,Pitcher Strikeouts,5.0,0.6699860675919271,0.3300139324080729,1.0,6.056860161807237,TB,2,2023-05-03
