,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
40,D'Angelo Russell,PTS,13.5,0.4739648385385864,0.5260351614614136,6.0,13.428583037287902,DEN,7,2023-05-20
16,Brandon Bielak,Pitcher Strikeouts,5.0,0.4864685889966024,0.5135314110033977,1.0,5.09777204822407,OAK,2,2023-05-19
28,Marcus Stroman,Pitcher Strikeouts,5.0,0.4893875082536182,0.5106124917463818,1.0,5.111645116046118,PHI,2,2023-05-19
46,Dennis Schroder,PTS,8.5,0.4954799857144936,0.5045200142855064,5.0,8.635742056671916,DEN,7,2023-05-20
114,Kyle Lowry,PTS+AST,15.5,0.49811138384930764,0.5018886161506924,5.0,15.64923163911898,BOS,7,2023-05-19
0,Jackie Bradley Jr.,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,CWS,2,2023-05-19
27,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,PHI,2,2023-05-19
67,Kentavious Caldwell-Pope,3P,1.5,0.49936285672686853,0.5006371432731315,1.0,1.6763142872545183,LAL,7,2023-05-20
71,Kentavious Caldwell-Pope,TRB,2.5,0.4994364584924238,0.5005635415075762,1.0,2.6717756715392302,LAL,7,2023-05-20
11,Clarke Schmidt,Pitcher Strikeouts,6.0,0.49958331294928676,0.5004166870507133,1.0,6.1608078669728865,CIN,2,2023-05-19
13,Bryce Miller,Pitcher Strikeouts,4.5,0.49964914731624854,0.5003508526837515,1.0,4.669019928084806,ATL,2,2023-05-19
70,Kentavious Caldwell-Pope,PTS+AST,11.5,0.4997947125621822,0.5002052874378178,1.0,11.666609705727254,LAL,7,2023-05-20
69,Kentavious Caldwell-Pope,PTS,9.5,0.49982720086937416,0.5001727991306258,1.0,9.667371741039444,LAL,7,2023-05-20
68,Kentavious Caldwell-Pope,PTS+TRB,12.0,0.4999476472919225,0.5000523527080775,1.0,12.16443190830786,LAL,7,2023-05-20
73,LeBron James,AST,8.0,0.5001612359877471,0.49983876401225297,1.0,8.164935046782706,DEN,7,2023-05-20
37,Rui Hachimura,TRB,4.0,0.5014086166413942,0.49859138335860576,1.0,4.167154664761178,DEN,7,2023-05-20
54,Austin Reaves,AST,4.5,0.5014685452251535,0.4985314547748465,10.0,4.678820960132101,DEN,7,2023-05-20
111,Kyle Lowry,AST,4.0,0.501947204677331,0.498052795322669,1.0,4.169428446886476,BOS,7,2023-05-19
113,Kyle Lowry,PTS,11.0,0.5020525975413583,0.4979474024586417,1.0,11.179957330726372,BOS,7,2023-05-19
9,Kyle Gibson,Pitcher Strikeouts,4.5,0.5020640063847847,0.49793599361521534,10.0,4.682031709337459,TOR,2,2023-05-19
99,Marcus Smart,AST,6.0,0.5022909040826821,0.49770909591731793,1.0,6.1751923278115735,MIA,7,2023-05-19
39,D'Angelo Russell,PTS+TRB+AST,20.5,0.5025188306651647,0.4974811693348354,7.0,20.696301882894726,DEN,7,2023-05-20
124,Jimmy Butler,TRB,6.5,0.5046221473567483,0.49537785264325174,10.0,6.699477755552307,BOS,7,2023-05-19
91,Derrick White,BLK,0.5,0.505719510496956,0.49428048950304404,3.0,0.7046521304111111,MIA,7,2023-05-19
10,Yusei Kikuchi,Pitcher Strikeouts,5.5,0.5078219532504947,0.49217804674950527,10.0,5.716747522112445,BAL,2,2023-05-19
90,Derrick White,PTS,9.0,0.5095986430595987,0.49040135694040127,1.0,9.228331951824574,MIA,7,2023-05-19
134,Bam Adebayo,PTS+TRB+AST,30.5,0.5104240313145925,0.4895759686854075,6.0,30.81212224631752,BOS,7,2023-05-19
35,Rui Hachimura,PTS+AST,14.5,0.5108172908614848,0.48918270913851525,4.0,14.771922516050948,DEN,7,2023-05-20
76,LeBron James,PTS+AST,33.5,0.5108888180158782,0.4891111819841219,6.0,33.82576141265381,DEN,7,2023-05-20
132,Kevin Love,PTS,6.5,0.5114005602166982,0.4885994397833018,9.0,6.743409177099876,BOS,7,2023-05-19
149,Max Strus,TRB,3.5,0.5114462709508893,0.48855372904911065,9.0,3.726896886308685,BOS,7,2023-05-19
36,Rui Hachimura,PTS,13.5,0.5121545376744371,0.4878454623255629,10.0,13.780848172309835,DEN,7,2023-05-20
108,Caleb Martin,PTS+TRB,14.0,0.5130380764014907,0.48696192359850937,1.0,14.276166141564682,BOS,7,2023-05-19
33,Rui Hachimura,PTS+TRB,17.5,0.5131318053047775,0.48686819469522247,6.0,17.806312134781855,DEN,7,2023-05-20
34,Rui Hachimura,PTS+TRB+AST,18.5,0.5138680070193145,0.48613199298068555,5.0,18.818127712450906,DEN,7,2023-05-20
44,Dennis Schroder,PTS+AST,11.5,0.5156679607071061,0.4843320392928939,6.0,11.802744748555435,DEN,7,2023-05-20
133,Kevin Love,PTS+TRB,11.5,0.5169323065309129,0.48306769346908707,4.0,11.813639991692662,BOS,7,2023-05-19
58,Aaron Gordon,PTS+TRB+AST,21.5,0.5172759185655809,0.4827240814344192,4.0,21.86958301524912,LAL,7,2023-05-20
25,Anthony DeSclafani,Pitcher Strikeouts,4.5,0.5178332184752014,0.48216678152479864,10.0,4.7676299377854265,MIA,2,2023-05-19
97,Marcus Smart,PTS+AST,19.5,0.5181356724798815,0.48186432752011854,6.0,19.86974924131049,MIA,7,2023-05-19
148,Gabe Vincent,PTS+TRB,13.5,0.5182485110316496,0.4817514889683504,4.0,13.837635877584297,BOS,7,2023-05-19
52,Austin Reaves,PTS,16.5,0.5186137509146533,0.48138624908534666,9.0,16.858815612142955,DEN,7,2023-05-20
88,Jamal Murray,PTS+AST,31.5,0.5189233592918816,0.48107664070811845,6.0,31.93483445328737,LAL,7,2023-05-20
153,Max Strus,PTS+TRB,15.5,0.5193122327947163,0.4806877672052837,6.0,15.860058376042245,BOS,7,2023-05-19
125,Jimmy Butler,PTS+AST,34.5,0.519557792061127,0.4804422079388731,7.0,34.95657095443986,BOS,7,2023-05-19
59,Aaron Gordon,PTS+AST,15.5,0.5200104435898136,0.47998955641018637,4.0,15.86703961813098,LAL,7,2023-05-20
79,Nikola Jokic,PTS,28.5,0.520518470829361,0.479481529170639,7.0,28.943470281473317,LAL,7,2023-05-20
20,Connor Wong,Total Bases,0.5,0.521930718078024,0.47806928192197595,4.0,0.7379996157342867,SD,2,2023-05-19
122,Jimmy Butler,PTS,28.5,0.5220022938101552,0.4779977061898448,11.0,28.96352600980848,BOS,7,2023-05-19
152,Max Strus,PTS+AST,13.5,0.5220588053727534,0.4779411946272466,4.0,13.87324138848934,BOS,7,2023-05-19
38,D'Angelo Russell,AST,4.5,0.5224808106097714,0.47751918939022864,9.0,4.793079608817715,DEN,7,2023-05-20
75,LeBron James,PTS,25.5,0.5229258510275224,0.4770741489724776,10.0,25.959526337263043,DEN,7,2023-05-20
109,Caleb Martin,PTS+AST,10.5,0.5236075664512684,0.4763924335487316,4.0,10.86257807902435,BOS,7,2023-05-19
2,Michael Massey,Total Bases,0.5,0.5243139577343814,0.4756860422656186,4.0,0.7429972174382792,CWS,2,2023-05-19
118,Jaylen Brown,PTS,24.5,0.5245598763146542,0.4754401236853459,10.0,24.97433928105018,MIA,7,2023-05-19
96,Marcus Smart,PTS,13.5,0.5251066513375283,0.4748933486624717,9.0,13.901779566123562,MIA,7,2023-05-19
92,Derrick White,3P,1.5,0.5253957069154894,0.4746042930845106,4.0,1.7607911916053154,MIA,7,2023-05-19
136,Bam Adebayo,PTS+TRB,27.5,0.5254475645277201,0.4745524354722799,7.0,28.004150643093663,BOS,7,2023-05-19
82,Nikola Jokic,AST,10.5,0.5257256768430868,0.4742743231569132,7.0,10.880126768136634,LAL,7,2023-05-20
84,Jamal Murray,PTS,25.5,0.5266607772942682,0.4733392227057318,10.0,26.007386908895977,LAL,7,2023-05-20
147,Gabe Vincent,PTS+AST,14.0,0.526819576639563,0.473180423360437,1.0,14.394370040259988,BOS,7,2023-05-19
47,Dennis Schroder,PTS+TRB,10.5,0.52715338870246,0.47284661129754,6.0,10.891969500887464,DEN,7,2023-05-20
81,Nikola Jokic,PTS+TRB,42.5,0.5276085732209985,0.4723914267790015,7.0,43.12083954420119,LAL,7,2023-05-20
23,Adam Engel,Total Bases,0.5,0.5281148582969626,0.4718851417030374,4.0,0.7510196668589978,BOS,2,2023-05-19
77,LeBron James,PTS+TRB,34.5,0.5294892021423422,0.4705107978576578,7.0,35.10433301164245,DEN,7,2023-05-20
