,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
68,Caleb Martin,PTS+TRB+AST,14.5,0.3965454169038869,0.6034545830961131,3.0,13.688113905392397,BOS,7,2023-05-17
121,Gabe Vincent,AST,4.0,0.4443038287765288,0.5556961712234713,1.0,3.9303312151837715,BOS,7,2023-05-17
64,Caleb Martin,TRB,4.5,0.45411015901516705,0.545889840984833,6.0,4.427646143493243,BOS,7,2023-05-17
7,Josh Fleming,Pitcher Strikeouts,3.0,0.4755846101206861,0.5244153898793139,1.0,3.0730383179587633,NYM,2,2023-05-17
69,Jimmy Butler,TRB,7.0,0.48198737884667997,0.51801262115332,1.0,7.059748655080223,BOS,7,2023-05-17
40,Nikola Jokic,PTS,29.5,0.4824325044898874,0.5175674955101126,1.0,29.428277040344764,LAL,7,2023-05-18
65,Caleb Martin,PTS,8.5,0.4826054508481361,0.5173945491518639,6.0,8.541580611044042,BOS,7,2023-05-17
5,Matthew Liberatore,Pitcher Strikeouts,5.0,0.4841588792711829,0.515841120728817,1.0,5.086811066106079,MIL,2,2023-05-17
41,Nikola Jokic,AST,10.5,0.4943304627767182,0.5056695372232818,7.0,10.622291463383847,LAL,7,2023-05-18
27,D'Angelo Russell,AST,4.5,0.4955510985254734,0.5044489014745266,8.0,4.646993909865303,DEN,7,2023-05-18
0,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,HOU,2,2023-05-17
16,Kentavious Caldwell-Pope,3P,1.5,0.49936285672686853,0.5006371432731315,1.0,1.6763142872545183,LAL,7,2023-05-18
17,Kentavious Caldwell-Pope,TRB,2.5,0.4994364584924238,0.5005635415075762,1.0,2.6717756715392302,LAL,7,2023-05-18
18,Kentavious Caldwell-Pope,PTS,10.5,0.4996922286816531,0.5003077713183469,1.0,10.666009391057715,LAL,7,2023-05-18
19,Kentavious Caldwell-Pope,PTS+AST,12.5,0.4998649659166091,0.5001350340833909,1.0,12.66702702213936,LAL,7,2023-05-18
20,Kentavious Caldwell-Pope,PTS+TRB,12.5,0.4998649659166091,0.5001350340833909,1.0,12.66702702213936,LAL,7,2023-05-18
4,Marco Gonzales,Pitcher Strikeouts,3.5,0.5018460819083997,0.49815391809160026,10.0,3.680866766188403,BOS,2,2023-05-17
15,Edward Cabrera,Pitcher Strikeouts,5.5,0.502609410321902,0.497390589678098,10.0,5.68567316269447,WSH,2,2023-05-17
58,Aaron Gordon,TRB,6.0,0.5040949170451817,0.49590508295481833,1.0,6.184790088810617,LAL,7,2023-05-18
30,D'Angelo Russell,PTS+TRB,16.5,0.5076897699211749,0.49231023007882513,6.0,16.746544702986917,DEN,7,2023-05-18
66,Caleb Martin,PTS+TRB,13.5,0.508564053826588,0.491435946173412,6.0,13.747475795595184,BOS,7,2023-05-17
90,Max Strus,TRB,3.5,0.5087768739784625,0.4912231260215375,9.0,3.7140572797914646,BOS,7,2023-05-17
76,Jaylen Brown,TRB,6.0,0.5097800364171958,0.4902199635828041,1.0,6.215110622480651,MIA,7,2023-05-17
75,Jimmy Butler,STL,1.5,0.5107397746356979,0.48926022536430214,6.0,1.7128666548825973,BOS,7,2023-05-17
97,Kyle Lowry,PTS+TRB,14.5,0.5110529588800133,0.48894704111998666,6.0,14.774192281203755,BOS,7,2023-05-17
119,Marcus Smart,PTS+AST,19.5,0.5110867853461236,0.4889132146538764,5.0,19.791016500812862,MIA,7,2023-05-17
110,Duncan Robinson,PTS,5.5,0.5114629731578567,0.4885370268421433,2.0,5.738525078365136,BOS,7,2023-05-17
85,Bam Adebayo,PTS+TRB,27.5,0.5115406310491316,0.4884593689508684,7.0,27.819689256617107,BOS,7,2023-05-17
81,Jaylen Brown,3P,2.5,0.5124402083549785,0.4875597916450215,9.0,2.7248379981569744,MIA,7,2023-05-17
38,Austin Reaves,PTS,15.5,0.5128591784721194,0.48714082152788063,9.0,15.79565799536322,DEN,7,2023-05-18
62,Aaron Gordon,PTS+TRB,19.5,0.5138952982710571,0.48610470172894293,6.0,19.82235525985434,LAL,7,2023-05-18
79,Jaylen Brown,PTS+AST,28.5,0.514648663899673,0.485351336100327,7.0,28.864258161892582,MIA,7,2023-05-17
74,Jimmy Butler,PTS+AST,33.5,0.5148101618870006,0.4851898381129994,7.0,33.88298856259446,BOS,7,2023-05-17
67,Caleb Martin,STL,0.5,0.5150782570395998,0.48492174296040025,3.0,0.7237677557845514,BOS,7,2023-05-17
77,Jaylen Brown,AST,3.5,0.5152498657909846,0.48475013420901536,10.0,3.7452477429345032,MIA,7,2023-05-17
109,Duncan Robinson,AST,0.5,0.5166415432847,0.4833584567153,2.0,0.7269967541755438,BOS,7,2023-05-17
93,Max Strus,PTS+AST,13.5,0.5182485110316496,0.4817514889683504,4.0,13.837635877584297,BOS,7,2023-05-17
112,Jayson Tatum,PTS+TRB,39.5,0.5183463167885793,0.4816536832114206,5.0,39.95740647869794,MIA,7,2023-05-17
33,Austin Reaves,PTS+TRB+AST,23.5,0.5187686462433208,0.48123135375667925,10.0,23.896930539422787,DEN,7,2023-05-18
91,Max Strus,PTS+TRB,15.5,0.51971234675075,0.48028765324925005,6.0,15.864058694792371,BOS,7,2023-05-17
31,D'Angelo Russell,TRB,2.5,0.51990734958893,0.48009265041106997,9.0,2.755647303182227,DEN,7,2023-05-18
9,Kodai Senga,Pitcher Strikeouts,6.0,0.520722238113209,0.47927776188679105,1.0,6.273808702227565,TB,2,2023-05-17
72,Jimmy Butler,PTS+TRB+AST,40.5,0.5213415205995948,0.4786584794004051,10.0,41.00918042568813,BOS,7,2023-05-17
44,Nikola Jokic,PTS+AST,39.5,0.5214393170949676,0.47856068290503234,7.0,40.00652118936423,LAL,7,2023-05-18
34,Austin Reaves,PTS+AST,19.5,0.5230706443013771,0.47692935569862294,6.0,19.925031068346403,DEN,7,2023-05-18
25,LeBron James,PTS+AST,32.5,0.5236995055584995,0.47630049444150047,7.0,33.007895851947595,DEN,7,2023-05-18
24,LeBron James,PTS,25.5,0.5238891434209687,0.47611085657903124,10.0,25.971862019280127,DEN,7,2023-05-18
111,Jayson Tatum,PTS+AST,34.5,0.5246068124466675,0.4753931875533325,5.0,35.03161128256192,MIA,7,2023-05-17
54,Jamal Murray,PTS+TRB+AST,36.5,0.5250418783573694,0.47495812164263057,5.0,37.048580387775054,LAL,7,2023-05-18
123,Gabe Vincent,PTS+AST,13.5,0.5254735999603948,0.4745264000396052,6.0,13.9052189849564,BOS,7,2023-05-17
45,Nikola Jokic,PTS+TRB+AST,53.5,0.5261667056360048,0.47383329436399524,7.0,54.149066478395355,LAL,7,2023-05-18
32,D'Angelo Russell,PTS,13.5,0.5266779219216596,0.47332207807834037,9.0,13.916512554483528,DEN,7,2023-05-18
107,Kevin Love,AST,1.5,0.5267113230033168,0.4732886769966832,6.0,1.765141617412137,BOS,7,2023-05-17
8,Jose Siri,Total Bases,0.5,0.5268783442243528,0.47312165577564724,4.0,0.748402723189202,NYM,2,2023-05-17
101,Al Horford,PTS+TRB+AST,17.5,0.5273996201407365,0.4726003798592635,7.0,17.957817784745572,MIA,7,2023-05-17
84,Bam Adebayo,TRB,9.0,0.5276770984725274,0.47232290152747264,1.0,9.350066721173613,BOS,7,2023-05-17
26,LeBron James,PTS+TRB,34.5,0.5300668828919597,0.46993311710804025,7.0,35.11294820322058,DEN,7,2023-05-18
39,Austin Reaves,STL,0.5,0.5302330705815954,0.4697669294184046,4.0,0.7555186021290086,DEN,7,2023-05-18
2,Nathan Eovaldi,Pitcher Strikeouts,6.0,0.5309024758209864,0.46909752417901357,1.0,6.328859512792131,ATL,2,2023-05-17
118,Marcus Smart,PTS+TRB,17.5,0.5309367826164183,0.4690632173835817,6.0,17.995560805844033,MIA,7,2023-05-17
88,Bam Adebayo,PTS,18.0,0.5310298488461604,0.4689701511538396,1.0,18.46965853480065,BOS,7,2023-05-17
21,LeBron James,PTS+TRB+AST,41.5,0.5310756947480693,0.4689243052519308,10.0,42.172156125477784,DEN,7,2023-05-18
113,Jayson Tatum,PTS+TRB+AST,44.5,0.531453943664513,0.46854605633548696,8.0,45.1963421809115,MIA,7,2023-05-17
