,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
86,Marcus Smart,TRB,4.0,0.4273627556766962,0.5726372443233038,1.0,3.8612381788977332,MIA,7,2023-05-23
13,Spencer Strider,Pitcher Strikeouts,9.0,0.4473264495783824,0.5526735504216175,1.0,8.817031292736473,LAD,2,2023-05-23
41,Kyle Lowry,AST,4.0,0.4485914443614037,0.5514085556385963,1.0,3.9478793453385825,BOS,7,2023-05-23
84,Gabe Vincent,PTS+AST,15.5,0.45560731595198534,0.5443926840480147,3.0,15.231470602179087,BOS,7,2023-05-23
18,MacKenzie Gore,Pitcher Strikeouts,6.0,0.46148915029969984,0.5385108497003,1.0,5.9606248586613315,SD,2,2023-05-23
19,Luis Medina,Pitcher Strikeouts,5.0,0.4660026275128484,0.5339973724871516,1.0,5.001111529172409,SEA,2,2023-05-23
43,Kyle Lowry,PTS+AST,13.5,0.4686611726026595,0.5313388273973405,5.0,13.380043077829411,BOS,7,2023-05-23
40,Kyle Lowry,TRB,3.5,0.46875025542094084,0.5312497445790592,9.0,3.5249909077966395,BOS,7,2023-05-23
45,Kyle Lowry,3P,1.5,0.4784393715865003,0.5215606284134997,8.0,1.6104538478300134,BOS,7,2023-05-23
14,Tylor Megill,Pitcher Strikeouts,5.0,0.4791536497095874,0.5208463502904125,1.0,5.0631064992261345,CHC,2,2023-05-23
7,Kyle Bradish,Pitcher Strikeouts,5.0,0.4795114164926808,0.5204885835073192,1.0,5.064798739754169,NYY,2,2023-05-23
52,Duncan Robinson,PTS,7.0,0.47981211250730116,0.5201878874926988,1.0,7.047276600568533,BOS,7,2023-05-23
5,Gunnar Henderson,Total Bases,0.5,0.479834321312975,0.520165678687025,4.0,0.6536079052932989,NYY,2,2023-05-23
81,Gabe Vincent,PTS,12.0,0.48131014476613015,0.5186898552338698,1.0,12.019497059562948,BOS,7,2023-05-23
29,Malcolm Brogdon,TRB,3.5,0.48338132227695607,0.5166186777230439,9.0,3.59340234639369,MIA,7,2023-05-23
27,Derrick White,STL,0.5,0.48412538022680196,0.515874619773198,4.0,0.6618915279618596,MIA,7,2023-05-23
90,Marcus Smart,PTS+AST,19.0,0.4854475743032064,0.5145524256967936,1.0,19.019972211299066,MIA,7,2023-05-23
15,Austin Gomber,Pitcher Strikeouts,3.0,0.4876166336031787,0.5123833663968214,1.0,3.115411470060123,MIA,2,2023-05-23
57,Jimmy Butler,PTS+AST,34.5,0.4886427451493893,0.5113572548506107,7.0,34.5,BOS,7,2023-05-23
51,Duncan Robinson,PTS+TRB+AST,9.5,0.4892754186924002,0.5107245813075998,2.0,9.585596894029987,BOS,7,2023-05-23
77,Al Horford,3P,1.5,0.4894507513490416,0.5105492486509584,8.0,1.6449023026336802,MIA,7,2023-05-23
28,Malcolm Brogdon,PTS,13.0,0.49035889440231867,0.5096411055976814,1.0,13.086500444063997,MIA,7,2023-05-23
58,Jimmy Butler,PTS+TRB,35.5,0.49184201344419676,0.5081579865558032,7.0,35.54532121134417,BOS,7,2023-05-23
31,Malcolm Brogdon,PTS+TRB,16.5,0.4920891165875072,0.5079108834124928,6.0,16.587157774935616,MIA,7,2023-05-23
30,Malcolm Brogdon,PTS+AST,16.0,0.49257844571809867,0.5074215542819013,1.0,16.097602682688475,MIA,7,2023-05-23
10,Taj Bradley,Pitcher Strikeouts,5.0,0.4927987192205704,0.5072012807794296,1.0,5.127888744179215,TOR,2,2023-05-23
54,Jimmy Butler,AST,6.0,0.4934089166705502,0.5065910833294497,1.0,6.128093993738751,BOS,7,2023-05-23
74,Kevin Love,PTS,5.5,0.49364048934651206,0.5063595106534879,2.0,5.632473795724962,BOS,7,2023-05-23
48,Max Strus,3P,2.5,0.4941182900138852,0.5058817099861148,9.0,2.65027931946392,BOS,7,2023-05-23
87,Marcus Smart,AST,6.0,0.4948125935379211,0.5051874064620789,1.0,6.135520624633164,MIA,7,2023-05-23
32,Malcolm Brogdon,PTS+TRB+AST,19.5,0.4960402583578589,0.5039597416421411,10.0,19.62374863830551,MIA,7,2023-05-23
72,Kevin Love,PTS+TRB,10.5,0.49660804319806395,0.503391956801936,3.0,10.640847936221713,BOS,7,2023-05-23
73,Kevin Love,PTS+TRB+AST,11.5,0.49694028803056245,0.5030597119694376,2.0,11.642246843963742,BOS,7,2023-05-23
8,Geraldo Perdomo,Total Bases,0.5,0.49758643881766407,0.5024135611823359,4.0,0.6883316713932118,PHI,2,2023-05-23
71,Jaylen Brown,PTS+AST,27.5,0.4990700770384121,0.5009299229615879,7.0,27.655134647327618,MIA,7,2023-05-23
59,Jimmy Butler,PTS+TRB+AST,41.5,0.4991177607850247,0.5008822392149753,10.0,41.652877326751515,BOS,7,2023-05-23
80,Jayson Tatum,PTS+TRB,40.5,0.4991458531623527,0.5008541468376473,6.0,40.65351009990766,MIA,7,2023-05-23
16,Yu Darvish,Pitcher Strikeouts,5.5,0.5012243467311946,0.49877565326880535,10.0,5.677435898102793,WSH,2,2023-05-23
79,Jayson Tatum,PTS+TRB+AST,45.5,0.5022952603022466,0.4977047396977534,9.0,45.70596680514343,MIA,7,2023-05-23
82,Gabe Vincent,PTS+TRB+AST,17.5,0.5027952513642884,0.4972047486357116,9.0,17.69720759208005,BOS,7,2023-05-23
61,Bam Adebayo,AST,3.5,0.5034859994408893,0.49651400055911066,10.0,3.688701400439066,BOS,7,2023-05-23
83,Gabe Vincent,PTS+TRB,14.5,0.5037302133471427,0.49626978665285726,5.0,14.703787567774972,BOS,7,2023-05-23
44,Kyle Lowry,PTS+TRB+AST,16.5,0.5040428847556504,0.4959571152443496,8.0,16.709192658995576,BOS,7,2023-05-23
46,Max Strus,PTS,11.5,0.5050942979824968,0.49490570201750317,10.0,11.711933335564305,BOS,7,2023-05-23
89,Marcus Smart,PTS+TRB,16.5,0.5065551078081465,0.4934448921918535,6.0,16.734916765550462,MIA,7,2023-05-23
67,Jaylen Brown,PTS,23.5,0.5066149282477781,0.49338507175222185,10.0,23.74816866042473,MIA,7,2023-05-23
69,Jaylen Brown,AST,3.5,0.5069846157070563,0.49301538429294367,10.0,3.705454424916623,MIA,7,2023-05-23
85,Marcus Smart,PTS,12.5,0.5092393780975647,0.4907606219024353,10.0,12.750663992226766,MIA,7,2023-05-23
88,Marcus Smart,PTS+TRB+AST,22.5,0.5099865609357657,0.4900134390642343,10.0,22.78679505634172,MIA,7,2023-05-23
42,Kyle Lowry,PTS+TRB,12.5,0.5100396015159314,0.4899603984840686,5.0,12.757821954344722,BOS,7,2023-05-23
55,Jimmy Butler,TRB,7.0,0.5107203924536164,0.4892796075463836,1.0,7.2258111726609995,BOS,7,2023-05-23
6,Gerrit Cole,Pitcher Strikeouts,7.0,0.5109062229824938,0.4890937770175063,1.0,7.226894310350437,BAL,2,2023-05-23
78,Jayson Tatum,TRB,10.5,0.5109280236466959,0.4890719763533041,9.0,10.758019762317277,MIA,7,2023-05-23
2,Terrin Vavra,Total Bases,0.5,0.5112892045080772,0.48871079549192276,4.0,0.7159843847271304,NYY,2,2023-05-23
70,Jaylen Brown,PTS+TRB+AST,33.5,0.5112916098640288,0.4887083901359712,10.0,33.831635885726385,MIA,7,2023-05-23
38,Caleb Martin,TRB,4.5,0.5126256421827784,0.4873743578172216,9.0,4.73923706426061,BOS,7,2023-05-23
63,Bam Adebayo,PTS+TRB+AST,31.5,0.5130263569273923,0.48697364307260765,9.0,31.85126361242712,BOS,7,2023-05-23
76,Al Horford,TRB,5.5,0.5132282036350604,0.4867717963649396,8.0,5.749105132365119,MIA,7,2023-05-23
3,Jorge Mateo,Total Bases,0.5,0.5145267991249521,0.48547320087504786,4.0,0.7226311917958083,NYY,2,2023-05-23
35,Caleb Martin,PTS,12.0,0.5148542696966202,0.48514573030337976,1.0,12.281218137411944,BOS,7,2023-05-23
53,Duncan Robinson,3P,1.5,0.515260426170646,0.48473957382935395,4.0,1.7275456799353293,BOS,7,2023-05-23
11,Brandon Belt,Total Bases,0.5,0.5163936098568701,0.4836063901431299,4.0,0.7264839466333284,TB,2,2023-05-23
65,Bam Adebayo,PTS+TRB,27.5,0.5177631559217657,0.4822368440782343,5.0,27.902087840098215,BOS,7,2023-05-23
39,Kyle Lowry,PTS,9.0,0.5185241947064373,0.4814758052935627,1.0,9.288257087687889,BOS,7,2023-05-23
47,Max Strus,PTS+TRB,14.5,0.518747403388959,0.48125259661104103,5.0,14.848452047791362,BOS,7,2023-05-23
49,Max Strus,PTS+AST,12.5,0.5190769967630474,0.4809230032369526,5.0,12.838879508894088,BOS,7,2023-05-23
33,Caleb Martin,PTS+TRB+AST,18.5,0.5199419216563811,0.4800580783436189,7.0,18.88430118995251,BOS,7,2023-05-23
34,Caleb Martin,PTS+TRB+AST,18.5,0.5199419216563811,0.4800580783436189,7.0,18.88430118995251,BOS,7,2023-05-23
36,Caleb Martin,PTS+AST,13.5,0.5202401669896345,0.4797598330103655,4.0,13.856237252426693,BOS,7,2023-05-23
17,Alex Call,Total Bases,0.5,0.5226052406181138,0.47739475938188625,4.0,0.7394115425530634,SD,2,2023-05-23
