,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
129,Derrick White,AST,3.0,0.48224907741103207,0.5177509225889678,1.0,3.0964638418063877,PHI,7,2023-05-07
83,Tyrese Maxey,TRB,3.5,0.4850985290561449,0.5149014709438551,9.0,3.6014810536600255,BOS,7,2023-05-07
18,Bryce Elder,Pitcher Strikeouts,5.0,0.4900904669012892,0.5099095330987107,1.0,5.114989736043187,BAL,2,2023-05-07
77,Marcus Smart,PTS,12.5,0.49390739955343843,0.5060926004465616,8.0,12.614068123614073,PHI,7,2023-05-07
97,James Harden,AST,8.5,0.49529199289003367,0.5047080071099663,10.0,8.634362633275911,BOS,7,2023-05-07
6,Michael Kopech,Pitcher Strikeouts,5.5,0.4970022168170378,0.5029977831829622,9.0,5.652375479923298,CIN,2,2023-05-07
1,Ha-Seong Kim,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,LAD,2,2023-05-07
14,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,MIA,2,2023-05-07
2,James Outman,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,SD,2,2023-05-07
65,Kentavious Caldwell-Pope,TRB,2.5,0.4994364584924238,0.5005635415075762,1.0,2.6717756715392302,PHX,7,2023-05-07
64,Kentavious Caldwell-Pope,PTS+AST,10.5,0.4996922286816531,0.5003077713183469,1.0,10.666009391057715,PHX,7,2023-05-07
63,Kentavious Caldwell-Pope,PTS+TRB,11.5,0.4997947125621822,0.5002052874378178,1.0,11.666609705727254,PHX,7,2023-05-07
66,Kentavious Caldwell-Pope,PTS,9.5,0.49982720086937416,0.5001727991306258,1.0,9.667371741039444,PHX,7,2023-05-07
67,Kentavious Caldwell-Pope,PTS+TRB+AST,13.5,0.4999128305727484,0.5000871694272516,1.0,13.667308458817795,PHX,7,2023-05-07
92,Tobias Harris,STL,0.5,0.5028911595418427,0.4971088404581573,4.0,0.6989462819757593,BOS,7,2023-05-07
108,De'Anthony Melton,PTS+AST,10.5,0.5031448991712254,0.4968551008287746,3.0,10.69422407164515,BOS,7,2023-05-07
39,Deandre Ayton,PTS,14.5,0.5031859446360749,0.4968140553639251,9.0,14.698564420296538,DEN,7,2023-05-07
69,Jayson Tatum,TRB,9.5,0.505180580302142,0.49481941969785803,9.0,9.709033531672402,PHI,7,2023-05-07
0,Steven Matz,Pitcher Strikeouts,6.0,0.5062149697706076,0.4937850302293923,1.0,6.196083598740909,DET,2,2023-05-07
44,Nikola Jokic,TRB,14.5,0.5068098736669283,0.4931901263330717,7.0,14.733366833766791,PHX,7,2023-05-07
103,Malcolm Brogdon,STL,0.5,0.5073634966095463,0.49263650339045373,3.0,0.7079836925283307,PHI,7,2023-05-07
4,Ryan Feltner,Pitcher Strikeouts,4.0,0.5080520411572224,0.4919479588427777,1.0,4.195267134422151,NYM,2,2023-05-07
104,Malcolm Brogdon,PTS,14.5,0.5084341654573552,0.4915658345426448,9.0,14.74898515058089,PHI,7,2023-05-07
43,Nikola Jokic,AST,8.5,0.5096526922595477,0.4903473077404523,7.0,8.740161964046708,PHX,7,2023-05-07
29,Aaron Gordon,BLK,0.5,0.5100358261578924,0.48996417384210755,4.0,0.7134230051584122,PHX,7,2023-05-07
75,P.J. Tucker,PTS+TRB+AST,9.5,0.5102221906629603,0.48977780933703974,3.0,9.74838514530629,BOS,7,2023-05-07
52,Jamal Murray,AST,6.5,0.5103323392558263,0.48966766074417367,10.0,6.73647210361532,PHX,7,2023-05-07
130,Derrick White,PTS,12.5,0.5112230621670965,0.48877693783290355,10.0,12.768413545983563,PHI,7,2023-05-07
50,Jamal Murray,PTS,24.5,0.5113049394274057,0.48869506057259426,9.0,24.808336662221087,PHX,7,2023-05-07
40,Deandre Ayton,PTS+AST,15.5,0.5114249061395908,0.4885750938604092,4.0,15.78137309755167,DEN,7,2023-05-07
33,Devin Booker,TRB,5.0,0.5115529229454626,0.4884470770545374,1.0,5.2178460624367515,DEN,7,2023-05-07
11,Jose Siri,Total Bases,0.5,0.5118310913959674,0.4881689086040326,4.0,0.7170938088275572,NYY,2,2023-05-07
49,Nikola Jokic,BLK,0.5,0.5127562604825252,0.4872437395174748,5.0,0.7189907892814751,PHX,7,2023-05-07
111,Al Horford,AST,2.5,0.5128090882967168,0.4871909117032832,8.0,2.726354012748798,PHI,7,2023-05-07
79,Marcus Smart,PTS+TRB,15.5,0.5136060127233728,0.4863939872766272,6.0,15.803100288268062,PHI,7,2023-05-07
86,Tyrese Maxey,PTS+TRB,23.5,0.5143557093471065,0.48564429065289344,6.0,23.842826967237297,BOS,7,2023-05-07
131,Derrick White,PTS+AST,15.5,0.5146565060825893,0.4853434939174107,6.0,15.813573352713929,PHI,7,2023-05-07
31,Devin Booker,STL,1.5,0.5150088252169025,0.4849911747830975,6.0,1.7267263263031982,DEN,7,2023-05-07
117,Jaylen Brown,PTS,24.5,0.5159834257245444,0.48401657427545564,10.0,24.8668176326273,PHI,7,2023-05-07
78,Marcus Smart,PTS+TRB+AST,20.5,0.5163110872646228,0.4836889127353772,10.0,20.853855588802418,PHI,7,2023-05-07
48,Nikola Jokic,PTS+TRB+AST,50.5,0.517090558454813,0.482909441545187,6.0,50.972530910972075,PHX,7,2023-05-07
27,Aaron Gordon,PTS+AST,16.5,0.5183804680699771,0.48161953193002294,4.0,16.85641161776827,PHX,7,2023-05-07
85,Tyrese Maxey,PTS+AST,22.5,0.5193785059355759,0.4806214940644241,6.0,22.899398798349456,BOS,7,2023-05-07
7,Austin Hedges,Total Bases,0.5,0.5198142339965287,0.4801857660034713,4.0,0.7335822374429928,TOR,2,2023-05-07
114,Al Horford,PTS+TRB,14.5,0.519865181597203,0.48013481840279704,5.0,14.859265464801936,PHI,7,2023-05-07
84,Tyrese Maxey,AST,2.5,0.520271753368725,0.479728246631275,10.0,2.757157445879744,BOS,7,2023-05-07
101,James Harden,3P,2.5,0.5214693952973873,0.47853060470261266,9.0,2.762125070639072,BOS,7,2023-05-07
45,Nikola Jokic,PTS,27.5,0.5226934841938087,0.47730651580619127,7.0,27.967530441744806,PHX,7,2023-05-07
9,Tanner Houck,Pitcher Strikeouts,4.5,0.5235114689151154,0.47648853108488465,9.0,4.798737819205194,PHI,2,2023-05-07
34,Devin Booker,PTS+TRB+AST,45.5,0.5253338986948933,0.47466610130510667,9.0,46.09760765036772,DEN,7,2023-05-07
21,Ryne Nelson,Pitcher Strikeouts,3.5,0.5258438815157562,0.47415611848424377,5.0,3.796720026621177,WSH,2,2023-05-07
119,Jaylen Brown,AST,3.5,0.5271890956368251,0.47281090436317486,10.0,3.8032952685435797,PHI,7,2023-05-07
74,P.J. Tucker,STL,0.5,0.5275729401055697,0.47242705989443035,4.0,0.7498719145585044,BOS,7,2023-05-07
26,Aaron Gordon,PTS+TRB+AST,22.5,0.527701911417418,0.472298088582582,8.0,22.99960744017241,PHX,7,2023-05-07
58,Kevin Durant,TRB,8.0,0.5281343625660041,0.471865637433996,1.0,8.340956517245685,DEN,7,2023-05-07
110,De'Anthony Melton,PTS,8.5,0.5285030846552391,0.4714969153447609,5.0,8.8805128746362,BOS,7,2023-05-07
128,Joel Embiid,PTS+TRB+AST,42.5,0.5295269912006211,0.4704730087993789,9.0,43.15254120078427,BOS,7,2023-05-07
23,Aaron Gordon,PTS,14.5,0.5296457150547897,0.47035428494521025,10.0,14.954181059381805,PHX,7,2023-05-07
54,Jamal Murray,PTS+TRB+AST,35.5,0.5298133987022209,0.47018660129777906,9.0,36.11546346185951,PHX,7,2023-05-07
24,Aaron Gordon,TRB,6.0,0.5308864298862214,0.4691135701137786,1.0,6.328772385199057,PHX,7,2023-05-07
71,Jayson Tatum,PTS+TRB+AST,42.5,0.5309978272425782,0.46900217275742184,9.0,43.17686476658503,PHI,7,2023-05-07
55,Jamal Murray,PTS+AST,30.5,0.5311011830713344,0.46889881692866564,7.0,31.10111021666844,PHX,7,2023-05-07
12,Gerrit Cole,Pitcher Strikeouts,7.0,0.531133665849761,0.468866334150239,1.0,7.345637321925815,TB,2,2023-05-07
102,Malcolm Brogdon,PTS+AST,17.5,0.5313446917073601,0.4686553082926399,5.0,17.999918387403888,PHI,7,2023-05-07
94,Tobias Harris,PTS+TRB+AST,21.5,0.5318122656694515,0.46818773433054856,8.0,22.040804415138574,BOS,7,2023-05-07
99,James Harden,PTS+TRB,26.5,0.5329558581815802,0.4670441418184198,6.0,27.096321152007224,BOS,7,2023-05-07
73,Jayson Tatum,PTS+TRB,37.5,0.5334592734123236,0.46654072658767637,6.0,38.18450696426992,PHI,7,2023-05-07
93,Tobias Harris,PTS+AST,15.5,0.5339914099437614,0.4660085900562386,4.0,16.00742280646602,BOS,7,2023-05-07
32,Devin Booker,AST,8.0,0.5340328357480287,0.46596716425197127,1.0,8.378506413310932,DEN,7,2023-05-07
13,Chad Wallach,Total Bases,0.5,0.5349111755016359,0.4650888244983641,4.0,0.76552687121027,TEX,2,2023-05-07
19,Tyler Wells,Pitcher Strikeouts,4.5,0.5359235311405157,0.4640764688594843,9.0,4.867309858340834,ATL,2,2023-05-07
38,Deandre Ayton,TRB,9.5,0.5364850863700796,0.46351491362992037,10.0,9.955455728651348,DEN,7,2023-05-07
96,James Harden,PTS,20.5,0.5365798277176776,0.4634201722823224,9.0,21.08730482150024,BOS,7,2023-05-07
134,Derrick White,PTS+TRB+AST,18.5,0.536765913447514,0.463234086552486,9.0,19.068717180095465,PHI,7,2023-05-07
25,Aaron Gordon,PTS+TRB,20.5,0.5370925990251207,0.46290740097487926,6.0,21.09324491879801,PHX,7,2023-05-07
3,Daniel Vogelbach,Total Bases,0.5,0.5373633390339067,0.46263666096609335,4.0,0.7708132825062801,COL,2,2023-05-07
107,De'Anthony Melton,3P,1.5,0.5376236290692513,0.4623763709307487,3.0,1.8015482883313725,BOS,7,2023-05-07
47,Nikola Jokic,PTS+TRB,41.5,0.5387704155404827,0.4612295844595174,6.0,42.29818943764606,PHX,7,2023-05-07
127,Joel Embiid,3P,0.5,0.5387869242450324,0.4612130757549676,9.0,0.7738951393955336,BOS,7,2023-05-07
124,Joel Embiid,PTS+AST,31.5,0.5399584941219505,0.4600415058780495,6.0,32.23474117756942,BOS,7,2023-05-07
