,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
19,Jimmy Butler,AST,6.0,0.4689860036731366,0.5310139963268634,1.0,5.999743383685563,DEN,7,2023-06-01
4,Connor Seabold,Pitcher Strikeouts,3.5,0.4693927717695692,0.5306072282304308,7.0,3.527980020923814,ARI,2,2023-06-01
35,Bam Adebayo,TRB,9.0,0.46958107270997357,0.5304189272900264,1.0,8.962991783550278,DEN,7,2023-06-01
34,Bam Adebayo,AST,3.5,0.4696870983001191,0.5303129016998809,10.0,3.5293497324470264,DEN,7,2023-06-01
29,Jamal Murray,TRB,5.0,0.47067045409191643,0.5293295459080836,1.0,5.02307127747349,MIA,7,2023-06-01
9,Tanner Bibee,Pitcher Strikeouts,6.0,0.47191956487796105,0.528080435122039,1.0,6.015082473535938,MIN,2,2023-06-01
33,Bam Adebayo,PTS+TRB+AST,29.5,0.4722277560090171,0.5277722439909829,6.0,29.28982218431246,DEN,7,2023-06-01
1,Freddy Peralta,Pitcher Strikeouts,5.0,0.47333299879819507,0.5266670012018049,1.0,5.035618629551932,TOR,2,2023-06-01
32,Bam Adebayo,PTS+AST,20.5,0.4749300029104415,0.5250699970895585,6.0,20.383449796667115,DEN,7,2023-06-01
54,Caleb Martin,PTS+TRB,23.5,0.4754470936143571,0.5245529063856429,5.0,23.36951550377991,DEN,7,2023-06-01
7,Taijuan Walker,Pitcher Strikeouts,3.5,0.4793880282322067,0.5206119717677933,10.0,3.574657004006403,NYM,2,2023-06-01
0,Kevin Gausman,Pitcher Strikeouts,7.5,0.4810946866300344,0.5189053133699656,10.0,7.539191276687525,MIL,2,2023-06-01
10,Gabe Vincent,PTS,12.5,0.4836913173606854,0.5163086826393146,10.0,12.523564219817825,DEN,7,2023-06-01
15,Jimmy Butler,PTS,27.5,0.4837151508197507,0.5162848491802493,10.0,27.45338017835022,DEN,7,2023-06-01
17,Jimmy Butler,PTS+AST,33.5,0.48693210813859233,0.5130678918614077,5.0,33.47767073104005,DEN,7,2023-06-01
16,Jimmy Butler,PTS+TRB,34.5,0.4886427451493893,0.5113572548506107,6.0,34.5,DEN,7,2023-06-01
52,Kyle Lowry,PTS+TRB,10.5,0.49095898120389025,0.5090410187961097,6.0,10.594859299262861,DEN,7,2023-06-01
11,Gabe Vincent,PTS+TRB,14.5,0.49234275922135873,0.5076572407786413,6.0,14.594763579704297,DEN,7,2023-06-01
37,Max Strus,PTS+TRB,12.5,0.4939881772494735,0.5060118227505265,7.0,12.614785247394888,DEN,7,2023-06-01
58,Caleb Martin,PTS+AST,17.5,0.4946791074083625,0.5053208925916375,4.0,17.611870930752772,DEN,7,2023-06-01
49,Nikola Jokic,AST,10.0,0.4952952735181531,0.5047047264818469,1.0,10.131294227964657,MIA,7,2023-06-01
36,Bam Adebayo,PTS,16.5,0.49541675554706044,0.5045832444529396,10.0,16.62107191200698,DEN,7,2023-06-01
53,Kyle Lowry,PTS,7.5,0.496352878606763,0.503647121393237,8.0,7.644052296406226,DEN,7,2023-06-01
43,Duncan Robinson,PTS,8.5,0.4963776401965212,0.5036223598034788,6.0,8.642330657736348,DEN,7,2023-06-01
56,Caleb Martin,PTS,16.0,0.496416663770938,0.503583336229062,1.0,16.13258898459883,DEN,7,2023-06-01
40,Kentavious Caldwell-Pope,PTS+TRB,13.5,0.4968609704159218,0.5031390295840782,2.0,13.639104660764032,MIA,7,2023-06-01
39,Max Strus,PTS,9.5,0.49719196775754226,0.5028080322424577,10.0,9.646907830546663,DEN,7,2023-06-01
12,Gabe Vincent,PTS+AST,15.5,0.4974555324371177,0.5025444675628823,6.0,15.642741911750363,DEN,7,2023-06-01
42,Kentavious Caldwell-Pope,PTS,10.5,0.4974723937795723,0.5025276062204277,3.0,10.647895590882664,MIA,7,2023-06-01
55,Caleb Martin,TRB,7.0,0.4974798733844263,0.5025201266155738,1.0,7.148958111665664,DEN,7,2023-06-01
50,Nikola Jokic,TRB,13.5,0.499442158155432,0.500557841844568,6.0,13.662956240104926,MIA,7,2023-06-01
20,Aaron Gordon,PTS+TRB,18.5,0.5000913245002244,0.4999086754997756,5.0,18.66871396410419,MIA,7,2023-06-01
18,Jimmy Butler,PTS+TRB+AST,40.5,0.5001475958591415,0.4998524041408585,10.0,40.669510494197404,DEN,7,2023-06-01
38,Max Strus,PTS+AST,10.5,0.5004806891196455,0.4995193108803545,5.0,10.672448116543858,DEN,7,2023-06-01
25,Jamal Murray,PTS+TRB,31.0,0.5011010609963568,0.4988989390036433,1.0,31.18031404757579,MIA,7,2023-06-01
23,Aaron Gordon,TRB,5.5,0.5022024934122135,0.49779750658778654,9.0,5.683252297102537,MIA,7,2023-06-01
28,Jamal Murray,AST,5.5,0.5030147284000347,0.4969852715999653,9.0,5.688085219187525,MIA,7,2023-06-01
24,Aaron Gordon,PTS,12.5,0.5031459596533808,0.4968540403466192,9.0,12.696255401136574,MIA,7,2023-06-01
13,Gabe Vincent,PTS+TRB+AST,17.5,0.5041200077619747,0.49587999223802526,10.0,17.71116303481449,DEN,7,2023-06-01
27,Jamal Murray,PTS+TRB+AST,36.5,0.5044083180301919,0.49559168196980813,8.0,36.734108695142325,MIA,7,2023-06-01
21,Aaron Gordon,PTS+AST,15.5,0.50626860856509,0.49373139143490996,5.0,15.73010004954739,MIA,7,2023-06-01
31,Bam Adebayo,PTS+TRB,25.5,0.5066815518874039,0.4933184481125961,7.0,25.752293668910823,DEN,7,2023-06-01
22,Aaron Gordon,3P,0.5,0.5076098988510068,0.4923901011489932,5.0,0.7084839881456559,MIA,7,2023-06-01
57,Caleb Martin,PTS+TRB+AST,24.5,0.5088829129233847,0.4911170870766152,8.0,24.778105598933315,DEN,7,2023-06-01
