,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
151,D'Angelo Russell,AST,5.5,0.5166094626520322,0.4833905373479678,9.0,5.769411956656562,GSW,7,2023-05-10
32,Kevin Durant,PTS+AST,36.5,0.5169033734111612,0.4830966265888388,7.0,36.924254281832226,DEN,7,2023-05-11
182,LeBron James,PTS+TRB+AST,40.5,0.5169065175091443,0.48309348249085565,9.0,40.937897756418586,GSW,7,2023-05-10
130,Jordan Poole,PTS+TRB,12.5,0.5174640599501333,0.48253594004986666,4.0,12.82438248777876,LAL,7,2023-05-10
214,Tobias Harris,PTS+AST,15.5,0.518352656423057,0.48164734357694305,4.0,15.850468108296381,BOS,7,2023-05-11
137,Anthony Davis,PTS+TRB,38.5,0.5184146055536051,0.4815853944463949,7.0,38.95481139292887,GSW,7,2023-05-10
230,Marcus Smart,PTS,13.5,0.5186125894601458,0.48138741053985423,10.0,13.84103466671495,PHI,7,2023-05-11
38,Aaron Gordon,PTS+TRB+AST,22.5,0.5188694304272568,0.48113056957274325,7.0,22.89328305129067,PHX,7,2023-05-11
225,Derrick White,PTS,11.5,0.5190672103269167,0.4809327896730833,9.0,11.832055722402153,PHI,7,2023-05-11
233,James Harden,3P,2.5,0.5200586447769769,0.47994135522302306,9.0,2.7562742166554095,BOS,7,2023-05-11
97,Julius Randle,3P,2.5,0.520261435112569,0.47973856488743105,9.0,2.7571146769008994,MIA,7,2023-05-10
109,Jimmy Butler,PTS+TRB+AST,40.5,0.5203419011657855,0.47965809883421445,9.0,40.9931031870544,NYK,7,2023-05-10
207,P.J. Tucker,PTS+TRB+AST,9.5,0.520590722116032,0.47940927788396803,7.0,9.829697383049762,BOS,7,2023-05-11
111,Jimmy Butler,PTS+TRB,34.5,0.5207350098816375,0.4792649901183625,7.0,34.97405298090492,NYK,7,2023-05-10
115,Jalen Brunson,AST,6.5,0.5208623626363196,0.4791376373636804,10.0,6.8050923329935555,MIA,7,2023-05-10
228,Marcus Smart,PTS+TRB,16.5,0.52116854658475,0.47883145341525,6.0,16.885162396803615,PHI,7,2023-05-11
15,Brandon Belt,Total Bases,0.5,0.5214088716487884,0.47859112835121165,4.0,0.7369086403465911,PHI,2,2023-05-10
94,Julius Randle,PTS+TRB,32.5,0.5214595015678372,0.4785404984321628,7.0,32.97556742851274,MIA,7,2023-05-10
140,Klay Thompson,PTS+TRB,27.0,0.5216282887401059,0.47837171125989403,1.0,27.428756806128405,LAL,7,2023-05-10
24,Griffin Canning,Pitcher Strikeouts,5.0,0.5216486345780899,0.47835136542191015,1.0,5.266784477665012,HOU,2,2023-05-10
101,Mitchell Robinson,BLK,1.5,0.5226057009025512,0.4773942990974488,4.0,1.751592251311941,MIA,7,2023-05-10
199,Jaylen Brown,AST,3.5,0.5228244331294981,0.4771755668705019,10.0,3.7819941964523154,PHI,7,2023-05-11
186,Stephen Curry,AST,7.0,0.5228685269460657,0.4771314730539343,1.0,7.296906747519804,LAL,7,2023-05-10
177,Rui Hachimura,PTS,6.5,0.522951391853639,0.47704860814636096,3.0,6.81877088212696,GSW,7,2023-05-10
161,Austin Reaves,3P,1.5,0.5230127641386451,0.47698723586135494,9.0,1.7529321149285157,GSW,7,2023-05-10
191,Stephen Curry,3P,5.0,0.5230375853783761,0.476962414621624,1.0,5.273548340951514,LAL,7,2023-05-10
148,Andrew Wiggins,PTS+AST,19.5,0.5232089336127148,0.4767910663872852,4.0,19.92658220045413,LAL,7,2023-05-10
31,Kevin Durant,PTS+TRB+AST,45.5,0.5235888672338652,0.4764111327661348,6.0,46.067831282190866,DEN,7,2023-05-11
35,Kevin Durant,TRB,9.0,0.5236284175677841,0.4763715824322159,1.0,9.32267884436511,DEN,7,2023-05-11
7,Geraldo Perdomo,Total Bases,0.5,0.5241172160439808,0.47588278395601924,4.0,0.7425837072690041,MIA,2,2023-05-10
44,Aaron Gordon,BLK,0.5,0.5242098512950399,0.47579014870496006,4.0,0.7427783860250609,PHX,7,2023-05-11
49,Nikola Jokic,PTS+AST,39.5,0.5244373089454787,0.4755626910545213,7.0,40.0541851955327,PHX,7,2023-05-11
138,Anthony Davis,PTS+TRB+AST,41.0,0.5245562009433316,0.47544379905666856,1.0,41.538793314095855,GSW,7,2023-05-10
218,Tyrese Maxey,PTS+TRB,23.5,0.5246142456756209,0.4753857543243791,6.0,23.968769517632282,BOS,7,2023-05-11
160,Austin Reaves,PTS+TRB+AST,21.5,0.5249326100000976,0.4750673899999024,10.0,21.959610787394556,GSW,7,2023-05-10
145,Andrew Wiggins,PTS+TRB,23.5,0.5250151192143673,0.4749848807856328,6.0,23.973703499262495,LAL,7,2023-05-10
226,Marcus Smart,PTS+TRB+AST,21.5,0.5251589120762548,0.4748410879237452,10.0,21.96227689795009,PHI,7,2023-05-11
104,Mitchell Robinson,PTS+TRB+AST,15.5,0.5255720280123871,0.4744279719876129,7.0,15.922745554739324,MIA,7,2023-05-10
54,Devin Booker,PTS+TRB+AST,44.5,0.5260638199409883,0.4739361800590117,7.0,45.10521152904402,DEN,7,2023-05-11
195,Joel Embiid,PTS+TRB,41.5,0.5264995396596723,0.4735004603403276,7.0,42.097414166961805,BOS,7,2023-05-11
206,P.J. Tucker,STL,0.5,0.527075092336078,0.47292490766392203,4.0,0.7488186606750833,BOS,7,2023-05-11
47,Nikola Jokic,AST,9.5,0.5271969558655485,0.4728030441344515,7.0,9.881794264122775,PHX,7,2023-05-11
133,Donte DiVincenzo,PTS,5.5,0.5274633350340951,0.47253666496590485,2.0,5.834977501781076,LAL,7,2023-05-10
42,Aaron Gordon,TRB,6.0,0.527507263582561,0.4724927364174391,1.0,6.310449574818058,PHX,7,2023-05-11
22,Jordan Montgomery,Pitcher Strikeouts,5.5,0.5277454395811375,0.4722545604188625,8.0,5.836689672901031,CHC,2,2023-05-10
201,Jaylen Brown,PTS+AST,28.5,0.5278925715206236,0.47210742847937637,7.0,29.04327539282656,PHI,7,2023-05-11
74,RJ Barrett,PTS+TRB,24.5,0.5279790568060715,0.4720209431939285,6.0,25.017328399476245,MIA,7,2023-05-10
68,Jamal Murray,PTS+AST,30.5,0.5291204627800985,0.47087953721990156,7.0,31.073310843508615,PHX,7,2023-05-11
171,Jarred Vanderbilt,PTS+TRB+AST,10.5,0.5291689746170982,0.4708310253829018,3.0,10.908708202442781,GSW,7,2023-05-10
114,Jalen Brunson,PTS,25.5,0.5294627164656605,0.47053728353433955,11.0,26.043349994720135,MIA,7,2023-05-10
213,Tobias Harris,PTS,13.5,0.5295242893506281,0.4704757106493719,10.0,13.94323806993854,BOS,7,2023-05-11
134,Anthony Davis,TRB,14.0,0.5303115220426559,0.46968847795734414,1.0,14.42447054384164,GSW,7,2023-05-10
67,Jamal Murray,PTS+TRB+AST,35.5,0.5307341369586178,0.4692658630413821,7.0,36.129393342424386,PHX,7,2023-05-11
208,P.J. Tucker,TRB,4.5,0.5308882975696914,0.46911170243030864,10.0,4.839394085911171,BOS,7,2023-05-11
159,Austin Reaves,PTS+AST,17.5,0.5309367826164183,0.4690632173835817,6.0,17.995560805844033,GSW,7,2023-05-10
184,LeBron James,PTS+TRB,34.5,0.5311156100319898,0.46888438996801024,7.0,35.12859433100607,GSW,7,2023-05-10
89,Max Strus,PTS,11.5,0.5312572316372698,0.4687427683627302,9.0,11.93768137520013,NYK,7,2023-05-10
82,Kyle Lowry,PTS+AST,14.5,0.5313683331527377,0.4686316668472623,6.0,14.970956443508149,NYK,7,2023-05-10
146,Andrew Wiggins,TRB,6.0,0.5314216383685648,0.4685783616314351,1.0,6.3316791355800355,LAL,7,2023-05-10
157,Austin Reaves,AST,3.5,0.5314737328844513,0.4685262671155487,10.0,3.8242994082178483,GSW,7,2023-05-10
3,Trayce Thompson,Total Bases,0.5,0.531609837236527,0.468390162763473,4.0,0.7584536492650396,MIL,2,2023-05-10
85,Caleb Martin,TRB,4.5,0.5318654983875579,0.4681345016124421,6.0,4.84480109686409,NYK,7,2023-05-10
95,Julius Randle,STL,0.5,0.5322986641563588,0.46770133584364115,5.0,0.7599253580567248,MIA,7,2023-05-10
19,Andrew Knizner,Total Bases,0.5,0.532868862353071,0.46713113764692904,4.0,0.7611452520668128,CHC,2,2023-05-10
181,LeBron James,TRB,9.0,0.5330200311158345,0.46697996888416543,1.0,9.386330194634114,GSW,7,2023-05-10
51,Devin Booker,PTS,31.5,0.5331651733503695,0.46683482664963055,7.0,32.1375479361061,DEN,7,2023-05-11
196,Joel Embiid,PTS+AST,33.5,0.5331952128155463,0.46680478718445373,7.0,34.15252889064211,BOS,7,2023-05-11
112,Jimmy Butler,STL,1.5,0.5335302911913686,0.46646970880863137,6.0,1.7878233090639633,NYK,7,2023-05-10
149,Andrew Wiggins,PTS+TRB+AST,25.5,0.5335897873426627,0.4664102126573373,8.0,26.096416278588457,LAL,7,2023-05-10
72,RJ Barrett,PTS,20.0,0.533878436187421,0.4661215638125791,1.0,20.517312874978536,MIA,7,2023-05-10
237,James Harden,PTS+AST,29.5,0.5341379068030618,0.46586209319693817,7.0,30.13599903027129,BOS,7,2023-05-11
153,D'Angelo Russell,PTS+AST,20.5,0.534240316757867,0.465759683242133,5.0,21.06022614266917,GSW,7,2023-05-10
45,Nikola Jokic,PTS,29.5,0.5344423584405265,0.4655576415594736,7.0,30.1402112162295,PHX,7,2023-05-11
6,Austin Barnes,Total Bases,0.5,0.5349111755016359,0.4650888244983641,4.0,0.76552687121027,MIL,2,2023-05-10
70,RJ Barrett,PTS+TRB+AST,27.5,0.5353752772389277,0.4646247227610722,10.0,28.136569346115756,MIA,7,2023-05-10
223,Derrick White,AST,2.5,0.5357890417976378,0.46421095820236224,9.0,2.822063411346453,PHI,7,2023-05-11
119,Bam Adebayo,TRB,8.5,0.5360785409163978,0.46392145908360216,10.0,8.93745475073973,NYK,7,2023-05-10
36,Kevin Durant,PTS,30.5,0.5361553946573516,0.4638446053426484,7.0,31.17217178533873,DEN,7,2023-05-11
58,Deandre Ayton,PTS+TRB,21.5,0.5362799112814897,0.46372008871851034,6.0,22.093697280874498,DEN,7,2023-05-11
132,Jordan Poole,AST,2.5,0.5363807664004239,0.46361923359957613,3.0,2.8245624952436814,LAL,7,2023-05-10
129,Jordan Poole,PTS+AST,12.5,0.5365044088973636,0.4634955911026364,4.0,12.996445413044265,LAL,7,2023-05-10
66,Jamal Murray,3P,2.5,0.5367952205440463,0.46320477945595373,6.0,2.8263139829361066,PHX,7,2023-05-11
217,Tyrese Maxey,PTS+AST,21.5,0.5369063386456224,0.4630936613543776,5.0,22.101124548467407,BOS,7,2023-05-11
21,Christopher Morel,Total Bases,0.5,0.5374299196110004,0.4625700803889996,4.0,0.7709572083430312,STL,2,2023-05-10
144,Klay Thompson,PTS+AST,24.5,0.537492623856563,0.46250737614343695,5.0,25.137348403482626,LAL,7,2023-05-10
131,Jordan Poole,PTS,9.5,0.5376333056364844,0.46236669436351563,6.0,9.964597452389846,LAL,7,2023-05-10
158,Austin Reaves,PTS+TRB,17.5,0.5378994593661179,0.4621005406338821,6.0,18.07008924171406,GSW,7,2023-05-10
122,Bam Adebayo,PTS+TRB,25.5,0.5379689352053737,0.4620310647946263,7.0,26.152853591534075,NYK,7,2023-05-10
139,Klay Thompson,PTS,22.5,0.5382903801463752,0.46170961985362485,9.0,23.127725634109954,LAL,7,2023-05-10
194,Joel Embiid,TRB,11.0,0.5383951181828437,0.46160488181715637,1.0,11.453486058140747,BOS,7,2023-05-11
234,James Harden,PTS,20.5,0.5387242032762434,0.46127579672375657,10.0,21.11215813628524,BOS,7,2023-05-11
127,Kevin Love,PTS+TRB+AST,15.5,0.5390953447532925,0.4609046552467076,7.0,16.05897348913973,NYK,7,2023-05-10
4,Clayton Kershaw,Pitcher Strikeouts,7.5,0.5393055569980609,0.46069444300193907,6.0,7.9447840281344675,MIL,2,2023-05-10
8,Garrett Hampson,Total Bases,0.5,0.5394003245481731,0.4605996754518269,4.0,0.7752259962162369,ARI,2,2023-05-10
23,Lars Nootbaar,Total Bases,0.5,0.5398821269738089,0.4601178730261911,4.0,0.7762725766152097,CHC,2,2023-05-10
18,Miguel Amaya,Total Bases,0.5,0.5399487086598179,0.4600512913401821,4.0,0.7764172928015449,STL,2,2023-05-10
155,Austin Reaves,PTS,13.5,0.5400100647068004,0.45998993529319965,9.0,14.042121539886278,GSW,7,2023-05-10
46,Nikola Jokic,PTS+TRB+AST,52.5,0.5400730305286162,0.4599269694713838,6.0,53.40023648868145,PHX,7,2023-05-11
57,Deandre Ayton,PTS+AST,13.5,0.540598024784326,0.45940197521567405,4.0,14.047687094251685,DEN,7,2023-05-11
118,Jalen Brunson,PTS+AST,32.0,0.5411595781604123,0.4588404218395878,1.0,32.71587148975485,MIA,7,2023-05-10
166,Draymond Green,PTS+AST,15.5,0.5415109625174113,0.45848903748258873,5.0,16.08343241513927,LAL,7,2023-05-10
197,Jaylen Brown,PTS,24.5,0.5416465013957568,0.45835349860424324,10.0,25.18995355136082,PHI,7,2023-05-11
61,Deandre Ayton,PTS,12.5,0.5417032718951604,0.45829672810483957,7.0,13.043807912630351,DEN,7,2023-05-11
162,Austin Reaves,STL,0.5,0.5419191444890299,0.4580808555109701,4.0,0.7807095700324123,GSW,7,2023-05-10
203,Jaylen Brown,3P,2.5,0.5419775146351923,0.4580224853648077,9.0,2.8482909112779846,PHI,7,2023-05-11
17,Paul DeJong,Total Bases,0.5,0.5424009539042844,0.45759904609571556,4.0,0.7817619234997631,CHC,2,2023-05-10
62,Deandre Ayton,PTS+TRB+AST,22.5,0.5426508184267319,0.4573491815732681,5.0,23.1807145771123,DEN,7,2023-05-11
215,Tyrese Maxey,3P,2.5,0.5429671987989301,0.4570328012010699,9.0,2.852504263120565,BOS,7,2023-05-11
200,Jaylen Brown,PTS+TRB,30.5,0.5431488587290014,0.45685114127099863,6.0,31.27081556400489,PHI,7,2023-05-11
193,Joel Embiid,PTS,30.0,0.5436032827674284,0.4563967172325716,1.0,30.729233324595008,BOS,7,2023-05-11
92,Julius Randle,TRB,9.0,0.5442557422700358,0.4557442577299642,1.0,9.463068927350639,MIA,7,2023-05-10
239,Jayson Tatum,PTS,29.5,0.5443304075685114,0.45566959243148863,9.0,30.277395440526934,PHI,7,2023-05-11
167,Draymond Green,PTS+TRB,15.5,0.5448457897807315,0.45515421021926855,5.0,16.117265174948383,LAL,7,2023-05-10
5,Wade Miley,Pitcher Strikeouts,4.0,0.5451119588186946,0.4548880411813054,1.0,4.355092448317084,LAD,2,2023-05-10
33,Kevin Durant,PTS+TRB,39.5,0.5454668302479027,0.4545331697520974,6.0,40.39036790263661,DEN,7,2023-05-11
172,Dennis Schroder,PTS,9.0,0.5456658912166016,0.45433410878339847,1.0,9.472748823952081,GSW,7,2023-05-10
56,Devin Booker,PTS+TRB,36.5,0.5458124818001098,0.45418751819989023,7.0,37.36799568609258,DEN,7,2023-05-11
110,Jimmy Butler,PTS+AST,33.5,0.5462758027438084,0.4537241972561917,7.0,34.34577229214496,NYK,7,2023-05-10
192,Joel Embiid,PTS+TRB+AST,44.5,0.5469385094475661,0.45306149055243394,8.0,45.459426165708344,BOS,7,2023-05-11
93,Julius Randle,PTS,22.5,0.5472059121872195,0.45279408781278047,9.0,23.236222275365837,MIA,7,2023-05-10
125,Bam Adebayo,PTS+TRB+AST,28.5,0.5473009697801032,0.4526990302198968,10.0,29.307769830737943,NYK,7,2023-05-10
188,Stephen Curry,PTS+TRB+AST,43.5,0.5477109309362841,0.4522890690637159,8.0,44.46358999530131,LAL,7,2023-05-10
222,Derrick White,PTS+AST,14.0,0.5484016140373303,0.45159838596266966,1.0,14.581522732679234,PHI,7,2023-05-11
224,Derrick White,PTS+TRB,14.5,0.5492002298660585,0.4507997701339415,5.0,15.145744680471537,PHI,7,2023-05-11
55,Devin Booker,PTS+AST,38.5,0.5495389740267194,0.4504610259732807,6.0,39.44594884921066,DEN,7,2023-05-11
81,Kyle Lowry,PTS+TRB,13.5,0.5497203151654365,0.4502796848345635,5.0,14.134341915227248,NYK,7,2023-05-10
106,Jimmy Butler,TRB,6.0,0.5500055115396063,0.44999448846039364,1.0,6.433462592179066,NYK,7,2023-05-10
187,Stephen Curry,TRB,5.5,0.5501745062921214,0.4498254937078786,10.0,5.974243910294765,LAL,7,2023-05-10
154,D'Angelo Russell,PTS+TRB+AST,23.5,0.5504079361668206,0.44959206383317935,8.0,24.288479666904674,GSW,7,2023-05-10
91,Max Strus,PTS+TRB,14.5,0.5505956165061572,0.4494043834938428,5.0,15.159515964850966,NYK,7,2023-05-10
99,Julius Randle,PTS+AST,26.5,0.5506086438614641,0.4493913561385359,6.0,27.328983854589723,MIA,7,2023-05-10
232,James Harden,PTS+TRB+AST,35.5,0.5506401420914914,0.44935985790850863,8.0,36.43216821327985,BOS,7,2023-05-11
120,Bam Adebayo,PTS,17.0,0.5507253194331471,0.44927468056685294,1.0,17.650311522447815,NYK,7,2023-05-10
117,Jalen Brunson,PTS+TRB,29.5,0.5512753036144065,0.4487246963855936,5.0,30.374219125040934,MIA,7,2023-05-10
178,Rui Hachimura,3P,0.5,0.5514122880939952,0.44858771190600477,4.0,0.8016510493665968,GSW,7,2023-05-10
102,Mitchell Robinson,TRB,8.5,0.5517242085316214,0.44827579146837865,10.0,9.05616638149951,MIA,7,2023-05-10
175,Dennis Schroder,PTS+AST,11.5,0.5519827219445954,0.44801727805540453,5.0,12.119353036744679,GSW,7,2023-05-10
0,Leody Taveras,Total Bases,0.5,0.5521510839172978,0.44784891608270216,4.0,0.8032993443324739,SEA,2,2023-05-10
98,Julius Randle,PTS+TRB+AST,36.0,0.5523468023659622,0.4476531976340377,1.0,36.912310701160486,MIA,7,2023-05-10
41,Aaron Gordon,STL,0.5,0.5527844845365437,0.4472155154634563,4.0,0.8047146630573695,PHX,7,2023-05-11
231,James Harden,AST,8.5,0.5528697827770008,0.44713021722299917,10.0,9.064921337062932,BOS,7,2023-05-11
165,Draymond Green,AST,7.0,0.5534980881774186,0.44650191182258137,1.0,7.479176860463136,LAL,7,2023-05-10
190,Stephen Curry,PTS+TRB,36.5,0.5535143132392517,0.44648568676074835,5.0,37.48734652568645,LAL,7,2023-05-10
2,Justin Verlander,Pitcher Strikeouts,6.0,0.554032867487131,0.44596713251286907,1.0,6.45575439493696,CIN,2,2023-05-10
100,Mitchell Robinson,STL,0.5,0.5545604971182894,0.44543950288171064,4.0,0.8086938372930343,MIA,7,2023-05-10
216,Tyrese Maxey,PTS+TRB+AST,25.5,0.5545889660611154,0.4454110339388846,8.0,26.368391702051873,BOS,7,2023-05-11
180,LeBron James,AST,5.5,0.5552776218309121,0.4447223781690879,10.0,6.005962650884964,GSW,7,2023-05-10
14,Kevin Kiermaier,Total Bases,0.5,0.5554263963784313,0.4445736036215687,4.0,0.8106396502861682,PHI,2,2023-05-10
43,Aaron Gordon,PTS,13.5,0.5555604575497366,0.44443954245026335,7.0,14.190134218346286,PHX,7,2023-05-11
50,Nikola Jokic,PTS+TRB,42.5,0.5556564336519605,0.4443435663480395,5.0,43.58732802810818,PHX,7,2023-05-11
240,Jayson Tatum,PTS+AST,34.5,0.5556631598688495,0.4443368401311505,4.0,35.49731702067467,PHI,7,2023-05-11
235,James Harden,TRB,6.0,0.5558930406677833,0.44410695933221667,1.0,6.4660807866972885,BOS,7,2023-05-11
185,Stephen Curry,PTS,30.5,0.5566077831256019,0.4433922168743981,9.0,31.461801644375257,LAL,7,2023-05-10
221,Derrick White,3P,1.5,0.5568910679624528,0.4431089320375472,8.0,1.8673160667749193,PHI,7,2023-05-11
107,Jimmy Butler,PTS,27.5,0.5587124268115992,0.44128757318840084,8.0,28.450809446557567,NYK,7,2023-05-10
121,Bam Adebayo,PTS+AST,19.5,0.5589409810767055,0.44105901892329447,5.0,20.33169658098858,NYK,7,2023-05-10
211,Tobias Harris,PTS+TRB,19.5,0.5592066048949369,0.44079339510506316,4.0,20.334744826029105,BOS,7,2023-05-11
79,Gabe Vincent,PTS+TRB+AST,16.5,0.5594680724726349,0.4405319275273652,7.0,17.28514931685051,NYK,7,2023-05-10
116,Jalen Brunson,PTS+TRB+AST,36.0,0.5596500999264441,0.44034990007355584,1.0,37.01804673352469,MIA,7,2023-05-10
77,Gabe Vincent,PTS+TRB,12.5,0.5601878258828654,0.43981217411713464,4.0,13.213727029375438,NYK,7,2023-05-10
236,James Harden,PTS+TRB,26.5,0.5604884850069566,0.4395115149930434,5.0,27.460329236598653,BOS,7,2023-05-11
210,Tobias Harris,PTS+TRB+AST,21.5,0.5605848345091031,0.4394151654908969,5.0,22.38406610241547,BOS,7,2023-05-11
238,Jayson Tatum,PTS+TRB,39.5,0.5606568765321235,0.4393431234678765,4.0,40.63558952193133,PHI,7,2023-05-11
48,Nikola Jokic,TRB,13.0,0.5626426103495914,0.4373573896504086,1.0,13.685285657550098,PHX,7,2023-05-11
105,Mitchell Robinson,PTS+TRB,14.5,0.563639404822578,0.436360595177422,4.0,15.28897529871008,MIA,7,2023-05-10
86,Caleb Martin,PTS+TRB,12.5,0.5646421094695806,0.4353578905304194,4.0,13.255059580902577,NYK,7,2023-05-10
37,Aaron Gordon,3P,0.5,0.5652132280119215,0.43478677198807847,6.0,0.8328995474083691,PHX,7,2023-05-11
152,D'Angelo Russell,PTS+TRB,17.5,0.5652634352686241,0.4347365647313759,4.0,18.366432180198444,GSW,7,2023-05-10
128,Kevin Love,PTS+TRB,13.5,0.5661583317250078,0.43384166827499215,4.0,14.292057811214159,NYK,7,2023-05-10
