,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
94,Kyle Lowry,AST,4.0,0.4708313643550311,0.5291686356449689,1.0,4.039421856584908,BOS,7,2023-05-21
97,Kyle Lowry,PTS+TRB,13.5,0.4925649507631825,0.5074350492368175,5.0,13.599465647927937,BOS,7,2023-05-21
81,Malcolm Brogdon,PTS+TRB,18.5,0.4927486343783636,0.5072513656216364,3.0,18.58941580981386,MIA,7,2023-05-21
113,Jaylen Brown,TRB,6.0,0.4929766149289652,0.5070233850710348,1.0,6.1258079637262695,MIA,7,2023-05-21
8,Freddy Peralta,Pitcher Strikeouts,6.0,0.495007893175324,0.504992106824676,1.0,6.136554403884256,TB,2,2023-05-21
101,Caleb Martin,PTS+TRB,16.5,0.4977465230505851,0.5022534769494149,3.0,16.644841560295497,BOS,7,2023-05-21
0,Brenton Doyle,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,TEX,2,2023-05-21
17,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,PHI,2,2023-05-21
27,Kevin Gausman,Pitcher Strikeouts,7.0,0.5000778383142561,0.4999221616857439,1.0,7.163989856034055,BAL,2,2023-05-21
12,Corey Kluber,Pitcher Strikeouts,4.5,0.5027757358156372,0.49722426418436283,6.0,4.685871353191811,SD,2,2023-05-21
1,Connor Seabold,Pitcher Strikeouts,3.5,0.506017153604279,0.493982846395721,10.0,3.7008164565562067,TEX,2,2023-05-21
83,Malcolm Brogdon,STL,0.5,0.5073634966095463,0.49263650339045373,3.0,0.7079836925283307,MIA,7,2023-05-21
67,Kevin Love,PTS,5.5,0.509754914992476,0.49024508500752395,7.0,5.728301388519514,BOS,7,2023-05-21
77,Marcus Smart,PTS+TRB,16.5,0.5115107634998663,0.48848923650013365,6.0,16.785746882579407,MIA,7,2023-05-21
99,Caleb Martin,TRB,5.0,0.5117317185866943,0.4882682814133057,1.0,5.2187094416474595,BOS,7,2023-05-21
64,Al Horford,PTS+TRB,13.5,0.5119644128678594,0.48803558713214057,5.0,13.779079463463106,MIA,7,2023-05-21
111,Jimmy Butler,BLK,0.5,0.5127562604825252,0.4872437395174748,5.0,0.7189907892814751,BOS,7,2023-05-21
14,Josiah Gray,Pitcher Strikeouts,5.5,0.5139513538638831,0.48604864613611687,9.0,5.753443597478975,DET,2,2023-05-21
98,Kyle Lowry,3P,1.5,0.5167648025773752,0.4832351974226248,8.0,1.73245068657166,BOS,7,2023-05-21
7,Jose Siri,Total Bases,0.5,0.5170553621239617,0.48294463787603825,4.0,0.7278532532737582,MIL,2,2023-05-21
