,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
4,Jimmy Butler,TRB,7.0,0.48812239441878397,0.5118776055812161,1.0,7.094992186099442,BOS,7,2023-05-17
11,Jaylen Brown,TRB,6.0,0.4982982448432296,0.5017017551567704,1.0,6.153989198695269,MIA,7,2023-05-17
32,Marcus Smart,TRB,3.5,0.5018288415414325,0.4981711584585675,10.0,3.6807844615555694,MIA,7,2023-05-17
68,Kyle Lowry,PTS+TRB,14.5,0.5082039965044829,0.4917960034955171,6.0,14.746771221879229,BOS,7,2023-05-17
15,Jaylen Brown,PTS+AST,28.5,0.5088682666462854,0.4911317333537146,6.0,28.786435869493015,MIA,7,2023-05-17
9,Jaylen Brown,3P,2.5,0.5089860015995603,0.4910139984004397,9.0,2.7106714378281405,MIA,7,2023-05-17
3,Jimmy Butler,STL,1.5,0.5115433414826811,0.4884566585173189,6.0,1.7154693443285156,BOS,7,2023-05-17
19,Bam Adebayo,PTS+TRB,27.5,0.5129381914324314,0.4870618085675686,7.0,27.838177627166413,BOS,7,2023-05-17
52,Max Strus,TRB,3.5,0.5133020513798925,0.4866979486201075,9.0,3.735842013179977,BOS,7,2023-05-17
65,Caleb Martin,PTS+TRB+AST,14.5,0.5142483869028355,0.4857516130971645,3.0,14.804995065131829,BOS,7,2023-05-17
61,Caleb Martin,STL,0.5,0.5150782570395998,0.48492174296040025,3.0,0.7237677557845514,BOS,7,2023-05-17
63,Caleb Martin,PTS,8.5,0.5157581872223624,0.48424181277763756,6.0,8.785424325912187,BOS,7,2023-05-17
0,Willi Castro,Total Bases,0.5,0.5159147154490668,0.48408528455093325,4.0,0.7254941800384052,LAD,2,2023-05-16
26,Al Horford,PTS+TRB+AST,17.5,0.5159925775412726,0.4840074224587274,7.0,17.836600689708835,MIA,7,2023-05-17
50,Max Strus,PTS+AST,13.5,0.5182485110316496,0.4817514889683504,4.0,13.837635877584297,BOS,7,2023-05-17
48,Derrick White,PTS+TRB+AST,12.5,0.5185741290987783,0.4814258709012217,3.0,12.834358288477373,MIA,7,2023-05-17
53,Max Strus,PTS+TRB,15.5,0.5189206755017519,0.4810793244982481,6.0,15.856144446362814,BOS,7,2023-05-17
62,Caleb Martin,TRB,4.5,0.51917614065541,0.48082385934459004,6.0,4.7749727884417075,BOS,7,2023-05-17
49,Derrick White,PTS+TRB,10.5,0.5198759210451699,0.4801240789548301,4.0,10.831720229045727,MIA,7,2023-05-17
8,Jimmy Butler,PTS+AST,33.5,0.5201819591397847,0.47981804086021534,7.0,33.961523157823414,BOS,7,2023-05-17
12,Jaylen Brown,AST,3.5,0.5237035457792755,0.47629645422072453,10.0,3.786276968622392,MIA,7,2023-05-17
35,Marcus Smart,PTS+AST,19.5,0.5238111374259956,0.4761888625740044,6.0,19.933338170297215,MIA,7,2023-05-17
14,Jaylen Brown,PTS+TRB,30.5,0.5244431437431708,0.4755568562568292,7.0,31.00776930931549,MIA,7,2023-05-17
24,Kevin Love,AST,1.5,0.5267113230033168,0.4732886769966832,6.0,1.765141617412137,BOS,7,2023-05-17
2,Jimmy Butler,PTS+TRB+AST,40.5,0.5267712340424178,0.4732287659575822,10.0,41.09662230207881,BOS,7,2023-05-17
66,Kyle Lowry,PTS,10.5,0.5269730207175001,0.4730269792824999,10.0,10.890472734683037,BOS,7,2023-05-17
59,Gabe Vincent,PTS+AST,13.5,0.5270681157744674,0.47293188422553256,6.0,13.920173408089966,BOS,7,2023-05-17
10,Jaylen Brown,PTS,24.5,0.5280479719555955,0.4719520280444045,10.0,25.018195627693345,MIA,7,2023-05-17
38,Jayson Tatum,PTS,29.5,0.5284563839329,0.4715436160671,8.0,30.05751322435775,MIA,7,2023-05-17
41,Jayson Tatum,PTS+TRB,39.5,0.5320029108360498,0.4679970891639503,6.0,40.17474050057411,MIA,7,2023-05-17
30,Al Horford,PTS+TRB,14.5,0.5338511356876212,0.4661488643123788,5.0,14.995166968966206,MIA,7,2023-05-17
60,Gabe Vincent,PTS+TRB+AST,15.5,0.533902672911359,0.46609732708864104,7.0,16.00652804671717,BOS,7,2023-05-17
39,Jayson Tatum,PTS+TRB+AST,44.5,0.533972580846712,0.46602741915328805,9.0,45.23899917951045,MIA,7,2023-05-17
29,Al Horford,PTS+AST,10.5,0.5343535370243393,0.4656464629756607,5.0,10.951872583438858,MIA,7,2023-05-17
22,Kevin Love,3P,1.5,0.5343685148260624,0.4656314851739376,7.0,1.7906270994654634,BOS,7,2023-05-17
18,Bam Adebayo,TRB,9.0,0.5347298672873658,0.4652701327126341,1.0,9.397965247963585,BOS,7,2023-05-17
45,Malcolm Brogdon,PTS+TRB,18.5,0.5355591665334637,0.4644408334665363,5.0,19.055429530079312,MIA,7,2023-05-17
47,Derrick White,PTS,7.5,0.536823656632656,0.46317634336734403,3.0,7.927141414960521,MIA,7,2023-05-17
20,Bam Adebayo,PTS+AST,20.5,0.5382127342428529,0.4617872657571472,7.0,21.106227279920123,BOS,7,2023-05-17
42,Malcolm Brogdon,PTS,14.5,0.5385517026776492,0.4614482973223509,9.0,15.041111097309763,MIA,7,2023-05-17
54,Max Strus,3P,2.5,0.5388900704810361,0.4611099295189639,9.0,2.835180618835928,BOS,7,2023-05-17
58,Gabe Vincent,AST,3.5,0.5389241943923654,0.4610758056076346,10.0,3.8610521611051647,BOS,7,2023-05-17
71,Kyle Lowry,PTS+TRB+AST,18.5,0.5391276694106074,0.4608723305893926,10.0,19.09475156513861,BOS,7,2023-05-17
36,Marcus Smart,PTS+TRB,17.5,0.5401076527292721,0.459892347270728,5.0,18.093793561818103,MIA,7,2023-05-17
7,Jimmy Butler,AST,5.5,0.5411676675891417,0.4588323324108583,10.0,5.918655829903658,BOS,7,2023-05-17
56,Gabe Vincent,PTS+TRB,11.5,0.5424439256499087,0.4575560743500913,4.0,12.035388289588813,BOS,7,2023-05-17
5,Jimmy Butler,PTS,27.5,0.5424785694849434,0.45752143051505656,10.0,28.231747068140727,BOS,7,2023-05-17
28,Al Horford,PTS,7.5,0.543006195510231,0.456993804489769,8.0,7.971159173882929,MIA,7,2023-05-17
6,Jimmy Butler,PTS+TRB,34.5,0.5437143666056841,0.456285633394316,6.0,35.31720511659506,BOS,7,2023-05-17
25,Kevin Love,PTS+TRB,12.5,0.5456600469920676,0.45433995300793234,4.0,13.07997507004491,BOS,7,2023-05-17
67,Kyle Lowry,TRB,3.5,0.546014115087277,0.45398588491272296,9.0,3.8963081941827338,BOS,7,2023-05-17
57,Gabe Vincent,PTS,9.5,0.5461237264908603,0.45387627350913967,10.0,10.032452117967708,BOS,7,2023-05-17
51,Max Strus,PTS,11.5,0.5473682088424343,0.45263179115756574,10.0,12.078655467885525,BOS,7,2023-05-17
55,Max Strus,PTS+TRB+AST,16.5,0.5499819711403149,0.45001802885968517,7.0,17.185102129535156,BOS,7,2023-05-17
1,Clayton Kershaw,Pitcher Strikeouts,7.0,0.5506114526359054,0.4493885473640947,1.0,7.46179047369962,MIN,2,2023-05-16
40,Jayson Tatum,PTS+AST,34.5,0.5516894275588109,0.4483105724411891,5.0,35.43727419868453,MIA,7,2023-05-17
70,Kyle Lowry,PTS+AST,14.5,0.5526521486098099,0.4473478513901901,5.0,15.179838721140412,BOS,7,2023-05-17
64,Caleb Martin,PTS+TRB,13.0,0.5528099043630674,0.44719009563693257,1.0,13.602099788725688,BOS,7,2023-05-17
23,Kevin Love,PTS+TRB+AST,13.5,0.5530314110508878,0.44696858894911223,5.0,14.16594222524758,BOS,7,2023-05-17
46,Malcolm Brogdon,PTS+TRB+AST,21.5,0.554752176198196,0.44524782380180405,8.0,22.313946185173975,MIA,7,2023-05-17
17,Bam Adebayo,AST,2.5,0.5558710240655906,0.44412897593440936,10.0,2.9079373570743323,BOS,7,2023-05-17
44,Malcolm Brogdon,PTS+AST,17.5,0.5560742232787805,0.4439257767212195,5.0,18.266251803339376,MIA,7,2023-05-17
37,Jayson Tatum,TRB,9.5,0.556293989165739,0.44370601083426103,9.0,10.114363124725463,MIA,7,2023-05-17
31,Marcus Smart,PTS,14.0,0.5578025937747674,0.44219740622523257,1.0,14.663964313768556,MIA,7,2023-05-17
27,Al Horford,TRB,6.5,0.5585750085865735,0.44142499141342656,8.0,7.05583574742153,MIA,7,2023-05-17
34,Marcus Smart,PTS+TRB+AST,22.5,0.5612371907192371,0.43876280928076294,8.0,23.40827374738626,MIA,7,2023-05-17
21,Bam Adebayo,PTS+TRB+AST,29.5,0.5624110837638868,0.4375889162361132,7.0,30.53037385882028,BOS,7,2023-05-17
13,Jaylen Brown,PTS+TRB+AST,33.5,0.5645935267746691,0.4354064732253308,5.0,34.61891533768674,MIA,7,2023-05-17
33,Marcus Smart,AST,5.0,0.5649409835325967,0.4350590164674033,1.0,5.481755635433539,MIA,7,2023-05-17
43,Malcolm Brogdon,TRB,3.5,0.5662328637081264,0.4337671362918736,9.0,3.9984799899764365,MIA,7,2023-05-17
16,Bam Adebayo,PTS,17.5,0.5672726403395478,0.43272735966045217,7.0,18.38843450186305,BOS,7,2023-05-17
69,Kyle Lowry,AST,4.0,0.586926559016315,0.41307344098368504,1.0,4.543206932739451,BOS,7,2023-05-17
