,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
93,Tobias Harris,3P,1.5,0.514,0.486,8.0,1.723,BOS,7,2023-05-01
94,Tobias Harris,PTS+TRB+AST,26.5,0.518,0.482,8.0,26.904,BOS,7,2023-05-01
95,Tobias Harris,PTS+AST,19.5,0.501,0.499,4.0,19.678,BOS,7,2023-05-01
96,Tobias Harris,PTS+TRB,24.5,0.502,0.498,5.0,24.693,BOS,7,2023-05-01
97,Tyrese Maxey,PTS+AST,27.5,0.522,0.478,6.0,27.957,BOS,7,2023-05-01
98,Tyrese Maxey,PTS+TRB,28.5,0.51,0.49,5.0,28.8,BOS,7,2023-05-01
99,Tyrese Maxey,TRB,4.0,0.563,0.437,1.0,4.436,BOS,7,2023-05-01
100,Tyrese Maxey,PTS,24.5,0.501,0.499,7.0,24.68,BOS,7,2023-05-01
101,Tyrese Maxey,PTS+TRB+AST,31.5,0.538,0.462,9.0,32.213,BOS,7,2023-05-01
102,Derrick White,TRB,4.0,0.525,0.475,1.0,4.266,PHI,7,2023-05-01
103,Derrick White,PTS,13.5,0.544,0.456,9.0,14.078,PHI,7,2023-05-01
104,Derrick White,PTS+TRB+AST,21.5,0.529,0.471,9.0,22.005,PHI,7,2023-05-01
105,Derrick White,PTS+AST,17.5,0.515,0.485,6.0,17.826,PHI,7,2023-05-01
106,Derrick White,PTS+TRB,17.5,0.548,0.452,5.0,18.183,PHI,7,2023-05-01
107,LeBron James,PTS,26.5,0.532,0.468,10.0,27.082,GSW,7,2023-05-02
108,LeBron James,TRB,9.5,0.537,0.463,10.0,9.958,GSW,7,2023-05-02
109,LeBron James,AST,5.5,0.553,0.447,10.0,5.989,GSW,7,2023-05-02
110,LeBron James,PTS+TRB,36.5,0.524,0.476,7.0,37.04,GSW,7,2023-05-02
111,LeBron James,PTS+AST,32.5,0.523,0.477,7.0,32.995,GSW,7,2023-05-02
112,LeBron James,PTS+TRB+AST,42.5,0.509,0.491,7.0,42.809,GSW,7,2023-05-02
113,Stephen Curry,PTS,31.5,0.55,0.45,10.0,32.382,LAL,7,2023-05-02
114,Stephen Curry,TRB,5.5,0.54,0.46,10.0,5.911,LAL,7,2023-05-02
115,Stephen Curry,AST,6.0,0.546,0.454,1.0,6.414,LAL,7,2023-05-02
116,Stephen Curry,PTS+TRB,37.5,0.536,0.464,7.0,38.228,LAL,7,2023-05-02
117,Stephen Curry,PTS+AST,38.5,0.501,0.499,3.0,38.679,LAL,7,2023-05-02
118,Stephen Curry,PTS+TRB+AST,43.5,0.556,0.444,5.0,44.607,LAL,7,2023-05-02
119,Stephen Curry,3P,5.0,0.538,0.462,1.0,5.345,LAL,7,2023-05-02
120,Anthony Davis,TRB,14.0,0.519,0.481,1.0,14.327,GSW,7,2023-05-02
121,Anthony Davis,PTS+TRB+AST,41.5,0.548,0.452,8.0,42.456,GSW,7,2023-05-02
122,Anthony Davis,PTS,25.5,0.535,0.465,9.0,26.119,GSW,7,2023-05-02
123,Anthony Davis,PTS+AST,27.5,0.552,0.448,5.0,28.356,GSW,7,2023-05-02
124,Anthony Davis,PTS+TRB,39.5,0.542,0.458,5.0,40.341,GSW,7,2023-05-02
125,Andrew Wiggins,TRB,6.0,0.56,0.44,1.0,6.486,LAL,7,2023-05-02
126,Andrew Wiggins,PTS+TRB,24.5,0.515,0.485,6.0,24.851,LAL,7,2023-05-02
127,Andrew Wiggins,PTS+AST,20.5,0.511,0.489,6.0,20.796,LAL,7,2023-05-02
128,Andrew Wiggins,PTS+TRB+AST,26.5,0.532,0.468,10.0,27.082,LAL,7,2023-05-02
129,Andrew Wiggins,PTS,17.5,0.571,0.429,7.0,18.427,LAL,7,2023-05-02
130,Klay Thompson,PTS+TRB,26.5,0.561,0.439,5.0,27.467,LAL,7,2023-05-02
131,Klay Thompson,PTS+AST,24.5,0.559,0.441,5.0,25.415,LAL,7,2023-05-02
132,Klay Thompson,PTS+TRB+AST,29.0,0.56,0.44,1.0,29.936,LAL,7,2023-05-02
133,Klay Thompson,TRB,4.0,0.552,0.448,1.0,4.386,LAL,7,2023-05-02
134,Klay Thompson,PTS,22.5,0.543,0.457,9.0,23.183,LAL,7,2023-05-02
135,D'Angelo Russell,PTS+TRB,18.5,0.558,0.442,4.0,19.3,GSW,7,2023-05-02
136,D'Angelo Russell,AST,6.0,0.51,0.49,1.0,6.215,GSW,7,2023-05-02
137,D'Angelo Russell,PTS+AST,21.5,0.537,0.463,5.0,22.106,GSW,7,2023-05-02
138,D'Angelo Russell,PTS+TRB+AST,24.5,0.556,0.444,8.0,25.376,GSW,7,2023-05-02
139,D'Angelo Russell,3P,2.5,0.526,0.474,9.0,2.783,GSW,7,2023-05-02
140,D'Angelo Russell,PTS,15.5,0.538,0.462,10.0,16.052,GSW,7,2023-05-02
141,Austin Reaves,AST,4.0,0.587,0.413,1.0,4.544,GSW,7,2023-05-02
142,Austin Reaves,TRB,4.0,0.56,0.44,1.0,4.421,GSW,7,2023-05-02
143,Austin Reaves,3P,1.5,0.545,0.455,9.0,1.825,GSW,7,2023-05-02
144,Austin Reaves,PTS+TRB+AST,24.5,0.551,0.449,8.0,25.305,GSW,7,2023-05-02
145,Austin Reaves,PTS+AST,20.5,0.532,0.468,6.0,21.033,GSW,7,2023-05-02
146,Austin Reaves,PTS+TRB,20.5,0.528,0.472,6.0,20.983,GSW,7,2023-05-02
147,Austin Reaves,PTS,16.5,0.502,0.498,8.0,16.688,GSW,7,2023-05-02
