,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
15,Aaron Gordon,PTS,13.5,0.47152580499420527,0.5284741950057947,9.0,13.406251790241596,MIA,7,2023-06-07
5,Jimmy Butler,PTS,25.5,0.47631474022097275,0.5236852597790272,7.0,25.367973785934673,DEN,7,2023-06-07
1,Christopher Morel,Total Bases,0.5,0.4783406555892271,0.5216593444107729,4.0,0.6507405010477813,SD,2,2023-06-05
17,Aaron Gordon,STL,0.5,0.4789866740655522,0.5210133259344478,5.0,0.6519796599465666,MIA,7,2023-06-07
29,Kentavious Caldwell-Pope,PTS+AST,11.5,0.47905010249142,0.52094989750858,1.0,11.490246667236347,MIA,7,2023-06-07
18,Aaron Gordon,PTS+TRB,19.5,0.4793489948372077,0.5206510051627923,5.0,19.439221518718306,MIA,7,2023-06-07
36,Gabe Vincent,PTS+AST,17.5,0.48660276344203734,0.5133972365579627,5.0,17.527203201659695,DEN,7,2023-06-07
10,Bam Adebayo,TRB,9.5,0.48752238731292397,0.512477612687076,9.0,9.572052059235833,DEN,7,2023-06-07
40,Max Strus,PTS+AST,11.5,0.48772233687588207,0.5122776631241179,3.0,11.563787446793148,DEN,7,2023-06-07
9,Jimmy Butler,PTS+TRB,32.5,0.4902527040284317,0.5097472959715683,6.0,32.52792921373691,DEN,7,2023-06-07
3,Alek Manoah,Pitcher Strikeouts,4.5,0.491028405483489,0.508971594516511,10.0,4.622763604356806,HOU,2,2023-06-05
19,Aaron Gordon,PTS+AST,15.5,0.4918597259521811,0.5081402740478189,5.0,15.58743929600468,MIA,7,2023-06-07
16,Aaron Gordon,BLK,0.5,0.4924918040750408,0.5075081959249592,5.0,0.6782424185907667,MIA,7,2023-06-07
37,Gabe Vincent,PTS+TRB+AST,19.5,0.4947667477652181,0.5052332522347819,8.0,19.609635332468432,DEN,7,2023-06-07
20,Aaron Gordon,PTS+TRB+AST,21.5,0.495102638484735,0.504897361515265,9.0,21.610559527869594,MIA,7,2023-06-07
30,Jamal Murray,PTS,25.5,0.4965358833840787,0.5034641166159213,9.0,25.623517429187306,MIA,7,2023-06-07
31,Jamal Murray,PTS+TRB,30.5,0.4967109489980768,0.5032890510019232,6.0,30.62171892354536,MIA,7,2023-06-07
14,Bam Adebayo,PTS+TRB,28.5,0.49969191466884866,0.5003080853311513,6.0,28.663225821875155,DEN,7,2023-06-07
0,Austin Hedges,Total Bases,0.5,0.5022520855440374,0.49774791445596256,4.0,0.6976615259894269,OAK,2,2023-06-05
26,Kentavious Caldwell-Pope,PTS,9.5,0.5037738909712864,0.49622610902871356,2.0,9.69807420349089,MIA,7,2023-06-07
27,Kentavious Caldwell-Pope,3P,1.5,0.5052452887187391,0.4947547112812609,2.0,1.695145283401079,MIA,7,2023-06-07
28,Kentavious Caldwell-Pope,PTS+TRB,12.5,0.5057340331472666,0.4942659668527334,1.0,12.71934398051937,MIA,7,2023-06-07
11,Bam Adebayo,PTS+TRB+AST,32.5,0.5063705714126463,0.49362942858735376,9.0,32.75855220754724,DEN,7,2023-06-07
41,Max Strus,PTS,9.5,0.5072422199397769,0.4927577800602231,8.0,9.725111389611703,DEN,7,2023-06-07
8,Jimmy Butler,PTS+AST,31.5,0.5106063822128903,0.4893936177871097,6.0,31.81702329119774,DEN,7,2023-06-07
4,Jonathan Davis,Total Bases,0.5,0.5132366893164624,0.4867633106835376,2.0,0.7199772890666662,KC,2,2023-06-05
33,Jamal Murray,PTS+TRB+AST,37.5,0.5132622820950543,0.48673771790494563,6.0,37.871474688259,MIA,7,2023-06-07
22,Nikola Jokic,PTS,28.5,0.5132692903985625,0.48673070960143755,6.0,28.84567158011539,MIA,7,2023-06-07
2,Kyle Hendricks,Pitcher Strikeouts,3.5,0.5188974851801474,0.48110251481985256,10.0,3.762909229957409,SD,2,2023-06-05
38,Gabe Vincent,PTS,13.5,0.5189482572386589,0.4810517427613411,8.0,13.844168855263389,DEN,7,2023-06-07
6,Jimmy Butler,AST,6.5,0.5207364082068822,0.47926359179311784,9.0,6.804268318796071,DEN,7,2023-06-07
24,Nikola Jokic,PTS+AST,38.5,0.5224648473912998,0.47753515260870016,4.0,39.018327569989815,MIA,7,2023-06-07
25,Nikola Jokic,PTS+TRB+AST,50.5,0.5236931435885469,0.4763068564114531,4.0,51.09099265039464,MIA,7,2023-06-07
23,Nikola Jokic,PTS+TRB,40.5,0.5250964021884515,0.47490359781154845,4.0,41.069629234463946,MIA,7,2023-06-07
39,Max Strus,PTS+TRB,12.5,0.5260875466675102,0.47391245333248977,4.0,12.902053026796242,DEN,7,2023-06-07
13,Bam Adebayo,PTS+AST,22.5,0.5297276838211409,0.4702723161788592,4.0,23.024061056054638,DEN,7,2023-06-07
21,Aaron Gordon,3P,0.5,0.5297377657746702,0.47026223422532976,7.0,0.7544647947112854,MIA,7,2023-06-07
35,Gabe Vincent,PTS+TRB,15.5,0.5315072084205215,0.46849279157947854,3.0,15.982392789924887,DEN,7,2023-06-07
32,Jamal Murray,PTS+AST,31.5,0.5354288141509971,0.464571185849003,4.0,32.16989575710491,MIA,7,2023-06-07
7,Jimmy Butler,PTS+TRB+AST,38.5,0.5409493024414083,0.4590506975585918,4.0,39.30964409756743,DEN,7,2023-06-07
34,Jamal Murray,AST,6.5,0.545076816322042,0.45492318367795803,9.0,6.965106171059866,MIA,7,2023-06-07
12,Bam Adebayo,PTS,18.5,0.5466547584913014,0.4533452415086986,5.0,19.177989565018123,DEN,7,2023-06-07
