,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
28,Bam Adebayo,PTS+TRB,26.5,0.4994919279448897,0.5005080720551103,6.0,26.66083893309882,BOS,7,2023-05-25
6,Bryce Miller,Pitcher Strikeouts,6.0,0.49958331294928676,0.5004166870507133,1.0,6.1608078669728865,OAK,2,2023-05-24
5,Marcus Stroman,Pitcher Strikeouts,4.5,0.49995258149032495,0.500047418509675,10.0,4.6706535564965606,NYM,2,2023-05-24
48,Malcolm Brogdon,PTS,9.5,0.5021176848167445,0.49788231518325554,8.0,9.685181985505519,MIA,7,2023-05-25
7,Jace Peterson,Total Bases,0.5,0.5021574606656002,0.4978425393343998,4.0,0.697471438030343,SEA,2,2023-05-24
41,Marcus Smart,PTS,12.5,0.5026116695422109,0.4973883304577891,9.0,12.69149258996512,MIA,7,2023-05-25
19,Jose Siri,Total Bases,0.5,0.5034311236851063,0.49656887631489366,4.0,0.7000330814224949,TOR,2,2023-05-24
51,Derrick White,PTS+TRB+AST,17.5,0.5055809835220785,0.4944190164779215,8.0,17.72656253833414,MIA,7,2023-05-25
1,Kyle Higashioka,Total Bases,0.5,0.5059513178957155,0.49404868210428454,4.0,0.7051212198798218,BAL,2,2023-05-24
63,Jayson Tatum,PTS,30.5,0.5060955702678367,0.49390442973216325,9.0,30.751929572652543,MIA,7,2023-05-25
27,Bam Adebayo,PTS+AST,20.5,0.5063725310341289,0.4936274689658711,6.0,20.74023223338388,BOS,7,2023-05-25
69,Max Strus,PTS+TRB+AST,15.5,0.5075108567217053,0.49248914327829474,6.0,15.742441221254817,BOS,7,2023-05-25
54,Gabe Vincent,PTS,12.5,0.5079151056788254,0.49208489432117464,5.0,12.738825044958535,BOS,7,2023-05-25
37,Jimmy Butler,PTS+TRB,35.5,0.5079294270167712,0.49207057298322876,5.0,35.78597199891619,BOS,7,2023-05-25
26,Bam Adebayo,PTS+TRB+AST,29.5,0.5084226225926063,0.49157737740739366,9.0,29.78237655746155,BOS,7,2023-05-25
34,Jimmy Butler,PTS+TRB+AST,41.5,0.5090542542548564,0.4909457457451436,8.0,41.81372806446952,BOS,7,2023-05-25
24,Jaylen Brown,AST,3.5,0.5090674992167257,0.49093250078327433,9.0,3.715453621437279,MIA,7,2023-05-25
38,Al Horford,PTS+TRB+AST,15.5,0.5107543882868814,0.48924561171311864,8.0,15.774698427090982,MIA,7,2023-05-25
55,Gabe Vincent,PTS+AST,15.5,0.5112778926343731,0.48872210736562693,4.0,15.779909463317612,BOS,7,2023-05-25
20,James Paxton,Pitcher Strikeouts,5.5,0.512495913444628,0.48750408655537203,10.0,5.744714330743818,LAA,2,2023-05-24
61,Grant Williams,PTS,6.5,0.5130578883868828,0.4869421116131172,4.0,6.754182466077092,MIA,7,2023-05-25
21,Jaylen Brown,PTS+TRB+AST,32.5,0.5138508293813432,0.4861491706186568,8.0,32.865981153935664,MIA,7,2023-05-25
49,Derrick White,STL,0.5,0.5140228248372931,0.4859771751627069,3.0,0.7215936208703072,MIA,7,2023-05-25
40,Marcus Smart,TRB,3.5,0.5143326822932599,0.4856673177067401,8.0,3.7408166069008466,MIA,7,2023-05-25
65,Jayson Tatum,PTS+TRB,41.5,0.5144574627462346,0.48554253725376534,5.0,41.90140007603597,MIA,7,2023-05-25
22,Jaylen Brown,PTS+AST,26.5,0.5147044566455142,0.48529554335448577,5.0,26.858044895212217,MIA,7,2023-05-25
66,Jayson Tatum,PTS+TRB+AST,46.5,0.5197643180005376,0.4802356819994625,7.0,47.0062821489861,MIA,7,2023-05-25
42,Marcus Smart,PTS+AST,18.5,0.5212459099819815,0.4787540900180185,4.0,18.8985340260951,MIA,7,2023-05-25
45,Malcolm Brogdon,PTS+TRB,12.5,0.5235325070501331,0.4764674929498669,4.0,12.878997668686853,MIA,7,2023-05-25
25,Jaylen Brown,PTS,22.5,0.5238396436531223,0.4761603563468777,8.0,22.95305640109674,MIA,7,2023-05-25
62,Jayson Tatum,TRB,10.5,0.5249344394992093,0.47506556050079074,8.0,10.873568422092173,MIA,7,2023-05-25
68,Max Strus,PTS,10.5,0.5250921985302976,0.47490780146970235,9.0,10.874875766244283,BOS,7,2023-05-25
23,Jaylen Brown,PTS+TRB,28.5,0.5253078287957724,0.4746921712042276,5.0,29.008253023757167,MIA,7,2023-05-25
8,Shea Langeliers,Total Bases,0.5,0.5257300732276109,0.4742699267723891,4.0,0.745978653606624,SEA,2,2023-05-24
57,Caleb Martin,PTS+TRB+AST,17.5,0.5281091821439292,0.4718908178560708,2.0,17.96538293125568,BOS,7,2023-05-25
14,Sandy Alcantara,Pitcher Strikeouts,5.0,0.5308670577830176,0.4691329422169823,1.0,5.311824962926853,COL,2,2023-05-24
13,Sandy Alcantara,Pitcher Strikeouts,5.0,0.5308670577830176,0.4691329422169823,1.0,5.311824962926853,COL,2,2023-05-24
3,Nestor Cortes,Pitcher Strikeouts,5.5,0.5348127808924903,0.4651872191075097,9.0,5.879722991535025,BAL,2,2023-05-24
10,Tyler Anderson,Pitcher Strikeouts,4.0,0.5420154167706798,0.4579845832293202,1.0,4.3415191986702215,BOS,2,2023-05-24
0,Steven Matz,Pitcher Strikeouts,5.0,0.5534382013868737,0.4465617986131263,1.0,5.4237273844625475,CIN,2,2023-05-24
9,Matthew Boyd,Pitcher Strikeouts,4.0,0.556138639316691,0.4438613606833089,1.0,4.403795316501404,KC,2,2023-05-24
16,Yusei Kikuchi,Pitcher Strikeouts,4.0,0.5575501817564087,0.4424498182435913,1.0,4.41007315907811,TB,2,2023-05-24
15,Bryce Elder,Pitcher Strikeouts,4.0,0.5596039951056737,0.44039600489432634,1.0,4.41922572431972,LAD,2,2023-05-24
59,Caleb Martin,PTS,11.5,0.5757845491870182,0.4242154508129818,2.0,12.331851925257155,BOS,7,2023-05-25
