,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
121,Jarred Vanderbilt,TRB,6.0,0.47656248240279214,0.5234375175972079,1.0,6.039399255589176,GSW,7,2023-05-08
120,Jarred Vanderbilt,PTS,6.0,0.4787429973635954,0.5212570026364046,1.0,6.050837170270502,GSW,7,2023-05-08
71,Klay Thompson,PTS,22.5,0.48729786509666595,0.512702134903334,5.0,22.51644812342885,LAL,7,2023-05-08
110,D'Angelo Russell,AST,6.0,0.4912161621927674,0.5087838378072326,1.0,6.116504410866172,GSW,7,2023-05-08
85,Dennis Schroder,PTS+AST,12.5,0.49178959556237434,0.5082104044376257,5.0,12.59527564343031,GSW,7,2023-05-08
19,RJ Barrett,PTS+AST,23.5,0.49222333628391446,0.5077766637160855,4.0,23.572901492200334,MIA,7,2023-05-08
124,Anthony Davis,PTS,25.5,0.4947704815910673,0.5052295184089327,6.0,25.601153093429936,GSW,7,2023-05-08
11,Patrick Sandoval,Pitcher Strikeouts,4.5,0.4954324759396983,0.5045675240603017,9.0,4.6463573565447325,HOU,2,2023-05-08
14,Freddy Peralta,Pitcher Strikeouts,6.5,0.49634034429704543,0.5036596557029546,9.0,6.646073688601231,LAD,2,2023-05-08
30,Kevin Love,PTS+AST,10.5,0.496472012689245,0.503527987310755,3.0,10.639739057540991,NYK,7,2023-05-08
84,Dennis Schroder,PTS,9.5,0.49924157798797675,0.5007584220120233,8.0,9.662821614907585,GSW,7,2023-05-08
13,James Outman,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,MIL,2,2023-05-08
95,Donte DiVincenzo,TRB,3.0,0.4994108570963922,0.5005891429036078,1.0,3.1573194105311093,LAL,7,2023-05-08
6,Nestor Cortes,Pitcher Strikeouts,6.5,0.4996550322279908,0.5003449677720092,1.0,6.66741358059197,OAK,2,2023-05-08
3,Logan Gilbert,Pitcher Strikeouts,6.5,0.5014392317267107,0.4985607682732893,9.0,6.678919036214336,TEX,2,2023-05-08
106,Andrew Wiggins,TRB,6.0,0.5016910347299514,0.4983089652700487,1.0,6.172003330328205,LAL,7,2023-05-08
117,Austin Reaves,PTS+TRB,18.5,0.5020860618571298,0.4979139381428702,5.0,18.690294218277597,GSW,7,2023-05-08
54,Gabe Vincent,AST,4.0,0.5028065974240621,0.49719340257593797,1.0,4.173058495678076,NYK,7,2023-05-08
101,LeBron James,AST,6.0,0.5067034369704957,0.4932965630295043,1.0,6.198687894466069,GSW,7,2023-05-08
42,Josh Hart,TRB,8.5,0.5071342207124937,0.4928657792875063,10.0,8.72154254909687,MIA,7,2023-05-08
88,Rui Hachimura,PTS+TRB,13.5,0.5071960696367245,0.4928039303632755,6.0,13.734776880869342,GSW,7,2023-05-08
28,Kevin Love,PTS,8.5,0.5092174638532956,0.4907825361467044,8.0,8.736942178908622,NYK,7,2023-05-08
87,Rui Hachimura,PTS,9.5,0.5097251278377607,0.4902748721622393,9.0,9.74450019544778,GSW,7,2023-05-08
31,Jimmy Butler,PTS,28.5,0.5123316261842419,0.48766837381575806,7.0,28.83304267156326,NYK,7,2023-05-08
51,Julius Randle,PTS+TRB+AST,36.5,0.5136716977617822,0.48632830223821777,6.0,36.87499622431265,MIA,7,2023-05-08
75,Klay Thompson,PTS+TRB+AST,28.5,0.513978536968451,0.48602146303154903,5.0,28.85522715422455,LAL,7,2023-05-08
83,Dennis Schroder,PTS+TRB,11.5,0.5142733268082592,0.4857266731917408,4.0,11.790736127388103,GSW,7,2023-05-08
