,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
110,Draymond Green,PTS,9.5,0.47347224267159693,0.5265277573284031,5.0,9.463867106193437,LAL,7,2023-05-12
37,Gabe Vincent,AST,4.0,0.47415556565329137,0.5258444343467087,1.0,4.05319185862796,NYK,7,2023-05-12
134,Austin Reaves,AST,4.0,0.4786848691504308,0.5213151308495692,1.0,4.071995505420536,GSW,7,2023-05-12
4,Adam Wainwright,Pitcher Strikeouts,3.5,0.4882731262069435,0.5117268737930565,9.0,3.6164449992337304,BOS,2,2023-05-12
16,Austin Gomber,Pitcher Strikeouts,3.5,0.48993934461016897,0.510060655389831,9.0,3.624314224127817,PHI,2,2023-05-12
99,LeBron James,AST,6.0,0.4909265360317384,0.5090734639682616,1.0,6.114974691238122,GSW,7,2023-05-12
20,Matthew Boyd,Pitcher Strikeouts,5.0,0.49232274910486473,0.5076772508951353,1.0,5.125620213600449,SEA,2,2023-05-12
123,D'Angelo Russell,PTS,15.5,0.49300079878924663,0.5069992012107534,7.0,15.59870667740076,GSW,7,2023-05-12
43,Mitchell Robinson,TRB,9.0,0.49605006354555226,0.5039499364544477,1.0,9.13794956059252,MIA,7,2023-05-12
25,Michael Kopech,Pitcher Strikeouts,5.0,0.4980788469450254,0.5019211530549746,1.0,5.153100334025206,HOU,2,2023-05-12
7,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,MIN,2,2023-05-12
9,Jackie Bradley Jr.,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,MIL,2,2023-05-12
12,James Outman,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,SD,2,2023-05-12
0,Tyler Anderson,Pitcher Strikeouts,4.0,0.4999553474336465,0.5000446525663536,1.0,4.161023890644823,CLE,2,2023-05-12
47,Julius Randle,PTS,22.5,0.5009599657598542,0.49904003424014576,6.0,22.678983415201216,MIA,7,2023-05-12
102,Stephen Curry,3P,5.0,0.5015117961198624,0.4984882038801376,1.0,5.169538733294555,LAL,7,2023-05-12
184,Joel Embiid,TRB,11.0,0.5016839048409343,0.49831609515906566,1.0,11.17721112674361,BOS,7,2023-05-14
120,Klay Thompson,PTS+TRB+AST,29.0,0.5033037555675905,0.4966962444324095,1.0,29.207491889694474,LAL,7,2023-05-12
142,Dennis Schroder,PTS+TRB+AST,16.5,0.5033040474327491,0.49669595256725085,5.0,16.701632660946654,GSW,7,2023-05-12
58,Kyle Lowry,PTS+TRB+AST,19.5,0.5058230365812658,0.4941769634187342,8.0,19.732385373059785,NYK,7,2023-05-12
153,Tyrese Maxey,PTS,21.5,0.5073250108348253,0.4926749891651747,3.0,21.753054536171764,BOS,7,2023-05-14
14,Dustin May,Pitcher Strikeouts,5.0,0.507556764213094,0.4924432357869059,1.0,5.198579013901161,SD,2,2023-05-12
51,Julius Randle,PTS+TRB+AST,35.5,0.5077974921938904,0.4922025078061096,6.0,35.78399373510665,MIA,7,2023-05-12
158,Tyrese Maxey,AST,2.5,0.5082516694922483,0.4917483305077517,3.0,2.7076665553021395,BOS,7,2023-05-14
57,Kyle Lowry,AST,4.5,0.5083208402356565,0.4916791597643435,9.0,4.71586106176676,NYK,7,2023-05-12
129,Andrew Wiggins,PTS,15.5,0.5084178899860459,0.49158211001395413,3.0,15.751456717862121,LAL,7,2023-05-12
172,Malcolm Brogdon,PTS+AST,18.5,0.5085087717065104,0.49149122829348957,2.0,18.759898605195282,PHI,7,2023-05-14
171,Malcolm Brogdon,PTS+TRB+AST,22.5,0.5085699112770576,0.49143008872294236,2.0,22.769849695932137,PHI,7,2023-05-14
112,Draymond Green,PTS+TRB,17.5,0.5090310661032735,0.49096893389672647,6.0,17.762967325092387,LAL,7,2023-05-12
33,Max Strus,PTS,12.5,0.5094808506785874,0.4905191493214126,8.0,12.752823634494268,NYK,7,2023-05-12
122,Klay Thompson,PTS+AST,24.5,0.5095171863981349,0.49048281360186513,5.0,24.786019607354085,LAL,7,2023-05-12
61,Caleb Martin,TRB,4.5,0.5096725833541174,0.49032741664588264,6.0,4.723192280421932,NYK,7,2023-05-12
118,Klay Thompson,TRB,4.5,0.509702297873077,0.49029770212692303,10.0,4.723353530208209,LAL,7,2023-05-12
161,James Harden,AST,9.0,0.5103164655061804,0.4896835344938196,1.0,9.233139412727292,BOS,7,2023-05-14
128,Andrew Wiggins,TRB,5.5,0.5103440442764153,0.48965595572358467,9.0,5.731826149623249,LAL,7,2023-05-12
119,Klay Thompson,PTS,22.0,0.5103814728006071,0.4896185271993929,1.0,22.278517953785737,LAL,7,2023-05-12
53,Kyle Lowry,TRB,3.5,0.5105523863052146,0.4894476136947854,9.0,3.722593806714239,NYK,7,2023-05-12
15,Taijuan Walker,Pitcher Strikeouts,4.0,0.511182303493884,0.48881769650611595,1.0,4.2085642208400404,COL,2,2023-05-12
175,Malcolm Brogdon,STL,0.5,0.5114135852301472,0.48858641476985276,1.0,0.7162389249456754,PHI,7,2023-05-14
168,Tobias Harris,PTS+TRB+AST,21.5,0.5121853702074681,0.4878146297925319,1.0,21.809907917374357,BOS,7,2023-05-14
111,Draymond Green,PTS+AST,16.5,0.5131484297144391,0.4868515702855609,6.0,16.802570666055555,LAL,7,2023-05-12
160,James Harden,PTS+TRB,27.5,0.5136303796370552,0.4863696203629448,3.0,27.847338405519775,BOS,7,2023-05-14
162,James Harden,PTS+AST,29.5,0.5136325971872792,0.48636740281272084,3.0,29.8537101235499,BOS,7,2023-05-14
29,Jalen Brunson,AST,7.0,0.5136327801888044,0.4863672198111955,1.0,7.242801651453743,MIA,7,2023-05-12
163,James Harden,PTS+TRB+AST,36.5,0.5136343761054086,0.48636562389459137,3.0,36.87442769996564,BOS,7,2023-05-14
60,Caleb Martin,PTS+TRB,13.5,0.5139154077646925,0.48608459223530753,6.0,13.79723781924694,NYK,7,2023-05-12
144,Marcus Smart,PTS+AST,20.5,0.5142136410405098,0.48578635895949024,3.0,20.829834595704515,PHI,7,2023-05-14
159,James Harden,PTS,20.5,0.5143231319601932,0.4856768680398068,3.0,20.831087965906843,BOS,7,2023-05-14
117,Anthony Davis,PTS+AST,27.5,0.5146010697113321,0.4853989302886679,6.0,27.860189331205447,GSW,7,2023-05-12
65,Isaiah Hartenstein,STL,0.5,0.5150782570395995,0.48492174296040047,3.0,0.7237677557845511,MIA,7,2023-05-12
182,Joel Embiid,PTS,30.5,0.5151525550576401,0.4848474449423598,3.0,30.877987865280357,BOS,7,2023-05-14
183,Joel Embiid,PTS,30.5,0.5151525550576401,0.4848474449423598,3.0,30.877987865280357,BOS,7,2023-05-14
132,Andrew Wiggins,PTS+TRB,21.5,0.5159700454549669,0.484029954545033,3.0,21.854261489555835,LAL,7,2023-05-12
24,Tylor Megill,Pitcher Strikeouts,4.0,0.5163543430818957,0.4836456569181044,1.0,4.230609616882646,WSH,2,2023-05-12
165,Tobias Harris,TRB,6.5,0.5165402654345088,0.4834597345654912,2.0,6.776861805660068,BOS,7,2023-05-14
185,Joel Embiid,PTS+TRB,41.5,0.5204754562864834,0.4795245437135166,3.0,41.99924328718641,BOS,7,2023-05-14
28,Jalen Brunson,TRB,5.0,0.5208734695638501,0.47912653043614994,1.0,5.263012963124569,MIA,7,2023-05-12
63,Caleb Martin,STL,0.5,0.5224352836033258,0.4775647163966742,3.0,0.7390555965241626,NYK,7,2023-05-12
68,Duncan Robinson,PTS,5.5,0.5224395903036135,0.47756040969638647,2.0,5.804556350122957,NYK,7,2023-05-12
64,Isaiah Hartenstein,PTS+TRB+AST,8.5,0.5225062770359683,0.4774937229640317,2.0,8.835664897214183,MIA,7,2023-05-12
181,Jaylen Brown,PTS+TRB+AST,33.5,0.5226090402428396,0.4773909597571604,3.0,33.99706311458287,PHI,7,2023-05-14
115,Anthony Davis,PTS+TRB+AST,41.5,0.5226321295980785,0.4773678704019215,9.0,42.034361814573344,GSW,7,2023-05-12
113,Anthony Davis,PTS,24.5,0.5231655451639614,0.47683445483603865,10.0,24.956829300311277,GSW,7,2023-05-12
56,Kyle Lowry,PTS+TRB,14.5,0.5232666989150356,0.47673330108496437,6.0,14.892213831667538,NYK,7,2023-05-12
126,D'Angelo Russell,PTS+TRB,18.5,0.5233713619827928,0.47662863801720723,6.0,18.921753743581952,GSW,7,2023-05-12
121,Klay Thompson,PTS+TRB,26.5,0.5233732653397044,0.4766267346602956,7.0,26.970962361969956,LAL,7,2023-05-12
48,Julius Randle,PTS+AST,26.5,0.5233828956162594,0.47661710438374066,6.0,26.971088049264107,MIA,7,2023-05-12
55,Kyle Lowry,PTS+AST,15.5,0.5237581398106982,0.4762418601893018,6.0,15.904558019111528,NYK,7,2023-05-12
180,Jaylen Brown,PTS+AST,27.5,0.5241182634499637,0.4758817365500363,3.0,27.986469415955366,PHI,7,2023-05-14
49,Julius Randle,PTS+TRB,31.5,0.5246022283486791,0.4753977716513209,6.0,32.015507463090835,MIA,7,2023-05-12
107,Stephen Curry,PTS+AST,39.5,0.5250154877534086,0.47498451224659144,5.0,40.063384254789504,LAL,7,2023-05-12
83,Quentin Grimes,PTS+TRB+AST,16.5,0.5256048625995213,0.4743951374004787,6.0,16.930999931687737,MIA,7,2023-05-12
116,Anthony Davis,PTS+TRB,38.5,0.5258675590738217,0.47413244092617834,7.0,39.07177037642111,GSW,7,2023-05-12
139,Dennis Schroder,PTS,10.5,0.5261571923320587,0.4738428076679413,9.0,10.883704945093905,GSW,7,2023-05-12
72,Josh Hart,PTS+TRB,12.5,0.5266846406889388,0.47331535931106117,3.0,12.907446223744051,MIA,7,2023-05-12
6,Tucker Barnhart,Total Bases,0.5,0.5268783442243528,0.47312165577564724,4.0,0.748402723189202,MIN,2,2023-05-12
67,Duncan Robinson,PTS+TRB+AST,7.5,0.5273663639321439,0.47263363606785613,2.0,7.860240659882115,NYK,7,2023-05-12
35,Max Strus,PTS+TRB,15.5,0.527513677402371,0.472486322597629,6.0,15.94223540435378,NYK,7,2023-05-12
155,Tyrese Maxey,PTS+TRB+AST,28.5,0.5276405215314128,0.4723594784685872,3.0,29.03985828630677,BOS,7,2023-05-14
101,LeBron James,PTS,26.5,0.5281380048370861,0.4718619951629139,9.0,27.033219248871262,GSW,7,2023-05-12
108,Draymond Green,AST,7.0,0.5285143045422344,0.47148569545776564,1.0,7.330160314758959,LAL,7,2023-05-12
62,Caleb Martin,PTS+TRB+AST,14.5,0.5287699270347106,0.4712300729652894,3.0,14.945659265350633,NYK,7,2023-05-12
143,Marcus Smart,PTS,14.5,0.5287699270347106,0.4712300729652894,3.0,14.945659265350633,PHI,7,2023-05-14
19,Austin Hedges,Total Bases,0.5,0.5288485668406626,0.4711514331593374,4.0,0.7525757225015933,BAL,2,2023-05-12
32,Max Strus,PTS+TRB+AST,17.5,0.5295767565711242,0.47042324342887576,7.0,17.98103957964367,NYK,7,2023-05-12
146,Marcus Smart,AST,5.5,0.5298194210504467,0.47018057894955334,3.0,5.849290210503927,PHI,7,2023-05-14
133,Austin Reaves,TRB,4.0,0.5300537467519378,0.4699462532480622,1.0,4.2894850711532975,GSW,7,2023-05-12
106,Stephen Curry,AST,7.0,0.5300959600388508,0.4699040399611491,1.0,7.339502031540723,LAL,7,2023-05-12
97,LeBron James,PTS+AST,32.5,0.5301229917546545,0.4698770082453455,5.0,33.1007823799337,GSW,7,2023-05-12
94,Kevin Love,TRB,5.5,0.530513753476835,0.46948624652316495,9.0,5.853513789828663,NYK,7,2023-05-12
130,Andrew Wiggins,PTS+TRB+AST,23.5,0.5310061916876265,0.4689938083123735,7.0,24.04756279540488,LAL,7,2023-05-12
89,RJ Barrett,STL,0.5,0.5310218755292069,0.4689781244707931,5.0,0.75719915454309,MIA,7,2023-05-12
186,Joel Embiid,PTS+AST,33.5,0.531064768151963,0.468935231848037,3.0,34.121179548726275,BOS,7,2023-05-14
156,Tyrese Maxey,PTS+AST,23.5,0.5316668018185671,0.4683331981814329,3.0,24.055721219819986,BOS,7,2023-05-14
147,Marcus Smart,PTS+TRB+AST,23.5,0.5320944977472327,0.4679055022527673,3.0,24.06100474973192,PHI,7,2023-05-14
179,Jaylen Brown,PTS+TRB,29.5,0.5325391096090567,0.4674608903909433,3.0,30.113890074846683,PHI,7,2023-05-14
167,Tobias Harris,PTS+TRB,19.5,0.5326250774856771,0.46737492251432283,2.0,20.032472546065392,BOS,7,2023-05-14
138,Austin Reaves,PTS+AST,18.5,0.5327035437154141,0.46729645628458594,6.0,19.024024575812415,GSW,7,2023-05-12
103,Stephen Curry,PTS+TRB+AST,45.5,0.5329896108773309,0.4670103891226692,7.0,46.22849854928741,LAL,7,2023-05-12
23,MacKenzie Gore,Pitcher Strikeouts,5.5,0.5332942384364062,0.4667057615635938,9.0,5.87045352350769,NYM,2,2023-05-12
127,D'Angelo Russell,PTS+AST,20.5,0.5334522302397557,0.46654776976024426,5.0,21.05111278211028,GSW,7,2023-05-12
187,Joel Embiid,PTS+TRB+AST,44.5,0.533986639993332,0.46601336000666804,2.0,45.239237431174054,BOS,7,2023-05-14
157,Tyrese Maxey,TRB,4.5,0.5346373904423087,0.46536260955769126,3.0,4.8601663140443065,BOS,7,2023-05-14
169,Tobias Harris,PTS+AST,14.5,0.5347218069955444,0.4652781930044556,1.0,15.003666312376243,BOS,7,2023-05-14
13,Blake Snell,Pitcher Strikeouts,6.0,0.5347832095116792,0.4652167904883208,1.0,6.349966068312279,LAD,2,2023-05-12
176,Jaylen Brown,PTS,23.5,0.5350336764881551,0.46496632351184486,3.0,24.09734745974481,PHI,7,2023-05-14
52,Julius Randle,STL,0.5,0.5351454820544512,0.4648545179455488,5.0,0.7660307869803592,MIA,7,2023-05-12
21,Marco Gonzales,Pitcher Strikeouts,4.0,0.5360692283654614,0.4639307716345385,1.0,4.31557571411149,DET,2,2023-05-12
178,Jaylen Brown,AST,3.5,0.5363302611401646,0.4636697388598354,3.0,3.8482227221158247,PHI,7,2023-05-14
79,Jimmy Butler,PTS+AST,35.5,0.536823726318354,0.46317627368164604,7.0,36.221679416962424,NYK,7,2023-05-12
54,Kyle Lowry,PTS,11.0,0.5379534056329324,0.4620465943670676,1.0,11.450122671826653,NYK,7,2023-05-12
100,LeBron James,TRB,9.0,0.5382770983166398,0.46172290168336017,1.0,9.422151568134032,GSW,7,2023-05-12
59,Caleb Martin,PTS,8.5,0.5388042876676964,0.4611957123323036,9.0,8.958025683041376,NYK,7,2023-05-12
27,Jalen Brunson,PTS,27.5,0.538974216202712,0.461025783797288,11.0,28.184744313837935,MIA,7,2023-05-12
45,Mitchell Robinson,PTS+TRB+AST,15.5,0.5390439750535218,0.46095602494647825,7.0,16.0584537851486,MIA,7,2023-05-12
66,Isaiah Hartenstein,TRB,4.5,0.54000301827982,0.45999698172018,4.0,4.890028989587847,MIA,7,2023-05-12
34,Max Strus,PTS+AST,13.5,0.540048945122481,0.45995105487751897,4.0,14.04248950579603,NYK,7,2023-05-12
93,Kevin Love,PTS+TRB+AST,15.5,0.54009269155156,0.45990730844844,6.0,16.06906712463929,NYK,7,2023-05-12
31,Jalen Brunson,3P,2.5,0.5403961420358285,0.45960385796417147,9.0,2.8415695290415477,MIA,7,2023-05-12
104,Stephen Curry,TRB,6.0,0.5412287516801685,0.4587712483198315,1.0,6.385179351813417,LAL,7,2023-05-12
