,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
39,Austin Reaves,AST,4.0,0.4704818098105369,0.5295181901894631,1.0,4.03797533301835,DEN,7,2023-05-16
56,Nikola Jokic,PTS,28.5,0.49156000778452347,0.5084399922154765,2.0,28.554334245278074,LAL,7,2023-05-16
22,Grayson Rodriguez,Pitcher Strikeouts,5.5,0.49679842976719857,0.5032015702328014,10.0,5.651167754974553,LAA,2,2023-05-15
10,Patrick Wisdom,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,HOU,2,2023-05-15
17,LaMonte Wade Jr.,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,PHI,2,2023-05-15
7,James Outman,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,MIN,2,2023-05-15
75,Kentavious Caldwell-Pope,PTS+AST,11.5,0.4997947125621822,0.5002052874378178,1.0,11.666609705727254,LAL,7,2023-05-16
74,Kentavious Caldwell-Pope,PTS,9.5,0.49982720086937416,0.5001727991306258,1.0,9.667371741039444,LAL,7,2023-05-16
73,Kentavious Caldwell-Pope,PTS+TRB,12.5,0.4998649659166091,0.5001350340833909,1.0,12.66702702213936,LAL,7,2023-05-16
14,Framber Valdez,Pitcher Strikeouts,7.0,0.5027905537986659,0.49720944620133417,1.0,7.179709677963032,CHC,2,2023-05-15
35,Austin Reaves,TRB,4.0,0.504601617078965,0.495398382921035,1.0,4.180648260986149,DEN,7,2023-05-16
13,Christopher Morel,Total Bases,0.5,0.5118310913959674,0.4881689086040326,4.0,0.7170938088275572,HOU,2,2023-05-15
25,Shea Langeliers,Total Bases,0.5,0.5118310913959674,0.4881689086040326,4.0,0.7170938088275572,ARI,2,2023-05-15
29,LeBron James,PTS,25.5,0.5129452370268894,0.48705476297311057,10.0,25.832034319453136,DEN,7,2023-05-16
3,Brad Keller,Pitcher Strikeouts,3.5,0.5130746833275928,0.48692531667240724,10.0,3.73474522221345,SD,2,2023-05-15
15,Patrick Corbin,Pitcher Strikeouts,4.0,0.5160924253966036,0.48390757460339634,1.0,4.229490911373697,NYM,2,2023-05-15
52,Anthony Davis,TRB,13.0,0.5167810147570979,0.48321898524290213,1.0,13.302399047485816,DEN,7,2023-05-16
33,LeBron James,PTS+TRB,34.5,0.518598367007141,0.48140163299285893,7.0,34.94232940343131,DEN,7,2023-05-16
44,Aaron Gordon,PTS,13.5,0.5194419925224227,0.48055800747757726,10.0,13.84878003701277,LAL,7,2023-05-16
37,Austin Reaves,PTS+AST,18.5,0.5233734439541088,0.4766265560458912,6.0,18.92177650106837,DEN,7,2023-05-16
31,LeBron James,TRB,9.0,0.5247302650127548,0.47526973498724523,1.0,9.330124879883915,DEN,7,2023-05-16
41,Austin Reaves,PTS+TRB+AST,22.5,0.5254337015529582,0.47456629844704185,10.0,22.972258076745472,DEN,7,2023-05-16
12,Jameson Taillon,Pitcher Strikeouts,4.5,0.5255156036476853,0.47448439635231465,10.0,4.809755624836649,HOU,2,2023-05-15
55,Anthony Davis,PTS+TRB,35.5,0.5260126218053252,0.4739873781946748,7.0,36.05802392808981,DEN,7,2023-05-16
60,Nikola Jokic,PTS+TRB+AST,51.5,0.5262559897309622,0.4737440102690378,7.0,52.141652300098386,LAL,7,2023-05-16
30,LeBron James,AST,5.5,0.5266851405653524,0.4733148594346476,10.0,5.830256593953959,DEN,7,2023-05-16
9,Ryan Jeffers,Total Bases,0.5,0.5268783442243528,0.47312165577564724,4.0,0.748402723189202,LAD,2,2023-05-15
11,Chas McCormick,Total Bases,0.5,0.5275973477259793,0.4724026522740207,4.0,0.7499235802080935,CHC,2,2023-05-15
62,Jamal Murray,PTS,24.5,0.5276324995600643,0.4723675004399357,10.0,25.012967786247962,LAL,7,2023-05-16
67,Jamal Murray,PTS+TRB,29.5,0.5277594677304926,0.4722405322695074,7.0,30.047901087783163,LAL,7,2023-05-16
57,Nikola Jokic,PTS+TRB,41.5,0.5279107732643296,0.4720892267356704,7.0,42.120447752711186,LAL,7,2023-05-16
18,Bailey Falter,Pitcher Strikeouts,4.0,0.529804950511342,0.470195049488658,1.0,4.288409229095185,SF,2,2023-05-15
36,Austin Reaves,PTS,14.5,0.5300337955832517,0.4699662044167483,9.0,14.957958729589613,DEN,7,2023-05-16
38,Austin Reaves,PTS+TRB,18.5,0.5316547757509233,0.4683452242490766,6.0,19.012504058710974,DEN,7,2023-05-16
43,Aaron Gordon,TRB,6.0,0.5322485335530223,0.4677514664469777,1.0,6.33617261662423,LAL,7,2023-05-16
64,Jamal Murray,PTS+TRB+AST,35.5,0.5328641432551915,0.46713585674480856,10.0,36.16164166820473,LAL,7,2023-05-16
50,Anthony Davis,PTS,22.5,0.5336141554276888,0.4663858445723113,10.0,23.07105076109553,DEN,7,2023-05-16
6,Michael Wacha,Pitcher Strikeouts,4.5,0.5341739064747901,0.46582609352520987,10.0,4.857594224561996,KC,2,2023-05-15
4,Michael Massey,Total Bases,0.5,0.5349111755016359,0.4650888244983641,4.0,0.76552687121027,SD,2,2023-05-15
16,David Peterson,Pitcher Strikeouts,5.0,0.5365991672043433,0.46340083279565675,1.0,5.34001582566003,WSH,2,2023-05-15
69,D'Angelo Russell,PTS,14.5,0.537068019889677,0.462931980110323,10.0,15.026593831779568,DEN,7,2023-05-16
47,Aaron Gordon,PTS+TRB,19.5,0.5371009850004045,0.4628990149995955,6.0,20.083006772452148,LAL,7,2023-05-16
21,Shohei Ohtani,Pitcher Strikeouts,7.0,0.5383928187475638,0.46160718125243616,1.0,7.3887001076044525,BAL,2,2023-05-15
71,D'Angelo Russell,PTS+TRB,17.5,0.5412924461082842,0.45870755389171586,5.0,18.106525949142718,DEN,7,2023-05-16
46,Aaron Gordon,PTS+TRB+AST,21.5,0.5421257668460899,0.45787423315391007,9.0,22.16311772796352,LAL,7,2023-05-16
48,Aaron Gordon,PTS+AST,15.5,0.5430889390652336,0.45691106093476636,5.0,16.09943168311984,LAL,7,2023-05-16
32,LeBron James,PTS+AST,30.5,0.5431944379727336,0.45680556202726635,6.0,31.271459732197805,DEN,7,2023-05-16
66,Jamal Murray,PTS+AST,30.5,0.5435617022195953,0.45643829778040473,7.0,31.276650868013757,LAL,7,2023-05-16
24,Jace Peterson,Total Bases,0.5,0.5465543186586437,0.4534456813413563,4.0,0.7908797931357748,ARI,2,2023-05-15
61,Nikola Jokic,PTS+AST,37.5,0.5478507555812279,0.45214924441877213,6.0,38.40938315222995,LAL,7,2023-05-16
34,LeBron James,PTS+TRB+AST,39.5,0.5479657215130229,0.45203427848697714,9.0,40.430557620580636,DEN,7,2023-05-16
42,Austin Reaves,STL,0.5,0.5491054156411722,0.4508945843588278,4.0,0.7965217043639153,DEN,7,2023-05-16
51,Anthony Davis,AST,2.5,0.5493879078440312,0.45061209215596876,10.0,2.879969399327326,DEN,7,2023-05-16
65,Jamal Murray,AST,6.0,0.549681341839098,0.45031865816090194,1.0,6.431672098874069,LAL,7,2023-05-16
49,Aaron Gordon,BLK,0.5,0.5502230552554829,0.4497769447445171,4.0,0.7990034974524111,LAL,7,2023-05-16
70,D'Angelo Russell,PTS+AST,19.5,0.5503079591446921,0.4496920408553079,5.0,20.232948274844855,DEN,7,2023-05-16
2,Paul DeJong,Total Bases,0.5,0.550477605548878,0.44952239445112196,4.0,0.7995696055080916,MIL,2,2023-05-15
68,D'Angelo Russell,AST,5.0,0.5507008151452798,0.4492991848547202,1.0,5.41002289444322,DEN,7,2023-05-16
20,Gunnar Henderson,Total Bases,0.5,0.5513731017090469,0.44862689829095315,4.0,0.8015636981698417,LAA,2,2023-05-15
5,Austin Nola,Total Bases,0.5,0.5518736127257976,0.4481263872742024,4.0,0.8026799719026064,KC,2,2023-05-15
63,Jamal Murray,TRB,4.5,0.5519793864106081,0.44802061358939194,10.0,4.9572821642936065,LAL,7,2023-05-16
1,Freddy Peralta,Pitcher Strikeouts,5.5,0.5529121172340906,0.4470878827659094,10.0,5.991239020640802,STL,2,2023-05-15
28,George Kirby,Pitcher Strikeouts,4.0,0.553550355256882,0.4464496447431179,1.0,4.392310005317157,BOS,2,2023-05-15
58,Nikola Jokic,AST,9.5,0.5536630250444623,0.44633697495553765,7.0,10.09310439274392,LAL,7,2023-05-16
72,D'Angelo Russell,PTS+TRB+AST,22.5,0.5551664680724291,0.4448335319275709,9.0,23.333627963375484,DEN,7,2023-05-16
40,Austin Reaves,3P,1.5,0.5570442189896396,0.44295578101036037,9.0,1.8678468542705073,DEN,7,2023-05-16
19,Jorge Mateo,Total Bases,0.5,0.558584932024532,0.44141506797546803,4.0,0.8177696489603897,LAA,2,2023-05-15
45,Aaron Gordon,3P,0.5,0.5597532207688601,0.44024677923113986,7.0,0.8204198474051205,LAL,7,2023-05-16
54,Anthony Davis,PTS+AST,24.5,0.5616642942178325,0.43833570578216746,5.0,25.445410599415275,DEN,7,2023-05-16
59,Nikola Jokic,TRB,13.0,0.5621087073917669,0.4378912926082331,1.0,13.68075100838929,LAL,7,2023-05-16
23,Alek Manoah,Pitcher Strikeouts,4.5,0.5632594112370273,0.43674058876297267,4.0,5.02143299421772,NYY,2,2023-05-15
26,Drew Rucinski,Pitcher Strikeouts,3.0,0.5691534674867397,0.4308465325132603,1.0,3.4151499977311484,ARI,2,2023-05-15
53,Anthony Davis,PTS+TRB+AST,37.5,0.5697148532762589,0.4302851467237411,5.0,38.75471269787378,DEN,7,2023-05-16
8,Noah Syndergaard,Pitcher Strikeouts,3.5,0.5700367227758745,0.42996327722412553,10.0,4.017990623302105,MIN,2,2023-05-15
27,Tanner Houck,Pitcher Strikeouts,4.5,0.5724756438994714,0.4275243561005286,10.0,5.074473470121814,SEA,2,2023-05-15
0,Jack Flaherty,Pitcher Strikeouts,5.0,0.5817355476798867,0.41826445232011333,1.0,5.5678662505730205,MIL,2,2023-05-15
