,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
69,Caleb Martin,PTS,10.5,0.41944752990732825,0.5805524700926717,3.0,10.019880870904057,DEN,7,2023-06-12
25,Jamal Murray,PTS,25.5,0.45381853267223304,0.546181467327767,4.0,25.084758863062582,MIA,7,2023-06-12
32,Jimmy Butler,TRB,6.5,0.4651349938349647,0.5348650061650353,9.0,6.447137200834787,DEN,7,2023-06-12
54,Kevin Love,3P,1.5,0.46750177435780826,0.5324982256421917,3.0,1.5766758524391775,DEN,7,2023-06-12
26,Jamal Murray,TRB,5.5,0.46979413229582523,0.5302058677041748,9.0,5.492492772127138,MIA,7,2023-06-12
12,Michael Kopech,Pitcher Strikeouts,6.0,0.4701778297367905,0.5298221702632094,1.0,6.0059729725649085,MIA,2,2023-06-10
47,Bam Adebayo,PTS,20.5,0.4711360781172149,0.5288639218827851,7.0,20.34060375443654,DEN,7,2023-06-12
51,Kevin Love,PTS,6.5,0.47347637748200033,0.5265236225179997,4.0,6.5,DEN,7,2023-06-12
30,Jamal Murray,PTS+TRB+AST,39.5,0.4756936850723896,0.5243063149276104,6.0,39.28470484541758,MIA,7,2023-06-12
65,Kyle Lowry,AST,4.5,0.4791322469993251,0.5208677530006749,3.0,4.559398247205838,DEN,7,2023-06-12
8,Kyle Freeland,Pitcher Strikeouts,3.5,0.4801385780415838,0.5198614219584162,8.0,3.578175884303684,SD,2,2023-06-10
56,Max Strus,TRB,2.5,0.48153271764688976,0.5184672823531102,8.0,2.599849804578664,DEN,7,2023-06-12
33,Jimmy Butler,AST,6.5,0.4835551564655002,0.5164448435344998,9.0,6.564163462259024,DEN,7,2023-06-12
64,Kyle Lowry,PTS,9.5,0.48366124362612894,0.516338756373871,8.0,9.542257118387619,DEN,7,2023-06-12
70,Caleb Martin,TRB,4.5,0.4853044620448487,0.5146955379551513,3.0,4.5922102311277255,DEN,7,2023-06-12
1,Andrew Abbott,Pitcher Strikeouts,5.0,0.48567843389291715,0.5143215661070829,1.0,5.094020651991765,STL,2,2023-06-10
66,Kyle Lowry,PTS+TRB,12.5,0.48657349332337174,0.5134265066766283,3.0,12.549060214235572,DEN,7,2023-06-12
61,Nikola Jokic,AST,10.0,0.4896261054396141,0.5103738945603858,1.0,10.09140538444988,MIA,7,2023-06-12
40,Aaron Gordon,PTS+TRB+AST,23.5,0.4902799028025412,0.5097200971974588,9.0,23.549295498637022,MIA,7,2023-06-12
37,Aaron Gordon,TRB,6.5,0.49072809562527764,0.5092719043747224,9.0,6.6100420834587155,MIA,7,2023-06-12
41,Aaron Gordon,PTS,13.5,0.49233183367546873,0.5076681663245313,9.0,13.597316715346608,MIA,7,2023-06-12
73,Kentavious Caldwell-Pope,PTS,7.5,0.49235765986004576,0.5076423401399542,2.0,7.6165114111241,MIA,7,2023-06-12
11,Matthew Boyd,Pitcher Strikeouts,4.5,0.492561188282845,0.507438811717155,9.0,4.630966490687835,ARI,2,2023-06-10
16,Austin Hedges,Total Bases,0.5,0.49373712781556733,0.5062628721844327,3.0,0.6806992343474859,NYM,2,2023-06-10
43,Bam Adebayo,AST,3.5,0.49407174687504996,0.50592825312495,9.0,3.64387715104359,DEN,7,2023-06-12
49,Gabe Vincent,PTS+TRB,11.5,0.49505567232384107,0.5049443276761589,3.0,11.626179418886494,DEN,7,2023-06-12
