,Player,Stat,Line,o_Prob,u_Prob,num_books,means,Team,League,Date
58,Josh Hart,PTS+TRB,20.5,0.46850803702171306,0.5314919629782869,1.0,20.310942660057872,MIA,7,2023-05-02
84,Gabe Vincent,PTS+TRB+AST,22.5,0.4701532281559734,0.5298467718440266,5.0,22.31331309174565,NYK,7,2023-05-02
77,Kevin Love,PTS+TRB+AST,20.5,0.47079538316881997,0.52920461683118,4.0,20.336757734287826,NYK,7,2023-05-02
65,Bam Adebayo,PTS,20.5,0.47738400644463563,0.5226159935553644,5.0,20.41118183325807,NYK,7,2023-05-02
151,LeBron James,AST,6.0,0.47996594265468623,0.5200340573453138,1.0,6.057257299753227,GSW,7,2023-05-02
111,Tyrese Maxey,TRB,4.0,0.4802186577918945,0.5197813422081055,1.0,4.078374441595232,BOS,7,2023-05-03
8,Bryce Elder,Pitcher Strikeouts,4.5,0.48531333022756606,0.5146866697724339,9.0,4.592257473501691,MIA,2,2023-05-02
163,Klay Thompson,PTS+AST,25.5,0.48971395071489376,0.5102860492851062,5.0,25.53715976784643,LAL,7,2023-05-02
117,James Harden,TRB,6.0,0.4903811403839851,0.5096188596160148,1.0,6.112094742209737,BOS,7,2023-05-03
160,Klay Thompson,PTS,23.0,0.49054035858095163,0.5094596414190483,1.0,23.060753900016582,LAL,7,2023-05-02
173,D'Angelo Russell,PTS+AST,21.5,0.4909962932799822,0.5090037067200178,5.0,21.562820409516902,GSW,7,2023-05-02
57,Josh Hart,PTS+AST,15.5,0.49270266491525194,0.5072973350847481,5.0,15.595762324954867,MIA,7,2023-05-02
146,LeBron James,PTS+TRB+AST,42.5,0.49368574110231866,0.5063142588976813,5.0,42.56389116703184,GSW,7,2023-05-02
178,Anthony Davis,PTS+TRB,39.5,0.4949634107129909,0.5050365892870091,5.0,39.58775807711033,GSW,7,2023-05-02
1,Michael Lorenzen,Pitcher Strikeouts,4.0,0.49724450633171846,0.5027554936682816,1.0,4.149605418009146,NYM,2,2023-05-02
16,James Outman,Total Bases,0.5,0.49926452769393426,0.5007354723060657,1.0,0.6916773167271258,PHI,2,2023-05-02
189,Jordan Poole,PTS,12.0,0.499356933552717,0.5006430664472831,1.0,12.159821272465244,LAL,7,2023-05-02
36,Kentavious Caldwell-Pope,TRB,2.5,0.4994364584924238,0.5005635415075762,1.0,2.6717756715392302,PHX,7,2023-05-05
11,Tyler Wells,Pitcher Strikeouts,5.0,0.49964496154823806,0.500355038451762,1.0,5.160594863296172,KC,2,2023-05-02
210,Kevon Looney,PTS+AST,10.5,0.4996922286816531,0.5003077713183469,1.0,10.666009391057715,LAL,7,2023-05-02
207,Kevon Looney,PTS,7.0,0.4997627335565848,0.5002372664434152,1.0,7.162165479650234,LAL,7,2023-05-02
34,Kentavious Caldwell-Pope,PTS+AST,11.5,0.4997947125621822,0.5002052874378178,1.0,11.666609705727254,PHX,7,2023-05-05
37,Kentavious Caldwell-Pope,PTS,10.0,0.49985068428957224,0.5001493157104278,1.0,10.163421535918804,PHX,7,2023-05-05
208,Kevon Looney,TRB,12.5,0.4998649659166091,0.5001350340833909,1.0,12.66702702213936,LAL,7,2023-05-02
35,Kentavious Caldwell-Pope,PTS+TRB,12.5,0.4998649659166091,0.5001350340833909,1.0,12.66702702213936,PHX,7,2023-05-05
211,Kevon Looney,PTS+TRB+AST,22.5,0.49996249182016894,0.5000375081798311,1.0,22.667092102599483,LAL,7,2023-05-02
209,Kevon Looney,PTS+TRB,19.5,0.4999763770868362,0.5000236229131638,1.0,19.66741019390127,LAL,7,2023-05-02
68,RJ Barrett,PTS,21.0,0.5001388663487969,0.49986113365120316,1.0,21.167092418363165,MIA,7,2023-05-02
149,LeBron James,PTS,26.5,0.5002025233184952,0.49979747668150476,8.0,26.670027064977834,GSW,7,2023-05-02
148,LeBron James,PTS,26.5,0.5002025233184952,0.49979747668150476,8.0,26.670027064977834,GSW,7,2023-05-02
22,Michael Kopech,Pitcher Strikeouts,6.0,0.5006191553533536,0.49938084464664645,1.0,6.166308052785404,MIN,2,2023-05-02
26,Trevor Williams,Pitcher Strikeouts,4.5,0.5017952676875586,0.49820473231244145,7.0,4.680582474494255,CHC,2,2023-05-02
73,Jalen Brunson,TRB,4.0,0.5031766973925925,0.4968233026074075,1.0,4.174622514507601,MIA,7,2023-05-02
180,Anthony Davis,PTS+TRB+AST,41.5,0.5054420331357422,0.4945579668642578,5.0,41.75520075263689,GSW,7,2023-05-02
152,LeBron James,PTS+TRB,36.5,0.5055382054922725,0.49446179450772754,5.0,36.75127053486343,GSW,7,2023-05-02
170,D'Angelo Russell,PTS,15.5,0.5066368492162908,0.4933631507837092,8.0,15.733757611072813,GSW,7,2023-05-02
48,Aaron Gordon,PTS+AST,17.5,0.5080276487945332,0.4919723512054668,3.0,17.7523736503769,PHX,7,2023-05-05
199,Draymond Green,3P,0.5,0.5089657928885851,0.4910342071114149,4.0,0.7112414853629824,LAL,7,2023-05-02
46,Aaron Gordon,TRB,6.0,0.509714195660473,0.49028580433952695,1.0,6.21475880862247,PHX,7,2023-05-05
63,Bam Adebayo,AST,4.0,0.5098815714538529,0.49011842854614707,1.0,4.203034748312764,NYK,7,2023-05-02
181,Austin Reaves,AST,4.5,0.5099480689515112,0.49005193104848876,10.0,4.724687392393414,GSW,7,2023-05-02
143,Malcolm Brogdon,3P,1.5,0.5113101723804133,0.4886898276195867,9.0,1.7147138373179898,PHI,7,2023-05-03
109,Jaylen Brown,TRB,6.0,0.5119387609694628,0.4880612390305372,1.0,6.226654432276358,PHI,7,2023-05-03
72,Jalen Brunson,AST,6.0,0.512029251669709,0.4879707483302909,1.0,6.227138711566923,MIA,7,2023-05-02
147,LeBron James,PTS+AST,32.5,0.5126249423401992,0.4873750576598008,6.0,32.84835550910642,GSW,7,2023-05-02
45,Aaron Gordon,PTS,15.5,0.5137429484103242,0.4862570515896758,8.0,15.80446517350094,PHX,7,2023-05-05
44,Aaron Gordon,PTS+TRB+AST,23.5,0.5140075043265324,0.48599249567346764,6.0,23.83856238220389,PHX,7,2023-05-05
159,Stephen Curry,PTS+TRB,37.5,0.5148511655074652,0.4851488344925347,5.0,37.896008954951704,LAL,7,2023-05-02
188,Jordan Poole,STL,0.5,0.5150782570395995,0.48492174296040047,3.0,0.7237677557845511,LAL,7,2023-05-02
82,Gabe Vincent,PTS,15.0,0.5150916323545283,0.48490836764547174,1.0,15.298743595896596,NYK,7,2023-05-02
179,Anthony Davis,PTS+AST,27.5,0.5152559953997775,0.48474400460022254,5.0,27.868862742333242,GSW,7,2023-05-02
137,Derrick White,TRB,3.5,0.515276651683289,0.48472334831671104,9.0,3.7453772107256063,PHI,7,2023-05-03
93,Mitchell Robinson,TRB,11.0,0.5158526717992294,0.4841473282007705,1.0,11.283122652358163,MIA,7,2023-05-02
