,player,player_id,points,price,side,stat,book,league_id,event_time,prob,opp,Team
3,Dallas Goedert,35761,41.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
7,Dallas Goedert,35761,41.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,DeVonta Smith,35599,63.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
7,DeVonta Smith,35599,63.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
7,Zach Wilson,34241,189.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
8,Zach Wilson,34241,195.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
16,Zach Wilson,34241,189.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
17,Zach Wilson,34241,195.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
7,Jalen Hurts,34413,245.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
8,Jalen Hurts,34413,239.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
16,Jalen Hurts,34413,245.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
17,Jalen Hurts,34413,239.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,Garrett Wilson,34250,54.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
4,Garrett Wilson,34250,55.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
8,Garrett Wilson,34250,54.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
9,Garrett Wilson,34250,55.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,A.J. Brown,38856,79.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
4,A.J. Brown,38856,77.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
8,A.J. Brown,38856,79.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
9,A.J. Brown,38856,77.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
2,Breece Hall,38803,59.5,-135.0,over,Rush Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,Breece Hall,38803,65.5,-135.0,over,Rush Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
6,Breece Hall,38803,59.5,-135.0,under,Rush Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
7,Breece Hall,38803,65.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
0,D'Andre Swift,38710,64.5,-135.0,over,Rush Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
1,D'Andre Swift,38710,64.5,-135.0,over,Rush Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
2,D'Andre Swift,38710,64.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,D'Andre Swift,38710,64.5,-135.0,under,Rush Yards,PrizePicks,1,2023-10-15T20:25:00,0.574468085106383,NYJ,PHI
3,Stefon Diggs,34309,89.5,-135.0,over,Receiving Yards,Underdog Fantasy,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
4,Stefon Diggs,34309,84.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
8,Stefon Diggs,34309,89.5,-135.0,under,Receiving Yards,Underdog Fantasy,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
9,Stefon Diggs,34309,84.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
2,James Cook,34320,52.5,-135.0,over,Rush Yards,Underdog Fantasy,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
5,James Cook,34320,52.5,-135.0,under,Rush Yards,Underdog Fantasy,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
0,Josh Allen,34275,260.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
1,Josh Allen,34275,260.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-16T00:20:00,0.574468085106383,BUF,NYG
2,Tony Pollard,35610,70.5,-135.0,under,Rush Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
5,Tony Pollard,35610,70.5,-135.0,over,Rush Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
7,Justin Herbert,38387,283.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
15,Justin Herbert,38387,283.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
3,Keenan Allen,38673,74.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
7,Keenan Allen,38673,74.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
7,Dak Prescott,35704,248.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
15,Dak Prescott,35704,248.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
3,CeeDee Lamb,39125,69.5,-135.0,under,Receiving Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
7,CeeDee Lamb,39125,69.5,-135.0,over,Receiving Yards,PrizePicks,1,2023-10-17T00:15:00,0.574468085106383,LAC,DAL
0,Patrick Mahomes,37657,292.5,-114.0,under,Passing And Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
1,Patrick Mahomes,37657,36.5,-114.0,under,Passing Attempts,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
2,Patrick Mahomes,37657,2.5,-160.0,under,Passing Touchdowns,FanDuel,1,2023-10-13T00:15:00,0.6153846153846154,KC,DEN
3,Patrick Mahomes,37657,35.5,-114.0,under,Longest Pass Completion,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
4,Patrick Mahomes,37657,24.5,-130.0,under,Passing Completions,FanDuel,1,2023-10-13T00:15:00,0.5652173913043478,KC,DEN
5,Patrick Mahomes,37657,268.5,-114.0,under,Passing Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
6,Patrick Mahomes,37657,19.5,-114.0,under,Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
7,Patrick Mahomes,37657,0.5,-148.0,under,Interceptions Thrown,FanDuel,1,2023-10-13T00:15:00,0.5967741935483871,KC,DEN
8,Patrick Mahomes,37657,36.5,-118.0,under,Passing Attempts,888sports,1,2023-10-13T00:15:00,0.5412844036697247,KC,DEN
9,Patrick Mahomes,37657,2.5,-200.0,under,Passing Touchdowns,888sports,1,2023-10-13T00:15:00,0.6666666666666666,KC,DEN
10,Patrick Mahomes,37657,273.5,-120.0,under,Passing Yards,888sports,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
11,Patrick Mahomes,37657,0.5,-133.0,under,Interceptions Thrown,888sports,1,2023-10-13T00:15:00,0.5708154506437768,KC,DEN
12,Patrick Mahomes,37657,36.5,-113.0,under,Passing Attempts,Pinnacle,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
13,Patrick Mahomes,37657,2.5,-189.0,under,Passing Touchdowns,Pinnacle,1,2023-10-13T00:15:00,0.6539792387543253,KC,DEN
14,Patrick Mahomes,37657,273.5,-115.0,under,Passing Yards,Pinnacle,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
15,Patrick Mahomes,37657,0.5,-127.0,under,Interceptions Thrown,Pinnacle,1,2023-10-13T00:15:00,0.5594713656387665,KC,DEN
16,Patrick Mahomes,37657,36.5,-110.0,under,Passing Attempts,BetMGM,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
17,Patrick Mahomes,37657,2.5,-185.0,under,Passing Touchdowns,BetMGM,1,2023-10-13T00:15:00,0.6491228070175439,KC,DEN
18,Patrick Mahomes,37657,273.5,-115.0,under,Passing Yards,BetMGM,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
19,Patrick Mahomes,37657,0.5,-125.0,under,Interceptions Thrown,BetMGM,1,2023-10-13T00:15:00,0.5555555555555556,KC,DEN
20,Patrick Mahomes,37657,36.5,-115.0,under,Passing Attempts,Bet365,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
21,Patrick Mahomes,37657,2.5,-175.0,under,Passing Touchdowns,Bet365,1,2023-10-13T00:15:00,0.6363636363636364,KC,DEN
22,Patrick Mahomes,37657,273.5,-110.0,under,Passing Yards,Bet365,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
23,Patrick Mahomes,37657,0.5,-120.0,under,Interceptions Thrown,Bet365,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
24,Patrick Mahomes,37657,36.5,-118.0,under,Passing Attempts,Caesars,1,2023-10-13T00:15:00,0.5412844036697247,KC,DEN
25,Patrick Mahomes,37657,2.5,-169.0,under,Passing Touchdowns,Caesars,1,2023-10-13T00:15:00,0.6282527881040892,KC,DEN
26,Patrick Mahomes,37657,273.5,-118.0,under,Passing Yards,Caesars,1,2023-10-13T00:15:00,0.5412844036697247,KC,DEN
27,Patrick Mahomes,37657,0.5,-133.0,under,Interceptions Thrown,Caesars,1,2023-10-13T00:15:00,0.5708154506437768,KC,DEN
35,Patrick Mahomes,37657,2.5,-195.0,under,Passing Touchdowns,DraftKings,1,2023-10-13T00:15:00,0.6610169491525424,KC,DEN
36,Patrick Mahomes,37657,273.5,-115.0,under,Passing Yards,DraftKings,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
37,Patrick Mahomes,37657,2.5,-160.0,under,Passing Touchdowns,PointsBet,1,2023-10-13T00:15:00,0.6153846153846154,KC,DEN
38,Patrick Mahomes,37657,35.5,-120.0,under,Longest Pass Completion,PointsBet,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
39,Patrick Mahomes,37657,24.5,-140.0,under,Passing Completions,PointsBet,1,2023-10-13T00:15:00,0.5833333333333334,KC,DEN
40,Patrick Mahomes,37657,265.5,-110.0,under,Passing Yards,PointsBet,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
41,Patrick Mahomes,37657,20.5,-125.0,under,Rush Yards,PointsBet,1,2023-10-13T00:15:00,0.5555555555555556,KC,DEN
42,Patrick Mahomes,37657,2.5,-186.0,under,Passing Touchdowns,Parx,1,2023-10-13T00:15:00,0.6503496503496503,KC,DEN
43,Patrick Mahomes,37657,272.5,-115.0,under,Passing Yards,Parx,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
44,Patrick Mahomes,37657,0.5,-132.0,under,Interceptions Thrown,Parx,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
45,Patrick Mahomes,37657,2.5,-186.0,under,Passing Touchdowns,BetRivers,1,2023-10-13T00:15:00,0.6503496503496503,KC,DEN
46,Patrick Mahomes,37657,272.5,-115.0,under,Passing Yards,BetRivers,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
47,Patrick Mahomes,37657,0.5,-132.0,under,Interceptions Thrown,BetRivers,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
48,Patrick Mahomes,37657,2.5,-186.0,under,Passing Touchdowns,Four Winds,1,2023-10-13T00:15:00,0.6503496503496503,KC,DEN
49,Patrick Mahomes,37657,272.5,-115.0,under,Passing Yards,Four Winds,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
50,Patrick Mahomes,37657,0.5,-132.0,under,Interceptions Thrown,Four Winds,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
51,Patrick Mahomes,37657,2.5,-186.0,under,Passing Touchdowns,Unibet,1,2023-10-13T00:15:00,0.6503496503496503,KC,DEN
52,Patrick Mahomes,37657,272.5,-115.0,under,Passing Yards,Unibet,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
53,Patrick Mahomes,37657,0.5,-132.0,under,Interceptions Thrown,Unibet,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
54,Patrick Mahomes,37657,2.5,-186.0,under,Passing Touchdowns,Sugarhouse,1,2023-10-13T00:15:00,0.6503496503496503,KC,DEN
55,Patrick Mahomes,37657,272.5,-115.0,under,Passing Yards,Sugarhouse,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
56,Patrick Mahomes,37657,0.5,-132.0,under,Interceptions Thrown,Sugarhouse,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
57,Patrick Mahomes,37657,273.5,-135.0,under,Passing Yards,Underdog Fantasy,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
58,Patrick Mahomes,37657,270.5,-135.0,under,Passing Yards,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
59,Patrick Mahomes,37657,0.5,-135.0,under,Interceptions Thrown,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
60,Patrick Mahomes,37657,292.5,-114.0,over,Passing And Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
61,Patrick Mahomes,37657,2.5,120.0,over,Passing Touchdowns,FanDuel,1,2023-10-13T00:15:00,0.45454545454545453,KC,DEN
62,Patrick Mahomes,37657,268.5,-114.0,over,Passing Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
63,Patrick Mahomes,37657,36.5,-114.0,over,Passing Attempts,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
64,Patrick Mahomes,37657,24.5,-102.0,over,Passing Completions,FanDuel,1,2023-10-13T00:15:00,0.504950495049505,KC,DEN
65,Patrick Mahomes,37657,0.5,112.0,over,Interceptions Thrown,FanDuel,1,2023-10-13T00:15:00,0.4716981132075472,KC,DEN
66,Patrick Mahomes,37657,19.5,-114.0,over,Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
67,Patrick Mahomes,37657,35.5,-114.0,over,Longest Pass Completion,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
68,Patrick Mahomes,37657,2.5,145.0,over,Passing Touchdowns,Bet365,1,2023-10-13T00:15:00,0.40816326530612246,KC,DEN
69,Patrick Mahomes,37657,273.5,-110.0,over,Passing Yards,Bet365,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
70,Patrick Mahomes,37657,36.5,-115.0,over,Passing Attempts,Bet365,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
71,Patrick Mahomes,37657,0.5,-110.0,over,Interceptions Thrown,Bet365,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
72,Patrick Mahomes,37657,2.5,135.0,over,Passing Touchdowns,BetMGM,1,2023-10-13T00:15:00,0.425531914893617,KC,DEN
73,Patrick Mahomes,37657,273.5,-115.0,over,Passing Yards,BetMGM,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
74,Patrick Mahomes,37657,36.5,-120.0,over,Passing Attempts,BetMGM,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
75,Patrick Mahomes,37657,0.5,-105.0,over,Interceptions Thrown,BetMGM,1,2023-10-13T00:15:00,0.5121951219512195,KC,DEN
76,Patrick Mahomes,37657,2.5,138.0,over,Passing Touchdowns,Pinnacle,1,2023-10-13T00:15:00,0.42016806722689076,KC,DEN
77,Patrick Mahomes,37657,273.5,-115.0,over,Passing Yards,Pinnacle,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
78,Patrick Mahomes,37657,36.5,-117.0,over,Passing Attempts,Pinnacle,1,2023-10-13T00:15:00,0.5391705069124424,KC,DEN
79,Patrick Mahomes,37657,0.5,-104.0,over,Interceptions Thrown,Pinnacle,1,2023-10-13T00:15:00,0.5098039215686274,KC,DEN
80,Patrick Mahomes,37657,2.5,150.0,over,Passing Touchdowns,DraftKings,1,2023-10-13T00:15:00,0.4,KC,DEN
81,Patrick Mahomes,37657,273.5,-115.0,over,Passing Yards,DraftKings,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
82,Patrick Mahomes,37657,2.5,125.0,over,Passing Touchdowns,888sports,1,2023-10-13T00:15:00,0.4444444444444444,KC,DEN
83,Patrick Mahomes,37657,273.5,-120.0,over,Passing Yards,888sports,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
84,Patrick Mahomes,37657,36.5,-125.0,over,Passing Attempts,888sports,1,2023-10-13T00:15:00,0.5555555555555556,KC,DEN
85,Patrick Mahomes,37657,0.5,-110.0,over,Interceptions Thrown,888sports,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
86,Patrick Mahomes,37657,2.5,120.0,over,Passing Touchdowns,PointsBet,1,2023-10-13T00:15:00,0.45454545454545453,KC,DEN
87,Patrick Mahomes,37657,265.5,-120.0,over,Passing Yards,PointsBet,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
88,Patrick Mahomes,37657,24.5,105.0,over,Passing Completions,PointsBet,1,2023-10-13T00:15:00,0.4878048780487805,KC,DEN
89,Patrick Mahomes,37657,20.5,-105.0,over,Rush Yards,PointsBet,1,2023-10-13T00:15:00,0.5121951219512195,KC,DEN
90,Patrick Mahomes,37657,35.5,-110.0,over,Longest Pass Completion,PointsBet,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
91,Patrick Mahomes,37657,2.5,140.0,over,Passing Touchdowns,Parx,1,2023-10-13T00:15:00,0.4166666666666667,KC,DEN
92,Patrick Mahomes,37657,272.5,-113.0,over,Passing Yards,Parx,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
93,Patrick Mahomes,37657,0.5,102.0,over,Interceptions Thrown,Parx,1,2023-10-13T00:15:00,0.49504950495049505,KC,DEN
94,Patrick Mahomes,37657,2.5,140.0,over,Passing Touchdowns,BetRivers,1,2023-10-13T00:15:00,0.4166666666666667,KC,DEN
95,Patrick Mahomes,37657,272.5,-113.0,over,Passing Yards,BetRivers,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
96,Patrick Mahomes,37657,0.5,102.0,over,Interceptions Thrown,BetRivers,1,2023-10-13T00:15:00,0.49504950495049505,KC,DEN
97,Patrick Mahomes,37657,2.5,140.0,over,Passing Touchdowns,Four Winds,1,2023-10-13T00:15:00,0.4166666666666667,KC,DEN
98,Patrick Mahomes,37657,272.5,-113.0,over,Passing Yards,Four Winds,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
99,Patrick Mahomes,37657,0.5,102.0,over,Interceptions Thrown,Four Winds,1,2023-10-13T00:15:00,0.49504950495049505,KC,DEN
100,Patrick Mahomes,37657,2.5,140.0,over,Passing Touchdowns,Unibet,1,2023-10-13T00:15:00,0.4166666666666667,KC,DEN
101,Patrick Mahomes,37657,272.5,-113.0,over,Passing Yards,Unibet,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
102,Patrick Mahomes,37657,0.5,102.0,over,Interceptions Thrown,Unibet,1,2023-10-13T00:15:00,0.49504950495049505,KC,DEN
103,Patrick Mahomes,37657,2.5,140.0,over,Passing Touchdowns,Sugarhouse,1,2023-10-13T00:15:00,0.4166666666666667,KC,DEN
104,Patrick Mahomes,37657,272.5,-113.0,over,Passing Yards,Sugarhouse,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
105,Patrick Mahomes,37657,0.5,102.0,over,Interceptions Thrown,Sugarhouse,1,2023-10-13T00:15:00,0.49504950495049505,KC,DEN
106,Patrick Mahomes,37657,2.5,123.0,over,Passing Touchdowns,Caesars,1,2023-10-13T00:15:00,0.4484304932735426,KC,DEN
107,Patrick Mahomes,37657,273.5,-118.0,over,Passing Yards,Caesars,1,2023-10-13T00:15:00,0.5412844036697247,KC,DEN
108,Patrick Mahomes,37657,36.5,-118.0,over,Passing Attempts,Caesars,1,2023-10-13T00:15:00,0.5412844036697247,KC,DEN
109,Patrick Mahomes,37657,0.5,-103.0,over,Interceptions Thrown,Caesars,1,2023-10-13T00:15:00,0.5073891625615764,KC,DEN
117,Patrick Mahomes,37657,273.5,-135.0,over,Passing Yards,Underdog Fantasy,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
118,Patrick Mahomes,37657,270.5,-135.0,over,Passing Yards,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
119,Patrick Mahomes,37657,0.5,-135.0,over,Interceptions Thrown,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
0,Trent McDuffie,35249,4.5,110.0,under,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.47619047619047616,KC,DEN
1,Trent McDuffie,35249,4.5,106.0,under,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.4854368932038835,KC,DEN
2,Trent McDuffie,35249,4.5,-150.0,over,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.6,KC,DEN
3,Trent McDuffie,35249,4.5,-145.0,over,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5918367346938775,KC,DEN
0,Josey Jewell,35509,7.5,100.0,under,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.5,KC,DEN
1,Josey Jewell,35509,7.5,-104.0,under,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5098039215686274,KC,DEN
2,Josey Jewell,35509,7.5,-135.0,under,Tackles and Assists,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
3,Josey Jewell,35509,7.5,-135.0,over,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
4,Josey Jewell,35509,7.5,-132.0,over,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5689655172413793,KC,DEN
5,Josey Jewell,35509,7.5,-135.0,over,Tackles and Assists,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
0,Pat Surtain,38316,3.5,-103.0,under,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5073891625615764,KC,DEN
1,Pat Surtain,38316,3.5,-133.0,over,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5708154506437768,KC,DEN
0,Justin Reid,35333,4.5,100.0,under,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.5,KC,DEN
1,Justin Reid,35333,4.5,-101.0,under,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.5024875621890548,KC,DEN
2,Justin Reid,35333,4.5,-135.0,under,Tackles and Assists,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
3,Justin Reid,35333,4.5,-135.0,over,Tackles and Assists,BetMGM,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
4,Justin Reid,35333,4.5,-135.0,over,Tackles and Assists,Caesars,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
5,Justin Reid,35333,4.5,-135.0,over,Tackles and Assists,PrizePicks,1,2023-10-13T00:15:00,0.574468085106383,KC,DEN
0,Russell Wilson,38300,248.5,-114.0,under,Passing And Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
1,Russell Wilson,38300,33.5,-130.0,under,Longest Pass Completion,FanDuel,1,2023-10-13T00:15:00,0.5652173913043478,KC,DEN
2,Russell Wilson,38300,19.5,-114.0,under,Rush Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
3,Russell Wilson,38300,34.5,-114.0,under,Passing Attempts,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
4,Russell Wilson,38300,0.5,-114.0,under,Interceptions Thrown,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
5,Russell Wilson,38300,1.5,-194.0,under,Passing Touchdowns,FanDuel,1,2023-10-13T00:15:00,0.6598639455782312,KC,DEN
6,Russell Wilson,38300,21.5,-140.0,under,Passing Completions,FanDuel,1,2023-10-13T00:15:00,0.5833333333333334,KC,DEN
7,Russell Wilson,38300,227.5,-114.0,under,Passing Yards,FanDuel,1,2023-10-13T00:15:00,0.5327102803738317,KC,DEN
8,Russell Wilson,38300,251.5,-113.0,under,Passing And Rush Yards,Parx,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
9,Russell Wilson,38300,33.5,-120.0,under,Longest Pass Completion,Parx,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
10,Russell Wilson,38300,20.5,-110.0,under,Rush Yards,Parx,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
11,Russell Wilson,38300,0.5,-122.0,under,Interceptions Thrown,Parx,1,2023-10-13T00:15:00,0.5495495495495496,KC,DEN
12,Russell Wilson,38300,1.5,-205.0,under,Passing Touchdowns,Parx,1,2023-10-13T00:15:00,0.6721311475409836,KC,DEN
13,Russell Wilson,38300,227.5,-115.0,under,Passing Yards,Parx,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
14,Russell Wilson,38300,251.5,-113.0,under,Passing And Rush Yards,Sugarhouse,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
15,Russell Wilson,38300,33.5,-120.0,under,Longest Pass Completion,Sugarhouse,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
16,Russell Wilson,38300,20.5,-110.0,under,Rush Yards,Sugarhouse,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
17,Russell Wilson,38300,0.5,-122.0,under,Interceptions Thrown,Sugarhouse,1,2023-10-13T00:15:00,0.5495495495495496,KC,DEN
18,Russell Wilson,38300,1.5,-205.0,under,Passing Touchdowns,Sugarhouse,1,2023-10-13T00:15:00,0.6721311475409836,KC,DEN
19,Russell Wilson,38300,227.5,-115.0,under,Passing Yards,Sugarhouse,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
20,Russell Wilson,38300,251.5,-113.0,under,Passing And Rush Yards,BetRivers,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
21,Russell Wilson,38300,33.5,-120.0,under,Longest Pass Completion,BetRivers,1,2023-10-13T00:15:00,0.5454545454545454,KC,DEN
22,Russell Wilson,38300,20.5,-110.0,under,Rush Yards,BetRivers,1,2023-10-13T00:15:00,0.5238095238095238,KC,DEN
23,Russell Wilson,38300,0.5,-122.0,under,Interceptions Thrown,BetRivers,1,2023-10-13T00:15:00,0.5495495495495496,KC,DEN
24,Russell Wilson,38300,1.5,-205.0,under,Passing Touchdowns,BetRivers,1,2023-10-13T00:15:00,0.6721311475409836,KC,DEN
25,Russell Wilson,38300,227.5,-115.0,under,Passing Yards,BetRivers,1,2023-10-13T00:15:00,0.5348837209302325,KC,DEN
26,Russell Wilson,38300,251.5,-113.0,under,Passing And Rush Yards,Unibet,1,2023-10-13T00:15:00,0.5305164319248826,KC,DEN
