,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022200558,2,12,0,1,12:00,,Start of 1st Period (10:11 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,3480.0,3480.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
1,0022200558,4,10,0,1,12:00,Jump Ball Looney vs. Okongwu: Tip to Green,,,,0,1626172,Kevon Looney,GSW,1630168,Onyeka Okongwu,ATL,203110,Draymond Green,GSW,720,0.0,0.0,3480.0,3480.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
2,0022200558,7,5,45,1,11:37,DiVincenzo Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,,,0,1628978,Donte DiVincenzo,GSW,0,,,0,,,697,23.0,23.0,3480.0,3457.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
3,0022200558,8,2,1,1,11:23,,,MISS Collins 24' 3PT Jump Shot,,0,1628381,John Collins,ATL,0,,,0,,,683,14.0,37.0,3480.0,3443.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
4,0022200558,9,4,0,1,11:21,Poole REBOUND (Off:0 Def:1),,,,0,1629673,Jordan Poole,GSW,0,,,0,,,681,2.0,39.0,3480.0,3441.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
5,0022200558,10,2,79,1,11:15,MISS Poole 17' Pullup Jump Shot,,,,0,1629673,Jordan Poole,GSW,0,,,0,,,675,6.0,45.0,3480.0,3435.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
6,0022200558,11,4,0,1,11:13,,,Collins REBOUND (Off:0 Def:1),,0,1628381,John Collins,ATL,0,,,0,,,673,2.0,47.0,3480.0,3433.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
7,0022200558,12,2,1,1,11:02,,,MISS Hunter 12' Jump Shot,,0,1629631,De'Andre Hunter,ATL,0,,,0,,,662,11.0,58.0,3480.0,3422.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
8,0022200558,13,4,0,1,11:00,Looney REBOUND (Off:0 Def:1),,,,0,1626172,Kevon Looney,GSW,0,,,0,,,660,2.0,60.0,3480.0,3420.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
9,0022200558,14,1,79,1,10:43,Thompson 11' Pullup Jump Shot (2 PTS) (Green 1 AST),,,0 - 2,2,202691,Klay Thompson,GSW,203110,Draymond Green,GSW,0,,,643,17.0,77.0,3480.0,3403.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
10,0022200558,16,5,1,1,10:34,Poole STEAL (1 STL),,Murray Bad Pass Turnover (P1.T1),,0,1627749,Dejounte Murray,ATL,1629673,Jordan Poole,GSW,0,,,634,9.0,86.0,3480.0,3394.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
11,0022200558,18,2,79,1,10:20,MISS DiVincenzo 29' 3PT Pullup Jump Shot,,,,0,1628978,Donte DiVincenzo,GSW,0,,,0,,,620,14.0,100.0,3480.0,3380.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
12,0022200558,19,4,0,1,10:17,,,Murray REBOUND (Off:0 Def:1),,0,1627749,Dejounte Murray,ATL,0,,,0,,,617,3.0,103.0,3480.0,3377.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
13,0022200558,20,6,2,1,10:10,Looney S.FOUL (P1.T1) (J.Butler),,,,0,1626172,Kevon Looney,GSW,1628381,John Collins,ATL,0,,,610,7.0,110.0,3480.0,3370.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
14,0022200558,22,3,11,1,10:10,,,Collins Free Throw 1 of 2 (1 PTS),1 - 2,1,1628381,John Collins,ATL,0,,,0,,,610,0.0,110.0,3480.0,3370.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
15,0022200558,23,3,12,1,10:10,,,Collins Free Throw 2 of 2 (2 PTS),2 - 2,0,1628381,John Collins,ATL,0,,,0,,,610,0.0,110.0,3480.0,3370.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
16,0022200558,24,1,99,1,9:59,Poole 3' Cutting Finger Roll Layup Shot (2 PTS) (Looney 1 AST),,,2 - 4,2,1629673,Jordan Poole,GSW,1626172,Kevon Looney,GSW,0,,,599,11.0,121.0,3480.0,3359.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
17,0022200558,26,2,80,1,9:49,,,MISS Young 28' 3PT Step Back Jump Shot,,0,1629027,Trae Young,ATL,0,,,0,,,589,10.0,131.0,3480.0,3349.0,"(202691, 203110, 1626172, 1628978, 1629673)","(1627749, 1628381, 1629027, 1629631, 1630168)"
