,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022200310,2,12,0,1,12:00,,Start of 1st Period (7:33 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,2880.0,2880.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
1,0022200310,4,10,0,1,12:00,Jump Ball Powell vs. Looney: Tip to Thompson,,,,0,203939,Dwight Powell,DAL,1626172,Kevon Looney,GSW,202691,Klay Thompson,GSW,720,0.0,0.0,2880.0,2880.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
2,0022200310,7,2,1,1,11:36,,,MISS Curry 29' 3PT Jump Shot,,0,201939,Stephen Curry,GSW,0,,,0,,,696,24.0,24.0,2880.0,2856.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
3,0022200310,8,4,0,1,11:33,Hardaway Jr. REBOUND (Off:0 Def:1),,,,0,203501,Tim Hardaway Jr.,DAL,0,,,0,,,693,3.0,27.0,2880.0,2853.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
4,0022200310,9,1,1,1,11:19,Hardaway Jr. 26' 3PT Jump Shot (3 PTS) (Doncic 1 AST),,,0 - 3,3,203501,Tim Hardaway Jr.,DAL,1629029,Luka Doncic,DAL,0,,,679,14.0,41.0,2880.0,2839.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
5,0022200310,11,5,4,1,11:06,,,Thompson Traveling Turnover (P1.T1),,0,202691,Klay Thompson,GSW,0,,,0,,,666,13.0,54.0,2880.0,2826.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
6,0022200310,12,2,101,1,10:45,MISS Hardaway Jr. 7' Driving Floating Jump Shot,,,,0,203501,Tim Hardaway Jr.,DAL,0,,,0,,,645,21.0,75.0,2880.0,2805.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
7,0022200310,13,4,0,1,10:41,,,Thompson REBOUND (Off:0 Def:1),,0,202691,Klay Thompson,GSW,0,,,0,,,641,4.0,79.0,2880.0,2801.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
8,0022200310,14,2,1,1,10:33,,,MISS Wiggins 24' 3PT Jump Shot,,0,203952,Andrew Wiggins,GSW,0,,,0,,,633,8.0,87.0,2880.0,2793.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
9,0022200310,15,4,0,1,10:31,Doncic REBOUND (Off:0 Def:1),,,,0,1629029,Luka Doncic,DAL,0,,,0,,,631,2.0,89.0,2880.0,2791.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
10,0022200310,16,2,86,1,10:23,MISS Doncic 10' Turnaround Fadeaway Shot,,,,0,1629029,Luka Doncic,DAL,0,,,0,,,623,8.0,97.0,2880.0,2783.0,"(203501, 203915, 203939, 1627827, 1629029)","(201939, 202691, 203110, 203952, 1626172)"
