,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022201121,2,12,0,1,12:00,,Start of 1st Period (8:41 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
1,0022201121,4,10,0,1,12:00,Jump Ball Looney vs. Gobert: Tip to D. Green,,,,0,1626172,Kevon Looney,GSW,203497,Rudy Gobert,MIN,203110,Draymond Green,GSW,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
2,0022201121,7,1,78,1,11:41,D. Green 13' Floating Jump Shot (2 PTS) (Curry 1 AST),,,0 - 2,2,203110,Draymond Green,GSW,201939,Stephen Curry,GSW,0,,,701,19.0,19.0,2880.0,2861.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
3,0022201121,9,6,2,1,11:24,Thompson S.FOUL (P1.T1) (B.Kennedy),,,,0,202691,Klay Thompson,GSW,203497,Rudy Gobert,MIN,0,,,684,17.0,36.0,2880.0,2844.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
4,0022201121,11,3,11,1,11:24,,,Gobert Free Throw 1 of 2 (1 PTS),1 - 2,1,203497,Rudy Gobert,MIN,0,,,0,,,684,0.0,36.0,2880.0,2844.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
5,0022201121,12,3,12,1,11:24,,,Gobert Free Throw 2 of 2 (2 PTS),2 - 2,0,203497,Rudy Gobert,MIN,0,,,0,,,684,0.0,36.0,2880.0,2844.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
6,0022201121,13,2,1,1,11:15,MISS Thompson 27' 3PT Jump Shot,,,,0,202691,Klay Thompson,GSW,0,,,0,,,675,9.0,45.0,2880.0,2835.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
7,0022201121,14,4,0,1,11:12,,,Gobert REBOUND (Off:0 Def:1),,0,203497,Rudy Gobert,MIN,0,,,0,,,672,3.0,48.0,2880.0,2832.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
8,0022201121,15,2,1,1,11:02,,,MISS McDaniels 3PT Jump Shot,,0,1630183,Jaden McDaniels,MIN,0,,,0,,,662,10.0,58.0,2880.0,2822.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
9,0022201121,16,4,0,1,11:00,Thompson REBOUND (Off:0 Def:1),,,,0,202691,Klay Thompson,GSW,0,,,0,,,660,2.0,60.0,2880.0,2820.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
10,0022201121,17,5,4,1,10:50,Thompson Traveling Turnover (P1.T1),,,,0,202691,Klay Thompson,GSW,0,,,0,,,650,10.0,70.0,2880.0,2810.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
11,0022201121,18,6,2,1,10:31,Curry S.FOUL (P1.T2) (T.Maddox),,,,0,201939,Stephen Curry,GSW,1630183,Jaden McDaniels,MIN,0,,,631,19.0,89.0,2880.0,2791.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
12,0022201121,20,3,11,1,10:31,,,MISS McDaniels Free Throw 1 of 2,,0,1630183,Jaden McDaniels,MIN,0,,,0,,,631,0.0,89.0,2880.0,2791.0,"(201939, 202691, 203110, 1626172, 1628978)","(201144, 203497, 1626157, 1630162, 1630183)"
