,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022200042,2,12,0,1,12:00,,Start of 1st Period (8:41 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
1,0022200042,4,10,0,1,12:00,Jump Ball Looney vs. Sabonis: Tip to D. Green,,,,0,1626172,Kevon Looney,GSW,1627734,Domantas Sabonis,SAC,203110,Draymond Green,GSW,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
2,0022200042,7,1,79,1,11:47,Wiggins 17' Pullup Jump Shot (2 PTS),,,0 - 2,2,203952,Andrew Wiggins,GSW,0,,,0,,,707,13.0,13.0,2880.0,2867.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
3,0022200042,8,2,1,1,11:23,,,MISS Okpala 26' 3PT Jump Shot,,0,1629644,KZ Okpala,SAC,0,,,0,,,683,24.0,37.0,2880.0,2843.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
4,0022200042,9,4,0,1,11:20,Curry REBOUND (Off:0 Def:1),,,,0,201939,Stephen Curry,GSW,0,,,0,,,680,3.0,40.0,2880.0,2840.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
5,0022200042,10,1,41,1,11:16,Wiggins 3' Running Layup (4 PTS) (D. Green 1 AST),,,0 - 4,4,203952,Andrew Wiggins,GSW,203110,Draymond Green,GSW,0,,,676,4.0,44.0,2880.0,2836.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
6,0022200042,12,2,79,1,10:56,,,MISS Fox 25' 3PT Pullup Jump Shot,,0,1628368,De'Aaron Fox,SAC,0,,,0,,,656,20.0,64.0,2880.0,2816.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
7,0022200042,13,4,0,1,10:54,D. Green REBOUND (Off:0 Def:1),,,,0,203110,Draymond Green,GSW,0,,,0,,,654,2.0,66.0,2880.0,2814.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
8,0022200042,14,1,1,1,10:48,Thompson 26' 3PT Jump Shot (3 PTS) (D. Green 2 AST),,,0 - 7,7,202691,Klay Thompson,GSW,203110,Draymond Green,GSW,0,,,648,6.0,72.0,2880.0,2808.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
9,0022200042,16,6,1,1,10:39,D. Green P.FOUL (P1.T1) (K.Cutler),,,,0,203110,Draymond Green,GSW,203084,Harrison Barnes,SAC,0,,,639,9.0,81.0,2880.0,2799.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
10,0022200042,18,2,80,1,10:29,,,MISS Huerter 26' 3PT Step Back Jump Shot,,0,1628989,Kevin Huerter,SAC,0,,,0,,,629,10.0,91.0,2880.0,2789.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
11,0022200042,19,4,0,1,10:25,,,Okpala REBOUND (Off:1 Def:0),,0,1629644,KZ Okpala,SAC,0,,,0,,,625,4.0,95.0,2880.0,2785.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
12,0022200042,20,2,1,1,10:23,,,MISS Huerter 26' 3PT Jump Shot,,0,1628989,Kevin Huerter,SAC,0,,,0,,,623,2.0,97.0,2880.0,2783.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
13,0022200042,21,4,0,1,10:21,Curry REBOUND (Off:0 Def:2),,,,0,201939,Stephen Curry,GSW,0,,,0,,,621,2.0,99.0,2880.0,2781.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
14,0022200042,22,2,79,1,10:10,MISS Thompson 18' Pullup Jump Shot,,,,0,202691,Klay Thompson,GSW,0,,,0,,,610,11.0,110.0,2880.0,2770.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
15,0022200042,23,4,0,1,10:07,Wiggins REBOUND (Off:1 Def:0),,,,0,203952,Andrew Wiggins,GSW,0,,,0,,,607,3.0,113.0,2880.0,2767.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
16,0022200042,24,1,1,1,9:58,Wiggins 26' 3PT Jump Shot (7 PTS) (Looney 1 AST),,,0 - 10,10,203952,Andrew Wiggins,GSW,1626172,Kevon Looney,GSW,0,,,598,9.0,122.0,2880.0,2758.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
17,0022200042,26,2,6,1,9:47,,,MISS Sabonis 5' Driving Layup,,0,1627734,Domantas Sabonis,SAC,0,,,0,,,587,11.0,133.0,2880.0,2747.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
18,0022200042,27,4,0,1,9:45,Looney REBOUND (Off:0 Def:1),,,,0,1626172,Kevon Looney,GSW,0,,,0,,,585,2.0,135.0,2880.0,2745.0,"(201939, 202691, 203110, 203952, 1626172)","(203084, 1627734, 1628368, 1628989, 1629644)"
