,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022200082,2,12,0,1,12:00,,Start of 1st Period (7:11 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,3180.0,3180.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
1,0022200082,4,10,0,1,12:00,Jump Ball Plumlee vs. Looney: Tip to Smith Jr.,,,,0,203486,Mason Plumlee,CHA,1626172,Kevon Looney,GSW,1628372,Dennis Smith Jr.,CHA,720,0.0,0.0,3180.0,3180.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
2,0022200082,7,1,79,1,11:45,Hayward 18' Pullup Jump Shot (2 PTS) (Plumlee 1 AST),,,0 - 2,2,202330,Gordon Hayward,CHA,203486,Mason Plumlee,CHA,0,,,705,15.0,15.0,3180.0,3165.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
3,0022200082,9,1,1,1,11:29,,,Looney 21' Jump Shot (2 PTS) (Thompson 1 AST),2 - 2,0,1626172,Kevon Looney,GSW,202691,Klay Thompson,GSW,0,,,689,16.0,31.0,3180.0,3149.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
4,0022200082,11,1,1,1,11:13,Hayward 20' Jump Shot (4 PTS) (Plumlee 2 AST),,,2 - 4,2,202330,Gordon Hayward,CHA,203486,Mason Plumlee,CHA,0,,,673,16.0,47.0,3180.0,3133.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
5,0022200082,13,2,1,1,11:05,,,MISS Wiggins 27' 3PT Jump Shot,,0,203952,Andrew Wiggins,GSW,0,,,0,,,665,8.0,55.0,3180.0,3125.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
6,0022200082,14,4,0,1,11:02,Plumlee REBOUND (Off:0 Def:1),,,,0,203486,Mason Plumlee,CHA,0,,,0,,,662,3.0,58.0,3180.0,3122.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
7,0022200082,15,1,1,1,10:49,Oubre Jr. 27' 3PT Jump Shot (3 PTS) (Hayward 1 AST),,,2 - 7,5,1626162,Kelly Oubre Jr.,CHA,202330,Gordon Hayward,CHA,0,,,649,13.0,71.0,3180.0,3109.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
8,0022200082,17,2,1,1,10:35,,,MISS Curry 25' 3PT Jump Shot,,0,201939,Stephen Curry,GSW,0,,,0,,,635,14.0,85.0,3180.0,3095.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
9,0022200082,18,4,0,1,10:32,,,Wiggins REBOUND (Off:1 Def:0),,0,203952,Andrew Wiggins,GSW,0,,,0,,,632,3.0,88.0,3180.0,3092.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
10,0022200082,19,1,1,1,10:30,,,Wiggins 25' 3PT Jump Shot (3 PTS) (Thompson 2 AST),5 - 7,2,203952,Andrew Wiggins,GSW,202691,Klay Thompson,GSW,0,,,630,2.0,90.0,3180.0,3090.0,"(202330, 203486, 1626162, 1628372, 1629023)","(201939, 202691, 203110, 203952, 1626172)"
