,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022201061,2,12,0,1,12:00,,Start of 1st Period (8:11 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,2880.0,2880.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
1,0022201061,4,10,0,1,12:00,Jump Ball Jackson Jr. vs. Looney: Tip to Jones,,,,0,1628991,Jaren Jackson Jr.,MEM,1626172,Kevon Looney,GSW,1626145,Tyus Jones,MEM,720,0.0,0.0,2880.0,2880.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
2,0022201061,7,2,1,1,11:45,MISS Jackson Jr. 3PT Jump Shot,,,,0,1628991,Jaren Jackson Jr.,MEM,0,,,0,,,705,15.0,15.0,2880.0,2865.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
3,0022201061,8,4,0,1,11:43,,,Thompson REBOUND (Off:0 Def:1),,0,202691,Klay Thompson,GSW,0,,,0,,,703,2.0,17.0,2880.0,2863.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
4,0022201061,9,1,9,1,11:25,,,Looney 1' Driving Dunk (2 PTS) (Curry 1 AST),2 - 0,-2,1626172,Kevon Looney,GSW,201939,Stephen Curry,GSW,0,,,685,18.0,35.0,2880.0,2845.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
5,0022201061,12,2,101,1,11:08,MISS Tillman 9' Driving Floating Jump Shot,,,,0,1630214,Xavier Tillman,MEM,0,,,0,,,668,17.0,52.0,2880.0,2828.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
6,0022201061,13,4,0,1,11:06,,,Curry REBOUND (Off:0 Def:1),,0,201939,Stephen Curry,GSW,0,,,0,,,666,2.0,54.0,2880.0,2826.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
7,0022201061,14,2,1,1,10:55,,,MISS DiVincenzo 25' 3PT Jump Shot,,0,1628978,Donte DiVincenzo,GSW,0,,,0,,,655,11.0,65.0,2880.0,2815.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
8,0022201061,15,4,0,1,10:50,Tillman REBOUND (Off:0 Def:1),,,,0,1630214,Xavier Tillman,MEM,0,,,0,,,650,5.0,70.0,2880.0,2810.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
9,0022201061,16,2,101,1,10:45,MISS Bane 11' Driving Floating Jump Shot,,,,0,1630217,Desmond Bane,MEM,0,,,0,,,645,5.0,75.0,2880.0,2805.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
10,0022201061,17,4,0,1,10:41,Brooks REBOUND (Off:1 Def:0),,,,0,1628415,Dillon Brooks,MEM,0,,,0,,,641,4.0,79.0,2880.0,2801.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
11,0022201061,18,1,1,1,10:37,Jackson Jr. 26' 3PT Jump Shot (3 PTS) (Jones 1 AST),,,2 - 3,1,1628991,Jaren Jackson Jr.,MEM,1626145,Tyus Jones,MEM,0,,,637,4.0,83.0,2880.0,2797.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
12,0022201061,20,1,79,1,10:24,,,Thompson 19' Pullup Jump Shot (2 PTS),4 - 3,-1,202691,Klay Thompson,GSW,0,,,0,,,624,13.0,96.0,2880.0,2784.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
13,0022201061,21,1,1,1,10:12,Bane 26' 3PT Jump Shot (3 PTS) (Jones 2 AST),,,4 - 6,2,1630217,Desmond Bane,MEM,1626145,Tyus Jones,MEM,0,,,612,12.0,108.0,2880.0,2772.0,"(1626145, 1628415, 1628991, 1630214, 1630217)","(201939, 202691, 203110, 1626172, 1628978)"
