,game_id,eventnum,eventmsgtype,eventmsgactiontype,period,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,player1_id,player1_name,player1_team_abbreviation,player2_id,player2_name,player2_team_abbreviation,player3_id,player3_name,player3_team_abbreviation,timeinseconds,play_elapsed_time,total_elapsed_time,max_time,time_remaining,h_lineup,a_lineup
0,0022200336,2,12,0,1,12:00,,Start of 1st Period (10:12 PM EST),,,0,0,,,0,,,0,,,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
1,0022200336,4,10,0,1,12:00,Jump Ball Looney vs. Vucevic: Tip to Thompson,,,,0,1626172,Kevon Looney,GSW,202696,Nikola Vucevic,CHI,202691,Klay Thompson,GSW,720,0.0,0.0,2880.0,2880.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
2,0022200336,7,1,102,1,11:45,Wiggins 12' Driving Floating Bank Jump Shot (2 PTS),,,0 - 2,2,203952,Andrew Wiggins,GSW,0,,,0,,,705,15.0,15.0,2880.0,2865.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
3,0022200336,8,6,2,1,11:34,Thompson S.FOUL (P1.T1) (J.Orr),,,,0,202691,Klay Thompson,GSW,1629750,Javonte Green,CHI,0,,,694,11.0,26.0,2880.0,2854.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
4,0022200336,10,3,11,1,11:34,,,MISS Green Free Throw 1 of 2,,0,1629750,Javonte Green,CHI,0,,,0,,,694,0.0,26.0,2880.0,2854.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
5,0022200336,11,4,1,1,11:34,,,Bulls Rebound,,0,1610612741,,,0,,,0,,,694,0.0,26.0,2880.0,2854.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
6,0022200336,12,3,12,1,11:34,,,MISS Green Free Throw 2 of 2,,0,1629750,Javonte Green,CHI,0,,,0,,,694,0.0,26.0,2880.0,2854.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
7,0022200336,13,4,0,1,11:32,D. Green REBOUND (Off:0 Def:1),,,,0,203110,Draymond Green,GSW,0,,,0,,,692,2.0,28.0,2880.0,2852.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
8,0022200336,14,6,4,1,11:13,Wiggins OFF.Foul (P1) (N.Sago),,,,0,203952,Andrew Wiggins,GSW,1627936,Alex Caruso,CHI,0,,,673,19.0,47.0,2880.0,2833.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
9,0022200336,16,5,37,1,11:13,Wiggins Offensive Foul Turnover (P1.T1),,,,0,203952,Andrew Wiggins,GSW,0,,,0,,,673,0.0,47.0,2880.0,2833.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
10,0022200336,17,1,79,1,11:02,,,LaVine 27' 3PT Pullup Jump Shot (3 PTS) (Caruso 1 AST),3 - 2,-1,203897,Zach LaVine,CHI,1627936,Alex Caruso,CHI,0,,,662,11.0,58.0,2880.0,2822.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
11,0022200336,19,2,1,1,10:44,MISS Wiggins 27' 3PT Jump Shot,,,,0,203952,Andrew Wiggins,GSW,0,,,0,,,644,18.0,76.0,2880.0,2804.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
12,0022200336,20,4,0,1,10:42,,,Vucevic REBOUND (Off:0 Def:1),,0,202696,Nikola Vucevic,CHI,0,,,0,,,642,2.0,78.0,2880.0,2802.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
13,0022200336,21,2,58,1,10:29,,,MISS Vucevic 10' Turnaround Hook Shot,,0,202696,Nikola Vucevic,CHI,0,,,0,,,629,13.0,91.0,2880.0,2789.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
14,0022200336,22,4,0,1,10:27,D. Green REBOUND (Off:0 Def:2),,,,0,203110,Draymond Green,GSW,0,,,0,,,627,2.0,93.0,2880.0,2787.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
15,0022200336,23,1,98,1,10:21,Thompson 3' Cutting Layup Shot (2 PTS) (D. Green 1 AST),,,3 - 4,1,202691,Klay Thompson,GSW,203110,Draymond Green,GSW,0,,,621,6.0,99.0,2880.0,2781.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
16,0022200336,25,1,1,1,10:08,,,Vucevic 26' 3PT Jump Shot (3 PTS) (Caruso 2 AST),6 - 4,-2,202696,Nikola Vucevic,CHI,1627936,Alex Caruso,CHI,0,,,608,13.0,112.0,2880.0,2768.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
17,0022200336,27,1,1,1,9:54,D. Green 26' 3PT Jump Shot (3 PTS) (Curry 1 AST),,,6 - 7,1,203110,Draymond Green,GSW,201939,Stephen Curry,GSW,0,,,594,14.0,126.0,2880.0,2754.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
18,0022200336,29,5,1,1,9:39,Looney STEAL (1 STL),,Caruso Bad Pass Turnover (P1.T1),,0,1627936,Alex Caruso,CHI,1626172,Kevon Looney,GSW,0,,,579,15.0,141.0,2880.0,2739.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
19,0022200336,31,2,1,1,9:34,MISS Thompson 26' 3PT Jump Shot,,,,0,202691,Klay Thompson,GSW,0,,,0,,,574,5.0,146.0,2880.0,2734.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
20,0022200336,32,4,0,1,9:31,,,Green REBOUND (Off:0 Def:1),,0,1629750,Javonte Green,CHI,0,,,0,,,571,3.0,149.0,2880.0,2731.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
21,0022200336,33,6,1,1,9:24,Curry P.FOUL (P1.T2) (J.Orr),,,,0,201939,Stephen Curry,GSW,1627936,Alex Caruso,CHI,0,,,564,7.0,156.0,2880.0,2724.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
22,0022200336,35,2,80,1,9:19,,,MISS DeRozan 19' Step Back Jump Shot,,0,201942,DeMar DeRozan,CHI,0,,,0,,,559,5.0,161.0,2880.0,2719.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
23,0022200336,36,4,0,1,9:17,D. Green REBOUND (Off:0 Def:3),,,,0,203110,Draymond Green,GSW,0,,,0,,,557,2.0,163.0,2880.0,2717.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
24,0022200336,37,1,5,1,9:09,Looney 4' Layup (2 PTS) (Wiggins 1 AST),,,6 - 9,3,1626172,Kevon Looney,GSW,203952,Andrew Wiggins,GSW,0,,,549,8.0,171.0,2880.0,2709.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
25,0022200336,39,1,1,1,8:51,,,Vucevic 16' Jump Shot (5 PTS) (Caruso 3 AST),8 - 9,1,202696,Nikola Vucevic,CHI,1627936,Alex Caruso,CHI,0,,,531,18.0,189.0,2880.0,2691.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
26,0022200336,41,5,1,1,8:42,Curry Bad Pass Turnover (P1.T2),,Vucevic STEAL (1 STL),,0,201939,Stephen Curry,GSW,202696,Nikola Vucevic,CHI,0,,,522,9.0,198.0,2880.0,2682.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
27,0022200336,44,6,2,1,8:32,Wiggins S.FOUL (P2.T3) (E.Lewis),,,,0,203952,Andrew Wiggins,GSW,201942,DeMar DeRozan,CHI,0,,,512,10.0,208.0,2880.0,2672.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
28,0022200336,46,3,11,1,8:32,,,DeRozan Free Throw 1 of 2 (1 PTS),9 - 9,0,201942,DeMar DeRozan,CHI,0,,,0,,,512,0.0,208.0,2880.0,2672.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
29,0022200336,47,3,12,1,8:32,,,MISS DeRozan Free Throw 2 of 2,,0,201942,DeMar DeRozan,CHI,0,,,0,,,512,0.0,208.0,2880.0,2672.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
30,0022200336,48,4,0,1,8:30,Thompson REBOUND (Off:0 Def:1),,,,0,202691,Klay Thompson,GSW,0,,,0,,,510,2.0,210.0,2880.0,2670.0,"(201939, 202691, 203110, 203952, 1626172)","(201942, 202696, 203897, 1627936, 1629750)"
